Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Nikola Milenkovi?\Nikola-Milenkovic,rs SRB,DF,Fiorentina,20,1997,34,34,3008,33.4,3,0,3,0,0,8,1,0.09,0,0.09,0.09,0.09,Matches
Arkadiusz Milik\Arkadiusz-Milik,pl POL,FW,Napoli,24,1994,35,27,2396,26.6,17,3,17,0,0,4,0,0.64,0.11,0.75,0.64,0.75,Matches
Sergej Milinkovi?-Savi?\Sergej-Milinkovic-Savic,rs SRB,MF,Lazio,23,1995,31,29,2396,26.6,5,3,5,0,0,7,1,0.19,0.11,0.3,0.19,0.3,Matches
Vanja Milinkovi?-Savi?\Vanja-Milinkovic-Savic,rs SRB,GK,SPAL,21,1997,2,2,164,1.8,0,0,0,0,0,1,1,0,0,0,0,0,Matches
Vincenzo Millico\Vincenzo-Millico,it ITA,MF,Torino,17,2000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kevin Mirallas\Kevin-Mirallas,be BEL,FWMF,Fiorentina,30,1987,27,15,1299,14.4,2,1,2,0,0,2,0,0.14,0.07,0.21,0.14,0.21,Matches
Miranda\Miranda,br BRA,DF,Inter,33,1984,14,14,1158,12.9,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Antonio Mirante\Antonio-Mirante,it ITA,GK,Roma,35,1983,11,11,990,11,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Simone Missiroli\Simone-Missiroli,it ITA,MF,SPAL,32,1986,34,33,2741,30.5,0,0,0,0,0,9,0,0,0,0,0,0,Matches
Cristian Molinaro\Cristian-Molinaro,it ITA,DFMF,Frosinone,35,1983,14,13,1159,12.9,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Gabriele Moncini\Gabriele-Moncini,it ITA,MF,SPAL,22,1996,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Cristóbal Montiel Rodríguez\Cristobal-Montiel-Rodriguez,es ESP,FW,Fiorentina,18,2000,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Emiliano Moretti\Emiliano-Moretti,it ITA,DF,Torino,37,1981,24,22,2010,22.3,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Samuel Mráz\Samuel-Mraz,sk SVK,FW,Empoli,21,1997,6,2,170,1.9,1,0,1,0,0,0,0,0.53,0,0.53,0.53,0.53,Matches
Gianni Munari\Gianni-Munari,it ITA,MF,Parma,35,1983,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Alessandro Murgia\Alessandro-Murgia,it ITA,MF,SPAL,21,1996,15,11,1072,11.9,0,3,0,0,0,1,0,0,0.25,0.25,0,0.25,Matches
Alessandro Murgia\Alessandro-Murgia,it ITA,MF,Lazio,21,1996,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Luis Muriel\Luis-Muriel,co COL,FW,Fiorentina,27,1991,19,16,1441,16,6,0,6,0,0,1,0,0.37,0,0.37,0.37,0.37,Matches
Nicola Murru\Nicola-Murru,it ITA,DF,Sampdoria,23,1994,35,34,2934,32.6,0,5,0,0,0,9,0,0,0.15,0.15,0,0.15,Matches
Mateo Musacchio\Mateo-Musacchio,ar ARG,DF,Milan,27,1990,29,29,2610,29,1,0,1,0,0,2,0,0.03,0,0.03,0.03,0.03,Matches
Juan Musso\Juan-Musso,ar ARG,GK,Udinese,24,1994,29,29,2610,29,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Ádám Nagy\Adam-Nagy,hu HUN,MF,Bologna,23,1995,14,10,975,10.8,0,0,0,0,0,3,1,0,0,0,0,0,Matches
Radja Nainggolan\Radja-Nainggolan,be BEL,MF,Inter,30,1988,29,22,1967,21.9,6,3,6,0,0,3,0,0.27,0.14,0.41,0.27,0.41,Matches
Angelo Ndrecka\Angelo-Ndrecka,al ALB,DF,Chievo,16,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Pedro Neto\Pedro-Neto,pt POR,FW,Lazio,18,2000,4,0,46,0.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Hans Nicolussi Caviglia\Hans-Nicolussi-Caviglia,it ITA,MFFW,Juventus,18,2000,3,0,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Dimitris Nikolaou\Dimitris-Nikolaou,gr GRE,DF,Empoli,19,1998,4,4,348,3.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Nicolas Nkoulou\Nicolas-Nkoulou,cm CMR,DF,Torino,28,1990,36,36,3214,35.7,2,0,2,0,0,7,1,0.06,0,0.06,0.06,0.06,Matches
Bram Nuytinck\Bram-Nuytinck,nl NED,DF,Udinese,28,1990,27,24,2127,23.6,1,0,1,0,0,4,1,0.04,0,0.04,0.04,0.04,Matches
Steven Nzonzi\Steven-Nzonzi,fr FRA,MF,Roma,29,1988,30,29,2617,29.1,1,2,1,0,0,7,0,0.03,0.07,0.1,0.03,0.1,Matches
Christian Nørgaard\Christian-Norgaard,dk DEN,MF,Fiorentina,24,1994,6,4,323,3.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Dimitri Oberlin\Dimitri-Oberlin,ch SUI,FW,Empoli,20,1997,5,0,139,1.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Joel Obi\Joel-Obi,ng NGA,MF,Chievo,27,1991,11,9,659,7.3,1,0,1,0,0,1,0,0.14,0,0.14,0.14,0.14,Matches
Jens Odgaard\Jens-Odgaard,dk DEN,FW,Sassuolo,19,1999,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Stefano Okaka\Stefano-Okaka,it ITA,FW,Udinese,28,1989,16,11,970,10.8,6,1,6,0,0,4,0,0.56,0.09,0.65,0.56,0.65,Matches
Orji Okwonkwo\Orji-Okwonkwo,ng NGA,FW,Bologna,20,1998,8,2,257,2.9,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Robin Olsen\Robin-Olsen,se SWE,GK,Roma,28,1990,27,27,2430,27,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Stephane Omeonga\Stephane-Omeonga,be BEL,MF,Genoa,22,1996,3,0,57,0.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Nicholas Opoku\Nicholas-Opoku,gh GHA,DF,Udinese,20,1997,4,3,327,3.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Riccardo Orsolini\Riccardo-Orsolini,it ITA,FWMF,Bologna,21,1997,35,19,1964,21.8,8,5,8,0,0,2,0,0.37,0.23,0.6,0.37,0.6,Matches
David Ospina\David-Ospina,co COL,GK,Napoli,29,1988,17,16,1457,16.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Adam Ounas\Adam-Ounas,dz ALG,MFFW,Napoli,21,1996,18,6,538,6,3,0,3,0,0,0,0,0.5,0,0.5,0.5,0.5,Matches
Simone Padoin\Simone-Padoin,it ITA,DFMF,Cagliari,34,1984,30,22,1915,21.3,0,2,0,0,0,2,0,0,0.09,0.09,0,0.09,Matches
Luca Paganini\Luca-Paganini,it ITA,DFMF,Frosinone,25,1993,14,12,1123,12.5,2,0,2,0,0,2,0,0.16,0,0.16,0.16,0.16,Matches
Marko Paja?\Marko-Pajac,hr CRO,DF,Empoli,25,1993,10,9,738,8.2,2,2,2,0,0,5,0,0.24,0.24,0.49,0.24,0.49,Matches
Marko Paja?\Marko-Pajac,hr CRO,DF,Cagliari,25,1993,3,0,100,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rodrigo Palacio\Rodrigo-Palacio,ar ARG,FW,Bologna,36,1982,28,26,2329,25.9,3,6,3,0,0,6,0,0.12,0.23,0.35,0.12,0.35,Matches
Alberto Paloschi\Alberto-Paloschi,it ITA,FW,SPAL,28,1990,23,8,863,9.6,2,0,2,0,0,3,0,0.21,0,0.21,0.21,0.21,Matches
Goran Pandev\Goran-Pandev,mk MKD,FWMF,Genoa,35,1983,26,12,1122,12.5,4,2,4,0,0,6,0,0.32,0.16,0.48,0.32,0.48,Matches
Lucas Paquetá\Lucas-Paqueta,br BRA,MF,Milan,20,1997,13,12,842,9.4,1,1,1,0,0,5,1,0.11,0.11,0.21,0.11,0.21,Matches
Vittorio Parigini\Vittorio-Parigini,it ITA,MFFW,Torino,22,1996,17,2,377,4.2,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Marco Parolo\Marco-Parolo,it ITA,MF,Lazio,33,1985,34,28,2563,28.5,4,3,4,0,0,7,0,0.14,0.11,0.25,0.14,0.25,Matches
Mario Pašali?\Mario-Pasalic,hr CRO,MFFW,Atalanta,23,1995,33,17,1618,18,5,3,5,0,0,1,0,0.28,0.17,0.44,0.28,0.44,Matches
Manuel Pasqual\Manuel-Pasqual,it ITA,DFMF,Empoli,36,1982,22,13,1342,14.9,1,2,0,1,1,2,0,0.07,0.13,0.2,0,0.13,Matches
Javier Pastore\Javier-Pastore,ar ARG,MF,Roma,29,1989,14,7,597,6.6,3,0,3,0,0,0,0,0.45,0,0.45,0.45,0.45,Matches
Patric\Patric,es ESP,DFMF,Lazio,25,1993,15,12,1085,12.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Leonardo Pavoletti\Leonardo-Pavoletti,it ITA,FW,Cagliari,29,1988,32,31,2734,30.4,16,1,16,0,0,6,0,0.53,0.03,0.56,0.53,0.56,Matches
Nehuén Paz\Nehuen-Paz,ar ARG,DF,Bologna,25,1993,2,1,114,1.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
João Pedro\Joao-Pedro,br BRA,FWMF,Cagliari,26,1992,34,30,2555,28.4,7,2,5,2,2,5,1,0.25,0.07,0.32,0.18,0.25,Matches
Gianluca Pegolo\Gianluca-Pegolo,it ITA,GK,Sassuolo,37,1981,3,2,203,2.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Lorenzo Pellegrini\Lorenzo-Pellegrini,it ITA,MF,Roma,22,1996,25,21,1821,20.2,3,3,3,0,0,6,0,0.15,0.15,0.3,0.15,0.3,Matches
Luca Pellegrini\Luca-Pellegrini,it ITA,DF,Cagliari,19,1999,12,11,940,10.4,0,1,0,0,0,3,1,0,0.1,0.1,0,0.1,Matches
Luca Pellegrini\Luca-Pellegrini,it ITA,DF,Roma,19,1999,4,2,161,1.8,0,1,0,0,0,2,0,0,0.56,0.56,0,0.56,Matches
Sergio Pellissier\Sergio-Pellissier,it ITA,FW,Chievo,39,1979,19,12,953,10.6,4,1,3,1,2,1,0,0.38,0.09,0.47,0.28,0.38,Matches
Federico Peluso\Federico-Peluso,it ITA,DF,Sassuolo,34,1984,16,14,1356,15.1,1,0,1,0,0,5,0,0.07,0,0.07,0.07,0.07,Matches
Pepín\Pepin,gq EQG,MF,Parma,21,1996,2,1,77,0.9,0,1,0,0,0,0,0,0,1.17,1.17,0,1.17,Matches
Pedro Pereira\Pedro-Pereira,pt POR,DFMF,Genoa,20,1998,26,15,1384,15.4,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Stipe Perica\Stipe-Perica,hr CRO,FW,Frosinone,23,1995,7,6,480,5.3,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Mattia Perin\Mattia-Perin,it ITA,GK,Juventus,25,1992,9,9,810,9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Ivan Periši?\Ivan-Perisic,hr CRO,FWMF,Inter,29,1989,34,30,2701,30,8,3,6,2,2,5,0,0.27,0.1,0.37,0.2,0.3,Matches
Diego Perotti\Diego-Perotti,ar ARG,FWMF,Roma,30,1988,13,6,668,7.4,5,0,2,3,3,3,0,0.67,0,0.67,0.27,0.27,Matches
Matteo Pessina\Matteo-Pessina,it ITA,MF,Atalanta,21,1997,12,1,235,2.6,0,1,0,0,0,0,0,0,0.38,0.38,0,0.38,Matches
Andrea Petagna\Andrea-Petagna,it ITA,FW,SPAL,23,1995,36,35,3031,33.7,16,1,10,6,6,8,0,0.48,0.03,0.5,0.3,0.33,Matches
Germán Pezzella\German-Pezzella,ar ARG,DF,Fiorentina,27,1991,32,32,2850,31.7,2,1,2,0,0,5,0,0.06,0.03,0.09,0.06,0.09,Matches
Giuseppe Pezzella\Giuseppe-Pezzella,it ITA,DFMF,Udinese,20,1997,4,2,184,2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Giuseppe Pezzella\Giuseppe-Pezzella,it ITA,DF,Genoa,20,1997,5,1,112,1.2,0,0,0,0,0,0,1,0,0,0,0,0,Matches
Krzysztof Pi?tek\Krzysztof-Piatek,pl POL,FW,Genoa,23,1995,19,18,1593,17.7,13,0,11,2,2,5,0,0.73,0,0.73,0.62,0.62,Matches
Krzysztof Pi?tek\Krzysztof-Piatek,pl POL,FW,Milan,23,1995,18,16,1373,15.3,9,0,9,0,0,0,0,0.59,0,0.59,0.59,0.59,Matches
Lucas Piazon\Lucas-Piazon,br BRA,MFFW,Chievo,24,1994,4,0,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Roberto Piccoli\Roberto-Piccoli,it ITA,FW,Atalanta,17,2001,2,0,48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Andrea Pinamonti\Andrea-Pinamonti,it ITA,FW,Frosinone,19,1999,27,17,1625,18.1,5,3,5,0,0,2,0,0.28,0.17,0.44,0.28,0.44,Matches
Carlo Pinsoglio\Carlo-Pinsoglio,it ITA,GK,Juventus,28,1990,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Fabio Pisacane\Fabio-Pisacane,it ITA,DF,Cagliari,32,1986,27,24,2266,25.2,1,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,Matches
Marko Pjaca\Marko-Pjaca,hr CRO,FWMF,Fiorentina,23,1995,19,8,750,8.3,1,1,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,Matches
Miralem Pjani?\Miralem-Pjanic,ba BIH,MF,Juventus,28,1990,31,27,2280,25.3,2,6,2,0,0,6,1,0.08,0.24,0.32,0.08,0.32,Matches
Andrea Poli\Andrea-Poli,it ITA,MF,Bologna,28,1989,30,23,1932,21.5,4,1,4,0,0,5,0,0.19,0.05,0.23,0.19,0.23,Matches
Matteo Politano\Matteo-Politano,it ITA,FWMF,Inter,24,1993,36,31,2549,28.3,5,6,5,0,0,4,1,0.18,0.21,0.39,0.18,0.39,Matches
Giacomo Poluzzi\Giacomo-Poluzzi,it ITA,GK,SPAL,30,1988,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Manolo Portanova\Manolo-Portanova,it ITA,MF,Juventus,18,2000,1,0,33,0.4,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Dennis Praet\Dennis-Praet,be BEL,MF,Sampdoria,24,1994,34,33,2890,32.1,2,3,2,0,0,6,0,0.06,0.09,0.16,0.06,0.16,Matches
Silvio Proto\Silvio-Proto,be BEL,GK,Lazio,35,1983,2,2,180,2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Ivan Provedel\Ivan-Provedel,it ITA,GK,Empoli,24,1994,16,16,1440,16,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Manuel Pucciarelli\Manuel-Pucciarelli,it ITA,FW,Chievo,27,1991,10,3,302,3.4,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Erick Pulgar\Erick-Pulgar,cl CHI,MF,Bologna,24,1994,28,27,2357,26.2,6,2,1,5,5,6,1,0.23,0.08,0.31,0.04,0.11,Matches
Ignacio Pussetto\Ignacio-Pussetto,ar ARG,FWMF,Udinese,22,1995,35,24,2178,24.2,4,4,4,0,0,8,0,0.17,0.17,0.33,0.17,0.33,Matches
Fabio Quagliarella\Fabio-Quagliarella,it ITA,FW,Sampdoria,35,1983,37,37,3199,35.5,26,8,17,9,10,1,0,0.73,0.23,0.96,0.48,0.7,Matches
Ivan Radovanovi?\Ivan-Radovanovic,rs SRB,MF,Genoa,29,1988,16,15,1278,14.2,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Ivan Radovanovi?\Ivan-Radovanovic,rs SRB,MF,Chievo,29,1988,19,19,1706,19,0,0,0,0,0,6,0,0,0,0,0,0,Matches
Ionu? Radu\Ionut-Radu,ro ROU,GK,Genoa,21,1997,33,33,2970,33,0,0,0,0,0,0,0,0,0,0,0,0,Matches
?tefan Radu\Stefan-Radu,ro ROU,DF,Lazio,31,1986,28,28,2243,24.9,0,1,0,0,0,5,0,0,0.04,0.04,0,0.04,Matches
Gastón Ramírez\Gaston-Ramirez,uy URU,MFFW,Sampdoria,27,1990,27,19,1578,17.5,4,4,4,0,0,7,1,0.23,0.23,0.46,0.23,0.46,Matches
Andrea Ranocchia\Andrea-Ranocchia,it ITA,DFMF,Inter,30,1988,4,0,62,0.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Jacob Rasmussen\Jacob-Rasmussen,dk DEN,DFMF,Empoli,21,1997,14,10,1016,11.3,0,1,0,0,0,3,0,0,0.09,0.09,0,0.09,Matches
Giacomo Raspadori\Giacomo-Raspadori,it ITA,DF,Sassuolo,18,2000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Arkadiusz Reca\Arkadiusz-Reca,pl POL,DFFW,Atalanta,23,1995,3,0,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Vasco Regini\Vasco-Regini,it ITA,DF,SPAL,27,1990,4,1,81,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Pepe Reina\Pepe-Reina,es ESP,GK,Milan,35,1982,4,2,330,3.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Emiliano Rigoni\Emiliano-Rigoni,ar ARG,FWMF,Atalanta,25,1993,12,6,522,5.8,3,0,3,0,0,1,0,0.52,0,0.52,0.52,0.52,Matches
Luca Rigoni\Luca-Rigoni,it ITA,MF,Parma,33,1984,23,20,1761,19.6,2,1,2,0,0,5,0,0.1,0.05,0.15,0.1,0.15,Matches
Nicola Rigoni\Nicola-Rigoni,it ITA,MF,Chievo,27,1990,24,23,1951,21.7,0,1,0,0,0,9,1,0,0.05,0.05,0,0.05,Matches
Tomás Rincón\Tomas-Rincon,ve VEN,MF,Torino,30,1988,34,32,2799,31.1,3,1,3,0,0,15,0,0.1,0.03,0.13,0.1,0.13,Matches
Alejandro Rodríguez\Alejandro-Rodriguez,es ESP,FW,Empoli,27,1991,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ricardo Rodríguez\Ricardo-Rodriguez,ch SUI,DF,Milan,25,1992,35,35,3047,33.9,0,3,0,0,0,5,0,0,0.09,0.09,0,0.09,Matches
Marko Rog\Marko-Rog,hr CRO,MF,Napoli,23,1995,9,4,333,3.7,1,0,1,0,0,3,0,0.27,0,0.27,0.27,0.27,Matches
Rogério\Rogerio,br BRA,DFMF,Sassuolo,20,1998,33,29,2672,29.7,1,2,1,0,0,9,1,0.03,0.07,0.1,0.03,0.1,Matches
Esteban Rolón\Esteban-Rolon,ar ARG,MF,Genoa,23,1995,19,10,1046,11.6,0,0,0,0,0,9,0,0,0,0,0,0,Matches
Filippo Romagna\Filippo-Romagna,it ITA,DF,Cagliari,21,1997,18,16,1474,16.4,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Alessio Romagnoli\Alessio-Romagnoli,it ITA,DF,Milan,23,1995,32,32,2847,31.6,2,0,2,0,0,6,1,0.06,0,0.06,0.06,0.06,Matches
Cristian Romero\Cristian-Romero,ar ARG,DF,Genoa,20,1998,27,27,2336,26,2,2,2,0,0,11,2,0.08,0.08,0.15,0.08,0.15,Matches
Rômulo\Romulo,it ITA,DFMF,Lazio,31,1987,10,9,776,8.6,0,1,0,0,0,1,0,0,0.12,0.12,0,0.12,Matches
Rômulo\Romulo,it ITA,MFDF,Genoa,31,1987,17,17,1351,15,1,2,0,1,1,1,1,0.07,0.13,0.2,0,0.13,Matches
Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,Juventus,33,1985,31,30,2688,29.9,21,8,16,5,6,3,0,0.7,0.27,0.97,0.54,0.8,Matches
Marten de Roon\Marten-de-Roon,nl NED,MF,Atalanta,27,1991,35,34,2975,33.1,2,3,1,1,1,8,0,0.06,0.09,0.15,0.03,0.12,Matches
Luca Rossettini\Luca-Rossettini,it ITA,DF,Chievo,33,1985,21,20,1823,20.3,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Francesco Rossi\Francesco-Rossi,it ITA,GK,Atalanta,27,1991,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Daniele Rugani\Daniele-Rugani,it ITA,DF,Juventus,24,1994,15,15,1350,15,2,0,2,0,0,3,0,0.13,0,0.13,0.13,0.13,Matches
Mário Rui\Mario-Rui,pt POR,DF,Napoli,27,1991,20,17,1417,15.7,1,1,1,0,0,5,1,0.06,0.06,0.13,0.06,0.13,Matches
Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MFFW,Napoli,22,1996,27,20,1992,22.1,5,4,5,0,0,3,1,0.23,0.18,0.41,0.23,0.41,Matches
Jacopo Sala\Jacopo-Sala,it ITA,DF,Sampdoria,26,1991,21,16,1518,16.9,0,1,0,0,0,5,0,0,0.06,0.06,0,0.06,Matches
Bartosz Salamon\Bartosz-Salamon,pl POL,DF,Frosinone,27,1991,20,19,1725,19.2,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Paolo Sammarco\Paolo-Sammarco,it ITA,MF,Frosinone,35,1983,8,6,553,6.1,1,0,1,0,0,1,0,0.16,0,0.16,0.16,0.16,Matches
Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Genoa,22,1996,15,9,766,8.5,3,0,3,0,1,1,0,0.35,0,0.35,0.35,0.35,Matches
Sandro\Sandro,br BRA,MF,Udinese,29,1989,12,7,594,6.6,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Sandro\Sandro,br BRA,MF,Genoa,29,1989,13,9,711,7.9,0,1,0,0,0,3,0,0,0.13,0.13,0,0.13,Matches
Alex Sandro\Alex-Sandro,br BRA,DF,Juventus,27,1991,31,28,2387,26.5,1,2,1,0,0,7,0,0.04,0.08,0.11,0.04,0.11,Matches
Nicola Sansone\Nicola-Sansone,it ITA,FW,Bologna,26,1991,15,13,1139,12.7,2,4,2,0,0,4,1,0.16,0.32,0.47,0.16,0.47,Matches
Federico Santander\Federico-Santander,py PAR,FW,Bologna,27,1991,32,23,2065,22.9,8,3,8,0,0,5,0,0.35,0.13,0.48,0.35,0.48,Matches
Davide Santon\Davide-Santon,it ITA,DF,Roma,27,1991,17,11,1009,11.2,0,1,0,0,0,0,0,0,0.09,0.09,0,0.09,Matches
Samir Santos\Samir-Santos,br BRA,DF,Udinese,23,1994,21,21,1797,20,2,0,2,0,0,7,0,0.1,0,0.1,0.1,0.1,Matches
Riccardo Saponara\Riccardo-Saponara,it ITA,MFFW,Sampdoria,26,1991,22,11,905,10.1,2,4,2,0,0,2,0,0.2,0.4,0.6,0.2,0.6,Matches
Marco Sau\Marco-Sau,it ITA,MFFW,Sampdoria,30,1987,5,0,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marco Sau\Marco-Sau,it ITA,FW,Cagliari,30,1987,14,5,558,6.2,1,0,1,0,0,4,0,0.16,0,0.16,0.16,0.16,Matches
Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DFMF,Chievo,29,1989,4,2,143,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Nicolás Schiappacasse\Nicolas-Schiappacasse,uy URU,FW,Parma,19,1999,3,1,81,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Pasquale Schiattarella\Pasquale-Schiattarella,it ITA,MF,SPAL,31,1987,28,20,1841,20.5,0,4,0,0,0,10,0,0,0.2,0.2,0,0.2,Matches
Patrik Schick\Patrik-Schick,cz CZE,FW,Roma,22,1996,24,15,1314,14.6,3,0,3,0,0,4,0,0.21,0,0.21,0.21,0.21,Matches
Matteo Scozzarella\Matteo-Scozzarella,it ITA,MF,Parma,30,1988,22,17,1459,16.2,0,3,0,0,0,8,0,0,0.19,0.19,0,0.19,Matches
Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,22,1996,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Andrea Seculin\Andrea-Seculin,it ITA,GK,Chievo,28,1990,2,1,91,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Adrian Šemper\Adrian-Semper,hr CRO,GK,Chievo,20,1998,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Stefano Sensi\Stefano-Sensi,it ITA,MF,Sassuolo,22,1995,28,23,1972,21.9,2,4,2,0,0,8,0,0.09,0.18,0.27,0.09,0.27,Matches
Luigi Sepe\Luigi-Sepe,it ITA,GK,Parma,27,1991,37,37,3330,37,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Leonardo Sernicola\Leonardo-Sernicola,it ITA,FW,Sassuolo,21,1997,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FW,Roma,25,1992,28,23,2104,23.4,11,3,11,0,0,2,0,0.47,0.13,0.6,0.47,0.6,Matches
Francisco Sierralta\Francisco-Sierralta,cl CHI,DF,Parma,21,1997,6,2,269,3,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Luca Siligardi\Luca-Siligardi,it ITA,FW,Parma,30,1988,29,19,1639,18.2,1,2,1,0,0,2,0,0.05,0.11,0.16,0.05,0.16,Matches
Matheus Pereira da Silva\Matheus-Pereira-da-Silva,br BRA,MF,Juventus,20,1998,3,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Matías Silvestre\Matias-Silvestre,ar ARG,DF,Empoli,33,1984,34,34,3060,34,2,0,2,0,0,6,0,0.06,0,0.06,0.06,0.06,Matches
Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Fiorentina,23,1995,36,27,2454,27.3,6,3,6,0,0,2,0,0.22,0.11,0.33,0.22,0.33,Matches
Lorenco Šimi?\Lorenco-Simic,hr CRO,DF,SPAL,22,1996,8,2,238,2.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Torino,31,1987,36,36,3169,35.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
?ukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Bologna,27,1991,38,38,3420,38,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,23,1995,35,35,3150,35,0,1,0,0,0,4,0,0,0.03,0.03,0,0.03,Matches
Cédric Soares\Cedric-Soares,pt POR,DF,Inter,26,1991,4,3,259,2.9,0,1,0,0,0,0,0,0,0.35,0.35,0,0.35,Matches
Danilo Soddimo\Danilo-Soddimo,it ITA,MF,Frosinone,30,1987,10,1,252,2.8,0,1,0,0,0,2,0,0,0.36,0.36,0,0.36,Matches
Roberto Soriano\Roberto-Soriano,it ITA,MF,Bologna,27,1991,17,17,1489,16.5,2,2,2,0,0,5,0,0.12,0.12,0.24,0.12,0.24,Matches
Roberto Soriano\Roberto-Soriano,it ITA,MFFW,Torino,27,1991,11,6,468,5.2,0,2,0,0,0,1,0,0,0.38,0.38,0,0.38,Matches
Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Chievo,39,1979,31,31,2789,31,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Riccardo Sottil\Riccardo-Sottil,it ITA,FWMF,Fiorentina,19,1999,2,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
