Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
Luka Jovi?\Luka-Jovic,rs SRB,FW,Eint Frankfurt,19,1997,22,9,936,10.4,8,1,8,0,0,2,0,0.77,0.1,0.87,0.77,0.87,7.6,7.6,1.5,9.1,0.74,0.15,0.88,0.74,0.88,Matches
Gideon Jung\Gideon-Jung,de GER,MFDF,Hamburger SV,22,1994,30,29,2570,28.6,1,1,1,0,0,7,1,0.04,0.04,0.07,0.04,0.07,0.5,0.5,0.9,1.4,0.02,0.03,0.05,0.02,0.05,Matches
Sebastian Jung\Sebastian-Jung,de GER,DF,Wolfsburg,27,1990,2,1,78,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Zlatko Junuzovi?\Zlatko-Junuzovic,at AUT,MFFW,Werder Bremen,29,1987,24,17,1633,18.1,2,4,2,0,0,2,0,0.11,0.22,0.33,0.11,0.33,4.1,4.1,3.8,7.8,0.22,0.21,0.43,0.22,0.43,Matches
Gojko Ka?ar\Gojko-Kacar,rs SRB,DF,Augsburg,30,1987,6,3,228,2.5,1,0,1,0,0,1,0,0.39,0,0.39,0.39,0.39,0.4,0.4,0,0.4,0.16,0,0.16,0.16,0.16,Matches
Pavel Kade?ábek\Pavel-Kaderabek,cz CZE,DFMF,Hoffenheim,25,1992,28,24,2199,24.4,2,3,2,0,0,5,0,0.08,0.12,0.2,0.08,0.2,1.6,1.6,3.7,5.3,0.06,0.15,0.22,0.06,0.22,Matches
Shinji Kagawa\Shinji-Kagawa,jp JPN,MF,Dortmund,28,1989,19,12,1166,13,5,2,5,0,0,0,0,0.39,0.15,0.54,0.39,0.54,4.3,4.3,2.1,6.4,0.33,0.16,0.5,0.33,0.5,Matches
Florian Kainz\Florian-Kainz,at AUT,MFFW,Werder Bremen,24,1992,30,19,1712,19,3,3,3,0,0,5,0,0.16,0.16,0.32,0.16,0.32,3.2,3.2,3.4,6.6,0.17,0.18,0.35,0.17,0.35,Matches
Dominik Kaiser\Dominik-Kaiser,de GER,MFDF,RB Leipzig,28,1988,10,3,277,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,0.07,0.1,0.17,0.07,0.17,Matches
Salomon Kalou\Salomon-Kalou,ci CIV,FWMF,Hertha BSC,31,1985,31,27,2207,24.5,12,3,11,1,2,0,0,0.49,0.12,0.61,0.45,0.57,10.1,8.6,2.5,11,0.41,0.1,0.51,0.35,0.45,Matches
Daichi Kamada\Daichi-Kamada,jp JPN,FWMF,Eint Frankfurt,20,1996,3,2,144,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.05,0.04,0.09,0.05,0.09,Matches
Marcin Kami?ski\Marcin-Kaminski,pl POL,DF,Stuttgart,25,1992,23,12,1138,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.6,1.1,0.04,0.05,0.09,0.04,0.09,Matches
Kevin Kampl\Kevin-Kampl,si SVN,MF,Leverkusen,26,1990,1,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.14,0.05,0.19,0.14,0.19,Matches
Kevin Kampl\Kevin-Kampl,si SVN,MF,RB Leipzig,26,1990,26,22,2019,22.4,1,3,1,0,0,3,0,0.04,0.13,0.18,0.04,0.18,1.6,1.6,3.9,5.6,0.07,0.18,0.25,0.07,0.25,Matches
Bartosz Kapustka\Bartosz-Kapustka,pl POL,FWMF,Freiburg,20,1996,7,3,235,2.6,1,0,1,0,0,0,0,0.38,0,0.38,0.38,0.38,0.1,0.1,0,0.1,0.04,0,0.04,0.04,0.04,Matches
Kenan Karaman\Kenan-Karaman,tr TUR,MFFW,Hannover 96,23,1994,22,8,855,9.5,1,0,1,0,0,2,0,0.11,0,0.11,0.11,0.11,1.8,1.8,1.2,3,0.19,0.13,0.32,0.19,0.32,Matches
Florian Kath\Florian-Kath,de GER,FWMF,Freiburg,22,1994,24,3,674,7.5,1,0,1,0,0,3,0,0.13,0,0.13,0.13,0.13,0.9,0.9,0.2,1.2,0.13,0.03,0.16,0.13,0.16,Matches
Ole Käuper\Ole-Kauper,de GER,MF,Werder Bremen,20,1997,1,1,73,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Thilo Kehrer\Thilo-Kehrer,de GER,DF,Schalke 04,20,1996,28,27,2365,26.3,3,0,3,0,0,4,0,0.11,0,0.11,0.11,0.11,1.3,1.3,0.4,1.6,0.05,0.01,0.06,0.05,0.06,Matches
Naby Keïta\Naby-Keita,gn GUI,MF,RB Leipzig,22,1995,27,23,1962,21.8,6,5,6,0,0,8,2,0.28,0.23,0.5,0.28,0.5,3.5,3.5,3.7,7.2,0.16,0.17,0.33,0.16,0.33,Matches
Marc-Oliver Kempf\Marc-Oliver-Kempf,de GER,DF,Freiburg,22,1995,12,11,901,10,0,1,0,0,0,1,0,0,0.1,0.1,0,0.1,0.7,0.7,0.1,0.9,0.07,0.01,0.09,0.07,0.09,Matches
Ryan Kent\Ryan-Kent,eng ENG,FWMF,Freiburg,20,1996,6,1,245,2.7,0,0,0,0,0,1,0,0,0,0,0,0,1.1,1.1,0.3,1.4,0.39,0.13,0.52,0.39,0.52,Matches
Rani Khedira\Rani-Khedira,de GER,MFDF,Augsburg,23,1994,30,27,2275,25.3,1,1,1,0,0,8,0,0.04,0.04,0.08,0.04,0.08,1.7,1.7,0.8,2.5,0.07,0.03,0.1,0.07,0.1,Matches
Stefan Kießling\Stefan-Kiessling,de GER,FWDF,Leverkusen,33,1984,8,0,82,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.9,0.64,0.42,1.07,0.64,1.07,Matches
Joshua Kimmich\Joshua-Kimmich,de GER,DF,Bayern Munich,22,1995,29,26,2329,25.9,1,10,1,0,0,1,0,0.04,0.39,0.43,0.04,0.43,0.6,0.6,5.8,6.4,0.02,0.22,0.25,0.02,0.25,Matches
Felix Klaus\Felix-Klaus,de GER,MFFW,Hannover 96,24,1992,28,25,1981,22,4,2,4,0,0,5,0,0.18,0.09,0.27,0.18,0.27,4.7,4.7,2,6.6,0.21,0.09,0.3,0.21,0.3,Matches
Tim Kleindienst\Tim-Kleindienst,de GER,FW,Freiburg,21,1995,22,12,1138,12.6,2,3,2,0,0,2,0,0.16,0.24,0.4,0.16,0.4,4.4,4.4,2,6.4,0.35,0.16,0.5,0.35,0.5,Matches
Lukas Klostermann\Lukas-Klostermann,de GER,DF,RB Leipzig,21,1996,26,25,2190,24.3,1,0,1,0,0,2,0,0.04,0,0.04,0.04,0.04,1.2,1.2,1.1,2.3,0.05,0.05,0.09,0.05,0.09,Matches
Lukas Klünter\Lukas-Klunter,de GER,DFFW,Köln,21,1996,19,14,1336,14.8,1,0,1,0,0,6,0,0.07,0,0.07,0.07,0.07,1.5,1.5,1.6,3.2,0.1,0.11,0.21,0.1,0.21,Matches
Robin Knoche\Robin-Knoche,de GER,DF,Wolfsburg,25,1992,24,24,2102,23.4,1,2,1,0,0,2,0,0.04,0.09,0.13,0.04,0.13,0.6,0.6,0.3,0.8,0.02,0.01,0.04,0.02,0.04,Matches
Törles Knöll\Torles-Knoll,de GER,MF,Hamburger SV,19,1997,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Robin Koch\Robin-Koch,de GER,MFDF,Freiburg,21,1996,26,21,1919,21.3,2,1,2,0,0,3,0,0.09,0.05,0.14,0.09,0.14,1.1,1.1,1,2.1,0.05,0.04,0.1,0.05,0.1,Matches
Kenan Kodro\Kenan-Kodro,ba BIH,FW,Mainz 05,23,1993,8,2,232,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,0.21,0.04,0.25,0.21,0.25,Matches
Dominik Kohr\Dominik-Kohr,de GER,MF,Leverkusen,23,1994,28,18,1664,18.5,1,1,1,0,0,9,1,0.05,0.05,0.11,0.05,0.11,3.7,3.7,1.5,5.2,0.2,0.08,0.28,0.2,0.28,Matches
Ibrahima Konaté\Ibrahima-Konate,fr FRA,DF,RB Leipzig,18,1999,16,14,1228,13.6,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.5,0.7,0.01,0.03,0.05,0.01,0.05,Matches
Yevhen Konoplyanka\Yevhen-Konoplyanka,ua UKR,FWMF,Schalke 04,27,1989,27,18,1562,17.4,4,4,4,0,0,1,0,0.23,0.23,0.46,0.23,0.46,5.9,5.9,4.4,10.3,0.34,0.25,0.59,0.34,0.59,Matches
Julian Korb\Julian-Korb,de GER,DF,Hannover 96,25,1992,28,28,2336,26,1,1,1,0,0,8,0,0.04,0.04,0.08,0.04,0.08,1.6,1.6,2.1,3.7,0.06,0.08,0.14,0.06,0.14,Matches
Filip Kosti?\Filip-Kostic,rs SRB,FWMF,Hamburger SV,24,1992,30,27,2438,27.1,5,1,5,0,1,2,0,0.18,0.04,0.22,0.18,0.22,6.9,6.2,3,9.1,0.26,0.11,0.37,0.23,0.34,Matches
Vincent Koziello\Vincent-Koziello,fr FRA,MF,Köln,21,1995,12,8,789,8.8,1,0,1,0,0,3,0,0.11,0,0.11,0.11,0.11,0.2,0.2,0.6,0.8,0.02,0.07,0.09,0.02,0.09,Matches
Thomas Kraft\Thomas-Kraft,de GER,GK,Hertha BSC,29,1988,3,3,270,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Andrej Kramari?\Andrej-Kramaric,hr CRO,FWMF,Hoffenheim,26,1991,34,22,2228,24.8,13,6,11,2,2,1,0,0.53,0.24,0.77,0.44,0.69,10.2,8.7,6,14.6,0.41,0.24,0.65,0.35,0.59,Matches
Christoph Kramer\Christoph-Kramer,de GER,MF,M'Gladbach,26,1991,27,26,2151,23.9,3,0,3,0,0,5,0,0.13,0,0.13,0.13,0.13,1.4,1.4,0.6,2,0.06,0.02,0.08,0.06,0.08,Matches
Max Kruse\Max-Kruse,de GER,FW,Werder Bremen,29,1988,29,28,2453,27.3,6,6,6,0,0,2,0,0.22,0.22,0.44,0.22,0.44,5.5,5.5,5.1,10.7,0.2,0.19,0.39,0.2,0.39,Matches
Lukas Kübler\Lukas-Kubler,de GER,DF,Freiburg,24,1992,15,13,1151,12.8,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0.1,0.3,0.4,0.01,0.02,0.03,0.01,0.03,Matches
Filip Kusi?\Filip-Kusic,rs SRB,DF,Köln,21,1996,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Konrad Laimer\Konrad-Laimer,at AUT,DFMF,RB Leipzig,20,1997,22,14,1337,14.9,0,2,0,0,0,2,0,0,0.13,0.13,0,0.13,0.2,0.2,1.6,1.8,0.01,0.11,0.12,0.01,0.12,Matches
Sebastian Langkamp\Sebastian-Langkamp,de GER,DF,Werder Bremen,29,1988,9,5,411,4.6,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0,0.5,0.12,0,0.12,0.12,0.12,Matches
Sebastian Langkamp\Sebastian-Langkamp,de GER,DF,Hertha BSC,29,1988,12,11,955,10.6,0,0,0,0,0,2,0,0,0,0,0,0,0.3,0.3,0,0.3,0.03,0,0.03,0.03,0.03,Matches
Danny Latza\Danny-Latza,de GER,MF,Mainz 05,27,1989,29,27,2352,26.1,2,1,2,0,0,7,0,0.08,0.04,0.11,0.08,0.11,2,2,2.6,4.6,0.08,0.1,0.18,0.08,0.18,Matches
Valentino Lazaro\Valentino-Lazaro,at AUT,MFFW,Hertha BSC,21,1996,26,19,1864,20.7,2,5,2,0,0,4,0,0.1,0.24,0.34,0.1,0.34,2.1,2.1,3.4,5.4,0.1,0.16,0.26,0.1,0.26,Matches
Mathew Leckie\Mathew-Leckie,au AUS,FWMF,Hertha BSC,26,1991,26,19,1853,20.6,5,1,5,0,0,3,0,0.24,0.05,0.29,0.24,0.29,2.1,2.1,1.5,3.6,0.1,0.07,0.18,0.1,0.18,Matches
Matthias Lehmann\Matthias-Lehmann,de GER,MF,Köln,34,1983,20,17,1515,16.8,0,0,0,0,0,3,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0.01,0,0.02,0.01,0.02,Matches
Bernd Leno\Bernd-Leno,de GER,GK,Leverkusen,25,1992,33,33,2970,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,Matches
Robert Lewandowski\Robert-Lewandowski,pl POL,FW,Bayern Munich,28,1988,30,24,2172,24.1,29,2,23,6,7,1,0,1.2,0.08,1.28,0.95,1.04,29.7,24.3,2.9,27.2,1.23,0.12,1.35,1.01,1.13,Matches
Philipp Lienhart\Philipp-Lienhart,at AUT,DF,Freiburg,21,1996,11,11,865,9.6,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
Ademola Lookman\Ademola-Lookman,eng ENG,MFFW,RB Leipzig,19,1997,11,7,574,6.4,5,3,5,0,0,1,0,0.78,0.47,1.25,0.78,1.25,2.3,2.3,3.4,5.8,0.36,0.54,0.9,0.36,0.9,Matches
Lars Lukas Mai\Lars-Lukas-Mai,de GER,DF,Bayern Munich,17,2000,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Fabian Lustenberger\Fabian-Lustenberger,ch SUI,MFDF,Hertha BSC,29,1988,23,18,1583,17.6,0,0,0,0,0,3,0,0,0,0,0,0,0.2,0.2,0.9,1,0.01,0.05,0.06,0.01,0.06,Matches
Andreas Luthe\Andreas-Luthe,de GER,GK,Augsburg,30,1987,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Arne Maier\Arne-Maier,de GER,MF,Hertha BSC,18,1999,17,14,1223,13.6,0,1,0,0,0,1,0,0,0.07,0.07,0,0.07,0.5,0.5,1.4,1.8,0.03,0.1,0.13,0.03,0.13,Matches
Sebastian Maier\Sebastian-Maier,de GER,MF,Hannover 96,23,1993,10,2,265,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,0.1,0.1,0.2,0.1,0.2,Matches
Linton Maina\Linton-Maina,de GER,MF,Hannover 96,18,1999,1,0,5,0.1,0,1,0,0,0,0,0,0,18,18,0,18,0,0,1,1,0,2.98,2.98,0,2.98,Matches
Yunus Mall?\Yunus-Malli,tr TUR,FWMF,Wolfsburg,25,1992,31,24,2242,24.9,5,4,5,0,0,3,0,0.2,0.16,0.36,0.2,0.36,5.2,5.2,4.2,9.4,0.21,0.17,0.38,0.21,0.38,Matches
Orel Mangala\Orel-Mangala,be BEL,MF,Stuttgart,19,1998,20,7,779,8.7,0,0,0,0,0,2,0,0,0,0,0,0,0.3,0.3,0.4,0.7,0.04,0.04,0.08,0.04,0.08,Matches
Dominic Maroh\Dominic-Maroh,si SVN,DF,Köln,30,1987,11,10,914,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.01,0.02,0.03,0.01,0.03,Matches
Javi Martínez\Javi-Martinez,es ESP,MFDF,Bayern Munich,28,1988,22,18,1609,17.9,1,2,1,0,0,1,0,0.06,0.11,0.17,0.06,0.17,1.8,1.8,1.8,3.6,0.1,0.1,0.2,0.1,0.2,Matches
Omar Mascarell\Omar-Mascarell,es ESP,MF,Eint Frankfurt,24,1993,9,8,771,8.6,1,0,1,0,0,4,0,0.12,0,0.12,0.12,0.12,0.2,0.2,0.7,0.9,0.03,0.08,0.1,0.03,0.1,Matches
Christian Mathenia\Christian-Mathenia,de GER,GK,Hamburger SV,25,1992,24,24,2160,24,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,Matches
Ville Matti Steinmann\Ville-Matti-Steinmann,de GER,MF,Hamburger SV,22,1995,8,8,595,6.6,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.03,0.04,0.07,0.03,0.07,Matches
Mërgim Mavraj\Mergim-Mavraj,al ALB,DF,Hamburger SV,31,1986,17,17,1445,16.1,0,0,0,0,0,3,1,0,0,0,0,0,0.4,0.4,0.1,0.6,0.03,0.01,0.04,0.03,0.04,Matches
Philipp Max\Philipp-Max,de GER,DF,Augsburg,23,1993,33,33,2959,32.9,2,12,2,0,0,5,0,0.06,0.36,0.43,0.06,0.43,1.1,1.1,8.7,9.8,0.03,0.27,0.3,0.03,0.3,Matches
Alexandru Maxim\Alexandru-Maxim,ro ROU,MFFW,Mainz 05,27,1990,22,11,957,10.6,2,2,2,0,0,4,0,0.19,0.19,0.38,0.19,0.38,1.4,1.4,1.2,2.7,0.14,0.12,0.25,0.14,0.25,Matches
Florian Mayer\Florian-Mayer,de GER,DF,M'Gladbach,19,1998,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Weston McKennie\Weston-McKennie,us USA,MF,Schalke 04,18,1998,22,13,1263,14,0,0,0,0,0,3,0,0,0,0,0,0,1.4,1.4,0.6,2,0.1,0.05,0.15,0.1,0.15,Matches
Slobodan Medojevi?\Slobodan-Medojevic,rs SRB,MF,Eint Frankfurt,26,1990,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Admir Mehmedi\Admir-Mehmedi,ch SUI,DFMF,Leverkusen,26,1991,12,8,700,7.8,2,3,2,0,0,3,0,0.26,0.39,0.64,0.26,0.64,1.1,1.1,1.3,2.4,0.14,0.17,0.31,0.14,0.31,Matches
Admir Mehmedi\Admir-Mehmedi,ch SUI,FWMF,Wolfsburg,26,1991,5,3,290,3.2,1,0,1,0,0,0,0,0.31,0,0.31,0.31,0.31,0.1,0.1,0.1,0.3,0.04,0.04,0.08,0.04,0.08,Matches
Alexander Meier\Alexander-Meier,de GER,FW,Eint Frankfurt,34,1983,1,0,4,0,1,0,1,0,0,0,0,22.5,0,22.5,22.5,22.5,0.1,0.1,0,0.1,2.66,0,2.66,2.66,2.66,Matches
Jorge Meré\Jorge-Mere,es ESP,DF,Köln,20,1997,22,21,1890,21,1,1,1,0,0,6,0,0.05,0.05,0.1,0.05,0.1,0.4,0.4,0.4,0.8,0.02,0.02,0.04,0.02,0.04,Matches
Max Meyer\Max-Meyer,de GER,MF,Schalke 04,21,1995,24,21,1727,19.2,0,0,0,0,0,6,0,0,0,0,0,0,0.2,0.2,0.4,0.6,0.01,0.02,0.03,0.01,0.03,Matches
Maximilian Mittelstädt\Maximilian-Mittelstadt,de GER,MFDF,Hertha BSC,20,1997,11,5,424,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,0.05,0.07,0.12,0.05,0.12,Matches
Niklas Moisander\Niklas-Moisander,fi FIN,DF,Werder Bremen,31,1985,25,25,2250,25,2,0,2,0,0,6,0,0.08,0,0.08,0.08,0.08,1.3,1.3,0.3,1.6,0.05,0.01,0.06,0.05,0.06,Matches
Jan Morávek\Jan-Moravek,cz CZE,MF,Augsburg,27,1989,16,7,702,7.8,0,0,0,0,0,5,1,0,0,0,0,0,0.2,0.2,0.2,0.4,0.03,0.02,0.05,0.03,0.05,Matches
Florian Müller\Florian-Muller,de GER,GK,Mainz 05,19,1997,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Nicolai Müller\Nicolai-Muller,de GER,MFDF,Hamburger SV,29,1987,2,1,101,1.1,1,0,1,0,0,0,0,0.89,0,0.89,0.89,0.89,0.1,0.1,0,0.1,0.29,0.07,0.36,0.29,0.36,Matches
Thomas Müller\Thomas-Muller,de GER,FWMF,Bayern Munich,27,1989,29,22,2005,22.3,8,14,8,0,0,4,0,0.36,0.63,0.99,0.36,0.99,6.7,6.7,8.9,15.5,0.31,0.41,0.71,0.31,0.71,Matches
Yoshinori Mut?\Yoshinori-Muto,jp JPN,FW,Mainz 05,25,1992,27,20,1904,21.2,8,2,8,0,0,2,0,0.38,0.09,0.47,0.38,0.47,4.9,4.9,1.6,6.5,0.23,0.08,0.31,0.23,0.31,Matches
Yvon Mvogo\Yvon-Mvogo,ch SUI,GK,RB Leipzig,23,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Naldo\Naldo,br BRA,DF,Schalke 04,34,1982,34,34,3060,34,7,2,7,0,0,5,0,0.21,0.06,0.26,0.21,0.26,3.4,3.4,1,4.4,0.1,0.03,0.13,0.1,0.13,Matches
Nikolas Nartey\Nikolas-Nartey,dk DEN,MF,Köln,17,2000,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Matija Nastasi?\Matija-Nastasic,rs SRB,DF,Schalke 04,24,1993,24,22,1989,22.1,0,0,0,0,0,6,1,0,0,0,0,0,0.7,0.7,0.2,0.9,0.03,0.01,0.04,0.03,0.04,Matches
Manuel Neuer\Manuel-Neuer,de GER,GK,Bayern Munich,31,1986,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Florian Niederlechner\Florian-Niederlechner,de GER,FWMF,Freiburg,26,1990,10,9,697,7.7,2,0,2,0,1,1,0,0.26,0,0.26,0.26,0.26,2.9,2.1,0.4,2.5,0.37,0.05,0.41,0.27,0.32,Matches
Håvard Nordtveit\Havard-Nordtveit,no NOR,DF,Hoffenheim,27,1990,15,10,969,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,0.03,0.01,0.04,0.03,0.04,Matches
Paul-Georges Ntep\Paul-Georges-Ntep,cm CMR,FWMF,Wolfsburg,25,1992,5,1,165,1.8,0,0,0,0,0,2,1,0,0,0,0,0,0.1,0.1,0.4,0.5,0.04,0.25,0.29,0.04,0.29,Matches
Alexander Nübel\Alexander-Nubel,de GER,GK,Schalke 04,20,1996,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Philipp Ochs\Philipp-Ochs,de GER,FWDF,Hoffenheim,20,1997,3,0,73,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,0.44,0,0.44,0.44,0.44,Matches
Bastian Oczipka\Bastian-Oczipka,de GER,DFMF,Schalke 04,28,1989,29,26,2320,25.8,0,2,0,0,0,2,0,0,0.08,0.08,0,0.08,0.7,0.7,3.6,4.3,0.03,0.14,0.17,0.03,0.17,Matches
Ebenezer Ofori\Ebenezer-Ofori,gh GHA,MF,Stuttgart,22,1995,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kwasi Okyere Wriedt\Kwasi-Okyere-Wriedt,gh GHA,MF,Bayern Munich,23,1994,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,1.26,0,1.26,1.26,1.26,Matches
Pawe? Olkowski\Pawel-Olkowski,pl POL,DF,Köln,27,1990,5,5,450,5,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.02,0.02,0.05,0.02,0.05,Matches
Karim Onisiwo\Karim-Onisiwo,at AUT,DFFW,Mainz 05,25,1992,8,2,256,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.8,0.9,0.05,0.28,0.34,0.05,0.34,Matches
Daniel Opare\Daniel-Opare,gh GHA,DFMF,Augsburg,26,1990,17,17,1417,15.7,0,0,0,0,0,6,0,0,0,0,0,0,0.1,0.1,0.6,0.7,0.01,0.04,0.04,0.01,0.04,Matches
Willi Orban\Willi-Orban,hu HUN,DF,RB Leipzig,24,1992,26,25,2126,23.6,3,0,3,0,0,5,1,0.13,0,0.13,0.13,0.13,1.5,1.5,1.3,2.8,0.06,0.06,0.12,0.06,0.12,Matches
Divock Origi\Divock-Origi,be BEL,FW,Wolfsburg,22,1995,31,22,1967,21.9,6,2,6,0,0,2,0,0.27,0.09,0.37,0.27,0.37,7.9,7.9,2.3,10.2,0.36,0.11,0.47,0.36,0.47,Matches
Yuya Osako\Yuya-Osako,jp JPN,FWMF,Köln,27,1990,25,23,1896,21.1,4,2,4,0,0,3,1,0.19,0.09,0.28,0.19,0.28,4.7,4.7,2.1,6.9,0.22,0.1,0.33,0.22,0.33,Matches
Victor Osimhen\Victor-Osimhen,ng NGA,FWMF,Wolfsburg,18,1998,12,3,287,3.2,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1.1,0.3,1.4,0.37,0.08,0.45,0.37,0.45,Matches
Matthias Ostrzolek\Matthias-Ostrzolek,de GER,DF,Hannover 96,27,1990,27,27,2379,26.4,0,1,0,0,0,5,0,0,0.04,0.04,0,0.04,0.8,0.8,1.9,2.7,0.03,0.07,0.1,0.03,0.1,Matches
Anas Ouahim\Anas-Ouahim,de GER,FW,Köln,19,1997,1,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.37,0,0.37,0.37,0.37,Matches
Reece Oxford\Reece-Oxford,eng ENG,DFMF,M'Gladbach,18,1998,7,5,463,5.1,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0.04,0.01,0.05,0.04,0.05,Matches
Berkay Özcan\Berkay-Ozcan,tr TUR,FWMF,Stuttgart,19,1998,17,11,1002,11.1,1,2,1,0,0,1,0,0.09,0.18,0.27,0.09,0.27,2.1,2.1,1.3,3.4,0.18,0.12,0.3,0.18,0.3,Matches
Ramazan Özcan\Ramazan-Ozcan,at AUT,GK,Leverkusen,33,1984,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Salih Özcan\Salih-Ozcan,de GER,MF,Köln,19,1998,23,19,1670,18.6,0,1,0,0,0,5,0,0,0.05,0.05,0,0.05,0.6,0.6,1.9,2.5,0.03,0.1,0.14,0.03,0.14,Matches
Levin Öztunal?\Levin-Oztunali,de GER,FWMF,Mainz 05,21,1996,25,21,1741,19.3,0,4,0,0,0,3,0,0,0.21,0.21,0,0.21,1.6,1.6,2.2,3.8,0.08,0.11,0.19,0.08,0.19,Matches
Kyriakos Papadopoulos\Kyriakos-Papadopoulos,gr GRE,DF,Hamburger SV,25,1992,29,29,2610,29,1,1,1,0,0,12,1,0.03,0.03,0.07,0.03,0.07,1.5,1.5,0.5,2,0.05,0.02,0.07,0.05,0.07,Matches
Sokratis Papastathopoulos\Sokratis-Papastathopoulos,gr GRE,DF,Dortmund,29,1988,30,28,2373,26.4,2,0,2,0,0,5,1,0.08,0,0.08,0.08,0.08,0.8,0.8,0.5,1.3,0.03,0.02,0.05,0.03,0.05,Matches
Shawn Parker\Shawn-Parker,de GER,DFMF,Augsburg,24,1993,2,0,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0.09,Matches
Felix Passlack\Felix-Passlack,de GER,MFDF,Hoffenheim,19,1998,2,1,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.1,0,0.1,Matches
Felix Passlack\Felix-Passlack,de GER,DF,Dortmund,19,1998,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
