Player,Nation,Pos,Squad,Age,Born,MP,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Manuel Sánchez\Manuel-Sanchez,es ESP,DF,Atlético Madrid,20-248,2000,1,49,0.5,0,1,0,0,0,0,0,0,1.84,1.84,0,1.84,Matches
Oier Sanjurjo\Oier-Sanjurjo,es ESP,MF,Osasuna,34-339,1986,30,1931,21.5,0,2,0,0,0,9,0,0,0.09,0.09,0,0.09,Matches
Ivan Šaponji?\Ivan-Saponjic,rs SRB,FW,Cádiz,23-270,1997,6,176,2,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Stefan Savi?\Stefan-Savic,me MNE,DF,Atlético Madrid,30-111,1991,29,2593,28.8,1,0,1,0,0,13,0,0.03,0,0.03,0.03,0.03,Matches
Jaime Seoane\Jaime-Seoane,es ESP,MF,Huesca,24-097,1997,25,1710,19,1,1,1,0,0,4,0,0.05,0.05,0.11,0.05,0.11,Matches
Edgar Sevikyan\Edgar-Sevikyan,ru RUS,MF,Levante,19-264,2001,1,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sidnei\Sidnei,br BRA,DF,Betis,31-249,1989,11,697,7.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
David Silva\David-Silva,es ESP,MF,Real Sociedad,35-111,1986,17,1150,12.8,1,4,1,0,0,4,0,0.08,0.31,0.39,0.08,0.39,Matches
Gastón Silva\Gaston-Silva,uy URU,DF,Huesca,27-055,1994,8,409,4.5,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Rui Silva\Rui-Silva,pt POR,GK,Granada,27-081,1994,31,2790,31,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Unai Simón\Unai-Simon,es ESP,GK,Athletic Club,23-322,1997,33,2970,33,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Dimitris Siovas\Dimitris-Siovas,gr GRE,DF,Huesca,32-225,1988,31,2633,29.3,2,0,2,0,0,3,0,0.07,0,0.07,0.07,0.07,Matches
Rafa Soares\Rafa-Soares,pt POR,DF,Eibar,25-355,1995,17,1007,11.2,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Rubén Sobrino\Ruben-Sobrino,es ESP,MFFW,Valencia,28-332,1992,5,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Cádiz,28-332,1992,11,821,9.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Augusto Solari\Augusto-Solari,ar ARG,MF,Celta Vigo,29-116,1992,11,317,3.5,0,2,0,0,0,1,0,0,0.57,0.57,0,0.57,Matches
Roberto Soldado\Roberto-Soldado,es ESP,FW,Granada,35-337,1985,26,1324,14.7,9,0,7,2,2,5,0,0.61,0,0.61,0.48,0.48,Matches
Carlos Soler\Carlos-Soler,es ESP,MF,Valencia,24-117,1997,27,2290,25.4,8,5,1,7,9,6,0,0.31,0.2,0.51,0.04,0.24,Matches
Son\Son,es ESP,DFMF,Levante,27-030,1994,26,1009,11.2,0,0,0,0,0,3,0,0,0,0,0,0,Matches
David Soria\David-Soria,es ESP,GK,Getafe,28-025,1993,24,2160,24,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Alberto Soro\Alberto-Soro,es ESP,FWMF,Granada,22-051,1999,12,255,2.8,1,2,1,0,0,0,0,0.35,0.71,1.06,0.35,1.06,Matches
Damián Suárez\Damian-Suarez,uy URU,DF,Getafe,33-002,1988,26,2027,22.5,1,0,1,0,0,12,1,0.04,0,0.04,0.04,0.04,Matches
Denis Suárez\Denis-Suarez,es ESP,MF,Celta Vigo,27-113,1994,30,2402,26.7,0,9,0,0,0,8,0,0,0.34,0.34,0,0.34,Matches
Luis Suárez\Luis-Suarez,uy URU,FW,Atlético Madrid,34-095,1987,27,2078,23.1,19,2,16,3,3,5,0,0.82,0.09,0.91,0.69,0.78,Matches
Suso\Suso,es ESP,FW,Sevilla,27-161,1993,29,1837,20.4,3,4,3,0,0,1,0,0.15,0.2,0.34,0.15,0.34,Matches
Tachi\Tachi,es ESP,DF,Alavés,23-231,1997,11,760,8.4,0,0,0,0,0,4,1,0,0,0,0,0,Matches
Renato Tapia\Renato-Tapia,pe PER,MF,Celta Vigo,25-275,1995,31,2673,29.7,0,1,0,0,0,11,0,0,0.03,0.03,0,0.03,Matches
Tomás Tavares\Tomas-Tavares,pt POR,MFDF,Alavés,20-053,2001,3,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Álvaro Tejero\Alvaro-Tejero,es ESP,DF,Eibar,24-283,1996,2,110,1.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Cristian Tello\Cristian-Tello,es ESP,FWMF,Betis,29-261,1991,24,1132,12.6,5,3,5,0,0,0,0,0.4,0.24,0.64,0.4,0.64,Matches
Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,Barcelona,28-364,1992,26,2340,26,0,0,0,0,0,0,0,0,0,0,0,0,Matches
David Timor\David-Timor,es ESP,MFDF,Getafe,31-194,1989,27,1126,12.5,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Toño\Tono,es ESP,DF,Levante,31-173,1989,10,575,6.4,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Lucas Torreira\Lucas-Torreira,uy URU,MFFW,Atlético Madrid,25-077,1996,19,518,5.8,1,0,1,0,0,2,0,0.17,0,0.17,0.17,0.17,Matches
Óliver Torres\Oliver-Torres,es ESP,MFFW,Sevilla,26-170,1994,28,1276,14.2,0,2,0,0,0,2,0,0,0.14,0.14,0,0.14,Matches
Pau Torres\Pau-Torres,es ESP,DF,Villarreal,24-103,1997,29,2610,29,2,1,2,0,0,2,0,0.07,0.03,0.1,0.07,0.1,Matches
Roberto Torres\Roberto-Torres,es ESP,MFFW,Osasuna,32-053,1989,30,1593,17.7,6,1,3,3,4,0,0,0.34,0.06,0.4,0.17,0.23,Matches
Lucas Torró\Lucas-Torro,es ESP,MF,Osasuna,26-284,1994,20,1246,13.8,0,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
Manu Trigueros\Manu-Trigueros,es ESP,MF,Villarreal,29-194,1991,31,2173,24.1,1,5,1,0,0,6,1,0.04,0.21,0.25,0.04,0.25,Matches
Francisco Trincão\Francisco-Trincao,pt POR,FWMF,Barcelona,21-121,1999,25,630,7,3,2,3,0,0,1,0,0.43,0.29,0.71,0.43,0.71,Matches
Kieran Trippier\Kieran-Trippier,eng ENG,DF,Atlético Madrid,30-222,1990,23,2025,22.5,0,6,0,0,0,0,0,0,0.27,0.27,0,0.27,Matches
Samuel Umtiti\Samuel-Umtiti,fr FRA,DF,Barcelona,27-166,1993,11,510,5.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Enes Ünal\Enes-Unal,tr TUR,FW,Getafe,23-354,1997,23,969,10.8,4,2,3,1,1,4,0,0.37,0.19,0.56,0.28,0.46,Matches
Tomáš Vaclík\Tomas-Vaclik,cz CZE,GK,Sevilla,32-031,1989,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Eugeni Valderrama\Eugeni-Valderrama,es ESP,FWMF,Huesca,26-284,1994,3,115,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jesús Vallejo\Jesus-Vallejo,es ESP,DF,Granada,24-114,1997,20,1303,14.5,0,0,0,0,0,2,1,0,0,0,0,0,Matches
Manu Vallejo\Manu-Vallejo,es ESP,FW,Valencia,24-074,1997,27,860,9.6,5,0,5,0,0,2,0,0.52,0,0.52,0.52,0.52,Matches
Federico Valverde\Federico-Valverde,uy URU,MF,Real Madrid,22-281,1998,20,999,11.1,3,1,3,0,0,0,0,0.27,0.09,0.36,0.27,0.36,Matches
Raphaël Varane\Raphael-Varane,fr FRA,DF,Real Madrid,28-004,1993,29,2580,28.7,2,0,2,0,0,2,0,0.07,0,0.07,0.07,0.07,Matches
Denis Vavro\Denis-Vavro,sk SVK,DF,Huesca,25-019,1996,6,312,3.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Franco Vázquez\Franco-Vazquez,ar ARG,FWMF,Sevilla,32-066,1989,12,86,1,1,0,1,0,0,1,0,1.05,0,1.05,1.05,1.05,Matches
Kevin Vázquez\Kevin-Vazquez,es ESP,DF,Celta Vigo,28-037,1993,3,184,2,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Lucas Vázquez\Lucas-Vazquez,es ESP,DFFW,Real Madrid,29-302,1991,24,1848,20.5,2,5,2,0,0,3,0,0.1,0.24,0.34,0.1,0.34,Matches
Koke Vegas\Koke-Vegas,es ESP,GK,Levante,25-214,1995,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Gabriel Veiga\Gabriel-Veiga,es ESP,MFDF,Celta Vigo,18-337,2002,5,113,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Unai Vencedor Paris\Unai-Vencedor-Paris,es ESP,MF,Athletic Club,20-165,2000,23,1397,15.5,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Gonzalo Verdú\Gonzalo-Verdu,es ESP,DF,Elche,32-190,1988,30,2700,30,0,2,0,0,0,10,0,0,0.07,0.07,0,0.07,Matches
Mikel Vesga\Mikel-Vesga,es ESP,MF,Athletic Club,27-343,1993,25,1388,15.4,0,1,0,0,0,7,0,0,0.06,0.06,0,0.06,Matches
Rúben Vezo\Ruben-Vezo,pt POR,DF,Levante,27-004,1994,28,2056,22.8,1,0,1,0,0,6,0,0.04,0,0.04,0.04,0.04,Matches
Iñigo Vicente\Inigo-Vicente,es ESP,FW,Athletic Club,23-113,1998,2,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Fede Vico\Fede-Vico,es ESP,MFFW,Granada,26-299,1994,14,494,5.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Aleix Vidal\Aleix-Vidal,es ESP,DF,Sevilla,31-251,1989,11,505,5.6,0,1,0,0,0,1,0,0,0.18,0.18,0,0.18,Matches
Nacho Vidal\Nacho-Vidal,es ESP,DF,Osasuna,26-095,1995,30,2059,22.9,0,0,0,0,0,9,0,0,0,0,0,0,Matches
Toni Villa\Toni-Villa,es ESP,MFFW,Valladolid,26-112,1995,18,796,8.8,2,0,2,0,0,2,0,0.23,0,0.23,0.23,0.23,Matches
Asier Villalibre\Asier-Villalibre,es ESP,FW,Athletic Club,23-211,1997,30,1259,14,4,1,4,0,0,1,0,0.29,0.07,0.36,0.29,0.36,Matches
Iván Villar\Ivan-Villar,es ESP,GK,Celta Vigo,23-294,1997,16,1331,14.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Vitolo\Vitolo,es ESP,MFFW,Atlético Madrid,31-178,1989,10,298,3.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Šime Vrsaljko\Sime-Vrsaljko,hr CRO,DF,Atlético Madrid,29-109,1992,9,519,5.8,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Nikola Vuk?evi?\Nikola-Vukcevic,me MNE,MF,Levante,29-137,1991,13,810,9,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Daniel Wass\Daniel-Wass,dk DEN,MFDF,Valencia,31-333,1989,32,2737,30.4,4,1,3,1,1,8,0,0.13,0.03,0.16,0.1,0.13,Matches
Shon Weissman\Shon-Weissman,il ISR,FW,Valladolid,25-074,1996,27,1709,19,5,1,5,0,0,3,0,0.26,0.05,0.32,0.26,0.32,Matches
Iñaki Williams\Inaki-Williams,es ESP,FW,Athletic Club,26-318,1994,33,2233,24.8,5,6,4,1,1,1,0,0.2,0.24,0.44,0.16,0.4,Matches
Nico Williams\Nico-Williams,es ESP,MF,Athletic Club,18-291,2002,1,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jawad El Yamiq\Jawad-El-Yamiq,ma MAR,DF,Valladolid,29-059,1992,15,1019,11.3,0,1,0,0,0,4,0,0,0.09,0.09,0,0.09,Matches
Rubén Yáñez\Ruben-Yanez,es ESP,GK,Getafe,27-199,1993,9,810,9,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Yoel\Yoel,es ESP,GK,Eibar,32-244,1988,3,210,2.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Okay Yoku?lu\Okay-Yokuslu,tr TUR,MF,Celta Vigo,27-051,1994,12,462,5.1,0,0,0,0,0,4,1,0,0,0,0,0,Matches
Joseba Zaldúa\Joseba-Zaldua,es ESP,DF,Real Sociedad,28-309,1992,9,499,5.5,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Oier Zarraga\Oier-Zarraga,es ESP,MF,Athletic Club,22-115,1999,5,100,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Igor Zubeldia\Igor-Zubeldia,es ESP,DF,Real Sociedad,24-030,1997,23,1937,21.5,0,1,0,0,0,5,0,0,0.05,0.05,0,0.05,Matches
Martín Zubimendi\Martin-Zubimendi,es ESP,MF,Real Sociedad,22-086,1999,26,1487,16.5,0,0,0,0,0,6,0,0,0,0,0,0,Matches
Martin Ødegaard\Martin-Odegaard,no NOR,MFFW,Real Madrid,22-133,1998,7,234,2.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
