Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
Aleksandar Tonev\Aleksandar-Tonev,bg BUL,FWMF,Crotone,27,1990,8,5,401,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.8,0.14,0.05,0.19,0.14,0.19,Matches
Vasilis Torosidis\Vasilis-Torosidis,gr GRE,DF,Bologna,32,1985,16,10,819,9.1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.2,0.3,0.01,0.02,0.03,0.01,0.03,Matches
Emanuele Torrasi\Emanuele-Torrasi,it ITA,MF,Milan,18,1999,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Matches
Lucas Torreira\Lucas-Torreira,uy URU,MF,Sampdoria,21,1996,36,36,3180,35.3,4,1,4,0,0,6,0,0.11,0.03,0.14,0.11,0.14,1.6,1.6,2,3.5,0.04,0.06,0.1,0.04,0.1,Matches
Alin To?ca\Alin-Tosca,ro ROU,DF,Benevento,25,1992,13,13,1170,13,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches
Marcello Trotta\Marcello-Trotta,it ITA,FW,Crotone,24,1992,34,27,2258,25.1,7,2,5,2,3,2,0,0.28,0.08,0.36,0.2,0.28,7.9,5.7,1.9,7.6,0.32,0.08,0.39,0.22,0.3,Matches
Marco Tumminello\Marco-Tumminello,it ITA,FW,Roma,18,1998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Matches
Marco Tumminello\Marco-Tumminello,it ITA,FW,Crotone,18,1998,9,2,203,2.3,3,1,3,0,0,1,0,1.33,0.44,1.77,1.33,1.77,0.9,0.9,0.7,1.6,0.43,0.31,0.74,0.43,0.74,Matches
?ubomír Tupta\Lubomir-Tupta,sk SVK,FWMF,Hellas Verona,19,1998,2,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.08,Matches
Cengiz Ünder\Cengiz-Under,tr TUR,FW,Roma,20,1997,26,15,1249,13.9,7,2,7,0,0,0,0,0.5,0.14,0.65,0.5,0.65,4.6,4.6,2,6.6,0.33,0.14,0.47,0.33,0.47,Matches
Sauli Väisänen\Sauli-Vaisanen,fi FIN,DF,SPAL,23,1994,7,6,541,6,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.3,0.9,0.09,0.06,0.14,0.09,0.14,Matches
Mirko Valdifiori\Mirko-Valdifiori,it ITA,MF,Torino,31,1986,13,7,618,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0.3,0.4,0.01,0.05,0.06,0.01,0.06,Matches
Borja Valero\Borja-Valero,es ESP,MF,Inter,32,1985,36,29,2564,28.5,2,0,2,0,0,3,0,0.07,0,0.07,0.07,0.07,2.1,2.1,1.9,3.9,0.07,0.07,0.14,0.07,0.14,Matches
Mattia Valoti\Mattia-Valoti,it ITA,MFFW,Hellas Verona,23,1993,26,18,1577,17.5,3,0,3,0,0,9,0,0.17,0,0.17,0.17,0.17,3.3,3.3,0.8,4.1,0.19,0.05,0.23,0.19,0.23,Matches
Matías Vecino\Matias-Vecino,uy URU,MF,Inter,25,1991,29,25,2137,23.7,3,2,3,0,0,7,1,0.13,0.08,0.21,0.13,0.21,2.8,2.8,3.4,6.2,0.12,0.14,0.26,0.12,0.26,Matches
Miguel Veloso\Miguel-Veloso,pt POR,MF,Genoa,31,1986,22,21,1734,19.3,1,0,1,0,0,4,0,0.05,0,0.05,0.05,0.05,1.1,1.1,1.9,3,0.05,0.1,0.15,0.05,0.15,Matches
Lorenzo Venuti\Lorenzo-Venuti,it ITA,DF,Benevento,22,1995,31,25,2390,26.6,0,1,0,0,0,4,0,0,0.04,0.04,0,0.04,0.3,0.3,2.2,2.5,0.01,0.08,0.09,0.01,0.09,Matches
Daniele Verde\Daniele-Verde,it ITA,FWMF,Hellas Verona,21,1996,30,22,1954,21.7,2,2,2,0,0,0,0,0.09,0.09,0.18,0.09,0.18,1.9,1.9,1.9,3.8,0.09,0.09,0.18,0.09,0.18,Matches
Simone Verdi\Simone-Verdi,it ITA,FWMF,Bologna,25,1992,34,34,2827,31.4,10,8,8,2,2,2,0,0.32,0.25,0.57,0.25,0.51,8.1,6.6,5.6,12.2,0.26,0.18,0.43,0.21,0.39,Matches
Jordan Veretout\Jordan-Veretout,fr FRA,MF,Fiorentina,24,1993,36,36,3209,35.7,8,1,6,2,3,10,1,0.22,0.03,0.25,0.17,0.2,5.3,3.1,3.8,6.9,0.15,0.11,0.26,0.09,0.19,Matches
Valerio Verre\Valerio-Verre,it ITA,MF,Sampdoria,23,1994,18,2,360,4,0,1,0,0,0,2,0,0,0.25,0.25,0,0.25,0.2,0.2,0.2,0.4,0.05,0.04,0.09,0.05,0.09,Matches
Francesco Vicari\Francesco-Vicari,it ITA,DF,SPAL,22,1994,34,34,2850,31.7,0,0,0,0,0,10,1,0,0,0,0,0,0.3,0.3,0.6,0.9,0.01,0.02,0.03,0.01,0.03,Matches
Luca Vido\Luca-Vido,it ITA,FWMF,Atalanta,20,1997,4,0,74,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,0.44,0.13,0.57,0.44,0.57,Matches
Nicolas Viola\Nicolas-Viola,it ITA,MF,Benevento,27,1989,24,20,1850,20.6,2,6,2,0,1,2,2,0.1,0.29,0.39,0.1,0.39,2.1,1.3,3.2,4.5,0.1,0.16,0.26,0.06,0.22,Matches
Mattia Vitale\Mattia-Vitale,it ITA,MF,SPAL,19,1997,2,1,98,1.1,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0.1,0.13,0,0.13,0.13,0.13,Matches
Federico Viviani\Federico-Viviani,it ITA,MF,SPAL,25,1992,29,29,2480,27.6,3,3,3,0,1,9,0,0.11,0.11,0.22,0.11,0.22,3.3,2.4,4.5,6.9,0.12,0.16,0.28,0.09,0.25,Matches
Emiliano Viviano\Emiliano-Viviano,it ITA,GK,Sampdoria,31,1985,27,27,2430,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Giovanni Volpicelli\Giovanni-Volpicelli,it ITA,FW,Benevento,17,1999,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0.93,0.93,0.93,Matches
Stefan de Vrij\Stefan-de-Vrij,nl NED,DF,Lazio,25,1992,36,36,3034,33.7,6,0,6,0,0,3,0,0.18,0,0.18,0.18,0.18,1.6,1.6,0.3,1.9,0.05,0.01,0.05,0.05,0.05,Matches
Jagoš Vukovi?\Jagos-Vukovic,rs SRB,DF,Hellas Verona,29,1988,15,15,1333,14.8,1,1,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,0.3,0.3,0,0.3,0.02,0,0.02,0.02,0.02,Matches
Molla Wagué\Molla-Wague,ml MLI,DF,Udinese,26,1991,1,1,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Wallace\Wallace,br BRA,DF,Lazio,22,1994,13,12,996,11.1,0,0,0,0,0,5,0,0,0,0,0,0,0.6,0.6,0.1,0.8,0.06,0.01,0.07,0.06,0.07,Matches
Silvan Widmer\Silvan-Widmer,ch SUI,DFMF,Udinese,24,1993,24,18,1625,18.1,3,2,3,0,0,2,0,0.17,0.11,0.28,0.17,0.28,0.7,0.7,2,2.7,0.04,0.11,0.15,0.04,0.15,Matches
Jawad El Yamiq\Jawad-El-Yamiq,ma MAR,DF,Genoa,25,1992,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mattia Zaccagni\Mattia-Zaccagni,it ITA,MFFW,Hellas Verona,22,1995,6,2,152,1.7,0,0,0,0,0,1,0,0,0,0,0,0,0.6,0.6,0.1,0.6,0.34,0.05,0.38,0.34,0.38,Matches
Francesco Zampano\Francesco-Zampano,it ITA,DFMF,Udinese,23,1993,6,4,412,4.6,0,1,0,0,0,0,0,0,0.22,0.22,0,0.22,0.1,0.1,0.7,0.8,0.02,0.16,0.18,0.02,0.18,Matches
Niccolò Zanellato\Niccolo-Zanellato,it ITA,MF,Crotone,19,1998,1,0,75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,0.1,0.53,0.63,0.1,0.63,Matches
Cristián Zapata\Cristian-Zapata,co COL,DF,Milan,30,1986,12,11,994,11,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.5,0.6,0.01,0.05,0.06,0.01,0.06,Matches
Duván Zapata\Duvan-Zapata,co COL,FW,Sampdoria,26,1991,31,24,2108,23.4,11,3,11,0,0,1,0,0.47,0.13,0.6,0.47,0.6,8.8,8.8,3.6,12.4,0.38,0.15,0.53,0.38,0.53,Matches
Davide Zappacosta\Davide-Zappacosta,it ITA,DF,Torino,25,1992,2,1,96,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.07,0.07,0,0.07,Matches
Rafik Zekhnini\Rafik-Zekhnini,no NOR,MF,Fiorentina,19,1998,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0,0.24,Matches
Piotr Zieli?ski\Piotr-Zielinski,pl POL,MFFW,Napoli,23,1994,36,14,1667,18.5,4,1,4,0,0,3,0,0.22,0.05,0.27,0.22,0.27,3.4,3.4,3.1,6.4,0.18,0.17,0.35,0.18,0.35,Matches
Bruno Zuculini\Bruno-Zuculini,ar ARG,MF,Hellas Verona,24,1993,16,15,1216,13.5,2,0,2,0,0,6,5,0.15,0,0.15,0.15,0.15,0.9,0.9,0,0.9,0.06,0,0.07,0.06,0.07,Matches
Franco Zuculini\Franco-Zuculini,ar ARG,MF,Hellas Verona,26,1990,11,3,329,3.7,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0.1,0.3,0.04,0.04,0.08,0.04,0.08,Matches
Ervin Zukanovi?\Ervin-Zukanovic,ba BIH,DF,Genoa,30,1987,31,31,2873,31.9,0,1,0,0,0,5,1,0,0.03,0.03,0,0.03,1.5,1.5,1.2,2.7,0.05,0.04,0.09,0.05,0.09,Matches
Filip ?uri?i?\Filip-Djuricic,rs SRB,FWMF,Benevento,25,1992,15,13,971,10.8,0,1,0,0,0,1,0,0,0.09,0.09,0,0.09,0.6,0.6,1.6,2.3,0.06,0.15,0.21,0.06,0.21,Matches
Filip ?uri?i?\Filip-Djuricic,rs SRB,FW,Sampdoria,25,1992,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,0,0.7,Matches
Christian Rutjens\Christian-Rutjens,,,Benevento,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Matches
