Player,Nation,Pos,Squad,Age,Born,MP,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Andrea Masiello\Andrea-Masiello,it ITA,DF,Genoa,35-084,1986,25,2158,24,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Giuseppe Mastinu\Giuseppe-Mastinu,it ITA,FW,Spezia,29-203,1991,3,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ryder Matos\Ryder-Matos,br BRA,MF,Udinese,28-062,1993,1,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Federico Mattiello\Federico-Mattiello,it ITA,DF,Spezia,25-290,1995,1,36,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Borja Mayoral\Borja-Mayoral,es ESP,FW,Roma,24-025,1997,27,1332,14.8,8,3,8,0,0,1,0,0.54,0.2,0.74,0.54,0.74,Matches
Antonio Mazzotta\Antonio-Mazzotta,it ITA,DF,Crotone,31-271,1989,2,56,0.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Ibrahima Mbaye\Ibrahima-Mbaye,sn SEN,DF,Bologna,26-162,1994,8,428,4.8,1,0,1,0,0,2,0,0.21,0,0.21,0.21,0.21,Matches
Weston McKennie\Weston-McKennie,us USA,MF,Juventus,22-245,1998,29,1453,16.1,5,2,5,0,0,4,0,0.31,0.12,0.43,0.31,0.43,Matches
Gary Medel\Gary-Medel,cl CHI,DFMF,Bologna,33-270,1987,10,455,5.1,0,1,0,0,0,0,0,0,0.2,0.2,0,0.2,Matches
Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Milan,27-044,1994,12,477,5.3,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Torino,27-044,1994,14,920,10.2,1,1,1,0,0,0,0,0.1,0.1,0.2,0.1,0.2,Matches
Filippo Melegoni\Filippo-Melegoni,it ITA,MF,Genoa,22-071,1999,12,221,2.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Arthur Melo\Arthur-Melo,br BRA,MF,Juventus,24-261,1996,20,1063,11.8,1,0,1,0,0,3,0,0.08,0,0.08,0.08,0.08,Matches
Alex Meret\Alex-Meret,it ITA,GK,Napoli,24-039,1997,17,1530,17,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Y?ld?r?m Mert Çetin\Yildirim-Mert-Cetin,tr TUR,DF,Hellas Verona,24-119,1997,6,418,4.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Dries Mertens\Dries-Mertens,be BEL,FWMF,Napoli,33-359,1987,24,1382,15.4,9,8,9,0,0,2,0,0.59,0.52,1.11,0.59,1.11,Matches
Junior Messias\Junior-Messias,br BRA,FWMF,Crotone,29-352,1991,32,2855,31.7,8,4,8,0,0,6,0,0.25,0.13,0.38,0.25,0.38,Matches
Valentin Mihaila\Valentin-Mihaila,ro ROU,FWMF,Parma,21-087,2000,16,698,7.8,3,0,3,0,0,2,0,0.39,0,0.39,0.39,0.39,Matches
Nikola Milenkovi?\Nikola-Milenkovic,rs SRB,DF,Fiorentina,23-200,1997,30,2674,29.7,3,1,3,0,0,5,1,0.1,0.03,0.13,0.1,0.13,Matches
Sergej Milinkovi?-Savi?\Sergej-Milinkovic-Savic,rs SRB,MF,Lazio,26-062,1995,29,2492,27.7,8,9,8,0,0,4,0,0.29,0.33,0.61,0.29,0.61,Matches
Vanja Milinkovi?-Savi?\Vanja-Milinkovic-Savic,rs SRB,GK,Torino,24-069,1997,5,450,5,0,0,0,0,0,0,1,0,0,0,0,0,Matches
Vincenzo Millico\Vincenzo-Millico,it ITA,FWMF,Torino,20-261,2000,3,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Aleksei Miranchuk\Aleksei-Miranchuk,ru RUS,MFFW,Atalanta,25-195,1995,21,526,5.8,3,1,3,0,0,0,0,0.51,0.17,0.68,0.51,0.68,Matches
Antonio Mirante\Antonio-Mirante,it ITA,GK,Roma,37-296,1983,13,1153,12.8,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Roma,32-099,1989,29,2295,25.5,9,8,8,1,1,2,0,0.35,0.31,0.67,0.31,0.63,Matches
Johan Mojica\Johan-Mojica,co COL,DFFW,Atalanta,28-252,1992,11,299,3.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Nahuel Molina\Nahuel-Molina,ar ARG,DF,Udinese,23-149,1997,24,1378,15.3,1,5,1,0,0,1,0,0.07,0.33,0.39,0.07,0.39,Matches
Salvatore Molina\Salvatore-Molina,it ITA,MFDF,Crotone,29-119,1992,24,1865,20.7,1,4,1,0,0,1,0,0.05,0.19,0.24,0.05,0.24,Matches
Gabriele Moncini\Gabriele-Moncini,it ITA,FW,Benevento,25-004,1996,10,357,4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Cristóbal Montiel Rodríguez\Cristobal-Montiel-Rodriguez,es ESP,DFFW,Fiorentina,21-019,2000,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Lorenzo Montipò\Lorenzo-Montipo,it ITA,GK,Benevento,25-069,1996,33,2970,33,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Luca Mora\Luca-Mora,it ITA,MF,Spezia,32-355,1988,4,113,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Álvaro Morata\Alvaro-Morata,es ESP,FW,Juventus,28-189,1992,28,1788,19.9,9,9,8,1,1,2,1,0.45,0.45,0.91,0.4,0.86,Matches
Mert Müldür\Mert-Muldur,tr TUR,DF,Sassuolo,22-027,1999,26,1530,17,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Luis Muriel\Luis-Muriel,co COL,FW,Atalanta,30-014,1991,31,1247,13.9,19,6,17,2,2,0,0,1.37,0.43,1.8,1.23,1.66,Matches
Vedat Muriqi\Vedat-Muriqi,xk KVX,FW,Lazio,27-006,1994,22,522,5.8,1,0,1,0,0,1,0,0.17,0,0.17,0.17,0.17,Matches
Nicola Murru\Nicola-Murru,it ITA,DF,Torino,26-135,1994,14,569,6.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mateo Musacchio\Mateo-Musacchio,ar ARG,DF,Milan,30-247,1990,1,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mateo Musacchio\Mateo-Musacchio,ar ARG,DF,Lazio,30-247,1990,4,229,2.5,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Juan Musso\Juan-Musso,ar ARG,GK,Udinese,26-359,1994,31,2790,31,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Joakim Mæhle\Joakim-Maehle,dk DEN,DF,Atalanta,23-345,1997,18,1048,11.6,0,2,0,0,0,0,0,0,0.17,0.17,0,0.17,Matches
Radja Nainggolan\Radja-Nainggolan,be BEL,MF,Inter,32-361,1988,4,46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Radja Nainggolan\Radja-Nainggolan,be BEL,MF,Cagliari,32-361,1988,17,1472,16.4,1,0,1,0,0,5,0,0.06,0,0.06,0.06,0.06,Matches
Nahitan Nández\Nahitan-Nandez,uy URU,MFDF,Cagliari,25-123,1995,27,2332,25.9,1,0,1,0,0,8,1,0.04,0,0.04,0.04,0.04,Matches
Ilija Nestorovski\Ilija-Nestorovski,mk MKD,FW,Udinese,31-049,1990,22,701,7.8,2,2,2,0,0,1,0,0.26,0.26,0.51,0.26,0.51,Matches
Nicolas Nkoulou\Nicolas-Nkoulou,cm CMR,DF,Torino,31-034,1990,14,1038,11.5,1,0,1,0,0,4,0,0.09,0,0.09,0.09,0.09,Matches
Bram Nuytinck\Bram-Nuytinck,nl NED,DF,Udinese,30-361,1990,18,1462,16.2,1,0,1,0,0,1,0,0.06,0,0.06,0.06,0.06,Matches
Simeon Nwankwo\Simeon-Nwankwo,ng NGA,FW,Crotone,28-358,1992,33,2493,27.7,19,1,11,8,8,1,0,0.69,0.04,0.72,0.4,0.43,Matches
M'Bala Nzola\MBala-Nzola,ao ANG,FW,Spezia,24-255,1996,22,1626,18.1,9,1,6,3,3,4,0,0.5,0.06,0.55,0.33,0.39,Matches
Pedro Obiang\Pedro-Obiang,gq EQG,MF,Sassuolo,29-034,1992,29,1324,14.7,0,1,0,0,0,3,1,0,0.07,0.07,0,0.07,Matches
Brain Oddei\Brain-Oddei,it ITA,MFFW,Sassuolo,18-224,2002,5,45,0.5,0,2,0,0,0,0,0,0,4,4,0,4,Matches
Stefano Okaka\Stefano-Okaka,it ITA,FW,Udinese,31-264,1989,17,1103,12.3,3,1,3,0,0,1,0,0.24,0.08,0.33,0.24,0.33,Matches
Christian Oliva\Christian-Oliva,uy URU,MF,Cagliari,24-333,1996,10,388,4.3,0,1,0,0,0,2,0,0,0.23,0.23,0,0.23,Matches
Maximiliano Olivera\Maximiliano-Olivera,uy URU,DF,Fiorentina,29-056,1992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jerome Onguene\Jerome-Onguene,cm CMR,DF,Genoa,23-129,1997,3,91,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Riccardo Orsolini\Riccardo-Orsolini,it ITA,FWMF,Bologna,24-096,1997,29,1523,16.9,5,3,3,2,2,0,0,0.3,0.18,0.47,0.18,0.35,Matches
Victor Osimhen\Victor-Osimhen,ng NGA,FW,Napoli,22-122,1998,19,1173,13,7,1,7,0,0,3,0,0.54,0.08,0.61,0.54,0.61,Matches
Yordan Osorio\Yordan-Osorio,ve VEN,DF,Parma,26-355,1994,21,1712,19,0,0,0,0,0,2,0,0,0,0,0,0,Matches
David Ospina\David-Ospina,co COL,GK,Napoli,32-242,1988,16,1440,16,0,1,0,0,0,2,0,0,0.06,0.06,0,0.06,Matches
Adam Ounas\Adam-Ounas,dz ALG,FWMF,Crotone,24-170,1996,10,781,8.7,3,3,3,0,0,1,0,0.35,0.35,0.69,0.35,0.69,Matches
Adam Ounas\Adam-Ounas,dz ALG,MFFW,Cagliari,24-170,1996,7,308,3.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Thomas Ouwejan\Thomas-Ouwejan,nl NED,DF,Udinese,24-212,1996,12,373,4.1,0,2,0,0,0,0,0,0,0.48,0.48,0,0.48,Matches
Mattia Pagliuca\Mattia-Pagliuca,it ITA,MF,Bologna,19-005,2002,1,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rodrigo Palacio\Rodrigo-Palacio,ar ARG,FW,Bologna,39-084,1982,31,2053,22.8,1,4,1,0,0,5,0,0.04,0.18,0.22,0.04,0.22,Matches
Alberto Paleari\Alberto-Paleari,it ITA,GK,Genoa,28-244,1992,2,116,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Antonio Palumbo\Antonio-Palumbo,it ITA,MF,Sampdoria,24-267,1996,1,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Martin Palumbo\Martin-Palumbo,no NOR,MF,Udinese,19-056,2002,1,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Goran Pandev\Goran-Pandev,mk MKD,FWMF,Genoa,37-277,1983,25,1168,13,6,2,6,0,0,5,0,0.46,0.15,0.62,0.46,0.62,Matches
Vittorio Parigini\Vittorio-Parigini,it ITA,FWDF,Genoa,25-036,1996,4,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marco Parolo\Marco-Parolo,it ITA,DFMF,Lazio,36-095,1985,14,467,5.2,0,2,0,0,0,4,0,0,0.39,0.39,0,0.39,Matches
Mario Pašali?\Mario-Pasalic,hr CRO,MF,Atalanta,26-080,1995,21,1018,11.3,4,1,4,0,0,2,0,0.35,0.09,0.44,0.35,0.44,Matches
Christian Pastina\Christian-Pastina,it ITA,DF,Benevento,20-074,2001,2,76,0.8,0,1,0,0,0,0,0,0,1.18,1.18,0,1.18,Matches
Javier Pastore\Javier-Pastore,ar ARG,MFFW,Roma,31-314,1989,2,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Patric\Patric,es ESP,DF,Lazio,28-013,1993,23,1494,16.6,0,1,0,0,0,8,0,0,0.06,0.06,0,0.06,Matches
Leonardo Pavoletti\Leonardo-Pavoletti,it ITA,FW,Cagliari,32-155,1988,29,1238,13.8,3,3,3,0,0,6,0,0.22,0.22,0.44,0.22,0.44,Matches
Nehuén Paz\Nehuen-Paz,ar ARG,DF,Bologna,28-002,1993,6,363,4,1,0,1,0,0,0,0,0.25,0,0.25,0.25,0.25,Matches
Pedro\Pedro,es ESP,FWMF,Roma,33-276,1987,23,1391,15.5,4,2,4,0,0,5,1,0.26,0.13,0.39,0.26,0.39,Matches
João Pedro\Joao-Pedro,br BRA,FWMF,Cagliari,29-052,1992,33,2893,32.1,15,3,11,4,5,4,0,0.47,0.09,0.56,0.34,0.44,Matches
Gianluca Pegolo\Gianluca-Pegolo,it ITA,GK,Sassuolo,40-036,1981,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Graziano Pellè\Graziano-Pelle,it ITA,FWMF,Parma,35-289,1985,8,461,5.1,1,1,1,0,0,1,0,0.2,0.2,0.39,0.2,0.39,Matches
Lorenzo Pellegrini\Lorenzo-Pellegrini,it ITA,MFFW,Roma,24-315,1996,31,2347,26.1,5,6,4,1,1,10,0,0.19,0.23,0.42,0.15,0.38,Matches
Luca Pellegrini\Luca-Pellegrini,it ITA,DFMF,Genoa,22-054,1999,11,639,7.1,0,1,0,0,0,2,0,0,0.14,0.14,0,0.14,Matches
Federico Peluso\Federico-Peluso,it ITA,DF,Sassuolo,37-100,1984,7,207,2.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Andreas Pereira\Andreas-Pereira,br BRA,MFFW,Lazio,25-119,1996,22,462,5.1,1,2,1,0,0,4,0,0.19,0.39,0.58,0.19,0.58,Matches
Pedro Pereira\Pedro-Pereira,pt POR,DF,Crotone,23-098,1998,31,2290,25.4,0,3,0,0,0,5,0,0,0.12,0.12,0,0.12,Matches
Gastón Pereiro\Gaston-Pereiro,uy URU,MFFW,Cagliari,25-323,1995,14,250,2.8,2,2,2,0,0,0,0,0.72,0.72,1.44,0.72,1.44,Matches
Bruno Peres\Bruno-Peres,br BRA,DF,Roma,31-060,1990,27,1289,14.3,1,2,1,0,0,5,0,0.07,0.14,0.21,0.07,0.21,Matches
Roberto Pereyra\Roberto-Pereyra,ar ARG,MFFW,Udinese,30-113,1991,29,2475,27.5,4,7,4,0,0,7,0,0.15,0.25,0.4,0.15,0.4,Matches
Carles Pérez\Carles-Perez,es ESP,FWMF,Roma,23-073,1998,20,770,8.6,2,1,2,0,0,0,0,0.23,0.12,0.35,0.23,0.35,Matches
Mattia Perin\Mattia-Perin,it ITA,GK,Genoa,28-171,1992,29,2609,29,0,0,0,0,0,1,1,0,0,0,0,0,Matches
Ivan Periši?\Ivan-Perisic,hr CRO,DFFW,Inter,32-087,1989,28,1633,18.1,3,3,3,0,0,3,0,0.17,0.17,0.33,0.17,0.33,Matches
Matteo Pessina\Matteo-Pessina,it ITA,MF,Atalanta,24-009,1997,23,1428,15.9,1,2,1,0,0,2,0,0.06,0.13,0.19,0.06,0.19,Matches
Andrea Petagna\Andrea-Petagna,it ITA,FW,Napoli,25-304,1995,23,940,10.4,4,3,4,0,0,0,0,0.38,0.29,0.67,0.38,0.67,Matches
Jacopo Petriccione\Jacopo-Petriccione,it ITA,MF,Crotone,26-067,1995,17,914,10.2,0,0,0,0,0,5,1,0,0,0,0,0,Matches
Jens Petter Hauge\Jens-Petter-Hauge,no NOR,FWMF,Milan,21-200,1999,18,532,5.9,2,0,2,0,0,0,0,0.34,0,0.34,0.34,0.34,Matches
Germán Pezzella\German-Pezzella,ar ARG,DF,Fiorentina,29-307,1991,28,2383,26.5,1,0,1,0,0,3,0,0.04,0,0.04,0.04,0.04,Matches
Giuseppe Pezzella\Giuseppe-Pezzella,it ITA,DF,Parma,23-152,1997,23,1738,19.3,1,4,1,0,0,7,0,0.05,0.21,0.26,0.05,0.26,Matches
Cristiano Piccini\Cristiano-Piccini,it ITA,DF,Atalanta,28-216,1992,1,59,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Roberto Piccoli\Roberto-Piccoli,it ITA,FW,Spezia,20-093,2001,18,613,6.8,4,0,4,0,0,0,0,0.59,0,0.59,0.59,0.59,Matches
Andrea Pinamonti\Andrea-Pinamonti,it ITA,FW,Inter,21-346,1999,5,55,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Fabio Pisacane\Fabio-Pisacane,it ITA,DF,Cagliari,35-092,1986,5,228,2.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Marko Pjaca\Marko-Pjaca,hr CRO,FWMF,Genoa,25-359,1995,30,1213,13.5,3,1,3,0,0,0,0,0.22,0.07,0.3,0.22,0.3,Matches
Tommaso Pobega\Tommaso-Pobega,it ITA,MF,Spezia,21-289,1999,17,1042,11.6,3,0,3,0,0,5,0,0.26,0,0.26,0.26,0.26,Matches
Andrea Poli\Andrea-Poli,it ITA,MF,Bologna,31-213,1989,16,371,4.1,1,0,1,0,0,1,0,0.24,0,0.24,0.24,0.24,Matches
Matteo Politano\Matteo-Politano,it ITA,FW,Napoli,27-270,1993,32,1696,18.8,9,4,9,0,0,3,0,0.48,0.21,0.69,0.48,0.69,Matches
Manolo Portanova\Manolo-Portanova,it ITA,FWMF,Juventus,20-332,2000,2,70,0.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Manolo Portanova\Manolo-Portanova,it ITA,MFFW,Genoa,20-332,2000,2,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ivan Provedel\Ivan-Provedel,it ITA,GK,Spezia,27-044,1994,26,2340,26,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Erick Pulgar\Erick-Pulgar,cl CHI,MF,Fiorentina,27-105,1994,26,1597,17.7,1,1,1,0,0,6,0,0.06,0.06,0.11,0.06,0.11,Matches
Ignacio Pussetto\Ignacio-Pussetto,ar ARG,FW,Udinese,25-130,1995,11,754,8.4,3,1,3,0,0,2,0,0.36,0.12,0.48,0.36,0.48,Matches
Fabio Quagliarella\Fabio-Quagliarella,it ITA,FW,Sampdoria,38-089,1983,29,2001,22.2,11,1,10,1,2,1,0,0.49,0.04,0.54,0.45,0.49,Matches
Simone Rabbi\Simone-Rabbi,it ITA,FW,Bologna,19-182,2001,4,35,0.4,0,1,0,0,0,0,0,0,2.57,2.57,0,2.57,Matches
Adrien Rabiot\Adrien-Rabiot,fr FRA,MF,Juventus,26-027,1995,29,1946,21.6,2,0,2,0,0,7,1,0.09,0,0.09,0.09,0.09,Matches
Ivan Radovanovi?\Ivan-Radovanovic,rs SRB,DFMF,Genoa,32-244,1988,29,2070,23,0,0,0,0,0,5,0,0,0,0,0,0,Matches
?tefan Radu\Stefan-Radu,ro ROU,DF,Lazio,34-190,1986,25,2001,22.2,0,3,0,0,0,1,0,0,0.13,0.13,0,0.13,Matches
Rafael\Rafael,br BRA,GK,Spezia,39-058,1982,2,117,1.3,0,1,0,0,0,0,0,0,0.77,0.77,0,0.77,Matches
Gastón Ramírez\Gaston-Ramirez,uy URU,MFFW,Sampdoria,30-149,1990,23,906,10.1,0,4,0,0,0,5,0,0,0.4,0.4,0,0.4,Matches
Aaron Ramsey\Aaron-Ramsey,wal WAL,MF,Juventus,30-125,1990,22,1089,12.1,2,4,2,0,0,2,0,0.17,0.33,0.5,0.17,0.5,Matches
Andrea Ranocchia\Andrea-Ranocchia,it ITA,DF,Inter,33-073,1988,5,433,4.8,0,1,0,0,0,2,0,0,0.21,0.21,0,0.21,Matches
Giacomo Raspadori\Giacomo-Raspadori,it ITA,FWMF,Sassuolo,21-071,2000,23,970,10.8,4,0,4,0,0,1,0,0.37,0,0.37,0.37,0.37,Matches
Federico Ravaglia\Federico-Ravaglia,it ITA,GK,Bologna,21-170,1999,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ante Rebi?\Ante-Rebic,hr CRO,FW,Milan,27-221,1993,23,1567,17.4,7,3,7,0,0,4,1,0.4,0.17,0.57,0.4,0.57,Matches
Arkadiusz Reca\Arkadiusz-Reca,pl POL,DF,Crotone,25-317,1995,28,2231,24.8,2,3,2,0,0,7,0,0.08,0.12,0.2,0.08,0.2,Matches
Vasco Regini\Vasco-Regini,it ITA,DF,Sampdoria,30-233,1990,2,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Pepe Reina\Pepe-Reina,es ESP,GK,Lazio,38-242,1982,26,2340,26,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Bryan Reynolds\Bryan-Reynolds,us USA,DF,Roma,19-306,2001,3,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Franck Ribéry\Franck-Ribery,fr FRA,FW,Fiorentina,38-023,1983,25,1831,20.3,2,6,2,0,0,5,1,0.1,0.29,0.39,0.1,0.39,Matches
Federico Ricci\Federico-Ricci,it ITA,FW,Sassuolo,26-338,1994,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Giacomo Ricci\Giacomo-Ricci,it ITA,DF,Parma,24-240,1996,3,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Matteo Ricci\Matteo-Ricci,it ITA,MF,Spezia,26-338,1994,25,1955,21.7,0,2,0,0,0,4,0,0,0.09,0.09,0,0.09,Matches
Tomás Rincón\Tomas-Rincon,ve VEN,MF,Torino,33-107,1988,30,2428,27,1,1,1,0,0,9,1,0.04,0.04,0.07,0.04,0.07,Matches
Andrea Rispoli\Andrea-Rispoli,it ITA,DF,Crotone,32-213,1988,18,607,6.7,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Emmanuel Rivière\Emmanuel-Riviere,fr FRA,FWMF,Crotone,31-058,1990,19,617,6.9,1,1,1,0,0,1,0,0.15,0.15,0.29,0.15,0.29,Matches
Ricardo Rodríguez\Ricardo-Rodriguez,ch SUI,DF,Torino,28-248,1992,15,1183,13.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Marko Rog\Marko-Rog,hr CRO,MF,Cagliari,25-285,1995,14,1165,12.9,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Rogério\Rogerio,br BRA,DF,Sassuolo,23-107,1998,24,1654,18.4,0,1,0,0,0,4,0,0,0.05,0.05,0,0.05,Matches
Luis Rojas\Luis-Rojas,cl CHI,MFFW,Crotone,19-055,2002,6,75,0.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Alessio Romagnoli\Alessio-Romagnoli,it ITA,DF,Milan,26-108,1995,21,1817,20.2,1,1,1,0,0,7,0,0.05,0.05,0.1,0.05,0.1,Matches
Cristian Romero\Cristian-Romero,ar ARG,DF,Atalanta,23-003,1998,26,2095,23.3,2,2,2,0,0,10,0,0.09,0.09,0.17,0.09,0.17,Matches
Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,Juventus,36-084,1985,29,2463,27.4,25,2,20,5,6,3,0,0.91,0.07,0.99,0.73,0.8,Matches
Marten de Roon\Marten-de-Roon,nl NED,MF,Atalanta,30-032,1991,30,2572,28.6,1,1,1,0,0,6,0,0.03,0.03,0.07,0.03,0.07,Matches
Nicolò Rovella\Nicolo-Rovella,it ITA,MF,Genoa,19-147,2001,15,886,9.8,0,1,0,0,0,3,0,0,0.1,0.1,0,0.1,Matches
Amir Rrahmani\Amir-Rrahmani,xk KVX,DF,Napoli,27-065,1994,12,734,8.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Kevin Rüegg\Kevin-Ruegg,ch SUI,MFDF,Hellas Verona,22-268,1998,5,121,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Daniele Rugani\Daniele-Rugani,it ITA,DF,Cagliari,26-275,1994,13,905,10.1,1,1,1,0,0,2,0,0.1,0.1,0.2,0.1,0.2,Matches
Matteo Ruggeri\Matteo-Ruggeri,it ITA,DF,Atalanta,18-293,2002,6,208,2.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mário Rui\Mario-Rui,pt POR,DF,Napoli,29-338,1991,24,1621,18,0,2,0,0,0,4,0,0,0.11,0.11,0,0.11,Matches
Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,Napoli,25-027,1996,28,2129,23.7,2,1,2,0,0,1,0,0.08,0.04,0.13,0.08,0.13,Matches
Alexis Saelemaekers\Alexis-Saelemaekers,be BEL,FW,Milan,21-307,1999,28,1738,19.3,2,3,2,0,0,6,1,0.1,0.16,0.26,0.1,0.26,Matches
Jacopo Sala\Jacopo-Sala,it ITA,DF,Spezia,29-146,1991,6,375,4.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Eddy Salcedo\Eddy-Salcedo,it ITA,FWMF,Hellas Verona,19-211,2001,17,585,6.5,1,0,1,0,0,3,0,0.15,0,0.15,0.15,0.15,Matches
Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Torino,25-057,1996,9,595,6.6,5,1,5,0,0,2,0,0.76,0.15,0.91,0.76,0.91,Matches
Alexis Sánchez\Alexis-Sanchez,cl CHI,FW,Inter,32-132,1988,26,1005,11.2,5,5,5,0,1,0,0,0.45,0.45,0.9,0.45,0.9,Matches
Alex Sandro\Alex-Sandro,br BRA,DF,Juventus,30-094,1991,21,1408,15.6,2,1,2,0,0,2,0,0.13,0.06,0.19,0.13,0.19,Matches
Nicola Sansone\Nicola-Sansone,it ITA,FWMF,Bologna,29-232,1991,22,1023,11.4,2,2,2,0,0,2,0,0.18,0.18,0.35,0.18,0.35,Matches
Federico Santander\Federico-Santander,py PAR,FW,Bologna,29-330,1991,4,37,0.4,0,1,0,0,0,0,0,0,2.43,2.43,0,2.43,Matches
Davide Santon\Davide-Santon,it ITA,DF,Roma,30-118,1991,5,306,3.4,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Samir Santos\Samir-Santos,br BRA,DF,Udinese,26-146,1994,26,2072,23,1,0,1,0,0,6,0,0.04,0,0.04,0.04,0.04,Matches
Riccardo Saponara\Riccardo-Saponara,it ITA,FW,Fiorentina,29-130,1991,2,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Riccardo Saponara\Riccardo-Saponara,it ITA,FW,Spezia,29-130,1991,5,202,2.2,0,0,0,0,0,2,1,0,0,0,0,0,Matches
Marco Sau\Marco-Sau,it ITA,MFFW,Benevento,33-178,1987,24,785,8.7,4,2,3,1,1,1,1,0.46,0.23,0.69,0.34,0.57,Matches
Gianluca Scamacca\Gianluca-Scamacca,it ITA,FW,Genoa,22-119,1999,23,1203,13.4,6,2,6,0,0,1,0,0.45,0.15,0.6,0.45,0.6,Matches
Nicolás Schiappacasse\Nicolas-Schiappacasse,uy URU,MF,Sassuolo,22-108,1999,1,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Pasquale Schiattarella\Pasquale-Schiattarella,it ITA,MF,Benevento,33-335,1987,27,2092,23.2,1,1,1,0,0,12,1,0.04,0.04,0.09,0.04,0.09,Matches
Jerdy Schouten\Jerdy-Schouten,nl NED,MF,Bologna,24-108,1997,30,2194,24.4,1,1,1,0,0,5,1,0.04,0.04,0.08,0.04,0.08,Matches
Matteo Scozzarella\Matteo-Scozzarella,it ITA,MF,Parma,32-329,1988,3,153,1.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Jacopo Segre\Jacopo-Segre,it ITA,MF,Torino,24-072,1997,9,191,2.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Léo Sena\Leo-Sena,br BRA,MF,Spezia,25-120,1995,13,753,8.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
