Player,Nation,Pos,Squad,Age,Born,MP,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Prince Oniangué\Prince-Oniangue,cg CGO,MFFW,Bastia,27,1988,14,1115,12.4,3,0,3,0,0,2,0,0.24,0,0.24,0.24,0.24,Matches
Adam Ounas\Adam-Ounas,dz ALG,MFFW,Bordeaux,19,1996,26,1224,13.6,3,2,2,1,1,5,1,0.22,0.15,0.37,0.15,0.29,Matches
Vincent Pajot\Vincent-Pajot,fr FRA,MF,Saint-Étienne,25,1990,21,1364,15.2,3,0,3,0,0,2,0,0.2,0,0.2,0.2,0.2,Matches
Nicolas Pallois\Nicolas-Pallois,fr FRA,DF,Bordeaux,28,1987,31,2790,31,2,1,2,0,0,9,3,0.06,0.03,0.1,0.06,0.1,Matches
Julian Palmieri\Julian-Palmieri,fr FRA,DFMF,Lille,29,1986,22,1523,16.9,1,2,1,0,0,4,2,0.06,0.12,0.18,0.06,0.18,Matches
Felipe Pardo\Felipe-Pardo,co COL,MF,Nantes,25,1990,13,585,6.5,1,1,1,0,0,3,0,0.15,0.15,0.31,0.15,0.31,Matches
Bryan Passi\Bryan-Passi,fr FRA,DF,Montpellier,18,1997,3,145,1.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Javier Pastore\Javier-Pastore,ar ARG,MFFW,Paris S-G,27,1989,15,864,9.6,0,4,0,0,0,0,0,0,0.42,0.42,0,0.42,Matches
Mateo Pavlovi_\Mateo-Pavlovic,ba BIH,DFFW,Angers,26,1990,12,856,9.5,1,1,1,0,0,2,1,0.11,0.11,0.21,0.11,0.21,Matches
Dimitri Payet\Dimitri-Payet,fr FRA,FW,Marseille,29,1987,15,1246,13.8,4,3,4,0,0,3,0,0.29,0.22,0.51,0.29,0.51,Matches
Benoît Pedretti\Benoit-Pedretti,fr FRA,MF,Nancy,35,1980,26,1870,20.8,1,2,1,0,0,7,1,0.05,0.1,0.14,0.05,0.14,Matches
Yohann Pelé\Yohann-Pele,fr FRA,GK,Marseille,33,1982,38,3420,38,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Théo Pellenard\Theo-Pellenard,fr FRA,DF,Bordeaux,22,1994,6,459,5.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Angers,21,1995,33,1321,14.7,3,1,3,0,0,2,0,0.2,0.07,0.27,0.2,0.27,Matches
Ricardo Pereira\Ricardo-Pereira,pt POR,MFDF,Nice,22,1993,24,2055,22.8,2,4,2,0,0,2,0,0.09,0.18,0.26,0.09,0.26,Matches
Loïc Perrin\Loic-Perrin,fr FRA,DF,Saint-Étienne,30,1985,27,2245,24.9,4,0,4,0,0,1,0,0.16,0,0.16,0.16,0.16,Matches
Denis Petri_\Denis-Petric,rs SRB,GK,Angers,28,1988,9,810,9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Mathieu Peybernes\Mathieu-Peybernes,fr FRA,DF,Bastia,25,1990,19,1640,18.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mathieu Peybernes\Mathieu-Peybernes,fr FRA,DF,Lorient,25,1990,18,1530,17,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Romain Philippoteaux\Romain-Philippoteaux,fr FRA,MF,Lorient,28,1988,30,1557,17.3,2,1,2,0,0,3,0,0.12,0.06,0.17,0.12,0.17,Matches
Chris Philipps\Chris-Philipps,lu LUX,MFDF,Metz,22,1994,11,815,9.1,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Jessy Pi\Jessy-Pi,fr FRA,MF,Toulouse,22,1993,15,428,4.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Ronaël Pierre-Gabriel\Ronael-Pierre-Gabriel,fr FRA,DF,Saint-Étienne,18,1998,14,963,10.7,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Laurent Pionnier\Laurent-Pionnier,fr FRA,GK,Montpellier,34,1982,25,2250,25,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jaroslav Pla_il\Jaroslav-Plasil,cz CZE,MF,Bordeaux,34,1982,37,2400,26.7,1,4,1,0,0,2,0,0.04,0.15,0.19,0.04,0.19,Matches
Alassane Pléa\Alassane-Plea,fr FRA,FW,Nice,23,1993,25,1840,20.4,11,2,10,1,2,1,0,0.54,0.1,0.64,0.49,0.59,Matches
Morgan Poaty\Morgan-Poaty,cg CGO,DF,Montpellier,19,1997,3,51,0.6,0,0,0,0,0,0,1,0,0,0,0,0,Matches
Florentin Pogba\Florentin-Pogba,gn GUI,DF,Saint-Étienne,25,1990,17,1363,15.1,1,1,1,0,0,1,0,0.07,0.07,0.13,0.07,0.13,Matches
Luká_ Pokorn_\Lukas-Pokorny,cz CZE,DF,Montpellier,23,1993,13,1089,12.1,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Pierre-Yves Polomat\Pierre-Yves-Polomat,fr FRA,DFMF,Saint-Étienne,22,1993,11,645,7.2,0,1,0,0,0,2,0,0,0.14,0.14,0,0.14,Matches
Maxime Poundjé\Maxime-Poundje,fr FRA,DF,Bordeaux,23,1992,7,585,6.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sanjin Prci_\Sanjin-Prcic,ba BIH,MF,Rennes,22,1993,25,1852,20.6,1,1,1,0,0,3,2,0.05,0.05,0.1,0.05,0.1,Matches
Nicolas de Préville\Nicolas-de-Preville,fr FRA,MFFW,Lille,25,1991,30,2059,22.9,14,5,10,4,4,2,0,0.61,0.22,0.83,0.44,0.66,Matches
Jérôme Prior\Jerome-Prior,fr FRA,GK,Bordeaux,20,1995,14,1260,14,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sloan Privat\Sloan-Privat,fr FRA,FW,Guingamp,27,1989,20,881,9.8,3,1,3,0,0,1,0,0.31,0.1,0.41,0.31,0.41,Matches
Loïc Puyo\Loic-Puyo,fr FRA,FW,Nancy,27,1988,22,1433,15.9,2,0,2,0,0,3,0,0.13,0,0.13,0.13,0.13,Matches
Antoine Rabillard\Antoine-Rabillard,fr FRA,FW,Marseille,20,1995,2,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Adrien Rabiot\Adrien-Rabiot,fr FRA,MF,Paris S-G,21,1995,27,1935,21.5,3,2,3,0,0,2,0,0.14,0.09,0.23,0.14,0.23,Matches
Rafael\Rafael,br BRA,DFMF,Lyon,26,1990,27,2149,23.9,0,3,0,0,0,7,2,0,0.13,0.13,0,0.13,Matches
Andrea Raggi\Andrea-Raggi,it ITA,DF,Monaco,32,1984,14,966,10.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Florian Raspentino\Florian-Raspentino,fr FRA,FW,Bastia,27,1989,9,282,3.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Karim Rekik\Karim-Rekik,nl NED,DF,Marseille,21,1994,10,761,8.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
William Rémy\William-Remy,fr FRA,DFMF,Montpellier,25,1991,15,946,10.5,0,1,0,0,0,1,1,0,0.1,0.1,0,0.1,Matches
Paul Reulet\Paul-Reulet,fr FRA,GK,Caen,22,1994,3,197,2.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Baptiste Reynet\Baptiste-Reynet,fr FRA,GK,Dijon,25,1990,37,3330,37,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rémy Riou\Remy-Riou,fr FRA,GK,Nantes,28,1987,22,1980,22,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Yohann Rivière\Yohann-Riviere,fr FRA,FW,Dijon,31,1984,14,152,1.7,1,0,1,0,0,2,0,0.59,0,0.59,0.59,0.59,Matches
Jonathan Rivierez\Jonathan-Rivierez,fr FRA,DF,Metz,27,1989,16,1252,13.9,0,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
Antony Robic\Antony-Robic,fr FRA,FWMF,Nancy,30,1986,24,1162,12.9,0,0,0,0,1,3,0,0,0,0,0,0,Matches
Kenny Rocha Santos\Kenny-Rocha-Santos,cv CPV,MF,Saint-Étienne,16,2000,3,61,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ronny Rodelin\Ronny-Rodelin,fr FRA,MFFW,Caen,26,1989,37,2955,32.8,9,3,8,1,1,4,0,0.27,0.09,0.37,0.24,0.34,Matches
Diego Rolán\Diego-Rolan,uy URU,FW,Bordeaux,23,1993,29,1763,19.6,9,0,9,0,1,3,1,0.46,0,0.46,0.46,0.46,Matches
Rolando\Rolando,pt POR,DF,Marseille,30,1985,30,2618,29.1,4,0,4,0,0,2,0,0.14,0,0.14,0.14,0.14,Matches
Valentin Rongier\Valentin-Rongier,fr FRA,MF,Nantes,21,1994,31,2162,24,2,2,2,0,0,1,0,0.08,0.08,0.17,0.08,0.17,Matches
Lindsay Rose\Lindsay-Rose,mu MRI,DF,Lorient,24,1992,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Lindsay Rose\Lindsay-Rose,mu MRI,DF,Bastia,24,1992,9,690,7.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Valentin Rosier\Valentin-Rosier,fr FRA,DF,Dijon,19,1996,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jérôme Roussillon\Jerome-Roussillon,fr FRA,DF,Montpellier,23,1993,32,2740,30.4,1,2,1,0,0,3,0,0.03,0.07,0.1,0.03,0.1,Matches
Nolan Roux\Nolan-Roux,fr FRA,FW,Saint-Étienne,28,1988,21,1226,13.6,4,2,1,3,3,2,0,0.29,0.15,0.44,0.07,0.22,Matches
Stéphane Ruffier\Stephane-Ruffier,fr FRA,GK,Saint-Étienne,29,1986,31,2790,31,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Vincent Rüfli\Vincent-Rufli,ch SUI,DFMF,Dijon,28,1988,19,1480,16.4,0,2,0,0,0,8,0,0,0.12,0.12,0,0.12,Matches
Maciej Rybus\Maciej-Rybus,pl POL,DFMF,Lyon,26,1989,19,1235,13.7,0,1,0,0,0,1,0,0,0.07,0.07,0,0.07,Matches
Youssouf Sabaly\Youssouf-Sabaly,sn SEN,DF,Bordeaux,23,1993,30,2646,29.4,0,4,0,0,0,3,0,0,0.14,0.14,0,0.14,Matches
Wesley Saïd\Wesley-Said,fr FRA,MFFW,Rennes,21,1995,25,1031,11.5,4,0,4,0,0,1,0,0.35,0,0.35,0.35,0.35,Matches
Jamel Saihi\Jamel-Saihi,tn TUN,MF,Angers,29,1987,5,235,2.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jamel Saihi\Jamel-Saihi,tn TUN,MF,Montpellier,29,1987,2,61,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Dylan Saint-Louis\Dylan-Saint-Louis,cg CGO,MF,Saint-Étienne,21,1995,1,83,0.9,1,0,1,0,0,0,0,1.08,0,1.08,1.08,1.08,Matches
Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,MFFW,Bastia,19,1997,34,2696,30,3,3,3,0,0,1,1,0.1,0.1,0.2,0.1,0.2,Matches
Nicolas Saint-Ruf\Nicolas-Saint-Ruf,fr FRA,DF,Montpellier,23,1992,7,620,6.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Nicolas Saint-Ruf\Nicolas-Saint-Ruf,fr FRA,DF,Bastia,23,1992,5,316,3.5,0,0,0,0,0,1,3,0,0,0,0,0,Matches
Henri Saivet\Henri-Saivet,sn SEN,MF,Saint-Étienne,25,1990,27,1765,19.6,1,2,1,0,0,3,0,0.05,0.1,0.15,0.05,0.15,Matches
Hiroki Sakai\Hiroki-Sakai,jp JPN,DF,Marseille,26,1990,35,3012,33.5,0,2,0,0,0,6,0,0,0.06,0.06,0,0.06,Matches
Emiliano Sala\Emiliano-Sala,ar ARG,FW,Nantes,25,1990,34,2562,28.5,12,5,11,1,2,6,0,0.42,0.18,0.6,0.39,0.56,Matches
Yannis Salibur\Yannis-Salibur,fr FRA,MFFW,Guingamp,25,1991,35,2809,31.2,8,4,7,1,1,2,0,0.26,0.13,0.38,0.22,0.35,Matches
Romain Salin\Romain-Salin,fr FRA,GK,Guingamp,32,1984,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
