Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Alberto García\Alberto-Garcia,es ESP,GK,Rayo Vallecano,33,1985,17,1,0,0,0,2,0,0,0,0,0,0,0,99,0,0,,Matches
Aleix García\Aleix-Garcia,es ESP,MF,Girona,21,1997,18.5,1,0,0,12,19,1,29,22,20,0,0,0,188,16,26,38.1,Matches
Álvaro García\Alvaro-Garcia,es ESP,FWMF,Rayo Vallecano,25,1992,19.6,3,0,0,15,17,5,59,11,16,0,0,0,123,3,11,21.4,Matches
Borja García\Borja-Garcia,es ESP,FWMF,Girona,27,1990,29.2,0,1,0,19,103,4,29,27,27,0,0,0,238,15,33,31.3,Matches
Dani García\Dani-Garcia,es ESP,MF,Athletic Club,28,1990,27.5,13,0,0,46,26,0,2,42,40,0,0,0,378,36,18,66.7,Matches
Javi García\Javi-Garcia,es ESP,DFMF,Betis,31,1987,5.8,0,1,0,8,5,0,0,6,0,0,0,0,58,13,7,65,Matches
Manu García\Manu-Garcia,es ESP,MF,Alavés,32,1986,25.9,6,0,0,62,53,4,13,20,45,0,1,1,311,73,54,57.5,Matches
Raúl García\Raul-Garcia,es ESP,MFFW,Athletic Club,32,1986,26.3,12,0,0,98,60,10,33,21,44,1,0,0,219,141,98,59,Matches
Raúl García\Raul-Garcia,es ESP,DF,Leganés,29,1989,4.2,1,0,0,4,5,0,2,2,7,0,0,0,46,7,0,100,Matches
Raúl García\Raul-Garcia,es ESP,DF,Girona,29,1989,9.4,1,0,0,11,9,1,49,9,14,0,0,0,81,16,15,51.6,Matches
Sergio García\Sergio-Garcia,es ESP,FWMF,Espanyol,35,1983,16.5,3,0,0,17,37,2,43,13,8,0,0,0,76,13,21,38.2,Matches
Mario Gaspar\Mario-Gaspar,es ESP,DF,Villarreal,27,1990,28.9,17,1,1,50,12,1,46,33,29,0,1,0,235,48,41,53.9,Matches
Joris Gnagnon\Joris-Gnagnon,fr FRA,DFMF,Sevilla,21,1997,5,2,0,0,8,7,0,1,9,10,0,0,0,43,11,7,61.1,Matches
Diego Godín\Diego-Godin,uy URU,DF,Atlético Madrid,32,1986,27.9,6,0,0,32,24,0,1,41,33,0,1,1,271,67,42,61.5,Matches
Ibai Gómez\Ibai-Gomez,es ESP,MFFW,Alavés,28,1989,16.1,0,0,0,2,9,0,38,14,7,0,0,0,124,4,6,40,Matches
Ibai Gómez\Ibai-Gomez,es ESP,FW,Athletic Club,28,1989,6.4,0,0,0,4,3,0,33,3,3,0,0,0,39,7,7,50,Matches
Maxi Gómez\Maxi-Gomez,uy URU,FW,Celta Vigo,21,1996,32.9,6,1,1,70,66,43,10,5,8,0,0,0,114,92,105,46.7,Matches
Moi Gómez\Moi-Gomez,es ESP,MF,Huesca,24,1994,33.9,3,0,0,47,25,0,59,28,35,0,0,0,355,18,24,42.9,Matches
Sergi Gómez\Sergi-Gomez,es ESP,DF,Sevilla,26,1992,30.7,1,0,0,28,7,2,3,34,24,0,0,0,263,70,44,61.4,Matches
Maxime Gonalons\Maxime-Gonalons,fr FRA,MF,Sevilla,29,1989,6,0,0,0,17,6,0,0,6,10,0,0,0,83,18,11,62.1,Matches
Álvaro González\Alvaro-Gonzalez,es ESP,DF,Villarreal,28,1990,32.9,17,2,2,28,32,1,7,26,31,0,1,0,275,63,33,65.6,Matches
Bruno González\Bruno-Gonzalez,es ESP,DF,Getafe,28,1990,18.9,7,1,1,24,13,0,3,13,16,0,0,0,247,33,20,62.3,Matches
Cristo González\Cristo-Gonzalez,es ESP,FW,Real Madrid,20,1997,0.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,Matches
Andoni Gorosabel\Andoni-Gorosabel,es ESP,DF,Real Sociedad,21,1996,5.1,0,0,0,5,5,0,5,6,5,0,0,0,47,3,4,42.9,Matches
Álex Granell\Alex-Granell,es ESP,MFDF,Girona,29,1988,26.6,5,0,0,33,48,1,76,26,35,0,0,0,232,23,25,47.9,Matches
Esteban Granero\Esteban-Granero,es ESP,MF,Espanyol,31,1987,22.4,11,0,0,38,42,0,20,28,35,0,1,0,177,16,27,37.2,Matches
Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,Atlético Madrid,27,1991,35.5,5,0,0,18,35,12,65,9,24,0,0,0,184,31,30,50.8,Matches
Andrés Guardado\Andres-Guardado,mx MEX,MFDF,Betis,31,1986,25.9,8,0,0,44,38,2,26,22,15,0,1,0,239,9,17,34.6,Matches
Sergi Guardiola\Sergi-Guardiola,es ESP,FW,Valladolid,27,1991,16.8,0,0,0,37,31,14,14,3,10,3,0,0,60,25,67,27.2,Matches
Sergi Guardiola\Sergi-Guardiola,es ESP,MFFW,Getafe,27,1991,0.3,0,0,0,1,2,0,1,0,1,0,0,0,3,0,1,0,Matches
Gonçalo Guedes\Goncalo-Guedes,pt POR,MFFW,Valencia,21,1996,16.3,2,0,0,19,50,7,45,7,18,0,0,0,112,5,10,33.3,Matches
Javi Guerra\Javi-Guerra,es ESP,FWMF,Rayo Vallecano,36,1982,2.6,0,0,0,3,3,1,1,1,2,1,0,0,10,10,10,50,Matches
Francis Guerrero\Francis-Guerrero,es ESP,DFMF,Betis,22,1996,19.8,2,0,0,9,39,1,47,15,30,0,0,0,127,5,20,20,Matches
Ander Guevara\Ander-Guevara,es ESP,MF,Real Sociedad,21,1997,1,0,0,0,2,1,0,1,0,3,0,0,0,13,1,0,100,Matches
John Guidetti\John-Guidetti,se SWE,FW,Alavés,26,1992,7,2,0,0,13,4,0,9,1,2,0,0,0,25,10,22,31.3,Matches
Gerard Gumbau\Gerard-Gumbau,es ESP,MF,Leganés,23,1994,13.3,6,1,1,28,11,0,23,7,15,0,0,0,121,15,6,71.4,Matches
Serdar Gürler\Serdar-Gurler,tr TUR,FWMF,Huesca,26,1991,5.4,2,0,0,5,11,7,18,4,7,0,0,0,37,3,16,15.8,Matches
Gorka Guruzeta\Gorka-Guruzeta,es ESP,FWMF,Athletic Club,21,1996,0.6,0,0,0,4,0,0,0,0,1,0,0,0,3,1,3,25,Matches
Hacen\Hacen,mr MTN,FW,Valladolid,20,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,Matches
Munir El Haddadi\Munir-El-Haddadi,ma MAR,FWMF,Sevilla,22,1995,11.6,2,0,0,17,24,9,14,3,8,0,0,0,70,15,32,31.9,Matches
Munir El Haddadi\Munir-El-Haddadi,ma MAR,FW,Barcelona,22,1995,1.7,0,0,0,2,2,4,1,0,2,0,0,0,6,0,0,,Matches
Uche Henry Agbo\Uche-Henry-Agbo,ng NGA,MF,Rayo Vallecano,22,1995,4.1,2,0,0,12,4,0,1,6,4,0,0,0,30,7,3,70,Matches
Mario Hermoso\Mario-Hermoso,es ESP,DF,Espanyol,23,1995,31.2,7,0,0,22,29,2,1,25,25,0,2,0,332,46,36,56.1,Matches
Lucas Hernández\Lucas-Hernandez,fr FRA,DF,Atlético Madrid,22,1996,12.4,5,0,0,13,20,0,10,11,21,0,0,0,114,13,11,54.2,Matches
Theo Hernández\Theo-Hernandez,fr FRA,DF,Real Sociedad,20,1997,22,5,1,0,29,70,4,44,33,21,0,0,0,197,22,9,71,Matches
Yangel Herrera\Yangel-Herrera,ve VEN,MFDF,Huesca,20,1998,12.8,5,0,0,32,23,0,9,15,30,0,1,0,153,28,15,65.1,Matches
Iago Herrerín\Iago-Herrerin,es ESP,GK,Athletic Club,30,1988,31,1,0,0,1,4,0,0,0,0,0,0,0,142,0,0,,Matches
Pablo Hervías\Pablo-Hervias,es ESP,MF,Eibar,25,1993,2,0,0,0,2,5,0,12,0,0,0,0,0,13,2,2,50,Matches
Pablo Hervías\Pablo-Hervias,es ESP,FWMF,Valladolid,25,1993,1.8,1,0,0,1,3,0,5,2,1,0,0,0,9,1,1,50,Matches
Andrew Hjulsager\Andrew-Hjulsager,dk DEN,MFFW,Celta Vigo,23,1995,4,1,0,0,8,3,1,18,4,8,0,0,0,28,0,5,0,Matches
Wesley Hoedt\Wesley-Hoedt,nl NED,DF,Celta Vigo,24,1994,9.9,3,1,1,9,6,0,1,9,6,0,0,0,101,29,11,72.5,Matches
Robert Ibáñez\Robert-Ibanez,es ESP,DFFW,Getafe,25,1993,0.8,1,0,0,1,5,0,0,0,1,0,0,0,6,0,0,,Matches
Vicente Iborra\Vicente-Iborra,es ESP,MFFW,Villarreal,30,1988,18.5,7,0,0,29,37,2,3,19,26,0,0,0,168,67,58,53.6,Matches
Borja Iglesias\Borja-Iglesias,es ESP,FW,Espanyol,25,1993,34.2,5,0,0,56,51,45,19,6,21,0,0,0,141,48,73,39.7,Matches
Asier Illarramendi\Asier-Illarramendi,es ESP,MF,Real Sociedad,28,1990,20.2,8,0,0,34,35,0,10,24,39,0,0,0,288,22,35,38.6,Matches
Giannelli Imbula\Giannelli-Imbula,cd COD,MF,Rayo Vallecano,25,1992,19.2,7,0,0,27,39,1,7,7,12,0,0,0,121,7,16,30.4,Matches
Pablo Insua\Pablo-Insua,es ESP,DF,Huesca,24,1993,8.6,4,0,0,16,4,1,0,9,10,0,0,0,76,21,16,56.8,Matches
Takashi Inui\Takashi-Inui,jp JPN,MFFW,Alavés,30,1988,9.2,0,0,0,7,16,0,15,8,6,0,0,0,60,4,5,44.4,Matches
Takashi Inui\Takashi-Inui,jp JPN,FWMF,Betis,30,1988,4.2,0,0,0,6,12,1,4,1,1,0,0,0,21,0,3,0,Matches
Gorka Iraizoz\Gorka-Iraizoz,es ESP,GK,Girona,37,1981,6.2,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,,Matches
Carlos Isaac\Carlos-Isaac,es ESP,DF,Atlético Madrid,20,1998,1,0,0,0,0,1,0,2,0,0,0,0,0,7,1,0,100,Matches
Isco\Isco,es ESP,MFFW,Real Madrid,26,1992,13.2,3,0,0,20,34,4,26,8,20,0,0,0,87,6,5,54.5,Matches
Manuel Iturra\Manuel-Iturra,cl CHI,MF,Villarreal,34,1984,0.8,1,0,0,3,1,0,0,2,1,0,0,0,9,2,4,33.3,Matches
Ander Iturraspe\Ander-Iturraspe,es ESP,MF,Athletic Club,29,1989,1.1,1,0,0,1,1,0,0,1,2,0,0,0,19,3,1,75,Matches
Ivi\Ivi,es ESP,MFFW,Valladolid,24,1994,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,Matches
Adnan Januzaj\Adnan-Januzaj,be BEL,FWMF,Real Sociedad,23,1995,13.9,1,0,0,16,35,5,55,6,11,0,0,0,72,1,13,7.1,Matches
Jason\Jason,es ESP,MFDF,Levante,24,1994,25.9,10,0,0,26,51,3,54,40,25,0,1,0,200,29,24,54.7,Matches
Mathias Jensen\Mathias-Jensen,dk DEN,MFFW,Celta Vigo,22,1996,2.6,0,0,0,3,4,0,3,3,3,0,0,0,17,1,3,25,Matches
Jesé\Jese,es ESP,FWMF,Betis,25,1993,8.7,2,0,0,7,4,5,8,2,9,0,0,0,39,3,15,16.7,Matches
Joaquín\Joaquin,es ESP,FWDF,Betis,37,1981,18.8,5,0,0,8,32,2,66,10,8,0,0,0,101,9,18,33.3,Matches
Jony\Jony,es ESP,MFFW,Alavés,27,1991,33,3,0,0,34,31,13,192,24,12,0,0,0,228,6,28,17.6,Matches
Joan Jordán\Joan-Jordan,es ESP,MF,Eibar,24,1994,31.9,10,0,0,59,37,4,62,32,51,0,0,0,429,34,37,47.9,Matches
Willian José\Willian-Jose,br BRA,FW,Real Sociedad,26,1991,26.3,5,1,0,34,31,18,17,5,3,0,0,0,96,32,40,44.4,Matches
Aleksandar Jovanovi?\Aleksandar-Jovanovic,rs SRB,GK,Huesca,25,1992,12,1,0,0,1,2,0,0,0,0,0,1,0,41,0,0,,Matches
Jozabed\Jozabed,es ESP,MF,Celta Vigo,27,1991,12.8,1,0,0,9,12,2,7,8,17,0,0,0,142,4,16,20,Matches
Miguel Juan Llambrich\Miguel-Juan-Llambrich,es ESP,DF,Villarreal,22,1996,6,1,0,0,14,10,0,14,8,13,0,0,0,40,1,7,12.5,Matches
Juanfran\Juanfran,es ESP,DF,Atlético Madrid,33,1985,17.9,7,0,0,17,10,3,44,23,28,0,0,0,160,8,9,47.1,Matches
Juanfran\Juanfran,es ESP,DF,Leganés,29,1988,16.2,0,0,0,8,18,0,74,12,14,0,0,0,126,11,12,47.8,Matches
Juanmi\Juanmi,es ESP,FWMF,Real Sociedad,25,1993,16.9,5,1,1,27,27,24,4,12,8,1,0,0,81,17,25,40.5,Matches
Juanpe\Juanpe,es ESP,DF,Girona,27,1991,30.7,8,0,0,38,10,2,5,33,26,0,1,0,291,84,34,71.2,Matches
Juanpi\Juanpi,ve VEN,MFFW,Huesca,24,1994,7.4,2,0,0,13,15,2,5,2,11,1,0,0,52,6,11,35.3,Matches
David Juncà\David-Junca,es ESP,DF,Celta Vigo,24,1993,19.5,6,0,0,26,21,1,44,18,26,0,2,0,140,18,11,62.1,Matches
Vinicius Júnior\Vinicius-Junior,br BRA,FW,Real Madrid,18,2000,9.7,0,0,0,13,21,8,26,6,7,1,0,0,58,1,2,33.3,Matches
Gaël Kakuta\Gael-Kakuta,cd COD,MFFW,Rayo Vallecano,27,1991,8,1,0,0,9,5,3,21,8,8,0,0,0,39,5,9,35.7,Matches
Nikola Kalini?\Nikola-Kalinic,hr CRO,FW,Atlético Madrid,30,1988,7.1,3,0,0,14,9,3,0,2,0,0,0,0,22,16,15,51.6,Matches
Lee Kangin\Lee-Kangin,kr KOR,FWMF,Valencia,17,2001,0.3,1,0,0,2,0,0,4,1,0,0,0,0,2,0,0,,Matches
Wilfrid Kaptoum\Wilfrid-Kaptoum,cm CMR,MF,Betis,22,1996,8.6,2,0,0,16,12,0,2,4,5,0,0,0,64,4,5,44.4,Matches
Keko\Keko,es ESP,MFFW,Valladolid,26,1991,17,2,0,0,32,21,14,72,10,19,0,0,0,131,8,24,25,Matches
Kike\Kike,es ESP,FW,Eibar,28,1989,14.4,0,0,0,31,25,10,14,5,4,0,0,0,61,51,76,40.2,Matches
Simon Kjær\Simon-Kjaer,dk DEN,DF,Sevilla,29,1989,22.3,5,0,0,21,14,0,0,19,20,0,0,1,228,59,31,65.6,Matches
Kenan Kodro\Kenan-Kodro,ba BIH,FWMF,Athletic Club,24,1993,1.8,0,0,0,5,2,1,1,0,2,0,0,0,5,5,5,50,Matches
Koke\Koke,es ESP,MF,Atlético Madrid,26,1992,28.7,10,1,1,34,38,2,42,24,46,1,0,0,252,14,17,45.2,Matches
Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,Valencia,25,1993,13.8,1,0,0,21,19,0,0,24,35,0,0,0,127,21,17,55.3,Matches
Vasyl Kravets\Vasyl-Kravets,ua UKR,DF,Leganés,20,1997,5.3,2,0,0,11,3,0,22,2,10,0,0,0,41,4,5,44.4,Matches
Toni Kroos\Toni-Kroos,de GER,MF,Real Madrid,28,1990,24.7,2,0,0,22,55,1,47,14,42,0,0,0,191,11,15,42.3,Matches
Víctor Laguardia\Victor-Laguardia,es ESP,DF,Alavés,28,1989,36,13,0,0,26,14,2,4,51,25,0,1,1,339,69,52,57,Matches
Diego Lainez\Diego-Lainez,mx MEX,MFFW,Betis,18,2000,3.9,2,0,0,2,18,0,5,0,2,0,0,0,21,0,3,0,Matches
Toni Lato\Toni-Lato,es ESP,DF,Valencia,20,1997,3,1,0,0,4,2,0,5,7,3,0,2,0,38,1,5,16.7,Matches
Miguel Layún\Miguel-Layun,mx MEX,MFDF,Villarreal,30,1988,5.6,1,0,0,6,4,0,29,1,3,0,0,0,38,0,2,0,Matches
Robin Le Normand\Robin-Le-Normand,fr FRA,DF,Real Sociedad,21,1996,3.2,1,0,0,3,2,0,0,6,4,0,0,0,36,9,0,100,Matches
Wu Lei\Wu-Lei,cn CHN,FWMF,Espanyol,26,1991,11.8,1,0,0,8,12,12,10,3,8,1,0,0,64,14,17,45.2,Matches
Iñigo Lekue\Inigo-Lekue,es ESP,DF,Athletic Club,25,1993,2.3,1,0,0,1,3,0,7,2,4,0,0,0,20,4,4,50,Matches
Thomas Lemar\Thomas-Lemar,fr FRA,MFFW,Atlético Madrid,22,1995,20.2,4,0,0,23,33,7,25,23,15,0,0,0,126,5,16,23.8,Matches
Clément Lenglet\Clement-Lenglet,fr FRA,DF,Barcelona,23,1995,21.5,8,1,0,30,14,1,0,14,43,0,0,0,170,36,26,58.1,Matches
Pedro León\Pedro-Leon,es ESP,MFFW,Eibar,31,1986,4.7,0,0,0,5,5,0,25,4,7,0,0,0,35,11,7,61.1,Matches
Sergio León\Sergio-Leon,es ESP,FWMF,Betis,29,1989,7.1,1,0,0,9,15,8,5,1,1,0,0,0,24,4,20,16.7,Matches
Diego Llorente\Diego-Llorente,es ESP,DF,Real Sociedad,24,1993,19.5,5,0,0,20,13,1,2,15,24,0,0,1,189,49,31,61.3,Matches
Marcos Llorente\Marcos-Llorente,es ESP,MF,Real Madrid,23,1995,6,1,0,0,15,7,1,1,5,10,0,0,0,58,2,3,40,Matches
Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Betis,22,1996,26.6,5,0,0,36,67,1,17,10,46,1,0,0,191,8,18,30.8,Matches
Stanislav Lobotka\Stanislav-Lobotka,sk SVK,MF,Celta Vigo,23,1994,27.7,1,0,0,19,48,1,10,26,34,0,0,0,238,5,18,21.7,Matches
Samuele Longo\Samuele-Longo,it ITA,FWMF,Huesca,26,1992,6.2,4,0,0,16,7,3,0,0,5,0,0,0,16,8,18,30.8,Matches
Pedro López Muñoz\Pedro-Lopez-Munoz,es ESP,DF,Levante,34,1983,5.2,1,0,0,7,12,0,14,7,4,0,0,0,51,1,2,33.3,Matches
Alejandro López\Alejandro-Lopez,es ESP,MF,Espanyol,21,1997,1.2,1,0,0,1,4,0,1,2,1,0,0,0,13,1,0,100,Matches
David López\David-Lopez,es ESP,DF,Espanyol,28,1989,20.2,4,0,0,18,17,0,2,15,24,1,1,1,186,37,33,52.9,Matches
Diego López\Diego-Lopez,es ESP,GK,Espanyol,36,1981,38,2,0,0,0,4,0,0,0,0,0,0,0,159,0,0,,Matches
Javi López\Javi-Lopez,es ESP,DF,Espanyol,32,1986,21.6,5,1,1,32,35,0,45,38,43,0,0,0,180,20,18,52.6,Matches
Lluis López\Lluis-Lopez,es ESP,DF,Espanyol,21,1997,5.8,0,0,0,5,2,0,0,7,1,0,1,0,57,9,5,64.3,Matches
Pau López\Pau-Lopez,es ESP,GK,Betis,23,1994,33,3,0,0,1,5,0,0,0,0,0,0,0,158,0,0,,Matches
Roberto López\Roberto-Lopez,es ESP,MF,Real Sociedad,18,2000,0.3,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,100,Matches
Unai López\Unai-Lopez,es ESP,MF,Athletic Club,22,1995,3.6,1,0,0,1,4,1,8,1,3,0,0,0,38,2,8,20,Matches
Anthony Lozano\Anthony-Lozano,hn HON,FWMF,Girona,25,1993,8.1,4,1,0,42,10,5,12,1,4,1,0,0,45,21,20,51.2,Matches
José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,Valencia,23,1995,34.9,10,0,0,35,55,3,75,36,39,1,1,0,311,29,32,47.5,Matches
José Luis Morales\Jose-Luis-Morales,es ESP,FWMF,Levante,31,1987,35.5,7,0,0,31,52,22,69,15,8,3,0,0,195,9,24,27.3,Matches
Filipe Luís\Filipe-Luis,br BRA,DF,Atlético Madrid,32,1985,22.6,4,0,0,26,14,2,50,24,40,0,0,0,231,18,5,78.3,Matches
Luisinho\Luisinho,pt POR,DF,Huesca,33,1985,5.6,4,0,0,8,8,0,9,11,9,0,0,0,36,0,3,0,Matches
Douglas Luiz\Douglas-Luiz,br BRA,MF,Girona,20,1998,16.6,7,0,0,47,30,0,10,16,29,0,1,0,199,23,14,62.2,Matches
Antonio Luna\Antonio-Luna,es ESP,DF,Levante,27,1991,14,4,0,0,14,12,0,49,12,19,0,0,0,121,7,4,63.6,Matches
Andriy Lunin\Andriy-Lunin,ua UKR,GK,Leganés,19,1999,4.1,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,,Matches
Nemanja Maksimovi?\Nemanja-Maksimovic,rs SRB,MF,Getafe,23,1995,35.7,4,0,0,19,11,1,5,49,45,0,1,0,367,73,56,56.6,Matches
Malcom\Malcom,br BRA,FWDF,Barcelona,21,1997,6.8,0,0,0,5,9,8,13,1,3,0,0,0,33,3,10,23.1,Matches
Hugo Mallo\Hugo-Mallo,es ESP,DF,Celta Vigo,27,1991,34.4,11,0,0,51,27,9,117,30,43,0,1,0,303,56,46,54.9,Matches
Aïssa Mandi\Aissa-Mandi,dz ALG,DF,Betis,26,1991,34,10,0,0,56,22,1,9,38,42,0,0,0,289,37,26,58.7,Matches
Martín Mantovani\Martin-Mantovani,ar ARG,DF,Huesca,34,1984,7.8,2,0,0,12,16,0,1,10,16,0,2,1,71,36,9,80,Matches
Fran Manzanara\Fran-Manzanara,es ESP,DFMF,Levante,21,1996,1.7,0,0,0,1,1,0,0,1,4,0,0,0,15,3,5,37.5,Matches
Marcelo\Marcelo,br BRA,DF,Real Madrid,30,1988,20.6,6,0,0,19,20,5,59,12,17,0,0,0,150,6,18,25,Matches
Óscar de Marcos\Oscar-de-Marcos,es ESP,DFFW,Athletic Club,29,1989,26.9,7,2,1,39,11,9,73,25,37,0,0,0,211,28,24,53.8,Matches
Miguel Marí\Miguel-Mari,es ESP,MF,Eibar,21,1997,0.8,0,0,0,1,1,0,0,0,0,0,0,0,13,1,1,50,Matches
José María Giménez\Jose-Maria-Gimenez,uy URU,DF,Atlético Madrid,23,1995,19.7,5,0,0,8,18,0,1,26,18,0,1,0,173,42,16,72.4,Matches
Mariano\Mariano,do DOM,FW,Real Madrid,24,1993,5,2,0,0,5,4,14,1,2,1,0,0,0,14,11,7,61.1,Matches
Adrián Marín\Adrian-Marin,es ESP,DFMF,Alavés,21,1997,3.2,2,0,0,11,3,0,2,4,7,0,0,0,32,3,2,60,Matches
Guillermo Maripán\Guillermo-Maripan,cl CHI,DF,Alavés,24,1994,22.3,5,0,0,16,9,1,0,23,25,0,1,0,190,73,32,69.5,Matches
Roger Martí\Roger-Marti,es ESP,FW,Levante,27,1991,21,5,0,0,38,32,8,15,3,8,1,0,0,79,13,46,22,Matches
Iñigo Martínez\Inigo-Martinez,es ESP,DF,Athletic Club,27,1991,32.2,12,0,0,38,55,0,6,47,30,2,1,0,344,77,53,59.2,Matches
Gelson Martins\Gelson-Martins,pt POR,FW,Atlético Madrid,23,1995,2.5,0,0,0,3,7,1,3,1,2,0,0,0,24,2,7,22.2,Matches
Jordi Masip\Jordi-Masip,es ESP,GK,Valladolid,29,1989,35,1,0,0,0,1,0,0,1,0,0,0,0,168,0,0,,Matches
Jaime Mata\Jaime-Mata,es ESP,FWMF,Getafe,29,1988,27,10,0,0,79,52,30,46,10,22,0,0,0,126,66,78,45.8,Matches
Borja Mayoral\Borja-Mayoral,es ESP,FW,Levante,21,1997,18,1,0,0,16,33,16,9,5,8,0,0,0,77,16,37,30.2,Matches
Róbert Mazá?\Robert-Mazan,sk SVK,DF,Celta Vigo,24,1994,1,0,0,0,2,0,0,2,2,2,0,0,0,3,3,0,100,Matches
Álvaro Medrán\Alvaro-Medran,es ESP,MF,Rayo Vallecano,24,1994,12.8,8,1,1,25,18,2,12,13,9,0,1,0,153,12,9,57.1,Matches
Óscar Melendo\Oscar-Melendo,es ESP,MFFW,Espanyol,20,1997,22.2,3,0,0,11,56,0,16,13,12,0,0,0,147,11,27,28.9,Matches
Gonzalo Melero\Gonzalo-Melero,es ESP,MF,Huesca,24,1994,14.9,3,0,0,32,17,1,5,3,22,2,0,0,132,19,15,55.9,Matches
Arthur Melo\Arthur-Melo,br BRA,MF,Barcelona,21,1996,15.9,2,0,0,11,40,0,3,9,15,0,0,0,119,1,6,14.3,Matches
Brais Méndez\Brais-Mendez,es ESP,MFFW,Celta Vigo,21,1997,26.1,5,0,0,38,64,11,47,15,43,1,0,0,189,24,48,33.3,Matches
Gabriel Mercado\Gabriel-Mercado,ar ARG,DF,Sevilla,31,1987,19.3,10,0,0,32,19,2,4,17,27,1,1,0,179,33,27,55,Matches
Mikel Merino\Mikel-Merino,es ESP,MF,Real Sociedad,22,1996,22.8,10,1,1,70,37,1,14,27,38,2,0,0,227,54,36,60,Matches
Sabin Merino\Sabin-Merino,es ESP,FWMF,Leganés,26,1992,3.3,0,0,0,4,4,2,2,0,2,0,0,0,17,12,15,44.4,Matches
Martín Merquelanz\Martin-Merquelanz,es ESP,MF,Real Sociedad,23,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Roque Mesa\Roque-Mesa,es ESP,MF,Sevilla,29,1989,19.4,11,1,1,45,26,2,25,19,36,1,1,0,199,3,20,13,Matches
Lionel Messi\Lionel-Messi,ar ARG,FW,Barcelona,31,1987,30.1,3,0,0,22,66,17,62,5,12,0,0,0,131,3,7,30,Matches
Míchel\Michel,es ESP,MF,Valladolid,30,1988,28.4,9,0,0,43,22,4,39,34,47,0,1,0,337,23,35,39.7,Matches
Miguel\Miguel,es ESP,MF,Valladolid,18,1999,0.1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,2,33.3,Matches
Pere Milla\Pere-Milla,es ESP,FWMF,Eibar,25,1992,3.8,0,0,0,7,5,2,7,3,6,0,0,0,17,6,12,33.3,Matches
Santi Mina\Santi-Mina,es ESP,FW,Valencia,22,1995,20.6,4,0,0,40,41,13,11,4,14,1,0,0,89,33,72,31.4,Matches
Ignasi Miquel\Ignasi-Miquel,es ESP,DF,Getafe,25,1992,3.5,1,0,0,6,1,0,0,4,2,0,0,0,41,6,6,50,Matches
Jorge Miramón\Jorge-Miramon,es ESP,DF,Huesca,29,1989,27.7,5,0,0,26,13,0,72,43,44,0,1,0,328,23,20,53.5,Matches
Luka Modri?\Luka-Modric,hr CRO,MF,Real Madrid,32,1985,29,6,0,0,28,46,4,32,37,31,0,0,0,221,5,15,25,Matches
Johan Mojica\Johan-Mojica,co COL,DFMF,Girona,25,1992,0.2,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,,Matches
Jorge Molina\Jorge-Molina,es ESP,FW,Getafe,36,1982,29.4,2,0,0,47,45,21,23,4,11,0,0,0,127,65,123,34.6,Matches
Victor Mollejo\Victor-Mollejo,es ESP,FWMF,Atlético Madrid,17,2001,0.7,0,0,0,4,2,0,0,0,0,0,0,0,3,2,5,28.6,Matches
Francisco Montero\Francisco-Montero,es ESP,DF,Atlético Madrid,19,1999,4.5,2,0,0,6,1,2,0,7,5,0,0,0,27,2,6,25,Matches
Emre Mor\Emre-Mor,tr TUR,FWMF,Celta Vigo,21,1997,4.1,1,0,0,7,7,2,5,3,3,0,0,0,28,3,2,60,Matches
Álvaro Morata\Alvaro-Morata,es ESP,FW,Atlético Madrid,25,1992,12,5,0,0,29,19,14,13,5,10,0,0,0,45,43,43,50,Matches
Álex Moreno\Alex-Moreno,es ESP,DF,Rayo Vallecano,25,1993,34.8,5,0,0,41,44,8,92,42,36,0,0,0,329,19,34,35.8,Matches
Gerard Moreno\Gerard-Moreno,es ESP,FW,Villarreal,26,1992,25.7,3,0,0,39,37,21,28,11,16,0,0,0,116,42,37,53.2,Matches
Héctor Moreno\Hector-Moreno,mx MEX,DF,Real Sociedad,30,1988,21.5,2,0,0,17,13,3,5,12,10,0,0,0,199,29,19,60.4,Matches
Sergio Moreno\Sergio-Moreno,es ESP,MF,Rayo Vallecano,19,1999,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
Manu Morlanes\Manu-Morlanes,es ESP,MF,Villarreal,19,1999,6.8,2,0,0,13,6,0,3,3,13,0,0,0,70,7,8,46.7,Matches
