Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
Wayne Routledge\Wayne-Routledge,eng ENG,MFFW,Swansea City,30,1985,18.6,3,0,,30,,,,,,,,,Matches
Declan Rudd\Declan-Rudd,eng ENG,GK,Norwich City,24,1991,11,2,0,,0,,,,,,,,,Matches
John Ruddy\John-Ruddy,eng ENG,GK,Norwich City,28,1986,27,0,0,,0,,,,,,,,,Matches
Bacary Sagna\Bacary-Sagna,fr FRA,DF,Manchester City,32,1983,27.2,4,0,,17,,,,,,,,,Matches
Henri Saivet\Henri-Saivet,sn SEN,MF,Newcastle Utd,24,1990,1.6,0,0,,1,,,,,,,,,Matches
Diafra Sakho\Diafra-Sakho,sn SEN,FW,West Ham,25,1989,16.9,3,0,,19,,,,,,,,,Matches
Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Liverpool,25,1990,20.6,1,0,,9,,,,,,,,,Matches
Bakary Sako\Bakary-Sako,ml MLI,MFFW,Crystal Palace,27,1988,11.9,1,0,,13,,,,,,,,,Matches
Alexis Sánchez\Alexis-Sanchez,cl CHI,MF,Arsenal,26,1988,27.1,1,0,,32,,,,,,,,,Matches
Carlos Sánchez\Carlos-Sanchez,co COL,MF,Aston Villa,29,1986,15.2,3,0,,25,,,,,,,,,Matches
Sandro\Sandro,br BRA,MF,West Brom,26,1989,4.2,0,0,,5,,,,,,,,,Matches
Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFMF,Leicester City,22,1992,15.4,4,0,,15,,,,,,,,,Matches
Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,28,1986,38,2,0,,0,,,,,,,,,Matches
Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Manchester Utd,25,1989,24.5,3,0,,52,,,,,,,,,Matches
Bastian Schweinsteiger\Bastian-Schweinsteiger,de GER,MF,Manchester Utd,30,1984,13.4,3,0,,19,,,,,,,,,Matches
Stéphane Sessègnon\Stephane-Sessegnon,bj BEN,MFFW,West Brom,31,1984,19.5,1,0,,17,,,,,,,,,Matches
Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MF,Stoke City,23,1991,22.4,3,0,,25,,,,,,,,,Matches
Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,20,1995,5,1,0,,8,,,,,,,,,Matches
Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,27,1987,18.8,3,1,,18,,,,,,,,,Matches
Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,23,1992,11.7,3,0,,11,,,,,,,,,Matches
Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Swansea City,23,1992,13.5,5,0,,10,,,,,,,,,Matches
Steve Sidwell\Steve-Sidwell,eng ENG,MF,Stoke City,32,1982,0.1,0,0,,1,,,,,,,,,Matches
Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Swansea City,25,1989,32.4,6,0,,26,,,,,,,,,Matches
David Silva\David-Silva,es ESP,MF,Manchester City,29,1986,19.9,1,0,,19,,,,,,,,,Matches
Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,28,1987,29,4,1,,29,,,,,,,,,Matches
Scott Sinclair\Scott-Sinclair,eng ENG,FWMF,Aston Villa,26,1989,17.7,0,0,,5,,,,,,,,,Matches
Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Newcastle Utd,25,1989,35.7,3,0,,50,,,,,,,,,Matches
Martin Škrtel\Martin-Skrtel,sk SVK,DF,Liverpool,30,1984,20.9,5,0,,9,,,,,,,,,Matches
Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,25,1989,35,8,0,,47,,,,,,,,,Matches
Adam Smith\Adam-Smith,eng ENG,DF,Bournemouth,24,1991,23.3,5,0,,33,,,,,,,,,Matches
Brad Smith\Brad-Smith,au AUS,DF,Liverpool,21,1994,3.2,2,1,,7,,,,,,,,,Matches
Cédric Soares\Cedric-Soares,pt POR,DFMF,Southampton,23,1991,21.8,3,0,,19,,,,,,,,,Matches
Alex Song\Alex-Song,cm CMR,MF,West Ham,27,1987,7.3,1,0,,13,,,,,,,,,Matches
Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,25,1990,33.5,6,1,,25,,,,,,,,,Matches
Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,36,1979,2,0,0,,0,,,,,,,,,Matches
Junior Stanislas\Junior-Stanislas,eng ENG,MF,Bournemouth,25,1989,15.9,1,0,,11,,,,,,,,,Matches
Maarten Stekelenburg\Maarten-Stekelenburg,nl NED,GK,Southampton,32,1982,17,0,0,,0,,,,,,,,,Matches
Raheem Sterling\Raheem-Sterling,eng ENG,MF,Manchester City,20,1994,21.3,1,0,,26,,,,,,,,,Matches
Jamie Sterry\Jamie-Sterry,eng ENG,DF,Newcastle Utd,19,1995,0.1,0,0,,0,,,,,,,,,Matches
Kevin Stewart\Kevin-Stewart,eng ENG,MF,Liverpool,21,1993,6.3,1,0,,9,,,,,,,,,Matches
John Stones\John-Stones,eng ENG,DF,Everton,21,1994,30.9,3,0,,11,,,,,,,,,Matches
Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,Liverpool,25,1989,10.9,0,0,,2,,,,,,,,,Matches
Mario Suárez\Mario-Suarez,es ESP,MF,Watford,28,1987,8.3,2,0,,13,,,,,,,,,Matches
Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Swansea City,26,1989,20.6,4,0,,20,,,,,,,,,Matches
Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,28,1986,38,4,0,,26,,,,,,,,,Matches
Dušan Tadi?\Dusan-Tadic,rs SRB,MFFW,Southampton,26,1988,25.3,2,0,,24,,,,,,,,,Matches
Matt Targett\Matt-Targett,eng ENG,DFMF,Southampton,19,1995,11.9,1,0,,4,,,,,,,,,Matches
Neil Taylor\Neil-Taylor,wal WAL,DF,Swansea City,26,1989,32.7,4,0,,38,,,,,,,,,Matches
Steven Taylor\Steven-Taylor,eng ENG,DF,Newcastle Utd,29,1986,9,1,0,,3,,,,,,,,,Matches
Dionatan Teixeira\Dionatan-Teixeira,br BRA,DF,Stoke City,23,1992,0.5,0,0,,0,,,,,,,,,Matches
John Terry\John-Terry,eng ENG,DF,Chelsea,34,1980,22.1,3,2,,10,,,,,,,,,Matches
Alexander Tettey\Alexander-Tettey,no NOR,MF,Norwich City,29,1986,21.7,10,0,,39,,,,,,,,,Matches
Florian Thauvin\Florian-Thauvin,fr FRA,MF,Newcastle Utd,22,1993,4.7,1,0,,6,,,,,,,,,Matches
Cheick Tioté\Cheick-Tiote,ci CIV,MF,Newcastle Utd,29,1986,13.6,5,0,,31,,,,,,,,,Matches
Ola Toivonen\Ola-Toivonen,se SWE,MF,Sunderland,29,1986,7.3,1,0,,9,,,,,,,,,Matches
James Tomkins\James-Tomkins,eng ENG,DF,West Ham,26,1989,21.8,3,0,,17,,,,,,,,,Matches
Lee Tomlin\Lee-Tomlin,eng ENG,MF,Bournemouth,26,1989,3.2,1,0,,2,,,,,,,,,Matches
Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,17,1997,0.3,0,0,,0,,,,,,,,,Matches
Kevin Toner\Kevin-Toner,ie IRL,DFMF,Aston Villa,19,1996,3.5,0,0,,2,,,,,,,,,Matches
Ivan Toney\Ivan-Toney,eng ENG,FW,Newcastle Utd,19,1996,0.1,0,0,,0,,,,,,,,,Matches
Kolo Touré\Kolo-Toure,ci CIV,DF,Liverpool,34,1981,9.5,1,0,,2,,,,,,,,,Matches
Yaya Touré\Yaya-Toure,ci CIV,MF,Manchester City,32,1983,25.8,3,0,,28,,,,,,,,,Matches
Andros Townsend\Andros-Townsend,eng ENG,MF,Newcastle Utd,24,1991,12.1,0,0,,6,,,,,,,,,Matches
Andros Townsend\Andros-Townsend,eng ENG,FWMF,Tottenham,24,1991,0.7,0,0,,1,,,,,,,,,Matches
Adama Traoré\Adama-Traore,es ESP,FWMF,Aston Villa,19,1996,2.1,1,0,,4,,,,,,,,,Matches
Bertrand Traoré\Bertrand-Traore,bf BFA,FWMF,Chelsea,19,1995,4.2,0,0,,3,,,,,,,,,Matches
Kieran Trippier\Kieran-Trippier,eng ENG,DF,Tottenham,24,1990,5.1,1,0,,3,,,,,,,,,Matches
Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Leicester City,29,1986,10.9,0,0,,20,,,,,,,,,Matches
Antonio Valencia\Antonio-Valencia,ec ECU,DF,Manchester Utd,29,1985,9.5,1,0,,16,,,,,,,,,Matches
Enner Valencia\Enner-Valencia,ec ECU,FWMF,West Ham,25,1989,11.2,1,0,,11,,,,,,,,,Matches
Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,28,1987,34.8,6,1,,42,,,,,,,,,Matches
Guillermo Varela\Guillermo-Varela,uy URU,DF,Manchester Utd,22,1993,3.5,1,0,,5,,,,,,,,,Matches
Jordan Veretout\Jordan-Veretout,fr FRA,MF,Aston Villa,22,1993,20.2,4,0,,19,,,,,,,,,Matches
Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,28,1987,28.8,5,0,,17,,,,,,,,,Matches
Michel Vorm\Michel-Vorm,nl NED,GK,Tottenham,31,1983,1,0,0,,0,,,,,,,,,Matches
Theo Walcott\Theo-Walcott,eng ENG,MFFW,Arsenal,26,1989,15.3,0,0,,3,,,,,,,,,Matches
Kyle Walker\Kyle-Walker,eng ENG,DF,Tottenham,25,1990,32.7,7,0,,29,,,,,,,,,Matches
Jonathan Walters\Jonathan-Walters,ie IRL,MFFW,Stoke City,31,1983,19.2,1,0,,15,,,,,,,,,Matches
Victor Wanyama\Victor-Wanyama,ke KEN,MF,Southampton,24,1991,27.8,6,3,,50,,,,,,,,,Matches
Danny Ward\Danny-Ward,wal WAL,GK,Liverpool,22,1993,2,0,0,,0,,,,,,,,,Matches
Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,25,1989,29.9,4,0,,36,,,,,,,,,Matches
James Ward-Prowse\James-Ward-Prowse,eng ENG,MF,Southampton,20,1994,17.2,5,0,,21,,,,,,,,,Matches
Marcin Wasilewski\Marcin-Wasilewski,pl POL,DF,Leicester City,35,1980,3.4,2,0,,4,,,,,,,,,Matches
Duncan Watmore\Duncan-Watmore,eng ENG,MFFW,Sunderland,21,1994,10.2,0,0,,5,,,,,,,,,Matches
Ben Watson\Ben-Watson,eng ENG,MF,Watford,30,1985,31.3,5,0,,36,,,,,,,,,Matches
James Weir\James-Weir,eng ENG,MF,Manchester Utd,19,1995,0,0,0,,0,,,,,,,,,Matches
Danny Welbeck\Danny-Welbeck,eng ENG,FW,Arsenal,24,1990,6.4,1,0,,6,,,,,,,,,Matches
Ashley Westwood\Ashley-Westwood,eng ENG,MF,Aston Villa,25,1990,30.2,6,0,,30,,,,,,,,,Matches
Glenn Whelan\Glenn-Whelan,ie IRL,MF,Stoke City,31,1984,35.2,6,0,,25,,,,,,,,,Matches
Steven Whittaker\Steven-Whittaker,sco SCO,DF,Norwich City,31,1984,7.3,2,1,,7,,,,,,,,,Matches
Connor Wickham\Connor-Wickham,eng ENG,FW,Crystal Palace,22,1993,14.7,1,0,,32,,,,,,,,,Matches
Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Newcastle Utd,24,1990,35.1,1,0,,16,,,,,,,,,Matches
Ashley Williams\Ashley-Williams,wal WAL,DF,Swansea City,30,1984,36,8,0,,30,,,,,,,,,Matches
Jonny Williams\Jonny-Williams,wal WAL,MF,Crystal Palace,21,1993,0.1,0,0,,0,,,,,,,,,Matches
Willian\Willian,br BRA,MF,Chelsea,26,1988,30.4,5,0,,25,,,,,,,,,Matches
Jack Wilshere\Jack-Wilshere,eng ENG,MF,Arsenal,23,1992,1.6,0,0,,1,,,,,,,,,Matches
Callum Wilson\Callum-Wilson,eng ENG,FWMF,Bournemouth,23,1992,8.6,0,0,,12,,,,,,,,,Matches
James Wilson\James-Wilson,eng ENG,FW,Manchester Utd,19,1995,0.1,0,0,,0,,,,,,,,,Matches
Marc Wilson\Marc-Wilson,ie IRL,DF,Stoke City,27,1987,2.9,0,0,,2,,,,,,,,,Matches
Kevin Wimmer\Kevin-Wimmer,at AUT,DF,Tottenham,22,1992,9,2,0,,12,,,,,,,,,Matches
Andre Wisdom\Andre-Wisdom,eng ENG,DF,Norwich City,22,1993,9.2,1,0,,3,,,,,,,,,Matches
Philipp Wollscheid\Philipp-Wollscheid,de GER,DF,Stoke City,26,1989,29.8,2,0,,17,,,,,,,,,Matches
Claudio Yacob\Claudio-Yacob,ar ARG,MF,West Brom,28,1987,31.6,9,0,,62,,,,,,,,,Matches
DeAndre Yedlin\DeAndre-Yedlin,us USA,DFMF,Sunderland,22,1993,20.1,2,0,,21,,,,,,,,,Matches
Maya Yoshida\Maya-Yoshida,jp JPN,DFMF,Southampton,26,1988,11.3,0,0,,7,,,,,,,,,Matches
Ashley Young\Ashley-Young,eng ENG,DFMF,Manchester Utd,30,1985,11.8,5,0,,15,,,,,,,,,Matches
Pablo Zabaleta\Pablo-Zabaleta,ar ARG,DF,Manchester City,30,1985,11.8,3,0,,15,,,,,,,,,Matches
Wilfried Zaha\Wilfried-Zaha,ci CIV,MFFW,Crystal Palace,22,1992,27.6,5,0,,40,,,,,,,,,Matches
Mauro Zárate\Mauro-Zarate,ar ARG,MFFW,West Ham,28,1987,8.8,1,0,,12,,,,,,,,,Matches
Kurt Zouma\Kurt-Zouma,fr FRA,DF,Chelsea,20,1994,21.3,0,0,,9,,,,,,,,,Matches
