Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Trent Sainsbury\Trent-Sainsbury,au AUS,DF,Inter,24,1992,1,0,20,0.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Jacopo Sala\Jacopo-Sala,it ITA,DF,Sampdoria,24,1991,20,19,1561,17.3,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Mohamed Salah\Mohamed-Salah,eg EGY,MFFW,Roma,24,1992,31,29,2473,27.5,15,11,15,0,0,2,0,0.55,0.4,0.95,0.55,0.95,Matches
Bartosz Salamon\Bartosz-Salamon,pl POL,DF,Cagliari,25,1991,15,9,834,9.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Carlos Salcedo\Carlos-Salcedo,mx MEX,DF,Fiorentina,22,1993,18,15,1346,15,0,1,0,0,0,7,0,0,0.07,0.07,0,0.07,Matches
Roland Sallai\Roland-Sallai,hu HUN,FWMF,Palermo,19,1997,21,11,957,10.6,1,0,1,0,0,4,2,0.09,0,0.09,0.09,0.09,Matches
Aniello Salzano\Aniello-Salzano,it ITA,MF,Crotone,25,1991,7,6,500,5.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mario Sampirisi\Mario-Sampirisi,it ITA,DFMF,Crotone,23,1992,23,11,1204,13.4,1,1,1,0,0,1,0,0.07,0.07,0.15,0.07,0.15,Matches
Carlos Sánchez\Carlos-Sanchez,co COL,DFMF,Fiorentina,30,1986,31,23,2156,24,1,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,Matches
Alex Sandro\Alex-Sandro,br BRA,MFDF,Juventus,25,1991,27,25,2312,25.7,3,4,3,0,0,5,0,0.12,0.16,0.27,0.12,0.27,Matches
Davide Santon\Davide-Santon,it ITA,DF,Inter,25,1991,14,11,1020,11.3,0,1,0,0,0,1,0,0,0.09,0.09,0,0.09,Matches
Samir Santos\Samir-Santos,br BRA,DF,Udinese,21,1994,21,21,1779,19.8,0,3,0,0,0,3,0,0,0.15,0.15,0,0.15,Matches
Riccardo Saponara\Riccardo-Saponara,it ITA,MF,Fiorentina,24,1991,11,4,420,4.7,2,2,2,0,0,1,0,0.43,0.43,0.86,0.43,0.86,Matches
Riccardo Saponara\Riccardo-Saponara,it ITA,MF,Empoli,24,1991,18,18,1528,17,2,1,2,0,0,4,0,0.12,0.06,0.18,0.12,0.18,Matches
Gennaro Sardo\Gennaro-Sardo,it ITA,DF,Chievo,37,1979,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marco Sau\Marco-Sau,it ITA,FWMF,Cagliari,28,1987,34,29,2322,25.8,7,4,7,0,0,5,0,0.27,0.16,0.43,0.27,0.43,Matches
Patrik Schick\Patrik-Schick,cz CZE,FW,Sampdoria,20,1996,32,14,1570,17.4,11,4,11,0,0,2,0,0.63,0.23,0.86,0.63,0.86,Matches
Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,20,1996,6,5,462,5.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Andrea Seculin\Andrea-Seculin,it ITA,GK,Chievo,26,1990,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Stefano Sensi\Stefano-Sensi,it ITA,MF,Sassuolo,20,1995,16,14,1202,13.4,1,0,1,0,0,4,0,0.07,0,0.07,0.07,0.07,Matches
Federico Serra\Federico-Serra,it ITA,MF,Cagliari,18,1997,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,MFFW,Roma,23,1992,32,19,1630,18.1,8,3,8,0,0,0,0,0.44,0.17,0.61,0.44,0.61,Matches
Gabriel Silva\Gabriel-Silva,br BRA,MFDF,Udinese,25,1991,5,2,234,2.6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Stefan Silva\Stefan-Silva,se SWE,FW,Palermo,26,1990,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Matías Silvestre\Matias-Silvestre,ar ARG,DF,Sampdoria,31,1984,36,36,3211,35.7,0,3,0,0,0,3,2,0,0.08,0.08,0,0.08,Matches
Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Genoa,21,1995,35,29,2614,29,12,1,11,1,2,3,0,0.41,0.03,0.45,0.38,0.41,Matches
?ukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Empoli,25,1991,35,35,3150,35,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Milan Škriniar\Milan-Skriniar,sk SVK,DF,Sampdoria,21,1995,35,34,2998,33.3,0,0,0,0,0,4,1,0,0,0,0,0,Matches
Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Chievo,37,1979,34,34,3060,34,0,0,0,0,0,1,0,0,0,0,0,0,Matches
José Sosa\Jose-Sosa,ar ARG,MF,Milan,31,1985,18,15,1236,13.7,0,3,0,0,0,7,4,0,0.22,0.22,0,0.22,Matches
Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,MFFW,Atalanta,23,1993,30,28,2496,27.7,0,4,0,0,0,2,0,0,0.14,0.14,0,0.14,Matches
Nicolás Spolli\Nicolas-Spolli,ar ARG,DF,Chievo,33,1983,21,15,1594,17.7,0,0,0,0,0,8,0,0,0,0,0,0,Matches
Marco Sportiello\Marco-Sportiello,it ITA,GK,Atalanta,24,1992,8,8,720,8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Marco Sportiello\Marco-Sportiello,it ITA,GK,Fiorentina,24,1992,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Guglielmo Stendardo\Guglielmo-Stendardo,it ITA,DF,Atalanta,35,1981,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Guglielmo Stendardo\Guglielmo-Stendardo,it ITA,DF,Pescara,35,1981,9,9,645,7.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Adrian Stoian\Adrian-Stoian,ro ROU,MFFW,Crotone,25,1991,27,17,1567,17.4,3,2,3,0,0,3,0,0.17,0.11,0.29,0.17,0.29,Matches
Marco Storari\Marco-Storari,it ITA,GK,Cagliari,39,1977,15,15,1256,14,0,0,0,0,0,1,1,0,0,0,0,0,Matches
Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,21,1995,21,20,1845,20.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Ivan Strini?\Ivan-Strinic,hr CRO,DF,Napoli,29,1987,12,12,1033,11.5,0,2,0,0,0,3,0,0,0.17,0.17,0,0.17,Matches
Kevin Strootman\Kevin-Strootman,nl NED,MF,Roma,26,1990,33,31,2788,31,4,7,4,0,0,6,0,0.13,0.23,0.36,0.13,0.36,Matches
Stefano Sturaro\Stefano-Sturaro,it ITA,MF,Juventus,23,1993,21,12,1038,11.5,0,1,0,0,0,5,0,0,0.09,0.09,0,0.09,Matches
?azim Sulji?\Cazim-Suljic,ba BIH,FW,Crotone,19,1996,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Toni Šunji?\Toni-Sunjic,ba BIH,DF,Palermo,27,1988,7,2,246,2.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Suso\Suso,es ESP,FW,Milan,22,1993,34,33,2812,31.2,7,9,7,0,1,5,0,0.22,0.29,0.51,0.22,0.51,Matches
Wojciech Szcz?sny\Wojciech-Szczesny,pl POL,GK,Roma,26,1990,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Adel Taarabt\Adel-Taarabt,ma MAR,FW,Genoa,27,1989,6,1,213,2.4,0,3,0,0,0,0,0,0,1.27,1.27,0,1.27,Matches
Panagiotis Tachtsidis\Panagiotis-Tachtsidis,gr GRE,MF,Cagliari,25,1991,26,24,2138,23.8,0,4,0,0,0,5,0,0,0.17,0.17,0,0.17,Matches
Saphir Taïder\Saphir-Taider,dz ALG,MF,Bologna,24,1992,24,22,1900,21.1,3,0,3,0,0,1,0,0.14,0,0.14,0.14,0.14,Matches
Ciprian T?t?ru?anu\Ciprian-Tatarusanu,ro ROU,GK,Fiorentina,30,1986,35,35,3099,34.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Andrés Tello\Andres-Tello,co COL,MF,Empoli,19,1996,18,8,824,9.2,0,0,0,0,0,6,0,0,0,0,0,0,Matches
Cristian Tello\Cristian-Tello,es ESP,MF,Fiorentina,24,1991,36,22,2071,23,4,4,4,0,0,1,0,0.17,0.17,0.35,0.17,0.35,Matches
Emanuele Terranova\Emanuele-Terranova,it ITA,DF,Sassuolo,29,1987,3,2,196,2.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Cyril Théréau\Cyril-Thereau,fr FRA,FW,Udinese,33,1983,33,31,2483,27.6,12,1,11,1,2,3,0,0.43,0.04,0.47,0.4,0.43,Matches
Rafael Tolói\Rafael-Toloi,it ITA,DF,Atalanta,25,1990,32,31,2719,30.2,0,0,0,0,0,7,0,0,0,0,0,0,Matches
Nenad Tomovi?\Nenad-Tomovic,rs SRB,DF,Fiorentina,28,1987,25,21,1815,20.2,0,1,0,0,0,12,0,0,0.05,0.05,0,0.05,Matches
Lorenzo Tonelli\Lorenzo-Tonelli,it ITA,DF,Napoli,26,1990,3,3,270,3,2,0,2,0,0,2,0,0.67,0,0.67,0.67,0.67,Matches
Aleksandar Tonev\Aleksandar-Tonev,bg BUL,FWMF,Crotone,26,1990,13,9,743,8.3,1,0,1,0,0,2,0,0.12,0,0.12,0.12,0.12,Matches
Vasilis Torosidis\Vasilis-Torosidis,gr GRE,DF,Bologna,31,1985,28,23,1939,21.5,1,0,1,0,0,5,1,0.05,0,0.05,0.05,0.05,Matches
Lucas Torreira\Lucas-Torreira,uy URU,MF,Sampdoria,20,1996,35,35,3044,33.8,0,1,0,0,0,7,0,0,0.03,0.03,0,0.03,Matches
Francesco Totti\Francesco-Totti,it ITA,MF,Roma,39,1976,18,1,379,4.2,2,3,0,2,2,1,0,0.47,0.71,1.19,0,0.71,Matches
Mamadou Tounkara\Mamadou-Tounkara,sn SEN,FW,Lazio,20,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Aleksandar Trajkovski\Aleksandar-Trajkovski,mk MKD,FW,Palermo,23,1992,11,5,440,4.9,1,0,1,0,0,1,0,0.2,0,0.2,0.2,0.2,Matches
Marcello Trotta\Marcello-Trotta,it ITA,FW,Crotone,23,1992,29,23,1874,20.8,3,5,2,1,1,2,0,0.14,0.24,0.38,0.1,0.34,Matches
Mirko Valdifiori\Mirko-Valdifiori,it ITA,MF,Napoli,30,1986,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mirko Valdifiori\Mirko-Valdifiori,it ITA,MF,Torino,30,1986,24,22,1775,19.7,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Borja Valero\Borja-Valero,es ESP,MFFW,Fiorentina,31,1985,31,30,2678,29.8,1,10,1,0,0,5,0,0.03,0.34,0.37,0.03,0.37,Matches
Leonel Vangioni\Leonel-Vangioni,ar ARG,DF,Milan,29,1987,15,11,945,10.5,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Ivan Vargi?\Ivan-Vargic,hr CRO,GK,Lazio,29,1987,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Matías Vecino\Matias-Vecino,uy URU,MF,Fiorentina,24,1991,31,26,2355,26.2,3,4,3,0,0,7,0,0.11,0.15,0.27,0.11,0.27,Matches
Miguel Veloso\Miguel-Veloso,pt POR,MF,Genoa,30,1986,23,22,1779,19.8,0,3,0,0,0,8,2,0,0.15,0.15,0,0.15,Matches
Simone Verdi\Simone-Verdi,it ITA,FW,Bologna,24,1992,28,25,2117,23.5,6,4,6,0,0,4,0,0.26,0.17,0.43,0.26,0.43,Matches
Thomas Vermaelen\Thomas-Vermaelen,be BEL,DF,Roma,30,1985,9,4,392,4.4,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Valerio Verre\Valerio-Verre,it ITA,MF,Pescara,22,1994,28,23,1909,21.2,0,2,0,0,0,2,1,0,0.09,0.09,0,0.09,Matches
Freddie Veseli\Freddie-Veseli,al ALB,DF,Empoli,23,1992,17,11,1183,13.1,0,2,0,0,0,3,0,0,0.15,0.15,0,0.15,Matches
Emanuel Vignato\Emanuel-Vignato,it ITA,MF,Chievo,15,2000,2,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Roberto Vitiello\Roberto-Vitiello,it ITA,DF,Palermo,33,1983,5,5,369,4.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Davide Vitturini\Davide-Vitturini,it ITA,DF,Pescara,19,1997,3,2,143,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Giuseppe Vives\Giuseppe-Vives,it ITA,MF,Torino,36,1980,3,3,225,2.5,0,0,0,0,0,0,1,0,0,0,0,0,Matches
Federico Viviani\Federico-Viviani,it ITA,MF,Bologna,24,1992,17,13,1117,12.4,2,2,2,0,0,4,1,0.16,0.16,0.32,0.16,0.32,Matches
Emiliano Viviano\Emiliano-Viviano,it ITA,GK,Sampdoria,30,1985,17,17,1530,17,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Stefan de Vrij\Stefan-de-Vrij,nl NED,DF,Lazio,24,1992,27,27,2268,25.2,2,4,2,0,0,3,0,0.08,0.16,0.24,0.08,0.24,Matches
Molla Wagué\Molla-Wague,ml MLI,DF,Udinese,25,1991,6,6,540,6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Wallace\Wallace,br BRA,DF,Lazio,21,1994,25,18,1743,19.4,1,0,1,0,0,3,0,0.05,0,0.05,0.05,0.05,Matches
Silvan Widmer\Silvan-Widmer,ch SUI,DF,Udinese,23,1993,28,28,2490,27.7,0,4,0,0,0,2,0,0,0.14,0.14,0,0.14,Matches
Miha Zajc\Miha-Zajc,si SVN,MF,Empoli,22,1994,5,1,106,1.2,1,0,1,0,0,0,0,0.85,0,0.85,0.85,0.85,Matches
Marco Zambelli\Marco-Zambelli,it ITA,DF,Empoli,30,1985,10,4,399,4.4,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Francesco Zampano\Francesco-Zampano,it ITA,DFMF,Pescara,22,1993,34,32,2925,32.5,0,5,0,0,0,2,0,0,0.15,0.15,0,0.15,Matches
Cristián Zapata\Cristian-Zapata,co COL,DF,Milan,29,1986,15,12,1172,13,1,0,1,0,0,0,0,0.08,0,0.08,0.08,0.08,Matches
Duván Zapata\Duvan-Zapata,co COL,FW,Udinese,25,1991,38,37,3141,34.9,10,3,9,1,1,3,0,0.29,0.09,0.37,0.26,0.34,Matches
Davide Zappacosta\Davide-Zappacosta,it ITA,DF,Torino,24,1992,29,25,2337,26,1,5,1,0,0,1,0,0.04,0.19,0.23,0.04,0.23,Matches
Mauro Zárate\Mauro-Zarate,ar ARG,FW,Fiorentina,29,1987,7,1,211,2.3,2,1,2,0,0,1,0,0.85,0.43,1.28,0.85,1.28,Matches
Piotr Zieli?ski\Piotr-Zielinski,pl POL,MF,Napoli,22,1994,36,18,1868,20.8,5,7,5,0,0,4,0,0.24,0.34,0.58,0.24,0.58,Matches
Ervin Zukanovi?\Ervin-Zukanovic,ba BIH,DF,Atalanta,29,1987,19,14,1382,15.4,0,1,0,0,0,1,0,0,0.07,0.07,0,0.07,Matches
Dario Župari?\Dario-Zuparic,ba BIH,DF,Pescara,24,1992,7,3,340,3.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Filip ?or?evi?\Filip-Djordjevic,rs SRB,FW,Lazio,28,1987,17,4,464,5.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Filip ?uri?i?\Filip-Djuricic,rs SRB,MF,Sampdoria,24,1992,19,3,513,5.7,0,1,0,0,0,4,0,0,0.18,0.18,0,0.18,Matches
Giorgio Spizzichino\Giorgio-Spizzichino,,,Lazio,,,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Giuseppe Borello\Giuseppe-Borello,,,Crotone,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
