Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Florent Hadergjonaj\Florent-Hadergjonaj,xk KVX,MFDF,Ingolstadt 04,22,1994,25,25,2221,24.7,1,2,1,0,0,6,0,0.04,0.08,0.12,0.04,0.12,Matches
André Hahn\Andre-Hahn,de GER,FWMF,M'Gladbach,25,1990,30,18,1602,17.8,3,1,3,0,1,3,0,0.17,0.06,0.22,0.17,0.22,Matches
Izet Hajrovi?\Izet-Hajrovic,ba BIH,MF,Werder Bremen,24,1991,10,6,562,6.2,1,0,1,0,0,1,0,0.16,0,0.16,0.16,0.16,Matches
Alen Halilovi?\Alen-Halilovic,hr CRO,MF,Hamburger SV,20,1996,6,1,142,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marcel Halstenberg\Marcel-Halstenberg,de GER,DF,RB Leipzig,24,1991,30,30,2657,29.5,0,2,0,0,0,4,0,0,0.07,0.07,0,0.07,Matches
Hendrik Hansen\Hendrik-Hansen,de GER,DF,Wolfsburg,21,1994,1,0,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Martin Hansen\Martin-Hansen,dk DEN,GK,Ingolstadt 04,26,1990,23,23,2037,22.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Genki Haraguchi\Genki-Haraguchi,jp JPN,MF,Hertha BSC,25,1991,31,23,2049,22.8,1,2,1,0,0,4,0,0.04,0.09,0.13,0.04,0.13,Matches
Marcel Hartel\Marcel-Hartel,de GER,MF,Köln,20,1996,2,0,93,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Moritz Hartmann\Moritz-Hartmann,de GER,MFFW,Ingolstadt 04,30,1986,14,12,942,10.5,1,0,1,0,1,0,0,0.1,0,0.1,0.1,0.1,Matches
Makoto Hasebe\Makoto-Hasebe,jp JPN,MFDF,Eint Frankfurt,32,1984,22,21,1887,21,1,1,0,1,2,2,0,0.05,0.05,0.1,0,0.05,Matches
Kai Havertz\Kai-Havertz,de GER,MFFW,Leverkusen,17,1999,24,15,1453,16.1,4,4,4,0,0,2,0,0.25,0.25,0.5,0.25,0.5,Matches
Thorgan Hazard\Thorgan-Hazard,be BEL,FWMF,M'Gladbach,23,1993,23,18,1628,18.1,6,4,6,0,1,3,0,0.33,0.22,0.55,0.33,0.55,Matches
Jonas Hector\Jonas-Hector,de GER,MFDF,Köln,26,1990,33,33,2970,33,1,2,1,0,0,6,0,0.03,0.06,0.09,0.03,0.09,Matches
Michael Hector\Michael-Hector,jm JAM,DF,Eint Frankfurt,24,1992,22,14,1361,15.1,1,0,1,0,0,4,1,0.07,0,0.07,0.07,0.07,Matches
Jens Hegeler\Jens-Hegeler,de GER,DF,Hertha BSC,28,1988,6,2,210,2.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Dominique Heintz\Dominique-Heintz,de GER,DF,Köln,22,1993,32,30,2754,30.6,0,0,0,0,0,7,0,0,0,0,0,0,Matches
Marcel Heller\Marcel-Heller,de GER,MF,Darmstadt 98,30,1986,32,31,2716,30.2,3,3,3,0,0,2,0,0.1,0.1,0.2,0.1,0.2,Matches
Benjamin Henrichs\Benjamin-Henrichs,de GER,DF,Leverkusen,19,1997,29,27,2427,27,0,2,0,0,0,1,0,0,0.07,0.07,0,0.07,Matches
Bruno Henrique\Bruno-Henrique,br BRA,MF,Wolfsburg,25,1990,7,1,183,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Javier Hernández\Javier-Hernandez,mx MEX,FW,Leverkusen,28,1988,26,20,1813,20.1,11,2,11,0,2,1,0,0.55,0.1,0.65,0.55,0.65,Matches
Patrick Herrmann\Patrick-Herrmann,de GER,MF,M'Gladbach,25,1991,18,9,696,7.7,1,1,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,Matches
Daniel Heuer Fernandes\Daniel-Heuer-Fernandes,pt POR,GK,Darmstadt 98,23,1992,7,6,576,6.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Roberto Hilbert\Roberto-Hilbert,de GER,DF,Leverkusen,31,1984,7,7,585,6.5,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Martin Hinteregger\Martin-Hinteregger,at AUT,DF,Augsburg,23,1992,31,31,2773,30.8,3,0,3,0,0,5,0,0.1,0,0.1,0.1,0.1,Matches
Lukas Hinterseer\Lukas-Hinterseer,at AUT,FWMF,Ingolstadt 04,25,1991,28,8,967,10.7,3,1,1,2,2,2,0,0.28,0.09,0.37,0.09,0.19,Matches
Marwin Hitz\Marwin-Hitz,ch SUI,GK,Augsburg,28,1987,32,32,2880,32,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Nicolas Höfler\Nicolas-Hofler,de GER,MFDF,Freiburg,26,1990,28,26,2366,26.3,1,1,1,0,0,7,0,0.04,0.04,0.08,0.04,0.08,Matches
Jonas Hofmann\Jonas-Hofmann,de GER,MFFW,M'Gladbach,24,1992,21,16,1380,15.3,0,1,0,0,0,0,0,0,0.07,0.07,0,0.07,Matches
Marco Höger\Marco-Hoger,de GER,MF,Köln,26,1989,30,24,2058,22.9,0,1,0,0,0,7,0,0,0.04,0.04,0,0.04,Matches
Immanuel Höhn\Immanuel-Hohn,de GER,DF,Darmstadt 98,24,1991,12,12,1068,11.9,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Fabian Holland\Fabian-Holland,de GER,DF,Darmstadt 98,26,1990,26,25,2255,25.1,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Lewis Holtby\Lewis-Holtby,de GER,MF,Hamburger SV,25,1990,29,29,2413,26.8,1,6,1,0,0,4,1,0.04,0.22,0.26,0.04,0.26,Matches
Gerrit Holtmann\Gerrit-Holtmann,de GER,MF,Mainz 05,21,1995,5,1,128,1.4,0,1,0,0,0,0,0,0,0.7,0.7,0,0.7,Matches
Jannes Horn\Jannes-Horn,de GER,DFMF,Wolfsburg,19,1997,13,10,976,10.8,0,1,0,0,0,2,0,0,0.09,0.09,0,0.09,Matches
Timo Horn\Timo-Horn,de GER,GK,Köln,23,1993,20,20,1800,20,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Benedikt Höwedes\Benedikt-Howedes,de GER,DF,Schalke 04,28,1988,31,31,2790,31,1,1,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,Matches
Lukáš Hrádecký\Lukas-Hradecky,fi FIN,GK,Eint Frankfurt,26,1989,33,33,2883,32,0,0,0,0,0,2,1,0,0,0,0,0,Matches
Branimir Hrgota\Branimir-Hrgota,se SWE,FW,Eint Frankfurt,23,1993,28,22,1735,19.3,5,1,5,0,0,2,0,0.26,0.05,0.31,0.26,0.31,Matches
Benjamin Hübner\Benjamin-Hubner,de GER,DF,Hoffenheim,27,1989,25,25,2143,23.8,2,3,2,0,0,10,0,0.08,0.13,0.21,0.08,0.21,Matches
Mats Hummels\Mats-Hummels,de GER,DF,Bayern Munich,27,1988,27,24,2181,24.2,1,1,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,Matches
Aaron Hunt\Aaron-Hunt,de GER,MF,Hamburger SV,29,1986,22,14,1302,14.5,4,2,4,0,1,3,0,0.28,0.14,0.41,0.28,0.41,Matches
Klaas-Jan Huntelaar\Klaas-Jan-Huntelaar,nl NED,FW,Schalke 04,32,1983,16,7,758,8.4,2,0,2,0,0,1,0,0.24,0,0.24,0.24,0.24,Matches
Szabolcs Huszti\Szabolcs-Huszti,hu HUN,MF,Eint Frankfurt,33,1983,15,14,1039,11.5,2,2,2,0,0,4,2,0.17,0.17,0.35,0.17,0.35,Matches
Jannik Huth\Jannik-Huth,de GER,GK,Mainz 05,22,1994,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Vedad Ibiševi?\Vedad-Ibisevic,ba BIH,FW,Hertha BSC,31,1984,32,32,2709,30.1,12,4,9,3,3,8,2,0.4,0.13,0.53,0.3,0.43,Matches
Aleksandar Ignjovski\Aleksandar-Ignjovski,rs SRB,DFMF,Freiburg,25,1991,19,12,1053,11.7,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Stefan Ilsanker\Stefan-Ilsanker,at AUT,MFDF,RB Leipzig,27,1989,33,29,2648,29.4,0,0,0,0,0,8,0,0,0,0,0,0,Matches
Koo Ja-cheol\Koo-Ja-cheol,kr KOR,MF,Augsburg,27,1989,23,22,1809,20.1,2,3,2,0,0,7,2,0.1,0.15,0.25,0.1,0.25,Matches
Vasilije Janjicic\Vasilije-Janjicic,ch SUI,MF,Hamburger SV,17,1998,4,2,176,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Christoph Janker\Christoph-Janker,de GER,DF,Augsburg,31,1985,15,12,1088,12.1,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Tony Jantschke\Tony-Jantschke,de GER,DFMF,M'Gladbach,26,1990,22,17,1488,16.5,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Rune Jarstein\Rune-Jarstein,no NOR,GK,Hertha BSC,31,1984,34,34,3060,34,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Bakery Jatta\Bakery-Jatta,gm GAM,MF,Hamburger SV,18,1998,6,1,183,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Tin Jedvaj\Tin-Jedvaj,hr CRO,DF,Leverkusen,20,1995,18,16,1422,15.8,1,0,1,0,0,3,2,0.06,0,0.06,0.06,0.06,Matches
Aron Jóhannsson\Aron-Johannsson,us USA,FW,Werder Bremen,25,1990,9,2,269,3,1,1,0,1,1,1,1,0.33,0.33,0.67,0,0.33,Matches
Fabian Johnson\Fabian-Johnson,us USA,MFFW,M'Gladbach,28,1987,21,12,1252,13.9,3,2,3,0,0,1,0,0.22,0.14,0.36,0.22,0.36,Matches
Miloš Joji?\Milos-Jojic,rs SRB,MF,Köln,24,1992,19,13,1085,12.1,4,3,4,0,0,2,0,0.33,0.25,0.58,0.33,0.58,Matches
Park Joo-ho\Park-Joo-ho,kr KOR,DF,Dortmund,29,1987,2,1,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Anthony Jung\Anthony-Jung,de GER,MFDF,Ingolstadt 04,24,1991,16,8,704,7.8,1,1,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,Matches
Gideon Jung\Gideon-Jung,de GER,MFDF,Hamburger SV,21,1994,29,26,2371,26.3,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Sebastian Jung\Sebastian-Jung,de GER,DF,Wolfsburg,26,1990,4,4,293,3.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Florian Jungwirth\Florian-Jungwirth,de GER,MFDF,Darmstadt 98,27,1989,16,12,1146,12.7,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Zlatko Junuzovi?\Zlatko-Junuzovic,at AUT,MF,Werder Bremen,28,1987,30,28,2494,27.7,4,7,4,0,0,5,0,0.14,0.25,0.4,0.14,0.4,Matches
Gojko Ka?ar\Gojko-Kacar,rs SRB,MFDF,Augsburg,29,1987,22,11,1097,12.2,0,1,0,0,0,1,0,0,0.08,0.08,0,0.08,Matches
Julius Kade\Julius-Kade,de GER,MF,Hertha BSC,17,1999,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Pavel Kade?ábek\Pavel-Kaderabek,cz CZE,MFDF,Hoffenheim,24,1992,23,22,1974,21.9,0,2,0,0,0,2,0,0,0.09,0.09,0,0.09,Matches
Shinji Kagawa\Shinji-Kagawa,jp JPN,MF,Dortmund,27,1989,21,13,1261,14,1,5,1,0,0,3,0,0.07,0.36,0.43,0.07,0.43,Matches
Florian Kainz\Florian-Kainz,at AUT,MF,Werder Bremen,23,1992,14,1,311,3.5,2,3,2,0,0,0,0,0.58,0.87,1.45,0.58,1.45,Matches
Dominik Kaiser\Dominik-Kaiser,de GER,MF,RB Leipzig,27,1988,25,7,961,10.7,1,0,1,0,0,2,0,0.09,0,0.09,0.09,0.09,Matches
Salomon Kalou\Salomon-Kalou,ci CIV,MF,Hertha BSC,30,1985,26,25,1982,22,7,4,6,1,1,1,0,0.32,0.18,0.5,0.27,0.45,Matches
Wilson Kamavuaka\Wilson-Kamavuaka,cd COD,MF,Darmstadt 98,26,1990,8,6,502,5.6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Kevin Kampl\Kevin-Kampl,si SVN,MF,Leverkusen,25,1990,30,28,2540,28.2,1,2,1,0,0,4,0,0.04,0.07,0.11,0.04,0.11,Matches
Thilo Kehrer\Thilo-Kehrer,de GER,DF,Schalke 04,19,1996,16,12,1080,12,1,1,1,0,0,3,1,0.08,0.08,0.17,0.08,0.17,Matches
Naby Keïta\Naby-Keita,gn GUI,MF,RB Leipzig,21,1995,31,29,2409,26.8,8,6,8,0,0,8,0,0.3,0.22,0.52,0.3,0.52,Matches
Marc-Oliver Kempf\Marc-Oliver-Kempf,de GER,DF,Freiburg,21,1995,13,12,1147,12.7,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Thomas Kessler\Thomas-Kessler,de GER,GK,Köln,30,1986,13,13,1170,13,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rani Khedira\Rani-Khedira,de GER,MF,RB Leipzig,22,1994,10,1,163,1.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Stefan Kießling\Stefan-Kiessling,de GER,FW,Leverkusen,32,1984,20,6,756,8.4,4,1,3,1,1,0,0,0.48,0.12,0.6,0.36,0.48,Matches
Joshua Kimmich\Joshua-Kimmich,de GER,MFDF,Bayern Munich,21,1995,27,15,1547,17.2,6,1,6,0,0,1,0,0.35,0.06,0.41,0.35,0.41,Matches
Sonny Kittel\Sonny-Kittel,de GER,MFFW,Ingolstadt 04,23,1993,20,7,794,8.8,2,1,2,0,0,2,0,0.23,0.11,0.34,0.23,0.34,Matches
László Kleinheisler\Laszlo-Kleinheisler,hu HUN,MF,Darmstadt 98,22,1994,12,10,776,8.6,1,0,1,0,0,0,0,0.12,0,0.12,0.12,0.12,Matches
Lukas Klostermann\Lukas-Klostermann,de GER,DF,RB Leipzig,20,1996,1,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Lukas Klünter\Lukas-Klunter,de GER,DF,Köln,20,1996,8,8,720,8,1,1,1,0,0,4,0,0.12,0.12,0.25,0.12,0.25,Matches
Robin Knoche\Robin-Knoche,de GER,DF,Wolfsburg,24,1992,23,21,1870,20.8,1,1,1,0,0,2,0,0.05,0.05,0.1,0.05,0.1,Matches
Dominik Kohr\Dominik-Kohr,de GER,MF,Augsburg,22,1994,26,21,1964,21.8,2,0,2,0,0,13,2,0.09,0,0.09,0.09,0.09,Matches
Sead Kolašinac\Sead-Kolasinac,ba BIH,MFDF,Schalke 04,23,1993,25,24,2065,22.9,3,5,3,0,0,5,0,0.13,0.22,0.35,0.13,0.35,Matches
Timothée Kolodziejczak\Timothee-Kolodziejczak,fr FRA,DF,M'Gladbach,24,1991,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Yevhen Konoplyanka\Yevhen-Konoplyanka,ua UKR,FWMF,Schalke 04,26,1989,17,5,609,6.8,1,1,1,0,0,1,0,0.15,0.15,0.3,0.15,0.3,Matches
Julian Korb\Julian-Korb,de GER,DFMF,M'Gladbach,24,1992,12,7,758,8.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Filip Kosti?\Filip-Kostic,rs SRB,MF,Hamburger SV,23,1992,31,29,2518,28,4,3,4,0,0,6,0,0.14,0.11,0.25,0.14,0.25,Matches
Andrej Kramari?\Andrej-Kramaric,hr CRO,FWMF,Hoffenheim,25,1991,34,28,2364,26.3,15,8,10,5,5,1,0,0.57,0.3,0.88,0.38,0.69,Matches
Christoph Kramer\Christoph-Kramer,de GER,MF,M'Gladbach,25,1991,24,23,1962,21.8,0,0,0,0,0,6,2,0,0,0,0,0,Matches
Bojan Krki?\Bojan-Krkic,es ESP,MFFW,Mainz 05,25,1990,11,8,628,7,1,0,1,0,0,1,0,0.14,0,0.14,0.14,0.14,Matches
Max Kruse\Max-Kruse,de GER,FW,Werder Bremen,28,1988,23,23,2043,22.7,15,7,11,4,4,1,0,0.66,0.31,0.97,0.48,0.79,Matches
Lukas Kübler\Lukas-Kubler,de GER,DF,Freiburg,23,1992,16,14,1153,12.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Sinan Kurt\Sinan-Kurt,tr TUR,FWMF,Hertha BSC,20,1996,2,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Philipp Lahm\Philipp-Lahm,de GER,DF,Bayern Munich,32,1983,26,24,2085,23.2,1,2,1,0,0,1,0,0.04,0.09,0.13,0.04,0.13,Matches
Sebastian Langkamp\Sebastian-Langkamp,de GER,DF,Hertha BSC,28,1988,27,26,2310,25.7,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Pierre-Michel Lasogga\Pierre-Michel-Lasogga,de GER,FW,Hamburger SV,24,1991,20,5,549,6.1,1,0,1,0,0,2,0,0.16,0,0.16,0.16,0.16,Matches
Danny Latza\Danny-Latza,de GER,MF,Mainz 05,26,1989,21,18,1576,17.5,4,1,4,0,0,6,0,0.23,0.06,0.29,0.23,0.29,Matches
Mathew Leckie\Mathew-Leckie,au AUS,MFFW,Ingolstadt 04,25,1991,30,25,2084,23.2,0,2,0,0,0,3,3,0,0.09,0.09,0,0.09,Matches
Matthias Lehmann\Matthias-Lehmann,de GER,MF,Köln,33,1983,21,21,1820,20.2,0,2,0,0,0,7,0,0,0.1,0.1,0,0.1,Matches
Robert Leipertz\Robert-Leipertz,de GER,FWMF,Ingolstadt 04,23,1993,6,0,34,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Moritz Leitner\Moritz-Leitner,de GER,MF,Augsburg,23,1992,6,2,240,2.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Bernd Leno\Bernd-Leno,de GER,GK,Leverkusen,24,1992,34,34,3060,34,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Tobias Levels\Tobias-Levels,de GER,DF,Ingolstadt 04,29,1986,10,8,721,8,0,0,0,0,0,3,1,0,0,0,0,0,Matches
Robert Lewandowski\Robert-Lewandowski,pl POL,FW,Bayern Munich,27,1988,33,31,2775,30.8,30,5,25,5,5,5,0,0.97,0.16,1.14,0.81,0.97,Matches
Stefan Lex\Stefan-Lex,de GER,MF,Ingolstadt 04,26,1989,13,2,333,3.7,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Dario Lezcano\Dario-Lezcano,py PAR,FW,Ingolstadt 04,26,1990,33,27,2507,27.9,6,3,6,0,1,4,0,0.22,0.11,0.32,0.22,0.32,Matches
Heinz Lindner\Heinz-Lindner,at AUT,GK,Eint Frankfurt,26,1990,2,1,175,1.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jonas Lössl\Jonas-Lossl,dk DEN,GK,Mainz 05,27,1989,27,27,2430,27,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Fabian Lustenberger\Fabian-Lustenberger,ch SUI,MFDF,Hertha BSC,28,1988,19,17,1500,16.7,0,1,0,0,0,1,0,0,0.06,0.06,0,0.06,Matches
Andreas Luthe\Andreas-Luthe,de GER,GK,Augsburg,29,1987,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Arne Maier\Arne-Maier,de GER,MF,Hertha BSC,17,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Yunus Mall?\Yunus-Malli,tr TUR,MFFW,Wolfsburg,24,1992,16,13,1175,13.1,1,1,1,0,0,1,0,0.08,0.08,0.15,0.08,0.15,Matches
Yunus Mall?\Yunus-Malli,tr TUR,MF,Mainz 05,24,1992,16,15,1376,15.3,6,6,3,3,3,0,0,0.39,0.39,0.78,0.2,0.59,Matches
Ousman Manneh\Ousman-Manneh,gm GAM,FW,Werder Bremen,19,1997,6,6,486,5.4,1,0,1,0,0,2,0,0.19,0,0.19,0.19,0.19,Matches
Dominic Maroh\Dominic-Maroh,si SVN,DF,Köln,29,1987,12,8,645,7.2,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Javi Martínez\Javi-Martinez,es ESP,DF,Bayern Munich,27,1988,25,25,2131,23.7,1,1,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,Matches
Omar Mascarell\Omar-Mascarell,es ESP,MF,Eint Frankfurt,23,1993,28,27,2450,27.2,0,0,0,0,0,13,0,0,0,0,0,0,Matches
Christian Mathenia\Christian-Mathenia,de GER,GK,Hamburger SV,24,1992,14,14,1260,14,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Marvin Matip\Marvin-Matip,cm CMR,DF,Ingolstadt 04,30,1985,33,33,2969,33,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Mërgim Mavraj\Mergim-Mavraj,al ALB,DF,Köln,30,1986,16,16,1440,16,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Mërgim Mavraj\Mergim-Mavraj,al ALB,DF,Hamburger SV,30,1986,14,14,1260,14,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Philipp Max\Philipp-Max,de GER,MFDF,Augsburg,22,1993,25,20,1813,20.1,1,2,1,0,0,4,0,0.05,0.1,0.15,0.05,0.15,Matches
Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,MFFW,Schalke 04,27,1989,23,19,1686,18.7,3,4,2,1,2,1,0,0.16,0.21,0.37,0.11,0.32,Matches
Borja Mayoral\Borja-Mayoral,es ESP,FW,Wolfsburg,19,1997,19,3,388,4.3,2,0,2,0,0,1,0,0.46,0,0.46,0.46,0.46,Matches
Weston McKennie\Weston-McKennie,us USA,MF,Schalke 04,17,1998,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jonas Meffert\Jonas-Meffert,de GER,MF,Freiburg,21,1994,1,1,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Admir Mehmedi\Admir-Mehmedi,ch SUI,MFFW,Leverkusen,25,1991,22,16,1258,14,3,1,3,0,0,1,0,0.21,0.07,0.29,0.21,0.29,Matches
Alexander Meier\Alexander-Meier,de GER,FWMF,Eint Frankfurt,33,1983,21,15,1393,15.5,5,2,5,0,2,1,0,0.32,0.13,0.45,0.32,0.45,Matches
Mikel Merino\Mikel-Merino,es ESP,DF,Dortmund,20,1996,8,2,298,3.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Max Meyer\Max-Meyer,de GER,MFFW,Schalke 04,20,1995,27,18,1666,18.5,1,1,1,0,0,4,0,0.05,0.05,0.11,0.05,0.11,Matches
Tom Mickel\Tom-Mickel,de GER,GK,Hamburger SV,27,1989,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Alexander Miloševi?\Alexander-Milosevic,se SWE,DF,Darmstadt 98,24,1992,18,18,1597,17.7,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Maximilian Mittelstädt\Maximilian-Mittelstadt,de GER,DFMF,Hertha BSC,19,1997,12,5,466,5.2,0,1,0,0,0,4,2,0,0.19,0.19,0,0.19,Matches
Filip Mladenovi?\Filip-Mladenovic,rs SRB,DFMF,Köln,24,1991,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Justin Möbius\Justin-Mobius,de GER,MF,Wolfsburg,19,1997,2,0,48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Anthony Modeste\Anthony-Modeste,fr FRA,FW,Köln,28,1988,34,34,2971,33,25,2,22,3,4,3,0,0.76,0.06,0.82,0.67,0.73,Matches
Niklas Moisander\Niklas-Moisander,fi FIN,DF,Werder Bremen,30,1985,30,29,2655,29.5,0,1,0,0,0,5,0,0,0.03,0.03,0,0.03,Matches
Emre Mor\Emre-Mor,tr TUR,MFFW,Dortmund,19,1997,12,5,478,5.3,1,1,1,0,0,0,1,0.19,0.19,0.38,0.19,0.38,Matches
Alfredo Morales\Alfredo-Morales,us USA,MF,Ingolstadt 04,26,1990,27,20,1710,19,1,0,1,0,0,5,2,0.05,0,0.05,0.05,0.05,Matches
Jan Morávek\Jan-Moravek,cz CZE,MF,Augsburg,26,1989,13,10,690,7.7,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Nicolai Müller\Nicolai-Muller,de GER,MF,Hamburger SV,28,1987,25,22,1896,21.1,5,6,5,0,0,4,0,0.24,0.28,0.52,0.24,0.52,Matches
Sven Müller\Sven-Muller,de GER,GK,Köln,20,1996,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Thomas Müller\Thomas-Muller,de GER,MFFW,Bayern Munich,26,1989,29,25,2263,25.1,5,12,5,0,0,0,0,0.2,0.48,0.68,0.2,0.68,Matches
Maurice Multhaup\Maurice-Multhaup,de GER,MF,Ingolstadt 04,19,1996,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Yoshinori Mut?\Yoshinori-Muto,jp JPN,FW,Mainz 05,24,1992,19,10,1023,11.4,5,0,5,0,0,3,0,0.44,0,0.44,0.44,0.44,Matches
Mats Møller Dæhli\Mats-Moller-Daehli,no NOR,MF,Freiburg,21,1995,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Naldo\Naldo,br BRA,DF,Schalke 04,33,1982,19,19,1624,18,1,0,1,0,0,1,1,0.06,0,0.06,0.06,0.06,Matches
Matija Nastasi?\Matija-Nastasic,rs SRB,DF,Schalke 04,23,1993,22,21,1922,21.4,0,0,0,0,0,6,0,0,0,0,0,0,Matches
Manuel Neuer\Manuel-Neuer,de GER,GK,Bayern Munich,30,1986,26,26,2340,26,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Florian Niederlechner\Florian-Niederlechner,de GER,FW,Freiburg,25,1990,34,29,2410,26.8,11,3,8,3,3,4,0,0.41,0.11,0.52,0.3,0.41,Matches
Georg Niedermeier\Georg-Niedermeier,de GER,DF,Freiburg,30,1986,6,0,95,1.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Håvard Nielsen\Havard-Nielsen,no NOR,FWMF,Freiburg,23,1993,4,0,28,0.3,0,1,0,0,0,0,0,0,3.21,3.21,0,3.21,Matches
Peter Niemeyer\Peter-Niemeyer,de GER,DFMF,Darmstadt 98,32,1983,15,13,1108,12.3,0,0,0,0,0,7,2,0,0,0,0,0,Matches
Paul-Georges Ntep\Paul-Georges-Ntep,cm CMR,MF,Wolfsburg,24,1992,10,5,548,6.1,0,2,0,0,0,0,0,0,0.33,0.33,0,0.33,Matches
Ørjan Nyland\Orjan-Nyland,no NOR,GK,Ingolstadt 04,25,1990,12,11,1023,11.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Victor Obinna\Victor-Obinna,ng NGA,FW,Darmstadt 98,29,1987,2,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Philipp Ochs\Philipp-Ochs,de GER,MFDF,Hoffenheim,19,1997,3,2,145,1.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Bastian Oczipka\Bastian-Oczipka,de GER,DFMF,Eint Frankfurt,27,1989,33,33,2950,32.8,1,4,1,0,0,5,0,0.03,0.12,0.15,0.03,0.15,Matches
Denys Oliynyk\Denys-Oliynyk,ua UKR,MF,Darmstadt 98,29,1987,4,0,50,0.6,1,0,1,0,0,0,0,1.8,0,1.8,1.8,1.8,Matches
Pawe? Olkowski\Pawel-Olkowski,pl POL,DFMF,Köln,26,1990,14,12,1107,12.3,0,1,0,0,0,2,0,0,0.08,0.08,0,0.08,Matches
Karim Onisiwo\Karim-Onisiwo,at AUT,MFFW,Mainz 05,24,1992,16,10,913,10.1,1,0,1,0,0,4,0,0.1,0,0.1,0.1,0.1,Matches
