Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Moussa Diaby\Moussa-Diaby,fr FRA,MF,Crotone,18,1999,0.8,0,0,0,1,0,0,2,1,0,0,0,0,4,0,1,0,Matches
Amadou Diawara\Amadou-Diawara,gn GUI,MF,Napoli,20,1997,7.3,1,0,0,10,6,0,4,8,13,0,0,0,97,2,4,33.3,Matches
Berat Djimsiti\Berat-Djimsiti,al ALB,DF,Benevento,24,1993,30,2,0,0,21,21,0,2,32,19,0,3,0,291,58,34,63,Matches
Gianluigi Donnarumma\Gianluigi-Donnarumma,it ITA,GK,Milan,18,1999,38,2,0,0,0,3,0,0,0,0,0,0,1,172,0,0,,Matches
Godfred Donsah\Godfred-Donsah,gh GHA,MF,Bologna,21,1996,19.9,3,0,0,17,12,3,3,14,22,0,0,0,196,18,31,36.7,Matches
Bart?omiej Dr?gowski\Bartlomiej-Dragowski,pl POL,GK,Fiorentina,19,1997,2.4,0,0,0,3,2,0,0,0,0,0,0,0,8,0,0,,Matches
Boukary Dramé\Boukary-Drame,sn SEN,DFMF,SPAL,32,1985,1.1,0,0,0,0,1,0,2,0,2,0,0,0,15,1,1,50,Matches
Alfred Duncan\Alfred-Duncan,gh GHA,MF,Sassuolo,24,1993,21.6,4,0,0,38,18,4,38,18,31,0,0,0,194,20,21,48.8,Matches
Noë Dussenne\Noe-Dussenne,be BEL,DF,Crotone,25,1992,0.9,1,0,0,4,1,0,0,1,0,0,0,0,7,0,2,0,Matches
Paulo Dybala\Paulo-Dybala,ar ARG,MFFW,Juventus,23,1993,26.1,0,0,0,16,73,2,41,13,16,1,0,0,149,2,9,18.2,Matches
Edin Džeko\Edin-Dzeko,ba BIH,FW,Roma,31,1986,33.5,6,0,0,34,31,19,19,2,10,1,0,0,134,88,57,60.7,Matches
Blerim Džemaili\Blerim-Dzemaili,ch SUI,MF,Bologna,31,1986,13.3,4,0,0,12,18,1,3,4,19,0,0,0,86,7,6,53.8,Matches
Éder\Eder,it ITA,FWMF,Inter,30,1986,8.9,4,0,0,25,15,8,15,5,4,1,0,0,56,8,16,33.3,Matches
Simone Edera\Simone-Edera,it ITA,FW,Torino,20,1997,3.6,0,0,0,10,6,1,0,3,5,0,0,0,19,2,1,66.7,Matches
Valentin Eysseric\Valentin-Eysseric,fr FRA,FWMF,Fiorentina,25,1992,7.8,2,0,0,13,14,1,14,7,13,0,0,0,75,8,15,34.8,Matches
Diego Falcinelli\Diego-Falcinelli,it ITA,FWMF,Fiorentina,26,1991,4.9,0,0,0,10,18,1,4,1,2,0,0,0,16,7,26,21.2,Matches
Diego Falcinelli\Diego-Falcinelli,it ITA,FW,Sassuolo,26,1991,14.6,2,0,0,30,53,10,10,1,5,0,0,0,51,34,48,41.5,Matches
Cesar Falletti\Cesar-Falletti,uy URU,FWMF,Bologna,24,1992,3.6,1,0,0,4,10,0,7,0,8,0,0,0,41,1,5,16.7,Matches
Iago Falque\Iago-Falque,es ESP,FW,Torino,27,1990,31.3,2,0,0,28,36,10,82,17,25,0,0,0,205,15,40,27.3,Matches
Paolo Faragò\Paolo-Farago,it ITA,DFMF,Cagliari,24,1993,27.3,2,0,0,43,58,4,91,15,69,1,2,0,305,68,45,60.2,Matches
Davide Faraoni\Davide-Faraoni,it ITA,DF,Crotone,25,1991,19.5,3,0,0,24,26,0,30,27,35,0,0,0,258,20,20,50,Matches
Mohamed Fares\Mohamed-Fares,dz ALG,DFMF,Hellas Verona,21,1996,28.9,12,0,0,62,21,0,57,28,33,0,1,1,238,47,49,49,Matches
Diego Farias\Diego-Farias,br BRA,FWMF,Cagliari,27,1990,17.9,4,0,0,26,25,17,26,9,10,0,0,0,126,11,21,34.4,Matches
Federico Fazio\Federico-Fazio,ar ARG,DF,Roma,30,1987,32.5,6,0,0,24,20,0,6,23,28,0,0,0,511,141,25,84.9,Matches
Luiz Felipe\Luiz-Felipe,br BRA,DF,Lazio,20,1997,13,6,0,0,15,9,0,2,18,23,0,2,0,129,12,9,57.1,Matches
Alex Ferrari\Alex-Ferrari,it ITA,DF,Hellas Verona,23,1994,23.7,5,0,0,16,26,0,10,30,53,0,0,0,225,48,30,61.5,Matches
Gian Filippo Felicioli\Gian-Filippo-Felicioli,it ITA,FWDF,Hellas Verona,19,1997,3.1,1,0,0,5,6,2,4,5,5,0,0,0,25,0,0,,Matches
Sergio Floccari\Sergio-Floccari,it ITA,FWMF,SPAL,35,1981,9.8,0,0,0,13,23,12,5,2,15,1,0,0,42,22,51,30.1,Matches
Alessandro Florenzi\Alessandro-Florenzi,it ITA,DF,Roma,26,1991,26.5,2,0,0,15,14,3,93,24,25,0,0,0,286,13,27,32.5,Matches
Seko Fofana\Seko-Fofana,ci CIV,MF,Udinese,22,1995,20.8,4,1,0,28,17,0,7,22,16,2,0,0,200,8,11,42.1,Matches
Marco Fossati\Marco-Fossati,it ITA,MF,Hellas Verona,24,1992,12.2,5,0,0,13,19,0,6,14,18,0,0,0,156,9,11,45,Matches
Remo Freuler\Remo-Freuler,ch SUI,MF,Atalanta,25,1992,33.4,4,1,0,43,46,1,23,30,54,0,0,0,399,25,30,45.5,Matches
Roberto Gagliardini\Roberto-Gagliardini,it ITA,MF,Inter,23,1994,22.1,8,0,0,44,35,1,10,34,45,0,0,0,271,57,31,64.8,Matches
Andrey Galabinov\Andrey-Galabinov,bg BUL,FW,Genoa,28,1988,12.5,2,0,0,25,14,17,10,5,9,1,0,0,52,57,57,50,Matches
Alessandro Gamberini\Alessandro-Gamberini,it ITA,DF,Chievo,35,1981,20.2,2,0,0,8,11,0,0,11,7,0,1,0,198,61,28,68.5,Matches
Luca Garritano\Luca-Garritano,it ITA,MFFW,Chievo,23,1994,2.1,0,0,0,2,4,1,6,1,5,0,0,0,21,1,6,14.3,Matches
Bruno Gaspar\Bruno-Gaspar,ao ANG,DF,Fiorentina,24,1993,8.7,2,0,0,9,9,1,27,6,11,0,0,0,93,6,9,40,Matches
Gianluca Gaudino\Gianluca-Gaudino,de GER,MF,Chievo,20,1996,0.2,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,Matches
Marcello Gazzola\Marcello-Gazzola,it ITA,DF,Sassuolo,32,1985,8.2,1,0,0,6,2,0,20,3,2,0,0,0,84,12,7,63.2,Matches
Santiago Gentiletti\Santiago-Gentiletti,ar ARG,DF,Genoa,32,1985,3.2,2,0,0,8,1,0,1,3,3,0,0,0,35,3,2,60,Matches
Gerson\Gerson,br BRA,MFFW,Roma,20,1997,10.1,1,0,0,21,31,1,5,7,16,0,0,0,75,16,12,57.1,Matches
Faouzi Ghoulam\Faouzi-Ghoulam,dz ALG,DF,Napoli,26,1991,10.9,1,0,0,10,7,2,40,13,5,0,0,0,124,21,9,70,Matches
Emanuele Giaccherini\Emanuele-Giaccherini,it ITA,FW,Napoli,32,1985,0.7,2,0,0,1,2,0,1,0,1,1,0,0,8,0,0,,Matches
Emanuele Giaccherini\Emanuele-Giaccherini,it ITA,MFFW,Chievo,32,1985,10,4,0,0,8,16,2,16,5,5,0,0,0,100,5,13,27.8,Matches
Niccolò Giannetti\Niccolo-Giannetti,it ITA,FWMF,Cagliari,26,1991,3.3,3,0,0,7,10,4,5,2,4,0,0,0,7,9,22,29,Matches
Massimo Gobbi\Massimo-Gobbi,it ITA,DF,Chievo,36,1980,22.8,3,0,0,25,9,3,63,16,22,0,2,0,203,19,19,50,Matches
Edoardo Goldaniga\Edoardo-Goldaniga,it ITA,DF,Sassuolo,23,1993,12.8,5,4,2,14,9,1,3,14,6,0,0,0,125,25,19,56.8,Matches
Pierluigi Gollini\Pierluigi-Gollini,it ITA,GK,Atalanta,22,1995,6.9,0,0,0,0,2,0,0,0,0,0,0,0,38,0,0,,Matches
Papu Gómez\Papu-Gomez,ar ARG,FWMF,Atalanta,29,1988,30.6,2,0,0,20,97,17,126,18,15,2,0,0,140,4,15,21.1,Matches
Alfred Gomis\Alfred-Gomis,sn SEN,GK,SPAL,23,1993,25.1,0,0,0,2,2,0,0,0,0,0,1,0,133,0,0,,Matches
Maxime Gonalons\Maxime-Gonalons,fr FRA,MF,Roma,28,1989,12.2,2,0,0,16,20,0,3,14,20,0,0,0,190,42,18,70,Matches
Giancarlo González\Giancarlo-Gonzalez,cr CRC,DF,Bologna,29,1988,20.6,5,3,1,15,5,0,0,16,14,0,0,0,224,49,34,59,Matches
Robin Gosens\Robin-Gosens,de GER,DFMF,Atalanta,23,1994,16.1,1,0,0,20,17,6,30,19,32,1,0,0,120,11,6,64.7,Matches
Alberto Grassi\Alberto-Grassi,it ITA,MF,SPAL,22,1995,25,3,0,0,23,72,3,9,34,28,2,1,0,257,49,34,59,Matches
Andrew Gravillon\Andrew-Gravillon,fr FRA,DF,Benevento,19,1998,0.9,0,0,0,2,2,0,0,1,4,0,0,0,11,2,2,50,Matches
Guilherme\Guilherme,br BRA,MFFW,Benevento,26,1991,10.5,1,0,0,23,21,3,10,1,16,0,0,0,50,4,19,17.4,Matches
Samuel Gustafson\Samuel-Gustafson,se SWE,MFFW,Torino,22,1995,0.9,0,0,0,3,0,0,1,1,3,0,0,0,10,0,1,0,Matches
Bright Gyamfi\Bright-Gyamfi,gh GHA,DFMF,Benevento,21,1996,3.6,1,0,0,5,1,0,12,4,4,0,0,0,45,8,6,57.1,Matches
Nicolas Haas\Nicolas-Haas,ch SUI,MF,Atalanta,21,1996,1.9,0,0,0,2,1,0,2,0,2,0,0,0,14,0,2,0,Matches
Emil Hallfreðsson\Emil-Hallfredsson,is ISL,MF,Udinese,33,1984,8.5,5,0,0,20,13,0,15,15,17,0,0,1,118,12,12,50,Matches
Marek Hamšík\Marek-Hamsik,sk SVK,MF,Napoli,30,1987,26.3,2,0,0,10,12,3,32,11,25,0,0,0,192,14,16,46.7,Matches
Samir Handanovi?\Samir-Handanovic,si SVN,GK,Inter,33,1984,38,0,0,0,1,2,0,0,0,0,0,1,0,169,0,0,,Matches
Hans Hateboer\Hans-Hateboer,nl NED,DFMF,Atalanta,23,1994,26.6,3,0,0,27,18,5,51,15,27,0,0,0,229,34,38,47.2,Matches
Filip Helander\Filip-Helander,se SWE,DF,Bologna,24,1993,27.8,6,0,0,27,12,0,0,11,27,0,0,0,269,64,40,61.5,Matches
Dalbert Henrique\Dalbert-Henrique,br BRA,DF,Inter,23,1993,5.9,0,0,0,6,5,0,21,4,10,0,0,0,48,12,7,63.2,Matches
Përparim Hetemaj\Perparim-Hetemaj,fi FIN,MF,Chievo,30,1986,26.8,9,0,0,59,89,0,64,27,48,1,1,1,274,19,22,46.3,Matches
Thomas Heurtaux\Thomas-Heurtaux,fr FRA,DF,Hellas Verona,29,1988,15.5,3,2,1,12,8,0,0,20,9,0,0,0,111,17,15,53.1,Matches
Gonzalo Higuaín\Gonzalo-Higuain,ar ARG,FW,Juventus,29,1987,31.3,4,0,0,19,48,32,12,5,16,1,0,0,103,8,30,21.1,Matches
Oscar Hiljemark\Oscar-Hiljemark,se SWE,MF,Genoa,25,1992,14.2,1,0,0,8,10,4,41,7,9,0,1,0,150,10,21,32.3,Matches
Benedikt Höwedes\Benedikt-Howedes,de GER,DF,Juventus,29,1988,2.7,1,0,0,3,2,0,2,4,1,0,0,0,19,3,2,60,Matches
Vitor Hugo\Vitor-Hugo,br BRA,DF,Fiorentina,26,1991,13.4,4,0,0,10,5,0,0,24,21,0,0,0,151,35,15,70,Matches
Elseid Hysaj\Elseid-Hysaj,al ALB,DF,Napoli,23,1994,34.7,3,1,0,27,18,2,39,37,37,0,1,0,407,38,37,50.7,Matches
Mauro Icardi\Mauro-Icardi,ar ARG,FW,Inter,24,1993,32.9,2,0,0,15,24,29,10,3,3,2,0,0,99,41,50,45.1,Matches
Pietro Iemmello\Pietro-Iemmello,it ITA,FW,Benevento,25,1992,9.8,0,0,0,4,6,11,3,2,5,0,0,0,39,7,26,21.2,Matches
Josip Ili?i?\Josip-Ilicic,si SVN,FWMF,Atalanta,29,1988,22.2,3,0,0,22,63,8,54,19,12,2,0,0,165,9,27,25,Matches
Ciro Immobile\Ciro-Immobile,it ITA,FW,Lazio,27,1990,29.8,3,1,0,25,36,44,18,2,8,3,0,0,134,9,25,26.5,Matches
Svante Ingelsson\Svante-Ingelsson,se SWE,MF,Udinese,19,1998,3.6,0,0,0,4,3,1,4,3,8,0,0,0,32,5,4,55.6,Matches
Roberto Inglese\Roberto-Inglese,it ITA,FW,Chievo,25,1991,30.9,3,0,0,38,24,42,17,5,20,1,0,0,114,68,124,35.4,Matches
Lorenzo Insigne\Lorenzo-Insigne,it ITA,FW,Napoli,26,1991,34.3,4,0,0,14,34,35,82,18,14,0,0,0,206,2,7,22.2,Matches
Artur Ioni??\Artur-Ionita,md MDA,MF,Cagliari,26,1990,29.7,4,0,0,57,18,6,29,25,44,0,0,0,264,69,68,50.4,Matches
Armando Izzo\Armando-Izzo,it ITA,DF,Genoa,25,1992,15.4,2,0,0,13,34,0,11,26,23,0,0,0,213,38,15,71.7,Matches
Jakub Jankto\Jakub-Jankto,cz CZE,MFFW,Udinese,21,1996,29.5,5,0,0,33,31,9,73,14,18,1,0,0,242,14,24,36.8,Matches
Pawe? Jaroszy?ski\Pawel-Jaroszynski,pl POL,DFMF,Chievo,22,1994,9,3,0,0,10,4,0,32,8,15,0,0,0,99,10,12,45.5,Matches
Juan Jesus\Juan-Jesus,br BRA,DF,Roma,26,1991,18.4,4,1,0,19,9,1,6,15,32,0,0,0,199,20,20,50,Matches
Jorginho\Jorginho,it ITA,MF,Napoli,25,1991,29.4,5,0,0,31,19,0,21,52,44,0,0,0,344,13,18,41.9,Matches
Mariano Julio Izco\Mariano-Julio-Izco,ar ARG,MF,Crotone,34,1983,2,0,0,0,3,2,0,0,4,3,0,0,0,21,1,0,100,Matches
Nikola Kalini?\Nikola-Kalinic,hr CRO,FW,Milan,29,1988,20.1,3,0,0,41,46,18,2,4,3,2,0,0,70,33,54,37.9,Matches
Mamadou Kanouté\Mamadou-Kanoute,sn SEN,FWMF,Benevento,23,1993,0.4,0,0,,1,,,0,1,0,0,0,,3,0,1,0,Matches
Yann Karamoh\Yann-Karamoh,fr FRA,FWMF,Inter,19,1998,5.4,0,0,0,4,16,2,24,2,2,0,0,0,37,2,7,22.2,Matches
Rick Karsdorp\Rick-Karsdorp,nl NED,DF,Roma,22,1995,0.9,0,0,0,0,1,0,1,0,1,0,0,0,10,0,1,0,Matches
Moise Kean\Moise-Kean,it ITA,FW,Hellas Verona,17,2000,12.6,5,0,0,15,12,12,5,3,7,0,0,0,67,14,42,25,Matches
Cheick Keita\Cheick-Keita,ml MLI,DF,Bologna,21,1996,1.4,0,0,0,7,2,0,0,0,2,0,0,0,9,2,1,66.7,Matches
Franck Kessié\Franck-Kessie,ci CIV,MF,Milan,20,1996,36.3,9,0,0,62,47,4,68,21,35,1,2,0,357,38,50,43.2,Matches
Sami Khedira\Sami-Khedira,de GER,MF,Juventus,30,1987,21.2,1,0,0,13,10,6,10,4,8,0,0,0,136,11,9,55,Matches
Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,Roma,31,1985,34,3,0,0,28,40,3,166,34,37,2,1,0,354,44,22,66.7,Matches
Kalidou Koulibaly\Kalidou-Koulibaly,sn SEN,DF,Napoli,26,1991,34.1,5,1,0,41,9,1,3,24,48,0,0,0,437,53,41,56.4,Matches
Dawid Kownacki\Dawid-Kownacki,pl POL,FW,Sampdoria,20,1997,9.1,0,0,0,14,16,1,13,1,6,1,0,0,38,26,28,48.1,Matches
Emil Krafth\Emil-Krafth,se SWE,DF,Bologna,22,1994,10.5,2,0,0,7,11,1,9,8,14,0,1,0,111,16,14,53.3,Matches
Oliver Kragl\Oliver-Kragl,de GER,MF,Crotone,27,1990,1.1,0,0,0,2,3,0,1,0,1,0,0,0,14,5,2,71.4,Matches
Ladislav Krej?í\Ladislav-Krejci,cz CZE,FWDF,Bologna,25,1992,4.4,0,0,0,1,3,0,5,0,2,0,0,0,15,2,3,40,Matches
Jasmin Kurti?\Jasmin-Kurtic,si SVN,MFFW,Atalanta,28,1989,7.4,2,0,0,10,8,3,9,5,11,0,0,0,57,28,22,56,Matches
Jasmin Kurti?\Jasmin-Kurtic,si SVN,MF,SPAL,28,1989,16,5,0,0,22,30,1,15,15,18,0,0,0,133,52,53,49.5,Matches
Han Kwang-song\Han-Kwang-song,kp PRK,FW,Cagliari,18,1998,3.1,0,0,0,4,1,6,4,0,0,0,0,0,7,4,5,44.4,Matches
Eugenio Lamanna\Eugenio-Lamanna,it ITA,GK,Genoa,27,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
Gianluca Lapadula\Gianluca-Lapadula,pe PER,FW,Genoa,27,1990,16.6,3,0,0,32,37,24,6,2,8,3,0,0,41,70,97,41.9,Matches
Danilo Larangeira\Danilo-Larangeira,br BRA,DF,Udinese,33,1984,30.8,8,0,0,22,14,2,4,19,21,0,0,1,355,51,49,51,Matches
Kevin Lasagna\Kevin-Lasagna,it ITA,FWMF,Udinese,24,1992,23.7,1,0,0,29,26,17,28,8,11,1,0,0,86,49,77,38.9,Matches
Vincent Laurini\Vincent-Laurini,fr FRA,DF,Fiorentina,28,1989,17.9,5,0,0,19,21,0,36,8,24,0,0,0,185,25,35,41.7,Matches
Diego Laxalt\Diego-Laxalt,uy URU,DFMF,Genoa,24,1993,31.2,2,0,0,39,36,0,80,21,39,0,0,0,271,21,20,51.2,Matches
Achraf Lazaar\Achraf-Lazaar,ma MAR,DFMF,Benevento,25,1992,5.3,0,0,0,9,4,0,17,3,10,0,0,0,33,6,4,60,Matches
Darko Lazovi?\Darko-Lazovic,rs SRB,MFDF,Genoa,26,1990,13.8,2,0,0,8,9,0,59,11,15,0,1,0,116,5,7,41.7,Matches
Manuel Lazzari\Manuel-Lazzari,it ITA,DFMF,SPAL,23,1993,34.6,4,0,0,23,83,3,104,21,40,0,1,0,234,9,35,20.5,Matches
Lucas Leiva\Lucas-Leiva,br BRA,MF,Lazio,30,1987,32,9,0,0,44,27,1,8,43,74,0,0,0,478,55,31,64,Matches
Mauricio Lemos\Mauricio-Lemos,uy URU,DF,Sassuolo,21,1995,7.8,2,0,0,9,3,0,1,3,11,0,0,0,78,10,8,55.6,Matches
Mehdi Léris\Mehdi-Leris,fr FRA,MFFW,Chievo,19,1998,0.5,0,0,0,0,1,0,1,2,1,0,0,0,5,1,0,100,Matches
Gaetano Letizia\Gaetano-Letizia,it ITA,DF,Benevento,27,1990,23.8,6,2,1,26,34,1,78,28,29,0,1,0,276,20,29,40.8,Matches
Timo Letschert\Timo-Letschert,nl NED,DF,Sassuolo,24,1993,4.6,0,0,0,5,4,0,0,5,12,0,0,0,56,6,2,75,Matches
Stephan Lichtsteiner\Stephan-Lichtsteiner,ch SUI,DF,Juventus,33,1984,18.9,6,0,0,26,27,4,40,11,21,0,0,0,143,11,23,32.4,Matches
Karol Linetty\Karol-Linetty,pl POL,MF,Sampdoria,22,1995,23.8,8,0,0,39,30,1,15,18,50,0,0,0,239,13,50,20.6,Matches
Pol Lirola\Pol-Lirola,es ESP,DFMF,Sassuolo,19,1997,22.5,2,0,0,8,16,4,65,14,24,0,0,0,198,18,16,52.9,Matches
Adem Ljaji?\Adem-Ljajic,rs SRB,MFFW,Torino,25,1991,24.1,2,0,0,7,17,2,36,7,11,0,0,0,146,1,7,12.5,Matches
Simone Lo Faso\Simone-Lo-Faso,it ITA,FW,Fiorentina,19,1998,0.4,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,,Matches
Manuel Locatelli\Manuel-Locatelli,it ITA,MF,Milan,19,1998,7.6,4,0,0,15,12,1,4,7,12,0,0,0,85,7,6,53.8,Matches
Cristiano Lombardi\Cristiano-Lombardi,it ITA,DFMF,Benevento,21,1995,12.4,3,0,0,14,20,7,26,13,25,1,0,0,69,10,15,40,Matches
Lisandro López\Lisandro-Lopez,ar ARG,DF,Inter,27,1989,0.5,0,0,0,1,1,0,0,1,2,0,0,0,5,2,0,100,Matches
Maxi López\Maxi-Lopez,ar ARG,FW,Udinese,33,1984,18.7,1,0,0,30,22,16,4,1,8,1,1,0,54,28,81,25.7,Matches
Fabio Lucioni\Fabio-Lucioni,it ITA,DF,Benevento,29,1987,8,1,0,0,2,3,1,1,7,8,0,0,1,76,9,4,69.2,Matches
José Luis Palomino\Jose-Luis-Palomino,ar ARG,DF,Atalanta,27,1990,22,3,0,0,33,14,0,8,21,41,0,0,0,246,56,33,62.9,Matches
Everton Luiz\Everton-Luiz,br BRA,MF,SPAL,29,1988,7.1,5,0,0,0,12,0,1,6,16,0,0,0,65,1,6,14.3,Matches
Jordan Lukaku\Jordan-Lukaku,be BEL,DFMF,Lazio,23,1994,15.1,2,0,0,18,5,6,52,11,19,0,0,0,102,6,14,30,Matches
Senad Luli?\Senad-Lulic,ba BIH,DFMF,Lazio,31,1986,27,7,2,1,44,47,9,89,28,36,1,0,1,274,23,18,56.1,Matches
Lyanco\Lyanco,br BRA,DF,Torino,20,1997,3.5,0,0,0,3,7,0,0,4,9,0,0,0,38,9,3,75,Matches
Charalambos Lykogiannis\Charalambos-Lykogiannis,gr GRE,DF,Cagliari,23,1993,7.6,2,0,0,9,13,0,14,7,4,0,0,0,66,22,11,66.7,Matches
Christian Maggio\Christian-Maggio,it ITA,DF,Napoli,35,1982,7.1,0,0,0,5,15,0,11,10,13,1,0,0,66,20,13,60.6,Matches
Francesco Magnanelli\Francesco-Magnanelli,it ITA,MF,Sassuolo,32,1984,27.7,11,4,2,39,68,0,15,32,36,0,0,0,443,27,22,55.1,Matches
Domenico Maietta\Domenico-Maietta,it ITA,DF,Bologna,34,1982,5.2,1,0,0,5,3,0,0,3,3,0,0,0,50,6,4,60,Matches
Nikola Maksimovi?\Nikola-Maksimovic,rs SRB,DF,Napoli,25,1991,1.1,0,0,0,1,0,0,0,1,1,0,0,0,15,1,1,50,Matches
Gianluca Mancini\Gianluca-Mancini,it ITA,DF,Atalanta,21,1996,7.6,5,2,1,14,7,3,4,10,9,0,0,0,98,15,7,68.2,Matches
Rolando Mandragora\Rolando-Mandragora,it ITA,MF,Crotone,20,1997,36,8,0,0,55,61,2,18,52,52,0,1,0,490,74,62,54.4,Matches
Mario Mandžuki?\Mario-Mandzukic,hr CRO,FW,Juventus,31,1986,25.8,4,2,1,26,33,13,22,16,25,0,0,0,163,71,49,59.2,Matches
Kostas Manolas\Kostas-Manolas,gr GRE,DF,Roma,26,1991,26,0,0,0,20,18,2,1,32,21,0,2,0,312,58,22,72.5,Matches
Gabriele Marchegiani\Gabriele-Marchegiani,it ITA,GK,SPAL,21,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Claudio Marchisio\Claudio-Marchisio,it ITA,MF,Juventus,31,1986,9.1,1,0,0,7,3,0,2,6,15,0,0,0,77,4,1,80,Matches
Gian Marco Ferrari\Gian-Marco-Ferrari,it ITA,DF,Sampdoria,25,1992,29.4,4,0,0,18,11,0,1,18,7,0,1,0,282,58,26,69,Matches
João Mário\Joao-Mario,pt POR,MFFW,Inter,24,1993,6.2,0,0,0,6,12,2,14,2,5,1,0,0,53,3,11,21.4,Matches
Bruno Martella\Bruno-Martella,it ITA,DF,Crotone,24,1992,29.1,3,0,0,7,9,1,76,31,10,0,0,0,321,42,34,55.3,Matches
Adam Maruši?\Adam-Marusic,me MNE,DFMF,Lazio,24,1992,28,3,1,0,25,16,6,84,18,20,1,0,0,249,21,9,70,Matches
Andrea Masiello\Andrea-Masiello,it ITA,DF,Atalanta,31,1986,30.1,5,0,0,23,10,5,3,40,36,0,0,0,424,53,24,68.8,Matches
Adam Masina\Adam-Masina,ma MAR,DF,Bologna,23,1994,31.4,8,1,0,53,23,4,41,30,61,0,2,0,288,112,39,74.2,Matches
Ryder Matos\Ryder-Matos,br BRA,FWMF,Hellas Verona,24,1993,10.9,1,0,0,10,31,9,10,3,12,0,0,0,55,9,27,25,Matches
Ryder Matos\Ryder-Matos,br BRA,MF,Udinese,24,1993,1.9,0,0,0,1,3,0,2,1,0,0,0,0,18,2,3,40,Matches
Alessandro Matri\Alessandro-Matri,it ITA,FW,Sassuolo,32,1984,10.2,1,0,0,6,17,13,4,2,1,3,0,0,29,9,19,32.1,Matches
Federico Mattiello\Federico-Mattiello,it ITA,DF,SPAL,22,1995,24.5,7,2,1,41,43,2,33,49,45,0,0,0,194,19,22,46.3,Matches
Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Juventus,30,1987,26.2,3,0,0,43,24,4,21,23,36,0,0,0,184,33,32,50.8,Matches
José Mauri\Jose-Mauri,it ITA,MF,Milan,21,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Maurício\Mauricio,br BRA,DF,Lazio,28,1988,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Luca Mazzitelli\Luca-Mazzitelli,it ITA,MF,Sassuolo,21,1995,11.3,4,0,0,32,19,0,10,14,17,0,1,0,119,19,29,39.6,Matches
Ibrahima Mbaye\Ibrahima-Mbaye,sn SEN,DF,Bologna,22,1994,19.6,4,2,1,28,31,2,13,20,32,0,1,1,197,34,24,58.6,Matches
Iuri Medeiros\Iuri-Medeiros,pt POR,FWMF,Genoa,23,1994,7.1,1,0,0,3,10,4,14,2,3,0,0,0,37,2,11,15.4,Matches
Riccardo Meggiorini\Riccardo-Meggiorini,it ITA,FW,Chievo,31,1985,8.7,2,0,0,16,26,15,13,3,6,0,0,0,42,28,32,46.7,Matches
Ledian Memushaj\Ledian-Memushaj,al ALB,MF,Benevento,30,1986,14,3,0,0,18,25,0,15,12,24,0,0,0,130,7,10,41.2,Matches
Alex Meret\Alex-Meret,it ITA,GK,SPAL,20,1997,12.9,0,0,0,1,0,0,0,0,0,0,1,0,60,0,0,,Matches
Dries Mertens\Dries-Mertens,be BEL,FW,Napoli,30,1987,33.4,4,0,0,35,43,14,33,5,19,2,0,0,132,3,22,12,Matches
Senna Miangue\Senna-Miangue,be BEL,MFDF,Cagliari,20,1997,8.9,2,2,1,14,3,2,35,4,6,0,0,0,63,10,9,52.6,Matches
Francesco Migliore\Francesco-Migliore,it ITA,DF,Genoa,29,1988,3.7,1,0,0,7,1,0,8,0,5,0,0,0,47,4,5,44.4,Matches
Nikola Milenkovi?\Nikola-Milenkovic,rs SRB,DF,Fiorentina,19,1997,13.9,1,2,1,22,8,0,1,13,21,0,0,0,170,32,13,71.1,Matches
Arkadiusz Milik\Arkadiusz-Milik,pl POL,FWMF,Napoli,23,1994,5,2,0,0,7,7,1,2,2,2,0,0,0,13,2,10,16.7,Matches
Sergej Milinkovi?-Savi?\Sergej-Milinkovic-Savic,rs SRB,MF,Lazio,22,1995,31.6,8,0,0,57,52,9,38,20,37,2,0,0,221,82,70,53.9,Matches
Vanja Milinkovi?-Savi?\Vanja-Milinkovic-Savic,rs SRB,GK,Torino,20,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,Matches
Miranda\Miranda,br BRA,DF,Inter,32,1984,30.3,8,0,0,23,27,0,2,21,33,0,0,0,328,48,42,53.3,Matches
Antonio Mirante\Antonio-Mirante,it ITA,GK,Bologna,34,1983,33,5,0,0,5,1,0,0,0,0,0,0,1,215,1,0,100,Matches
Simone Missiroli\Simone-Missiroli,it ITA,MF,Sassuolo,31,1986,32.4,4,0,0,34,47,3,21,44,42,0,0,0,313,121,82,59.6,Matches
Cristian Molinaro\Cristian-Molinaro,it ITA,DF,Torino,34,1983,17.4,2,0,0,24,19,2,25,15,24,0,2,0,188,28,8,77.8,Matches
