Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Enric Gallego\Enric-Gallego,es ESP,FW,Huesca,31,1986,19,17,1539,17.1,5,1,5,0,0,4,0,0.29,0.06,0.35,0.29,0.35,Matches
Álex Gálvez\Alex-Galvez,es ESP,DF,Rayo Vallecano,29,1989,17,17,1412,15.7,1,0,1,0,0,6,0,0.06,0,0.06,0.06,0.06,Matches
Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,Valencia,31,1987,33,16,1612,17.9,6,1,6,0,0,1,0,0.33,0.06,0.39,0.33,0.39,Matches
Cristian Ganea\Cristian-Ganea,ro ROU,MF,Athletic Club,26,1992,1,1,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,Valencia,31,1986,24,24,2136,23.7,2,0,2,0,0,4,0,0.08,0,0.08,0.08,0.08,Matches
Borja Garcés\Borja-Garces,es ESP,FWMF,Atlético Madrid,18,1999,1,0,20,0.2,1,0,1,0,0,0,0,4.5,0,4.5,4.5,4.5,Matches
Alberto García\Alberto-Garcia,es ESP,GK,Rayo Vallecano,33,1985,17,17,1530,17,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Aleix García\Aleix-Garcia,es ESP,MF,Girona,21,1997,31,20,1663,18.5,2,1,2,0,0,1,0,0.11,0.05,0.16,0.11,0.16,Matches
Álvaro García\Alvaro-Garcia,es ESP,FWMF,Rayo Vallecano,25,1992,35,17,1766,19.6,4,2,4,0,0,3,0,0.2,0.1,0.31,0.2,0.31,Matches
Borja García\Borja-Garcia,es ESP,FWMF,Girona,27,1990,33,30,2629,29.2,1,3,1,0,0,0,1,0.03,0.1,0.14,0.03,0.14,Matches
Dani García\Dani-Garcia,es ESP,MF,Athletic Club,28,1990,29,29,2476,27.5,0,1,0,0,0,13,0,0,0.04,0.04,0,0.04,Matches
Javi García\Javi-Garcia,es ESP,DFMF,Betis,31,1987,13,6,524,5.8,0,0,0,0,0,0,1,0,0,0,0,0,Matches
Manu García\Manu-Garcia,es ESP,MF,Alavés,32,1986,34,25,2330,25.9,2,1,2,0,0,6,0,0.08,0.04,0.12,0.08,0.12,Matches
Raúl García\Raul-Garcia,es ESP,DF,Leganés,29,1989,5,4,381,4.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Raúl García\Raul-Garcia,es ESP,MFFW,Athletic Club,32,1986,33,27,2369,26.3,9,3,7,2,4,12,0,0.34,0.11,0.46,0.27,0.38,Matches
Raúl García\Raul-Garcia,es ESP,DF,Girona,29,1989,10,10,850,9.4,0,1,0,0,0,1,0,0,0.11,0.11,0,0.11,Matches
Sergio García\Sergio-Garcia,es ESP,FWMF,Espanyol,35,1983,29,17,1486,16.5,2,1,2,0,0,3,0,0.12,0.06,0.18,0.12,0.18,Matches
Mario Gaspar\Mario-Gaspar,es ESP,DF,Villarreal,27,1990,31,30,2599,28.9,1,2,1,0,0,17,1,0.03,0.07,0.1,0.03,0.1,Matches
Joris Gnagnon\Joris-Gnagnon,fr FRA,DFMF,Sevilla,21,1997,7,4,446,5,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Diego Godín\Diego-Godin,uy URU,DF,Atlético Madrid,32,1986,30,28,2509,27.9,3,1,3,0,0,6,0,0.11,0.04,0.14,0.11,0.14,Matches
Ibai Gómez\Ibai-Gomez,es ESP,MFFW,Alavés,28,1989,18,17,1449,16.1,3,2,3,0,1,0,0,0.19,0.12,0.31,0.19,0.31,Matches
Ibai Gómez\Ibai-Gomez,es ESP,FW,Athletic Club,28,1989,14,6,580,6.4,0,2,0,0,0,0,0,0,0.31,0.31,0,0.31,Matches
Maxi Gómez\Maxi-Gomez,uy URU,FW,Celta Vigo,21,1996,35,33,2960,32.9,13,5,12,1,1,6,1,0.4,0.15,0.55,0.36,0.52,Matches
Moi Gómez\Moi-Gomez,es ESP,MF,Huesca,24,1994,36,35,3055,33.9,2,7,2,0,0,3,0,0.06,0.21,0.27,0.06,0.27,Matches
Sergi Gómez\Sergi-Gomez,es ESP,DF,Sevilla,26,1992,32,31,2765,30.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Maxime Gonalons\Maxime-Gonalons,fr FRA,MF,Sevilla,29,1989,10,5,540,6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Álvaro González\Alvaro-Gonzalez,es ESP,DF,Villarreal,28,1990,33,33,2964,32.9,1,2,1,0,0,17,2,0.03,0.06,0.09,0.03,0.09,Matches
Bruno González\Bruno-Gonzalez,es ESP,DF,Getafe,28,1990,23,18,1701,18.9,0,1,0,0,0,7,1,0,0.05,0.05,0,0.05,Matches
Cristo González\Cristo-Gonzalez,es ESP,FW,Real Madrid,20,1997,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Andoni Gorosabel\Andoni-Gorosabel,es ESP,DF,Real Sociedad,21,1996,7,6,455,5.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Álex Granell\Alex-Granell,es ESP,MFDF,Girona,29,1988,32,26,2391,26.6,0,4,0,0,0,5,0,0,0.15,0.15,0,0.15,Matches
Esteban Granero\Esteban-Granero,es ESP,MF,Espanyol,31,1987,28,24,2013,22.4,3,1,3,0,0,11,0,0.13,0.04,0.18,0.13,0.18,Matches
Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,Atlético Madrid,27,1991,37,37,3198,35.5,15,8,12,3,3,5,0,0.42,0.23,0.65,0.34,0.56,Matches
Andrés Guardado\Andres-Guardado,mx MEX,MFDF,Betis,31,1986,31,27,2335,25.9,0,4,0,0,0,8,0,0,0.15,0.15,0,0.15,Matches
Sergi Guardiola\Sergi-Guardiola,es ESP,FW,Valladolid,27,1991,17,17,1514,16.8,3,1,3,0,1,0,0,0.18,0.06,0.24,0.18,0.24,Matches
Sergi Guardiola\Sergi-Guardiola,es ESP,MFFW,Getafe,27,1991,3,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Gonçalo Guedes\Goncalo-Guedes,pt POR,MFFW,Valencia,21,1996,25,18,1465,16.3,5,3,5,0,0,2,0,0.31,0.18,0.49,0.31,0.49,Matches
Javi Guerra\Javi-Guerra,es ESP,FWMF,Rayo Vallecano,36,1982,8,1,236,2.6,0,1,0,0,0,0,0,0,0.38,0.38,0,0.38,Matches
Francis Guerrero\Francis-Guerrero,es ESP,DFMF,Betis,22,1996,22,22,1778,19.8,0,1,0,0,0,2,0,0,0.05,0.05,0,0.05,Matches
Ander Guevara\Ander-Guevara,es ESP,MF,Real Sociedad,21,1997,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
John Guidetti\John-Guidetti,se SWE,FW,Alavés,26,1992,22,6,631,7,2,1,2,0,0,2,0,0.29,0.14,0.43,0.29,0.43,Matches
Gerard Gumbau\Gerard-Gumbau,es ESP,MF,Leganés,23,1994,16,13,1199,13.3,1,1,0,1,1,6,1,0.08,0.08,0.15,0,0.08,Matches
Serdar Gürler\Serdar-Gurler,tr TUR,FWMF,Huesca,26,1991,13,5,482,5.4,0,1,0,0,0,2,0,0,0.19,0.19,0,0.19,Matches
Gorka Guruzeta\Gorka-Guruzeta,es ESP,FWMF,Athletic Club,21,1996,6,0,50,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Hacen\Hacen,mr MTN,FW,Valladolid,20,1997,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Munir El Haddadi\Munir-El-Haddadi,ma MAR,FWMF,Sevilla,22,1995,16,12,1042,11.6,5,1,5,0,0,2,0,0.43,0.09,0.52,0.43,0.52,Matches
Munir El Haddadi\Munir-El-Haddadi,ma MAR,FW,Barcelona,22,1995,7,1,152,1.7,1,1,1,0,0,0,0,0.59,0.59,1.18,0.59,1.18,Matches
Uche Henry Agbo\Uche-Henry-Agbo,ng NGA,MF,Rayo Vallecano,22,1995,6,5,372,4.1,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Mario Hermoso\Mario-Hermoso,es ESP,DF,Espanyol,23,1995,32,31,2806,31.2,3,0,3,0,0,7,0,0.1,0,0.1,0.1,0.1,Matches
Lucas Hernández\Lucas-Hernandez,fr FRA,DF,Atlético Madrid,22,1996,14,13,1117,12.4,1,0,1,0,0,5,0,0.08,0,0.08,0.08,0.08,Matches
Theo Hernández\Theo-Hernandez,fr FRA,DF,Real Sociedad,20,1997,24,22,1976,22,1,2,1,0,0,5,1,0.05,0.09,0.14,0.05,0.14,Matches
Yangel Herrera\Yangel-Herrera,ve VEN,MFDF,Huesca,20,1998,16,14,1154,12.8,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Iago Herrerín\Iago-Herrerin,es ESP,GK,Athletic Club,30,1988,31,31,2790,31,0,1,0,0,0,1,0,0,0.03,0.03,0,0.03,Matches
Pablo Hervías\Pablo-Hervias,es ESP,MF,Eibar,25,1993,3,2,180,2,0,1,0,0,0,0,0,0,0.5,0.5,0,0.5,Matches
Pablo Hervías\Pablo-Hervias,es ESP,FWMF,Valladolid,25,1993,3,2,160,1.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Andrew Hjulsager\Andrew-Hjulsager,dk DEN,MFFW,Celta Vigo,23,1995,15,2,359,4,0,3,0,0,0,1,0,0,0.75,0.75,0,0.75,Matches
Wesley Hoedt\Wesley-Hoedt,nl NED,DF,Celta Vigo,24,1994,10,9,893,9.9,0,0,0,0,0,3,1,0,0,0,0,0,Matches
Robert Ibáñez\Robert-Ibanez,es ESP,DFFW,Getafe,25,1993,7,0,76,0.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Vicente Iborra\Vicente-Iborra,es ESP,MFFW,Villarreal,30,1988,19,19,1665,18.5,3,1,3,0,0,7,0,0.16,0.05,0.22,0.16,0.22,Matches
Borja Iglesias\Borja-Iglesias,es ESP,FW,Espanyol,25,1993,37,35,3075,34.2,17,3,14,3,3,5,0,0.5,0.09,0.59,0.41,0.5,Matches
Asier Illarramendi\Asier-Illarramendi,es ESP,MF,Real Sociedad,28,1990,23,20,1821,20.2,1,1,1,0,0,8,0,0.05,0.05,0.1,0.05,0.1,Matches
Giannelli Imbula\Giannelli-Imbula,cd COD,MF,Rayo Vallecano,25,1992,22,21,1732,19.2,1,1,1,0,0,7,0,0.05,0.05,0.1,0.05,0.1,Matches
Pablo Insua\Pablo-Insua,es ESP,DF,Huesca,24,1993,10,10,776,8.6,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Takashi Inui\Takashi-Inui,jp JPN,MFFW,Alavés,30,1988,12,10,828,9.2,2,0,2,0,0,0,0,0.22,0,0.22,0.22,0.22,Matches
Takashi Inui\Takashi-Inui,jp JPN,FWMF,Betis,30,1988,8,5,377,4.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Gorka Iraizoz\Gorka-Iraizoz,es ESP,GK,Girona,37,1981,7,6,559,6.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Carlos Isaac\Carlos-Isaac,es ESP,DF,Atlético Madrid,20,1998,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Isco\Isco,es ESP,MFFW,Real Madrid,26,1992,27,11,1192,13.2,3,2,3,0,0,3,0,0.23,0.15,0.38,0.23,0.38,Matches
Manuel Iturra\Manuel-Iturra,cl CHI,MF,Villarreal,34,1984,3,1,74,0.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Ander Iturraspe\Ander-Iturraspe,es ESP,MF,Athletic Club,29,1989,3,1,98,1.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Ivi\Ivi,es ESP,MFFW,Valladolid,24,1994,3,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Adnan Januzaj\Adnan-Januzaj,be BEL,FWMF,Real Sociedad,23,1995,20,13,1254,13.9,1,3,1,0,0,1,0,0.07,0.22,0.29,0.07,0.29,Matches
Jason\Jason,es ESP,MFDF,Levante,24,1994,30,26,2330,25.9,2,5,2,0,0,10,0,0.08,0.19,0.27,0.08,0.27,Matches
Mathias Jensen\Mathias-Jensen,dk DEN,MFFW,Celta Vigo,22,1996,6,3,235,2.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jesé\Jese,es ESP,FWMF,Betis,25,1993,14,9,779,8.7,2,0,2,0,0,2,0,0.23,0,0.23,0.23,0.23,Matches
Joaquín\Joaquin,es ESP,FWDF,Betis,37,1981,30,17,1696,18.8,6,0,6,0,0,5,0,0.32,0,0.32,0.32,0.32,Matches
Jony\Jony,es ESP,MFFW,Alavés,27,1991,36,34,2971,33,4,11,4,0,0,3,0,0.12,0.33,0.45,0.12,0.45,Matches
Joan Jordán\Joan-Jordan,es ESP,MF,Eibar,24,1994,36,32,2875,31.9,4,4,4,0,0,10,0,0.13,0.13,0.25,0.13,0.25,Matches
Willian José\Willian-Jose,br BRA,FW,Real Sociedad,26,1991,31,28,2367,26.3,11,5,6,5,7,5,1,0.42,0.19,0.61,0.23,0.42,Matches
Aleksandar Jovanovi?\Aleksandar-Jovanovic,rs SRB,GK,Huesca,25,1992,12,12,1080,12,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Jozabed\Jozabed,es ESP,MF,Celta Vigo,27,1991,20,14,1155,12.8,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Miguel Juan Llambrich\Miguel-Juan-Llambrich,es ESP,DF,Villarreal,22,1996,8,5,544,6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Juanfran\Juanfran,es ESP,DF,Atlético Madrid,33,1985,22,18,1609,17.9,0,2,0,0,0,7,0,0,0.11,0.11,0,0.11,Matches
Juanfran\Juanfran,es ESP,DF,Leganés,29,1988,23,17,1459,16.2,1,1,1,0,0,0,0,0.06,0.06,0.12,0.06,0.12,Matches
Juanmi\Juanmi,es ESP,FWMF,Real Sociedad,25,1993,30,16,1523,16.9,5,2,5,0,0,5,1,0.3,0.12,0.41,0.3,0.41,Matches
Juanpe\Juanpe,es ESP,DF,Girona,27,1991,33,31,2767,30.7,0,0,0,0,0,8,0,0,0,0,0,0,Matches
Juanpi\Juanpi,ve VEN,MFFW,Huesca,24,1994,14,8,670,7.4,2,2,1,1,1,2,0,0.27,0.27,0.54,0.13,0.4,Matches
David Juncà\David-Junca,es ESP,DF,Celta Vigo,24,1993,21,21,1754,19.5,0,3,0,0,0,6,0,0,0.15,0.15,0,0.15,Matches
Vinicius Júnior\Vinicius-Junior,br BRA,FW,Real Madrid,18,2000,18,9,869,9.7,2,0,2,0,0,0,0,0.21,0,0.21,0.21,0.21,Matches
Gaël Kakuta\Gael-Kakuta,cd COD,MFFW,Rayo Vallecano,27,1991,12,9,717,8,1,0,0,1,1,1,0,0.13,0,0.13,0,0,Matches
Nikola Kalini?\Nikola-Kalinic,hr CRO,FW,Atlético Madrid,30,1988,17,7,642,7.1,2,0,2,0,0,3,0,0.28,0,0.28,0.28,0.28,Matches
Lee Kangin\Lee-Kangin,kr KOR,FWMF,Valencia,17,2001,3,0,24,0.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Wilfrid Kaptoum\Wilfrid-Kaptoum,cm CMR,MF,Betis,22,1996,10,9,773,8.6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Keko\Keko,es ESP,MFFW,Valladolid,26,1991,26,20,1533,17,2,1,2,0,0,2,0,0.12,0.06,0.18,0.12,0.18,Matches
Kike\Kike,es ESP,FW,Eibar,28,1989,30,15,1298,14.4,3,0,3,0,0,0,0,0.21,0,0.21,0.21,0.21,Matches
Simon Kjær\Simon-Kjaer,dk DEN,DF,Sevilla,29,1989,26,25,2008,22.3,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Kenan Kodro\Kenan-Kodro,ba BIH,FWMF,Athletic Club,24,1993,11,0,161,1.8,1,0,1,0,0,0,0,0.56,0,0.56,0.56,0.56,Matches
Koke\Koke,es ESP,MF,Atlético Madrid,26,1992,30,29,2586,28.7,3,5,3,0,0,10,1,0.1,0.17,0.28,0.1,0.28,Matches
Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,Valencia,25,1993,19,14,1245,13.8,1,1,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matches
Vasyl Kravets\Vasyl-Kravets,ua UKR,DF,Leganés,20,1997,6,6,481,5.3,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Toni Kroos\Toni-Kroos,de GER,MF,Real Madrid,28,1990,28,26,2221,24.7,0,4,0,0,0,2,0,0,0.16,0.16,0,0.16,Matches
Víctor Laguardia\Victor-Laguardia,es ESP,DF,Alavés,28,1989,36,36,3240,36,1,2,1,0,0,13,0,0.03,0.06,0.08,0.03,0.08,Matches
Diego Lainez\Diego-Lainez,mx MEX,MFFW,Betis,18,2000,12,3,353,3.9,0,1,0,0,0,2,0,0,0.25,0.25,0,0.25,Matches
Toni Lato\Toni-Lato,es ESP,DF,Valencia,20,1997,4,3,270,3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Miguel Layún\Miguel-Layun,mx MEX,MFDF,Villarreal,30,1988,8,5,506,5.6,0,1,0,0,0,1,0,0,0.18,0.18,0,0.18,Matches
Robin Le Normand\Robin-Le-Normand,fr FRA,DF,Real Sociedad,21,1996,4,3,284,3.2,0,1,0,0,0,1,0,0,0.32,0.32,0,0.32,Matches
Wu Lei\Wu-Lei,cn CHN,FWMF,Espanyol,26,1991,16,12,1061,11.8,3,1,3,0,0,1,0,0.25,0.08,0.34,0.25,0.34,Matches
Iñigo Lekue\Inigo-Lekue,es ESP,DF,Athletic Club,25,1993,4,2,211,2.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Thomas Lemar\Thomas-Lemar,fr FRA,MFFW,Atlético Madrid,22,1995,31,22,1817,20.2,2,3,2,0,0,4,0,0.1,0.15,0.25,0.1,0.25,Matches
Clément Lenglet\Clement-Lenglet,fr FRA,DF,Barcelona,23,1995,23,22,1933,21.5,1,0,1,0,0,8,1,0.05,0,0.05,0.05,0.05,Matches
Pedro León\Pedro-Leon,es ESP,MFFW,Eibar,31,1986,9,5,425,4.7,1,0,1,0,0,0,0,0.21,0,0.21,0.21,0.21,Matches
Sergio León\Sergio-Leon,es ESP,FWMF,Betis,29,1989,16,6,638,7.1,0,1,0,0,0,1,0,0,0.14,0.14,0,0.14,Matches
Diego Llorente\Diego-Llorente,es ESP,DF,Real Sociedad,24,1993,21,20,1752,19.5,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Marcos Llorente\Marcos-Llorente,es ESP,MF,Real Madrid,23,1995,7,6,540,6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Betis,22,1996,32,27,2397,26.6,9,4,7,2,4,5,0,0.34,0.15,0.49,0.26,0.41,Matches
Stanislav Lobotka\Stanislav-Lobotka,sk SVK,MF,Celta Vigo,23,1994,31,27,2489,27.7,0,1,0,0,0,1,0,0,0.04,0.04,0,0.04,Matches
Samuele Longo\Samuele-Longo,it ITA,FWMF,Huesca,26,1992,15,6,556,6.2,1,2,1,0,0,4,0,0.16,0.32,0.49,0.16,0.49,Matches
Pedro López Muñoz\Pedro-Lopez-Munoz,es ESP,DF,Levante,34,1983,8,4,465,5.2,0,1,0,0,0,1,0,0,0.19,0.19,0,0.19,Matches
Alejandro López\Alejandro-Lopez,es ESP,MF,Espanyol,21,1997,4,1,112,1.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
David López\David-Lopez,es ESP,DF,Espanyol,28,1989,21,21,1819,20.2,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Diego López\Diego-Lopez,es ESP,GK,Espanyol,36,1981,38,38,3420,38,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Javi López\Javi-Lopez,es ESP,DF,Espanyol,32,1986,23,21,1948,21.6,0,1,0,0,0,5,1,0,0.05,0.05,0,0.05,Matches
Lluis López\Lluis-Lopez,es ESP,DF,Espanyol,21,1997,6,5,521,5.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Pau López\Pau-Lopez,es ESP,GK,Betis,23,1994,33,33,2970,33,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Roberto López\Roberto-Lopez,es ESP,MF,Real Sociedad,18,2000,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Unai López\Unai-Lopez,es ESP,MF,Athletic Club,22,1995,7,3,328,3.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Anthony Lozano\Anthony-Lozano,hn HON,FWMF,Girona,25,1993,20,7,730,8.1,0,0,0,0,0,4,1,0,0,0,0,0,Matches
José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,Valencia,23,1995,35,35,3137,34.9,1,1,1,0,0,10,0,0.03,0.03,0.06,0.03,0.06,Matches
José Luis Morales\Jose-Luis-Morales,es ESP,FWMF,Levante,31,1987,37,35,3195,35.5,12,5,9,3,5,7,0,0.34,0.14,0.48,0.25,0.39,Matches
Filipe Luís\Filipe-Luis,br BRA,DF,Atlético Madrid,32,1985,27,24,2030,22.6,2,2,2,0,0,4,0,0.09,0.09,0.18,0.09,0.18,Matches
Luisinho\Luisinho,pt POR,DF,Huesca,33,1985,7,6,507,5.6,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Douglas Luiz\Douglas-Luiz,br BRA,MF,Girona,20,1998,23,16,1490,16.6,0,0,0,0,0,7,0,0,0,0,0,0,Matches
Antonio Luna\Antonio-Luna,es ESP,DF,Levante,27,1991,16,14,1258,14,0,2,0,0,0,4,0,0,0.14,0.14,0,0.14,Matches
Andriy Lunin\Andriy-Lunin,ua UKR,GK,Leganés,19,1999,5,4,365,4.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Nemanja Maksimovi?\Nemanja-Maksimovic,rs SRB,MF,Getafe,23,1995,36,36,3209,35.7,1,0,1,0,0,4,0,0.03,0,0.03,0.03,0.03,Matches
Malcom\Malcom,br BRA,FWDF,Barcelona,21,1997,15,6,614,6.8,1,2,1,0,0,0,0,0.15,0.29,0.44,0.15,0.44,Matches
Hugo Mallo\Hugo-Mallo,es ESP,DF,Celta Vigo,27,1991,35,35,3092,34.4,1,4,1,0,0,11,0,0.03,0.12,0.15,0.03,0.15,Matches
Aïssa Mandi\Aissa-Mandi,dz ALG,DF,Betis,26,1991,35,34,3059,34,1,1,1,0,0,10,0,0.03,0.03,0.06,0.03,0.06,Matches
Martín Mantovani\Martin-Mantovani,ar ARG,DF,Huesca,34,1984,9,6,701,7.8,2,0,2,0,0,2,0,0.26,0,0.26,0.26,0.26,Matches
Fran Manzanara\Fran-Manzanara,es ESP,DFMF,Levante,21,1996,4,1,157,1.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marcelo\Marcelo,br BRA,DF,Real Madrid,30,1988,23,21,1853,20.6,2,2,2,0,0,6,0,0.1,0.1,0.19,0.1,0.19,Matches
Óscar de Marcos\Oscar-de-Marcos,es ESP,DFFW,Athletic Club,29,1989,30,28,2421,26.9,1,2,1,0,0,7,2,0.04,0.07,0.11,0.04,0.11,Matches
Miguel Marí\Miguel-Mari,es ESP,MF,Eibar,21,1997,2,0,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
José María Giménez\Jose-Maria-Gimenez,uy URU,DF,Atlético Madrid,23,1995,21,19,1772,19.7,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Mariano\Mariano,do DOM,FW,Real Madrid,24,1993,13,3,447,5,3,0,3,0,0,2,0,0.6,0,0.6,0.6,0.6,Matches
Adrián Marín\Adrian-Marin,es ESP,DFMF,Alavés,21,1997,6,2,290,3.2,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Guillermo Maripán\Guillermo-Maripan,cl CHI,DF,Alavés,24,1994,23,22,2008,22.3,2,2,2,0,0,5,0,0.09,0.09,0.18,0.09,0.18,Matches
Roger Martí\Roger-Marti,es ESP,FW,Levante,27,1991,31,23,1887,21,13,0,11,2,2,5,0,0.62,0,0.62,0.52,0.52,Matches
Iñigo Martínez\Inigo-Martinez,es ESP,DF,Athletic Club,27,1991,33,33,2902,32.2,0,0,0,0,0,12,0,0,0,0,0,0,Matches
Gelson Martins\Gelson-Martins,pt POR,FW,Atlético Madrid,23,1995,8,1,229,2.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jordi Masip\Jordi-Masip,es ESP,GK,Valladolid,29,1989,35,35,3150,35,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Jaime Mata\Jaime-Mata,es ESP,FWMF,Getafe,29,1988,34,27,2432,27,14,6,10,4,4,10,0,0.52,0.22,0.74,0.37,0.59,Matches
Borja Mayoral\Borja-Mayoral,es ESP,FW,Levante,21,1997,29,16,1621,18,3,2,3,0,0,1,0,0.17,0.11,0.28,0.17,0.28,Matches
Róbert Mazá?\Robert-Mazan,sk SVK,DF,Celta Vigo,24,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Álvaro Medrán\Alvaro-Medran,es ESP,MF,Rayo Vallecano,24,1994,21,12,1149,12.8,3,0,3,0,0,8,1,0.23,0,0.23,0.23,0.23,Matches
Óscar Melendo\Oscar-Melendo,es ESP,MFFW,Espanyol,20,1997,32,22,1997,22.2,0,5,0,0,0,3,0,0,0.23,0.23,0,0.23,Matches
Gonzalo Melero\Gonzalo-Melero,es ESP,MF,Huesca,24,1994,22,14,1345,14.9,2,1,1,1,2,3,0,0.13,0.07,0.2,0.07,0.13,Matches
Arthur Melo\Arthur-Melo,br BRA,MF,Barcelona,21,1996,27,19,1430,15.9,0,1,0,0,0,2,0,0,0.06,0.06,0,0.06,Matches
Brais Méndez\Brais-Mendez,es ESP,MFFW,Celta Vigo,21,1997,31,27,2349,26.1,6,7,5,1,1,5,0,0.23,0.27,0.5,0.19,0.46,Matches
Gabriel Mercado\Gabriel-Mercado,ar ARG,DF,Sevilla,31,1987,23,19,1738,19.3,2,1,2,0,0,10,0,0.1,0.05,0.16,0.1,0.16,Matches
Mikel Merino\Mikel-Merino,es ESP,MF,Real Sociedad,22,1996,29,24,2055,22.8,3,3,3,0,0,10,1,0.13,0.13,0.26,0.13,0.26,Matches
Sabin Merino\Sabin-Merino,es ESP,FWMF,Leganés,26,1992,12,2,295,3.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Martín Merquelanz\Martin-Merquelanz,es ESP,MF,Real Sociedad,23,1995,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Roque Mesa\Roque-Mesa,es ESP,MF,Sevilla,29,1989,31,20,1746,19.4,2,2,2,0,0,11,1,0.1,0.1,0.21,0.1,0.21,Matches
Lionel Messi\Lionel-Messi,ar ARG,FW,Barcelona,31,1987,34,29,2713,30.1,36,13,32,4,5,3,0,1.19,0.43,1.63,1.06,1.49,Matches
Míchel\Michel,es ESP,MF,Valladolid,30,1988,35,27,2553,28.4,1,2,1,0,1,9,0,0.04,0.07,0.11,0.04,0.11,Matches
Miguel\Miguel,es ESP,MF,Valladolid,18,1999,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Pere Milla\Pere-Milla,es ESP,FWMF,Eibar,25,1992,5,5,341,3.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Santi Mina\Santi-Mina,es ESP,FW,Valencia,22,1995,30,23,1852,20.6,7,5,7,0,0,4,0,0.34,0.24,0.58,0.34,0.58,Matches
Ignasi Miquel\Ignasi-Miquel,es ESP,DF,Getafe,25,1992,7,4,316,3.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
