Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Jamie Murphy\Jamie-Murphy,sco SCO,MF,Brighton,27,1989,1.9,0,0,0,1,5,1,0,0,1,0,0,0,11,0,0,,Matches
Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,33,1983,24.4,9,0,0,60,50,36,8,4,9,3,0,0,102,61,82,42.7,Matches
Charly Musonda Jr.\Charly-Musonda-Jr,be BEL,FW,Chelsea,20,1996,0.4,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,,Matches
Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,25,1992,25.3,6,0,0,26,13,2,9,46,31,0,0,0,381,74,45,62.2,Matches
Boaz Myhill\Boaz-Myhill,wal WAL,GK,West Brom,34,1982,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Tottenham,22,1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Burnley,22,1995,2.5,1,0,0,4,6,0,8,1,6,0,0,0,29,1,1,50,Matches
Luciano Narsingh\Luciano-Narsingh,nl NED,FWMF,Swansea City,26,1990,6.9,0,0,0,3,11,4,16,6,5,0,0,0,43,2,15,11.8,Matches
Kyle Naughton\Kyle-Naughton,eng ENG,DF,Swansea City,28,1988,33.7,1,0,0,31,25,0,46,46,51,0,0,1,384,51,46,52.6,Matches
Badou Ndiaye\Badou-Ndiaye,sn SEN,MF,Stoke City,26,1990,12.6,5,0,0,24,21,2,5,17,18,0,2,0,122,7,5,58.3,Matches
Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,20,1996,32.2,8,4,2,63,27,1,11,60,77,1,1,0,556,80,48,62.5,Matches
Reiss Nelson\Reiss-Nelson,eng ENG,MFFW,Arsenal,17,1999,1.6,0,0,0,0,2,0,1,2,4,0,0,0,11,0,0,,Matches
Julien Ngoy\Julien-Ngoy,be BEL,FWMF,Stoke City,19,1997,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Oumar Niasse\Oumar-Niasse,sn SEN,FW,Everton,27,1990,12.1,2,0,0,30,14,20,12,2,3,1,0,0,57,27,41,39.7,Matches
Eddie Nketiah\Eddie-Nketiah,eng ENG,FWMF,Arsenal,18,1999,0.2,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,100,Matches
Lukas Nmecha\Lukas-Nmecha,de GER,FW,Manchester City,18,1998,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Mark Noble\Mark-Noble,eng ENG,MF,West Ham,30,1987,26.7,6,0,0,28,46,2,11,40,36,0,0,0,323,7,12,36.8,Matches
Allan Nyom\Allan-Nyom,cm CMR,DF,West Brom,29,1988,25.7,7,0,0,20,20,0,65,34,29,0,1,0,233,11,10,52.4,Matches
Aiden O'Neill\Aiden-ONeill,au AUS,MF,Burnley,19,1998,0,0,0,,0,,,,,,,,,,,,,Matches
Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,17,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
Pedro Obiang\Pedro-Obiang,gq EQG,MF,West Ham,25,1992,17.4,3,0,0,27,25,0,7,26,29,0,0,0,200,15,18,45.5,Matches
Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,29,1988,32,3,0,0,15,17,1,2,53,20,0,1,0,352,61,31,66.3,Matches
Stefano Okaka\Stefano-Okaka,it ITA,FWMF,Watford,27,1989,5,2,0,0,21,9,4,3,0,7,0,0,0,31,17,18,48.6,Matches
Shinji Okazaki\Shinji-Okazaki,jp JPN,MFFW,Leicester City,31,1986,14.7,2,0,0,20,28,9,8,9,19,0,0,0,74,16,36,30.8,Matches
Martin Olsson\Martin-Olsson,se SWE,DFMF,Swansea City,29,1988,35,7,0,0,27,25,3,125,26,23,0,2,0,278,28,21,57.1,Matches
Divock Origi\Divock-Origi,be BEL,FW,Liverpool,22,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
David Ospina\David-Ospina,co COL,GK,Arsenal,28,1988,4.2,0,0,0,0,4,0,0,0,0,0,0,0,33,0,0,,Matches
Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,29,1988,33,9,0,0,27,22,0,3,43,29,0,1,1,437,62,32,66,Matches
Reece Oxford\Reece-Oxford,eng ENG,MF,West Ham,18,1998,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches
Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFDF,Arsenal,23,1993,2.7,0,0,0,1,1,1,13,5,2,0,0,0,31,3,3,50,Matches
Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,23,1993,16.6,3,0,0,14,9,2,46,17,16,0,0,0,158,10,21,32.3,Matches
Mesut Özil\Mesut-Ozil,de GER,MFFW,Arsenal,28,1988,24,4,0,0,18,22,12,53,13,9,1,0,0,132,1,6,14.3,Matches
Kasey Palmer\Kasey-Palmer,jm JAM,MFFW,Huddersfield,20,1996,1.9,2,0,0,4,1,0,1,0,3,0,0,0,11,2,9,18.2,Matches
Emerson Palmieri\Emerson-Palmieri,it ITA,DFMF,Chelsea,22,1994,3.1,0,0,0,3,5,0,12,3,2,0,0,0,22,1,2,33.3,Matches
Pedro\Pedro,es ESP,FWMF,Chelsea,30,1987,16.9,1,0,0,8,18,16,31,14,12,0,0,0,116,0,15,0,Matches
Roberto Pereyra\Roberto-Pereyra,ar ARG,MFFW,Watford,26,1991,18,3,0,0,18,27,2,38,13,8,2,0,0,160,2,7,22.2,Matches
Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Newcastle Utd,24,1993,27.7,3,0,0,36,53,14,28,19,15,0,0,1,185,18,47,27.7,Matches
Matt Phillips\Matt-Phillips,sco SCO,MFFW,West Brom,26,1991,23.3,3,0,0,14,13,11,107,27,16,0,0,0,148,9,12,42.9,Matches
Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,23,1994,38,0,0,0,1,7,0,0,0,0,0,1,0,228,0,0,,Matches
Jérémy Pied\Jeremy-Pied,fr FRA,DF,Southampton,28,1989,2,0,0,0,1,2,0,6,7,4,0,0,0,15,1,0,100,Matches
Erik Pieters\Erik-Pieters,nl NED,DFMF,Stoke City,28,1988,30.2,5,0,0,58,29,2,45,46,39,0,1,0,345,18,26,40.9,Matches
Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,24,1993,23.9,5,1,0,44,52,3,39,21,16,0,0,0,262,32,20,61.5,Matches
Nick Pope\Nick-Pope,eng ENG,GK,Burnley,25,1992,34.6,3,0,0,1,2,0,0,0,0,0,1,0,197,0,1,0,Matches
Alex Pritchard\Alex-Pritchard,eng ENG,MFFW,Huddersfield,24,1993,11.1,1,0,0,5,23,1,27,5,9,1,0,0,89,2,11,15.4,Matches
Sebastian Prödl\Sebastian-Prodl,at AUT,DF,Watford,30,1987,17.4,5,0,0,21,9,3,0,22,11,0,0,0,189,22,14,61.1,Matches
Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,25,1991,34.7,2,1,0,41,11,2,12,51,47,0,0,0,430,26,27,49.1,Matches
Marc Pugh\Marc-Pugh,eng ENG,MFFW,Bournemouth,30,1987,10.9,2,0,0,7,10,2,27,9,5,0,0,0,80,4,12,25,Matches
Jason Puncheon\Jason-Puncheon,eng ENG,MFFW,Crystal Palace,31,1986,7.2,5,0,0,14,3,0,5,6,4,0,0,0,63,3,5,37.5,Matches
Collin Quaner\Collin-Quaner,de GER,FWMF,Huddersfield,26,1991,14.2,4,0,0,14,26,3,19,16,7,0,0,0,118,5,21,19.2,Matches
Sandro Ramírez\Sandro-Ramirez,es ESP,FWMF,Everton,22,1995,3.1,0,0,0,1,7,2,3,0,1,0,0,0,20,3,4,42.9,Matches
Aaron Ramsey\Aaron-Ramsey,wal WAL,MF,Arsenal,26,1990,20.5,0,0,0,28,33,0,19,19,22,1,0,0,166,5,8,38.5,Matches
Àngel Rangel\Angel-Rangel,es ESP,DF,Swansea City,34,1982,1.7,0,0,0,1,0,0,7,5,3,0,0,0,19,2,2,50,Matches
Marcus Rashford\Marcus-Rashford,eng ENG,FWMF,Manchester Utd,19,1997,20.1,3,0,0,21,17,9,56,8,5,0,0,0,99,9,13,40.9,Matches
Nathan Redmond\Nathan-Redmond,eng ENG,FWMF,Southampton,23,1994,21.6,3,0,0,19,18,4,54,13,14,0,0,0,166,6,11,35.3,Matches
Winston Reid\Winston-Reid,nz NZL,DF,West Ham,29,1988,16.1,5,0,0,14,15,0,1,24,13,0,0,0,211,25,12,67.6,Matches
Declan Rice\Declan-Rice,eng ENG,DFMF,West Ham,18,1999,15.9,1,0,0,5,2,0,2,25,17,0,0,0,159,19,18,51.4,Matches
Richarlison\Richarlison,br BRA,FWMF,Watford,20,1997,31.4,4,0,0,37,95,22,47,20,27,2,0,0,197,54,89,37.8,Matches
Jaïro Riedewald\Jairo-Riedewald,nl NED,MFDF,Crystal Palace,20,1996,4.9,0,0,0,3,0,0,2,7,6,0,0,0,41,4,4,50,Matches
Matt Ritchie\Matt-Ritchie,sco SCO,MFFW,Newcastle Utd,27,1989,31.2,6,0,0,37,37,4,111,32,26,0,1,0,285,22,40,35.5,Matches
Connor Roberts\Connor-Roberts,wal WAL,MF,Swansea City,21,1995,3,0,0,0,0,7,0,7,1,3,0,0,0,30,3,2,60,Matches
Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,23,1994,21.6,2,0,0,15,4,5,59,24,21,0,0,0,240,8,9,47.1,Matches
Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,28,1989,9.2,2,1,0,20,25,6,15,4,3,0,0,0,55,10,26,27.8,Matches
Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,West Brom,28,1989,31.2,2,0,0,43,29,18,22,15,18,0,0,0,154,44,38,53.7,Matches
Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,27,1990,7.1,6,0,0,8,4,0,1,4,4,0,1,0,83,7,5,58.3,Matches
Sergio Romero\Sergio-Romero,ar ARG,GK,Manchester Utd,30,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,25,1991,32.2,11,0,0,53,37,3,6,51,64,0,0,0,513,56,44,56,Matches
Salomón Rondón\Salomon-Rondon,ve VEN,FW,West Brom,27,1989,30.7,4,0,0,41,58,29,29,14,11,0,0,0,176,75,119,38.7,Matches
Wayne Rooney\Wayne-Rooney,eng ENG,MFFW,Everton,31,1985,25.2,5,0,0,35,19,8,39,16,24,0,1,0,207,17,21,44.7,Matches
Danny Rose\Danny-Rose,eng ENG,DFMF,Tottenham,27,1990,8.9,4,0,0,12,24,0,37,6,7,0,0,0,89,3,3,50,Matches
Liam Rosenior\Liam-Rosenior,eng ENG,DF,Brighton,33,1984,1.8,0,0,0,1,0,0,0,2,0,0,0,0,13,1,2,33.3,Matches
Wayne Routledge\Wayne-Routledge,eng ENG,MFFW,Swansea City,32,1985,4.8,1,0,0,9,0,0,12,3,5,0,0,0,41,3,7,30,Matches
Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,24,1993,26,4,0,0,26,15,2,10,16,29,0,0,0,307,39,27,59.1,Matches
Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,25,1992,38,0,0,0,0,1,0,0,0,0,0,0,0,169,1,0,100,Matches
Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,MFDF,Huddersfield,20,1996,2.4,1,0,0,4,4,1,2,1,2,0,0,0,17,7,8,46.7,Matches
Henri Saivet\Henri-Saivet,sn SEN,MF,Newcastle Utd,26,1990,0.9,0,0,0,0,0,0,1,2,5,0,0,0,15,1,1,50,Matches
Diafra Sakho\Diafra-Sakho,sn SEN,FWMF,West Ham,27,1989,3.4,2,0,0,4,6,5,2,0,1,1,0,0,7,12,22,35.3,Matches
Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,27,1990,17.8,1,0,0,3,9,0,0,28,11,0,0,0,238,18,23,43.9,Matches
Bakary Sako\Bakary-Sako,ml MLI,FWMF,Crystal Palace,29,1988,5.3,0,0,0,8,7,4,20,0,4,0,0,0,36,9,14,39.1,Matches
Mohamed Salah\Mohamed-Salah,eg EGY,FWMF,Liverpool,25,1992,32.3,1,0,0,16,30,18,56,13,8,1,0,0,216,7,19,26.9,Matches
Renato Sanches\Renato-Sanches,pt POR,MF,Swansea City,19,1997,7.8,1,0,0,9,20,0,17,6,6,0,0,0,65,2,8,20,Matches
Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Arsenal,28,1988,16.7,4,0,0,21,44,16,56,7,10,0,0,0,100,3,13,18.8,Matches
Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Manchester Utd,28,1988,11.6,1,0,0,10,31,10,32,14,18,1,0,0,81,1,12,7.7,Matches
Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,21,1996,28.2,1,1,0,25,18,0,2,33,18,0,0,1,375,44,42,51.2,Matches
Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,21,1996,26.9,4,0,0,24,28,7,88,16,16,0,0,0,142,5,8,38.5,Matches
Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DF,Brighton,28,1989,14.6,3,0,0,8,11,0,28,17,11,0,0,0,139,15,17,46.9,Matches
Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,27,1990,36.3,7,2,1,30,22,1,6,50,54,0,0,0,473,108,76,58.7,Matches
Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFMF,Crystal Palace,24,1992,19.4,3,0,0,18,9,0,21,17,22,0,0,0,220,24,24,50,Matches
Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,30,1986,32.9,3,0,0,0,5,0,0,0,0,0,0,1,188,0,0,,Matches
Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,27,1989,23.7,5,2,1,39,17,0,5,44,37,0,1,0,317,23,22,51.1,Matches
Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Stoke City,25,1991,33.8,5,0,0,28,50,15,110,15,12,0,0,0,210,6,10,37.5,Matches
Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,22,1995,8.8,2,0,0,4,8,0,20,5,13,0,0,0,116,14,13,51.9,Matches
Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,29,1987,26.3,2,0,0,26,19,4,1,31,11,0,1,1,339,71,38,65.1,Matches
Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,25,1992,25.2,3,3,1,23,8,0,39,23,24,0,0,0,312,8,8,50,Matches
Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Everton,27,1989,25.1,2,0,0,19,16,1,76,23,16,0,0,0,192,10,26,27.8,Matches
Adrien Silva\Adrien-Silva,pt POR,MFFW,Leicester City,28,1989,8.5,3,0,0,9,8,0,3,10,10,0,0,0,101,6,9,40,Matches
Bernardo Silva\Bernardo-Silva,pt POR,FWMF,Manchester City,22,1994,17,0,0,0,9,27,0,53,4,15,1,0,0,117,1,6,14.3,Matches
David Silva\David-Silva,es ESP,MF,Manchester City,31,1986,27,5,0,0,21,36,4,54,16,19,0,0,0,196,9,7,56.3,Matches
Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,30,1987,25.6,4,0,0,21,13,0,12,26,19,0,1,0,290,17,26,39.5,Matches
Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,20,1996,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Matches
Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,20,1997,1.8,0,0,0,1,1,2,3,2,2,0,0,0,14,3,3,50,Matches
Jerome Sinclair\Jerome-Sinclair,eng ENG,MFFW,Watford,20,1996,0.3,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,,Matches
Moussa Sissoko\Moussa-Sissoko,fr FRA,MFFW,Tottenham,27,1989,15.4,3,0,0,23,10,3,26,11,14,0,0,0,156,9,12,42.9,Matches
Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,29,1988,2.8,0,0,0,3,1,5,3,0,2,0,0,0,16,3,10,23.1,Matches
Islam Slimani\Islam-Slimani,dz ALG,FW,Newcastle Utd,29,1988,1.5,1,0,0,1,3,0,0,1,0,0,0,0,5,0,2,0,Matches
Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,27,1989,28.2,4,0,0,24,15,3,0,35,23,0,0,0,319,64,19,77.1,Matches
Adam Smith\Adam-Smith,eng ENG,DFMF,Bournemouth,26,1991,23,6,0,0,23,39,1,34,32,26,0,0,0,238,13,25,34.2,Matches
Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,25,1992,21.2,7,0,0,21,17,3,46,29,19,0,1,0,224,10,15,40,Matches
Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,25,1991,31,3,0,0,15,19,3,107,18,21,0,0,0,298,10,26,27.8,Matches
Ramadan Sobhi\Ramadan-Sobhi,eg EGY,MFFW,Stoke City,20,1997,13.8,2,0,0,14,13,3,15,13,25,0,0,0,88,4,11,26.7,Matches
Dominic Solanke\Dominic-Solanke,eng ENG,FW,Liverpool,19,1997,6.6,0,0,0,13,3,2,1,2,2,0,0,0,33,9,14,39.1,Matches
Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,27,1990,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,38,1979,11,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,,Matches
Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DFMF,Stoke City,23,1993,3.7,0,0,0,4,5,1,5,3,3,0,0,0,36,2,1,66.7,Matches
Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,27,1989,14.3,1,0,0,6,2,1,29,8,8,0,0,0,103,3,14,17.6,Matches
Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,28,1989,36,6,0,0,51,18,0,2,61,57,0,1,0,417,12,18,40,Matches
Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,23,1994,22,6,1,0,13,11,2,4,38,15,0,0,0,278,12,20,37.5,Matches
Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,22,1994,28.7,4,2,1,39,58,19,47,14,17,6,1,0,161,4,8,33.3,Matches
John Stones\John-Stones,eng ENG,DF,Manchester City,23,1994,14.5,0,0,0,6,2,0,0,19,9,0,0,0,114,15,4,78.9,Matches
Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,Liverpool,27,1989,4.8,0,0,0,1,9,2,1,0,0,0,0,0,15,2,2,50,Matches
Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,West Brom,27,1989,1.3,0,0,0,0,1,1,2,0,0,0,0,0,6,0,0,,Matches
Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Swansea City,28,1989,20.8,2,0,0,11,17,1,19,25,15,0,0,0,166,4,10,28.6,Matches
Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,30,1986,20.6,2,0,0,9,15,1,9,7,9,0,0,0,273,20,26,43.5,Matches
Markus Suttner\Markus-Suttner,at AUT,DF,Brighton,30,1987,13.1,0,0,0,5,2,0,32,10,14,0,0,0,122,9,11,45,Matches
Lasse Sørensen\Lasse-Sorensen,dk DEN,MF,Stoke City,17,1999,0.8,0,0,0,0,0,0,1,1,2,0,0,0,13,1,0,100,Matches
Alexander Sørloth\Alexander-Sorloth,no NOR,FW,Crystal Palace,21,1995,4,0,0,0,6,2,3,5,1,2,0,0,0,20,13,5,72.2,Matches
Dušan Tadi?\Dusan-Tadic,rs SRB,MFFW,Southampton,28,1988,31,4,0,0,46,52,11,98,15,23,0,0,0,180,4,21,16,Matches
Matt Targett\Matt-Targett,eng ENG,DF,Southampton,21,1995,1.8,0,0,0,1,3,0,5,3,2,0,0,0,27,1,1,50,Matches
James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,24,1992,31,5,0,0,25,24,4,2,51,30,0,1,0,370,75,35,68.2,Matches
Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,23,1993,10.6,3,0,0,7,12,0,20,13,9,0,0,0,130,15,7,68.2,Matches
James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,28,1989,26.5,8,0,0,20,15,1,2,29,16,0,1,0,323,83,39,68,Matches
Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,26,1991,11,0,0,0,25,11,9,8,4,3,0,0,0,42,19,42,31.1,Matches
Yaya Touré\Yaya-Toure,ci CIV,MF,Manchester City,34,1983,2.6,1,0,0,5,0,0,1,1,1,0,0,0,21,1,2,33.3,Matches
Andros Townsend\Andros-Townsend,eng ENG,FWMF,Crystal Palace,26,1991,34.7,3,0,0,10,46,6,119,35,24,1,0,0,244,2,3,40,Matches
Kieran Trippier\Kieran-Trippier,eng ENG,DFMF,Tottenham,26,1990,21.3,1,0,0,18,21,3,96,20,25,0,0,0,286,20,18,52.6,Matches
Axel Tuanzebe\Axel-Tuanzebe,eng ENG,FW,Manchester Utd,19,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Josh Tymon\Josh-Tymon,eng ENG,DF,Stoke City,18,1999,1.8,0,0,0,0,0,0,4,1,2,0,0,0,14,0,0,,Matches
Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Leicester City,31,1986,0.2,0,0,0,1,0,0,0,0,1,0,0,0,2,3,2,60,Matches
Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Brighton,31,1986,3,0,0,0,7,3,4,1,1,1,0,0,0,20,10,14,41.7,Matches
Antonio Valencia\Antonio-Valencia,ec ECU,DF,Manchester Utd,31,1985,30.4,7,0,0,38,20,4,61,43,37,0,0,0,280,11,16,40.7,Matches
Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,30,1987,36.1,3,0,0,29,29,45,36,4,13,2,0,0,117,43,74,36.8,Matches
Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,30,1987,35.6,4,0,0,20,25,1,8,62,38,0,1,0,554,75,39,65.8,Matches
Nikola Vlaši?\Nikola-Vlasic,hr CRO,FWMF,Everton,19,1997,6.4,0,0,0,7,7,1,11,10,7,0,0,0,67,6,12,33.3,Matches
Sam Vokes\Sam-Vokes,wal WAL,FW,Burnley,27,1989,11.1,3,0,0,20,17,13,0,3,0,0,0,0,41,69,46,60,Matches
Michel Vorm\Michel-Vorm,nl NED,GK,Tottenham,33,1983,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
Molla Wagué\Molla-Wague,ml MLI,DF,Watford,26,1991,4.9,0,0,0,5,1,0,1,10,3,0,1,0,51,14,1,93.3,Matches
Theo Walcott\Theo-Walcott,eng ENG,FWMF,Everton,28,1989,12.8,2,0,0,6,28,7,36,8,12,0,0,0,100,5,10,33.3,Matches
Theo Walcott\Theo-Walcott,eng ENG,MFFW,Arsenal,28,1989,0.8,0,0,0,1,0,5,2,0,0,0,0,0,2,1,0,100,Matches
Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,27,1990,30.9,3,2,1,17,19,2,68,24,24,0,0,1,365,40,26,60.6,Matches
Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Tottenham,20,1997,2.1,0,0,0,1,4,0,11,2,4,0,0,0,16,1,3,25,Matches
Jonathan Walters\Jonathan-Walters,ie IRL,FW,Burnley,33,1983,0.4,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,60,Matches
Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Crystal Palace,19,1997,7,1,0,0,2,3,0,13,15,11,0,0,0,57,4,4,50,Matches
Victor Wanyama\Victor-Wanyama,ke KEN,MF,Tottenham,26,1991,9.4,2,0,0,13,9,0,2,6,22,0,0,0,134,9,8,52.9,Matches
Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,27,1989,17.9,4,0,0,25,29,1,35,16,20,0,0,1,214,26,17,60.5,Matches
Stephen Ward\Stephen-Ward,ie IRL,DF,Burnley,31,1985,27.3,1,0,0,11,28,3,54,35,15,0,0,0,268,19,16,54.3,Matches
James Ward-Prowse\James-Ward-Prowse,eng ENG,FWMF,Southampton,22,1994,19.1,3,0,0,18,13,0,87,10,18,0,0,0,152,13,27,32.5,Matches
Ben Watson\Ben-Watson,eng ENG,MF,Watford,32,1985,5.1,1,0,0,11,5,0,1,10,9,0,0,0,73,6,7,46.2,Matches
Danny Welbeck\Danny-Welbeck,eng ENG,FWMF,Arsenal,26,1990,13.3,1,0,0,13,21,4,5,10,10,0,0,0,61,10,14,41.7,Matches
Nahki Wells\Nahki-Wells,bm BER,FW,Burnley,27,1990,0.6,0,0,0,4,0,0,1,0,0,0,0,0,9,1,1,50,Matches
Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,27,1990,12.3,2,0,0,13,11,0,6,22,8,0,0,0,165,5,4,55.6,Matches
Dean Whitehead\Dean-Whitehead,eng ENG,MF,Huddersfield,35,1982,0.8,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,,Matches
Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,26,1990,26.5,1,0,0,13,17,4,4,27,17,0,0,0,235,7,19,26.9,Matches
Ashley Williams\Ashley-Williams,wal WAL,DF,Everton,32,1984,20.4,3,1,0,25,4,3,0,28,14,0,1,0,238,44,27,62,Matches
Danny Williams\Danny-Williams,us USA,MF,Huddersfield,28,1989,12.5,2,0,0,17,17,2,6,20,15,0,0,0,152,7,11,38.9,Matches
Willian\Willian,br BRA,FWMF,Chelsea,28,1988,21,1,0,0,11,38,5,60,5,19,1,0,0,143,6,13,31.6,Matches
Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,17,1999,0.9,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,,Matches
Jack Wilshere\Jack-Wilshere,eng ENG,MF,Arsenal,25,1992,13.3,6,0,0,15,37,1,2,14,14,0,0,0,129,6,4,60,Matches
Callum Wilson\Callum-Wilson,eng ENG,FW,Bournemouth,25,1992,22,0,0,0,37,36,21,13,8,8,0,0,0,88,13,44,22.8,Matches
Kevin Wimmer\Kevin-Wimmer,at AUT,DF,Stoke City,24,1992,14.7,5,0,0,20,6,0,2,18,11,0,0,0,157,8,13,38.1,Matches
Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,21,1996,8.6,0,0,0,8,7,0,9,9,8,0,0,0,88,3,2,60,Matches
Chris Wood\Chris-Wood,nz NZL,FW,Burnley,25,1991,18,1,0,0,18,16,26,5,4,3,0,0,0,54,35,42,45.5,Matches
Ben Woodburn\Ben-Woodburn,wal WAL,MF,Liverpool,17,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Granit Xhaka\Granit-Xhaka,ch SUI,MF,Arsenal,24,1992,36.2,10,0,0,57,42,0,34,25,42,0,0,0,433,24,33,42.1,Matches
Claudio Yacob\Claudio-Yacob,ar ARG,MF,West Brom,30,1987,10,5,0,0,25,13,0,1,20,20,0,0,0,136,13,13,50,Matches
