Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Christian Günter\Christian-Gunter,de GER,DF,Freiburg,25,1993,32,4,1,1,28,27,5,106,19,25,0,0,0,204,10,16,38.5,Matches
Ahmet Gürleyen\Ahmet-Gurleyen,de GER,DF,Mainz 05,19,1999,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,50,Matches
Jonathan de Guzmán\Jonathan-de-Guzman,nl NED,MF,Eint Frankfurt,30,1987,17.4,4,0,0,20,17,2,41,10,22,0,0,0,188,16,11,59.3,Matches
Janik Haberer\Janik-Haberer,de GER,MFFW,Freiburg,24,1994,26,5,1,1,48,47,3,17,26,45,0,0,0,299,43,45,48.9,Matches
Alexander Hack\Alexander-Hack,de GER,DF,Mainz 05,24,1993,11.3,1,0,0,13,8,0,1,27,10,0,1,0,185,31,22,58.5,Matches
Benjamin Hadži?\Benjamin-Hadzic,ba BIH,FWMF,Hannover 96,19,1999,0.3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,Matches
André Hahn\Andre-Hahn,de GER,FWMF,Augsburg,27,1990,22.8,7,0,0,67,22,20,62,19,34,0,0,0,130,40,44,47.6,Matches
Amadou Haidara\Amadou-Haidara,ml MLI,MF,RB Leipzig,20,1998,4.2,1,0,0,10,5,1,4,6,7,0,0,0,48,10,9,52.6,Matches
Achraf Hakimi\Achraf-Hakimi,ma MAR,DF,Dortmund,19,1998,19.3,4,0,0,14,35,0,40,12,20,0,0,0,189,13,10,56.5,Matches
Sébastien Haller\Sebastien-Haller,ci CIV,FW,Eint Frankfurt,24,1994,24.2,3,0,0,42,44,20,13,9,17,0,0,0,120,122,101,54.7,Matches
Marcel Halstenberg\Marcel-Halstenberg,de GER,DF,RB Leipzig,26,1991,26.8,2,0,0,24,21,2,69,26,35,1,0,0,305,55,30,64.7,Matches
Genki Haraguchi\Genki-Haraguchi,jp JPN,MFDF,Hannover 96,27,1991,23.7,1,0,0,34,35,1,30,13,27,0,1,0,186,25,22,53.2,Matches
Amine Harit\Amine-Harit,ma MAR,MFFW,Schalke 04,21,1997,12,1,0,0,11,50,2,8,12,9,1,0,0,91,4,10,28.6,Matches
Martin Harnik\Martin-Harnik,at AUT,FWMF,Werder Bremen,31,1987,9.2,2,0,0,17,6,8,13,2,6,0,0,0,56,18,31,36.7,Matches
Makoto Hasebe\Makoto-Hasebe,jp JPN,DFMF,Eint Frankfurt,34,1984,28,4,0,0,18,31,1,1,36,27,0,0,0,421,20,30,40,Matches
Kai Havertz\Kai-Havertz,de GER,MFFW,Leverkusen,19,1999,32.2,2,0,0,24,52,4,32,19,24,0,0,0,234,43,57,43,Matches
Thorgan Hazard\Thorgan-Hazard,be BEL,FWDF,M'Gladbach,25,1993,31.9,1,0,0,27,63,16,98,25,29,0,1,0,237,11,52,17.5,Matches
Dominique Heintz\Dominique-Heintz,de GER,DF,Freiburg,24,1993,33.9,5,0,0,30,15,2,7,40,20,0,3,0,314,37,31,54.4,Matches
Rouwen Hennings\Rouwen-Hennings,de GER,FW,Düsseldorf,30,1987,20.4,3,0,0,23,22,8,13,3,12,0,1,0,69,34,54,38.6,Matches
Benjamin Henrichs\Benjamin-Henrichs,de GER,DF,Leverkusen,21,1997,0.7,1,0,0,3,1,0,2,2,0,0,1,0,5,0,0,,Matches
Patrick Herrmann\Patrick-Herrmann,de GER,FWDF,M'Gladbach,27,1991,12,1,0,0,16,12,3,46,5,10,0,1,0,78,7,12,36.8,Matches
Martin Hinteregger\Martin-Hinteregger,at AUT,DF,Eint Frankfurt,25,1992,12.7,3,0,0,11,10,0,1,20,20,0,0,1,164,39,20,66.1,Matches
Martin Hinteregger\Martin-Hinteregger,at AUT,DF,Augsburg,25,1992,17.5,0,0,0,17,16,2,1,19,29,0,0,0,250,40,18,69,Matches
Marwin Hitz\Marwin-Hitz,ch SUI,GK,Dortmund,30,1987,2,1,0,0,1,1,0,0,0,0,0,1,0,11,0,0,,Matches
André Hoffmann\Andre-Hoffmann,de GER,DFMF,Düsseldorf,25,1993,11.7,4,0,0,16,4,1,0,19,14,0,0,0,96,16,18,47.1,Matches
Nicolas Höfler\Nicolas-Hofler,de GER,MF,Freiburg,28,1990,17.9,6,0,0,26,24,0,0,25,22,0,0,0,207,15,19,44.1,Matches
Jonas Hofmann\Jonas-Hofmann,de GER,MF,M'Gladbach,26,1992,21.2,2,0,0,20,25,5,19,21,26,0,0,0,176,7,24,22.6,Matches
Lucas Höler\Lucas-Holer,de GER,FWMF,Freiburg,24,1994,11.2,0,0,0,17,27,4,10,4,13,0,0,0,50,13,23,36.1,Matches
Gerrit Holtmann\Gerrit-Holtmann,de GER,FWMF,Mainz 05,23,1995,1.6,2,0,0,3,2,0,1,3,0,0,0,0,7,0,2,0,Matches
Justin Hoogma\Justin-Hoogma,nl NED,DFMF,Hoffenheim,20,1998,1.2,0,0,0,0,0,0,0,3,2,0,0,0,17,1,3,25,Matches
Lukáš Hrádecký\Lukas-Hradecky,fi FIN,GK,Leverkusen,28,1989,32,1,0,0,0,3,0,0,0,0,0,0,0,162,0,0,,Matches
Branimir Hrgota\Branimir-Hrgota,se SWE,FW,Eint Frankfurt,25,1993,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Benjamin Hübner\Benjamin-Hubner,de GER,DF,Hoffenheim,29,1989,9,2,0,0,8,10,0,1,11,18,0,0,0,63,18,14,56.3,Matches
Mats Hummels\Mats-Hummels,de GER,DF,Bayern Munich,29,1988,19.7,1,0,0,10,9,1,0,27,13,0,1,0,245,62,24,72.1,Matches
Vedad Ibiševi?\Vedad-Ibisevic,ba BIH,FW,Hertha BSC,33,1984,20.1,5,1,0,39,15,26,8,2,10,0,0,1,65,47,53,47,Matches
Ivo Ili?evi?\Ivo-Ilicevic,hr CRO,MF,Nürnberg,31,1986,0.4,1,0,0,1,2,0,0,0,0,0,0,0,2,0,3,0,Matches
Stefan Ilsanker\Stefan-Ilsanker,at AUT,DFMF,RB Leipzig,29,1989,10.4,5,1,0,21,9,0,1,10,17,0,1,0,160,23,11,67.6,Matches
Emiliano Insúa\Emiliano-Insua,ar ARG,DF,Stuttgart,29,1989,23.5,4,1,0,18,12,1,71,21,33,0,0,0,241,15,15,50,Matches
Mikael Ishak\Mikael-Ishak,se SWE,FW,Nürnberg,25,1993,21.3,1,0,0,24,32,16,8,5,10,0,0,0,93,20,69,22.5,Matches
Gian-Luca Itter\Gian-Luca-Itter,de GER,DF,Wolfsburg,19,1999,1,0,0,0,1,3,0,0,0,2,0,0,0,10,0,1,0,Matches
Koo Ja-cheol\Koo-Ja-cheol,kr KOR,MFFW,Augsburg,29,1989,18.2,3,0,0,26,36,2,8,16,21,0,0,0,181,15,30,33.3,Matches
Lukas Jäger\Lukas-Jager,at AUT,MF,Nürnberg,24,1994,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,100,Matches
Christoph Janker\Christoph-Janker,de GER,MFFW,Augsburg,33,1985,0.8,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,Matches
Tony Jantschke\Tony-Jantschke,de GER,DF,M'Gladbach,28,1990,10.4,0,0,0,6,12,0,1,11,5,0,0,0,112,19,11,63.3,Matches
Rune Jarstein\Rune-Jarstein,no NOR,GK,Hertha BSC,33,1984,30.5,2,0,0,0,3,0,0,0,0,0,0,0,139,0,0,,Matches
Dennis Jastrzembski\Dennis-Jastrzembski,pl POL,DFMF,Hertha BSC,18,2000,0.7,1,0,0,4,1,0,1,0,0,0,0,0,5,0,0,,Matches
Tin Jedvaj\Tin-Jedvaj,hr CRO,DF,Leverkusen,22,1995,12.5,3,0,0,13,8,1,9,14,11,0,0,0,125,21,12,63.6,Matches
Fredrik Jensen\Fredrik-Jensen,fi FIN,FWMF,Augsburg,20,1997,2.3,0,0,0,4,0,0,2,0,3,0,0,0,17,6,3,66.7,Matches
Joelinton\Joelinton,br BRA,FWMF,Hoffenheim,21,1996,23.7,5,0,0,56,28,4,14,15,20,1,0,0,158,35,66,34.7,Matches
Aron Jóhannsson\Aron-Johannsson,us USA,MF,Werder Bremen,27,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Fabian Johnson\Fabian-Johnson,us USA,DFFW,M'Gladbach,30,1987,11.2,1,0,0,4,15,3,12,7,6,1,0,0,81,6,14,30,Matches
Jonathas\Jonathas,br BRA,FW,Hannover 96,29,1989,6.7,3,1,1,16,14,16,2,4,3,0,0,0,35,14,37,27.5,Matches
Luka Jovi?\Luka-Jovic,rs SRB,FWMF,Eint Frankfurt,20,1997,24.9,1,0,0,30,45,17,19,7,11,0,0,0,120,26,55,32.1,Matches
Sebastian Jung\Sebastian-Jung,de GER,DF,Wolfsburg,28,1990,0.6,0,0,0,0,0,0,3,0,1,0,0,0,5,0,0,,Matches
Ozan Kabak\Ozan-Kabak,tr TUR,DF,Stuttgart,18,2000,15,4,0,0,21,13,0,2,17,32,0,0,0,133,38,19,66.7,Matches
Pavel Kade?ábek\Pavel-Kaderabek,cz CZE,DFMF,Hoffenheim,26,1992,27.9,7,0,0,35,20,1,79,19,15,0,1,0,216,42,23,64.6,Matches
Shinji Kagawa\Shinji-Kagawa,jp JPN,MF,Dortmund,29,1989,1.1,0,0,0,1,0,0,2,0,0,0,0,0,6,0,0,,Matches
Florian Kainz\Florian-Kainz,at AUT,FW,Werder Bremen,25,1992,4.1,2,0,0,3,8,0,17,2,6,0,0,0,28,3,5,37.5,Matches
Salomon Kalou\Salomon-Kalou,ci CIV,FWMF,Hertha BSC,32,1985,25.7,0,0,0,29,23,17,26,7,13,1,0,0,135,25,59,29.8,Matches
Marcin Kami?ski\Marcin-Kaminski,pl POL,DF,Düsseldorf,26,1992,27,1,0,0,7,11,1,4,37,12,0,0,0,226,34,20,63,Matches
Patrick Kammerbauer\Patrick-Kammerbauer,de GER,FW,Freiburg,21,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Kevin Kampl\Kevin-Kampl,si SVN,MF,RB Leipzig,27,1990,23.5,5,0,0,30,9,7,32,27,25,0,0,0,269,12,12,50,Matches
Stefanos Kapino\Stefanos-Kapino,gr GRE,GK,Werder Bremen,24,1994,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Kenan Karaman\Kenan-Karaman,tr TUR,FWMF,Düsseldorf,24,1994,10.2,0,0,0,14,14,6,12,2,8,1,0,0,49,13,29,31,Matches
Marc-Oliver Kempf\Marc-Oliver-Kempf,de GER,DF,Stuttgart,23,1995,22.5,3,0,0,24,30,0,5,41,18,0,1,0,269,86,45,65.6,Matches
Sebastian Kerk\Sebastian-Kerk,de GER,MFFW,Nürnberg,24,1994,13.1,0,0,0,8,12,1,34,7,7,0,0,0,95,6,7,46.2,Matches
Rani Khedira\Rani-Khedira,de GER,DFMF,Augsburg,24,1994,29.2,6,0,0,47,24,0,10,33,44,0,0,0,342,39,36,52,Matches
Isaac Kiese Thelin\Isaac-Kiese-Thelin,se SWE,FW,Leverkusen,26,1992,2,1,0,0,5,0,0,0,0,2,0,0,0,4,9,3,75,Matches
Joshua Kimmich\Joshua-Kimmich,de GER,DFMF,Bayern Munich,23,1995,34,4,0,0,28,51,2,126,19,34,1,0,0,349,15,15,50,Matches
Davy Klaassen\Davy-Klaassen,nl NED,MF,Werder Bremen,25,1993,31.3,5,0,0,48,25,1,27,35,52,1,0,0,306,27,38,41.5,Matches
Felix Klaus\Felix-Klaus,de GER,FWMF,Wolfsburg,25,1992,4.9,0,0,0,8,11,3,13,3,5,0,0,0,39,2,14,12.5,Matches
Tim Kleindienst\Tim-Kleindienst,de GER,FW,Freiburg,22,1995,2.2,0,0,0,8,1,3,1,1,3,0,0,0,6,5,7,41.7,Matches
Lukas Klostermann\Lukas-Klostermann,de GER,DF,RB Leipzig,22,1996,22.3,1,0,0,17,11,1,35,24,25,0,0,0,243,24,20,54.5,Matches
Lukas Klünter\Lukas-Klunter,de GER,DF,Hertha BSC,22,1996,6.6,2,1,1,9,8,0,15,11,7,0,0,0,62,9,5,64.3,Matches
Robin Knoche\Robin-Knoche,de GER,DF,Wolfsburg,26,1992,31,0,0,0,15,18,0,2,26,20,0,1,0,351,51,35,59.3,Matches
Törles Knöll\Torles-Knoll,de GER,FW,Nürnberg,20,1997,4.1,0,0,0,11,1,2,1,1,3,0,0,0,18,8,5,61.5,Matches
Gregor Kobel\Gregor-Kobel,ch SUI,GK,Hoffenheim,20,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,Matches
Gregor Kobel\Gregor-Kobel,ch SUI,GK,Augsburg,20,1997,15.4,0,0,0,0,2,0,0,0,0,0,0,0,79,0,1,0,Matches
Robin Koch\Robin-Koch,de GER,MFDF,Freiburg,22,1996,21.1,3,0,0,20,18,2,0,21,12,0,1,0,239,48,35,57.8,Matches
Dominik Kohr\Dominik-Kohr,de GER,MF,Leverkusen,24,1994,10.8,4,0,0,22,13,0,3,10,24,0,0,0,137,7,10,41.2,Matches
Ibrahima Konaté\Ibrahima-Konate,fr FRA,DF,RB Leipzig,19,1999,27,7,0,0,38,26,0,2,41,34,0,1,0,339,76,26,74.5,Matches
Yevhen Konoplyanka\Yevhen-Konoplyanka,ua UKR,FW,Schalke 04,28,1989,7.3,0,1,0,9,10,0,18,2,2,0,0,0,29,1,3,25,Matches
Pascal Köpke\Pascal-Kopke,de GER,FWMF,Hertha BSC,22,1995,0.8,0,0,0,1,1,0,2,0,0,1,0,0,4,0,2,0,Matches
Julian Korb\Julian-Korb,de GER,DF,Hannover 96,26,1992,11.2,0,0,0,15,5,1,20,17,16,0,0,0,98,6,9,40,Matches
Filip Kosti?\Filip-Kostic,rs SRB,DFMF,Eint Frankfurt,25,1992,32.8,4,0,0,26,39,3,183,20,41,0,1,0,326,31,25,55.4,Matches
Dawid Kownacki\Dawid-Kownacki,pl POL,MFFW,Düsseldorf,21,1997,6.4,2,0,0,4,9,2,9,1,4,0,0,0,42,12,15,44.4,Matches
Thomas Kraft\Thomas-Kraft,de GER,GK,Hertha BSC,30,1988,3.5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,,Matches
Andrej Kramari?\Andrej-Kramaric,hr CRO,MFFW,Hoffenheim,27,1991,26.6,2,0,0,8,20,11,48,8,11,0,0,0,179,3,18,14.3,Matches
Christoph Kramer\Christoph-Kramer,de GER,MF,M'Gladbach,27,1991,12.6,6,0,0,24,14,1,8,10,33,0,0,0,162,12,19,38.7,Matches
Max Kruse\Max-Kruse,de GER,FWMF,Werder Bremen,30,1988,31.5,0,0,0,24,33,6,86,7,8,1,0,0,220,18,20,47.4,Matches
Lukas Kübler\Lukas-Kubler,de GER,DF,Freiburg,25,1992,13.2,2,0,0,17,21,0,24,23,19,0,0,0,137,15,17,46.9,Matches
Yuya Kubo\Yuya-Kubo,jp JPN,FWMF,Nürnberg,24,1993,15.1,2,0,0,20,23,5,16,12,11,0,0,0,81,4,12,25,Matches
Pierre Kunde\Pierre-Kunde,cm CMR,MF,Mainz 05,23,1995,21.2,5,0,0,26,28,1,19,24,35,0,0,0,291,19,11,63.3,Matches
Ahmed Kutucu\Ahmed-Kutucu,tr TUR,FWMF,Schalke 04,18,2000,4.7,0,0,0,10,9,2,3,0,2,0,0,0,39,5,14,26.3,Matches
Konrad Laimer\Konrad-Laimer,at AUT,MFDF,RB Leipzig,21,1997,20.8,7,0,0,42,18,2,29,30,43,0,0,0,224,16,21,43.2,Matches
Michael Lang\Michael-Lang,ch SUI,DF,M'Gladbach,27,1991,13.9,0,0,0,10,7,2,15,9,2,0,0,0,123,14,7,66.7,Matches
Sebastian Langkamp\Sebastian-Langkamp,de GER,DF,Werder Bremen,30,1988,15.7,4,0,0,13,15,1,0,13,16,0,1,0,160,21,22,48.8,Matches
Danny Latza\Danny-Latza,de GER,MF,Mainz 05,28,1989,20.7,4,0,0,25,40,2,6,17,17,1,0,0,236,22,21,51.2,Matches
Valentino Lazaro\Valentino-Lazaro,at AUT,DFMF,Hertha BSC,22,1996,30.5,6,0,0,23,28,5,73,38,30,0,0,0,272,16,32,33.3,Matches
Mathew Leckie\Mathew-Leckie,au AUS,FWMF,Hertha BSC,27,1991,10.5,3,0,0,18,19,5,22,11,13,0,0,0,72,32,23,58.2,Matches
Tim Leibold\Tim-Leibold,de GER,DF,Nürnberg,24,1993,30.7,6,1,0,31,43,2,55,27,48,2,0,0,276,24,14,63.2,Matches
Robert Lewandowski\Robert-Lewandowski,pl POL,FW,Bayern Munich,29,1988,32.9,2,0,0,26,47,29,13,3,9,1,0,0,113,39,49,44.3,Matches
Philipp Lienhart\Philipp-Lienhart,at AUT,DF,Freiburg,22,1996,6.8,0,0,0,4,5,0,2,13,6,0,0,0,45,18,6,75,Matches
Davor Lovren\Davor-Lovren,hr CRO,MFFW,Düsseldorf,19,1998,0.5,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,100,Matches
Eduard Löwen\Eduard-Lowen,de GER,MFFW,Nürnberg,21,1997,18,3,0,0,19,27,0,12,9,25,0,0,0,185,16,26,38.1,Matches
Derrick Luckassen\Derrick-Luckassen,nl NED,DF,Hertha BSC,23,1995,2.8,0,0,0,1,4,1,0,2,2,0,0,0,34,4,3,57.1,Matches
Dodi Lukebakio\Dodi-Lukebakio,be BEL,FWMF,Düsseldorf,20,1997,21.9,6,0,0,30,50,14,41,6,15,1,1,0,112,14,16,46.7,Matches
Fabian Lustenberger\Fabian-Lustenberger,ch SUI,DFMF,Hertha BSC,30,1988,24.1,2,0,0,17,34,0,1,28,38,0,0,0,303,34,21,61.8,Matches
Andreas Luthe\Andreas-Luthe,de GER,GK,Augsburg,31,1987,14.6,0,0,0,0,1,0,0,0,0,0,0,0,71,0,0,,Matches
Pablo Maffeo\Pablo-Maffeo,es ESP,DFMF,Stuttgart,21,1997,6.6,1,0,0,4,12,0,19,8,10,0,0,0,68,4,11,26.7,Matches
Arne Maier\Arne-Maier,de GER,MF,Hertha BSC,19,1999,22.9,2,0,0,19,16,0,10,23,19,0,1,0,261,17,15,53.1,Matches
Linton Maina\Linton-Maina,de GER,MFFW,Hannover 96,19,1999,15.7,0,0,0,11,15,1,27,17,24,0,0,0,131,1,14,6.7,Matches
Yunus Mall?\Yunus-Malli,tr TUR,MFFW,Wolfsburg,26,1992,7.8,0,0,0,7,7,2,9,4,7,0,0,0,65,3,12,20,Matches
Georg Margreitter\Georg-Margreitter,at AUT,DF,Nürnberg,29,1988,22.9,2,0,0,10,14,1,3,21,24,1,0,0,221,32,22,59.3,Matches
Aarón Martín\Aaron-Martin,es ESP,DF,Mainz 05,21,1997,32,3,0,0,29,28,6,115,28,20,1,0,0,265,14,25,35.9,Matches
Javi Martínez\Javi-Martinez,es ESP,MF,Bayern Munich,29,1988,14.5,3,0,0,12,14,0,5,14,16,0,0,0,198,37,21,63.8,Matches
Omar Mascarell\Omar-Mascarell,es ESP,MF,Schalke 04,25,1993,11,2,0,0,14,5,0,1,13,10,0,0,0,147,9,10,47.4,Matches
Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Mainz 05,21,1997,27.6,2,0,0,33,30,36,25,4,11,1,0,0,107,61,59,50.8,Matches
Christian Mathenia\Christian-Mathenia,de GER,GK,Nürnberg,26,1992,21.5,2,0,0,0,5,0,0,0,0,0,0,0,110,0,0,,Matches
Rabbi Matondo\Rabbi-Matondo,wal WAL,FWMF,Schalke 04,17,2000,2.1,0,0,0,3,0,0,4,0,1,0,0,0,10,1,6,14.3,Matches
Philipp Max\Philipp-Max,de GER,DFMF,Augsburg,24,1993,28.5,1,0,0,13,21,3,102,18,20,0,0,0,176,26,26,50,Matches
Alexandru Maxim\Alexandru-Maxim,ro ROU,MF,Mainz 05,28,1990,6.4,3,0,0,9,7,3,12,3,9,0,0,0,64,2,7,22.2,Matches
Weston McKennie\Weston-McKennie,us USA,MFDF,Schalke 04,19,1998,19.4,6,0,0,34,17,5,17,25,16,1,0,0,180,51,42,54.8,Matches
Admir Mehmedi\Admir-Mehmedi,ch SUI,FWMF,Wolfsburg,27,1991,18.8,1,0,0,29,38,18,46,11,34,0,0,0,129,17,36,32.1,Matches
Hamza Mendyl\Hamza-Mendyl,ma MAR,DFMF,Schalke 04,20,1997,6,5,0,0,11,6,0,13,8,14,0,0,0,44,3,3,50,Matches
Virgil Misidjan\Virgil-Misidjan,nl NED,FWMF,Nürnberg,25,1993,17.1,5,0,0,35,54,10,39,6,13,1,0,0,109,8,18,30.8,Matches
Maximilian Mittelstädt\Maximilian-Mittelstadt,de GER,DFMF,Hertha BSC,21,1997,20,3,1,1,16,23,1,47,28,24,0,0,0,216,29,13,69,Matches
Kevin Möhwald\Kevin-Mohwald,de GER,MFFW,Werder Bremen,25,1993,9.7,2,0,0,15,25,0,5,16,10,0,0,0,121,7,11,38.9,Matches
Niklas Moisander\Niklas-Moisander,fi FIN,DF,Werder Bremen,32,1985,29.3,7,1,1,35,13,1,14,35,23,0,1,0,331,28,25,52.8,Matches
Alfredo Morales\Alfredo-Morales,us USA,MF,Düsseldorf,28,1990,17,6,0,0,43,16,1,6,19,17,0,0,0,172,54,34,61.4,Matches
Jan Morávek\Jan-Moravek,cz CZE,MF,Augsburg,28,1989,8.4,1,0,0,18,2,0,0,9,25,0,1,0,101,11,1,91.7,Matches
Lukas Mühl\Lukas-Muhl,de GER,DF,Nürnberg,21,1997,31,4,0,0,25,9,0,2,46,37,0,0,1,246,39,30,56.5,Matches
Nordi Mukiele\Nordi-Mukiele,fr FRA,DF,RB Leipzig,20,1997,13.6,3,0,0,19,21,0,27,14,16,0,0,0,175,24,19,55.8,Matches
Florian Müller\Florian-Muller,de GER,GK,Mainz 05,20,1997,24,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,,Matches
Nicolai Müller\Nicolai-Muller,de GER,MFFW,Hannover 96,30,1987,10,2,0,0,13,13,1,11,2,13,0,0,0,63,4,11,26.7,Matches
Nicolai Müller\Nicolai-Muller,de GER,FWMF,Eint Frankfurt,30,1987,2.4,1,0,0,4,2,1,4,0,2,0,0,0,11,0,5,0,Matches
Thomas Müller\Thomas-Muller,de GER,MFFW,Bayern Munich,28,1989,26.4,1,0,0,23,24,15,83,7,27,0,0,0,165,32,39,45.1,Matches
Florent Muslija\Florent-Muslija,xk KVX,MFFW,Hannover 96,20,1998,7.5,1,0,0,5,15,2,18,3,9,0,0,0,60,0,6,0,Matches
Yvon Mvogo\Yvon-Mvogo,ch SUI,GK,RB Leipzig,24,1994,1.5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Matches
Phillipp Mwene\Phillipp-Mwene,at AUT,DF,Mainz 05,24,1994,3,0,0,0,5,9,0,10,3,2,0,0,0,38,2,0,100,Matches
Obite N'Dicka\Obite-NDicka,fr FRA,DF,Eint Frankfurt,18,1999,25.6,3,0,0,27,9,1,1,30,29,0,0,0,341,48,27,64,Matches
Naldo\Naldo,br BRA,DF,Schalke 04,35,1982,7,1,0,0,5,3,1,0,13,5,0,0,0,86,8,8,50,Matches
Matija Nastasi?\Matija-Nastasic,rs SRB,DF,Schalke 04,25,1993,27.2,6,1,0,17,7,1,0,20,20,0,1,0,260,47,21,69.1,Matches
Reiss Nelson\Reiss-Nelson,eng ENG,MFFW,Hoffenheim,18,1999,7.1,0,0,0,8,6,3,13,5,9,0,0,0,47,0,2,0,Matches
Manuel Neuer\Manuel-Neuer,de GER,GK,Bayern Munich,32,1986,25.6,1,0,0,1,3,0,0,0,0,0,1,0,131,1,0,100,Matches
Florian Neuhaus\Florian-Neuhaus,de GER,MF,M'Gladbach,21,1997,22.9,5,0,0,26,40,1,22,13,17,3,0,0,132,4,13,23.5,Matches
Moussa Niakhate\Moussa-Niakhate,fr FRA,DF,Mainz 05,22,1996,31,3,0,0,36,19,0,9,25,29,0,1,0,356,44,22,66.7,Matches
Florian Niederlechner\Florian-Niederlechner,de GER,FWMF,Freiburg,27,1990,10.8,3,0,0,23,19,11,6,6,3,0,0,0,49,10,23,30.3,Matches
Håvard Nordtveit\Havard-Nordtveit,no NOR,MFDF,Hoffenheim,28,1990,5.2,2,0,0,13,3,0,0,4,4,0,1,0,50,3,2,60,Matches
Alexander Nübel\Alexander-Nubel,de GER,GK,Schalke 04,21,1996,17.6,1,1,0,2,3,0,0,0,0,0,1,0,67,0,1,0,Matches
Kasim Nuhu\Kasim-Nuhu,gh GHA,DF,Hoffenheim,23,1995,10,5,1,1,23,4,0,4,20,9,0,1,0,112,16,7,69.6,Matches
Hans Nunoo Sarpei\Hans-Nunoo-Sarpei,gh GHA,FWMF,Stuttgart,19,1998,0.5,0,0,0,1,0,0,0,0,2,0,0,0,3,0,2,0,Matches
Bastian Oczipka\Bastian-Oczipka,de GER,DF,Schalke 04,29,1989,20.8,3,0,0,16,23,1,49,17,20,0,0,0,193,10,8,55.6,Matches
Chima Okoroji\Chima-Okoroji,ng NGA,DFMF,Freiburg,21,1997,1.2,0,0,0,2,1,0,2,0,0,0,0,0,6,1,3,25,Matches
Karim Onisiwo\Karim-Onisiwo,at AUT,FWMF,Mainz 05,26,1992,12.9,2,0,0,22,33,3,32,3,12,0,0,0,70,29,30,49.2,Matches
Willi Orban\Willi-Orban,hu HUN,DF,RB Leipzig,25,1992,22.8,5,0,0,27,29,1,1,30,24,0,2,0,344,83,43,65.9,Matches
Yuya Osako\Yuya-Osako,jp JPN,FWMF,Werder Bremen,28,1990,15,2,0,0,20,21,4,14,11,10,1,0,0,81,17,24,41.5,Matches
Matthias Ostrzolek\Matthias-Ostrzolek,de GER,DF,Hannover 96,28,1990,16.3,2,0,0,13,25,0,17,16,17,0,0,0,139,9,12,42.9,Matches
David Otto\David-Otto,de GER,FW,Hoffenheim,19,1999,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,Matches
Reece Oxford\Reece-Oxford,eng ENG,DF,Augsburg,19,1998,5.6,0,1,0,4,2,0,1,4,4,0,1,0,49,13,5,72.2,Matches
Berkay Özcan\Berkay-Ozcan,tr TUR,MF,Stuttgart,20,1998,0.6,0,0,0,0,2,0,0,0,0,0,0,0,4,0,2,0,Matches
Ramazan Özcan\Ramazan-Ozcan,at AUT,GK,Leverkusen,34,1984,2,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,,Matches
Levin Öztunal?\Levin-Oztunali,de GER,MFFW,Mainz 05,22,1996,10.2,3,0,0,18,2,0,13,2,12,0,0,0,91,7,13,35,Matches
Gonçalo Paciência\Goncalo-Paciencia,pt POR,FW,Eint Frankfurt,23,1994,4.3,1,0,0,16,10,2,7,0,1,0,0,0,24,11,20,35.5,Matches
Federico Palacios Martínez\Federico-Palacios-Martinez,de GER,FWMF,Nürnberg,23,1995,10.5,1,0,0,9,10,3,4,8,12,0,0,0,66,3,11,21.4,Matches
Paulinho\Paulinho,br BRA,FWMF,Leverkusen,18,2000,2,0,0,0,1,1,1,5,1,5,0,0,0,17,2,1,66.7,Matches
Benjamin Pavard\Benjamin-Pavard,fr FRA,DF,Stuttgart,22,1996,29,3,0,0,19,14,1,19,34,18,0,0,1,374,64,35,64.6,Matches
Ji?í Pavlenka\Jiri-Pavlenka,cz CZE,GK,Werder Bremen,26,1992,33.1,2,0,0,1,4,0,0,1,0,0,1,0,169,0,0,,Matches
Peter Pekarík\Peter-Pekarik,sk SVK,DF,Hertha BSC,31,1986,2.4,0,0,0,0,0,0,7,0,2,0,0,0,21,2,3,40,Matches
Matheus Pereira\Matheus-Pereira,br BRA,MFFW,Nürnberg,22,1996,13.7,3,1,0,29,48,1,12,12,10,1,0,0,112,1,15,6.3,Matches
