Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Håvard Nordtveit\Havard-Nordtveit,no NOR,DF,Fulham,28,1990,4,0,0,0,5,2,0,0,5,3,0,0,0,40,6,1,85.7,Matches
Will Norris\Will-Norris,eng ENG,GK,Wolves,24,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,18,2000,1.5,1,0,0,2,3,1,2,0,1,0,0,0,7,0,4,0,Matches
Pedro Obiang\Pedro-Obiang,gq EQG,MF,West Ham,26,1992,12.5,0,0,0,15,11,2,5,14,25,0,0,0,107,14,10,58.3,Matches
Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,30,1988,28.8,4,0,0,37,31,0,12,41,37,0,1,1,337,37,31,54.4,Matches
Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,30,1988,20.8,2,0,0,15,8,0,1,24,23,0,0,0,195,58,21,73.4,Matches
Stefano Okaka\Stefano-Okaka,it ITA,FW,Watford,28,1989,0.3,1,0,0,1,1,0,2,0,0,0,0,0,6,1,1,50,Matches
Shinji Okazaki\Shinji-Okazaki,jp JPN,FWMF,Leicester City,32,1986,3.2,0,0,0,6,6,3,1,3,4,0,0,0,15,4,10,28.6,Matches
Divock Origi\Divock-Origi,be BEL,FW,Liverpool,23,1995,4.1,0,0,0,2,5,3,7,2,4,0,0,0,29,5,10,33.3,Matches
Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,30,1988,13.7,1,0,0,8,3,0,1,12,16,0,0,0,145,33,15,68.8,Matches
Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,24,1993,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
Mesut Özil\Mesut-Ozil,de GER,MFFW,Arsenal,29,1988,19.3,2,0,0,10,23,10,33,6,5,0,0,0,114,1,10,9.1,Matches
Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,23,1994,7.4,0,0,0,8,6,0,23,6,8,0,0,0,51,5,8,38.5,Matches
Sokratis Papastathopoulos\Sokratis-Papastathopoulos,gr GRE,DF,Arsenal,30,1988,24.4,12,0,0,37,25,0,0,11,32,0,1,0,186,47,32,59.5,Matches
Callum Paterson\Callum-Paterson,sco SCO,FWMF,Cardiff City,23,1994,22.2,4,0,0,42,30,12,21,5,15,0,0,0,135,155,166,48.3,Matches
Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,30,1988,37,1,0,0,0,1,0,0,0,0,0,0,0,144,0,0,,Matches
Pedro\Pedro,es ESP,FW,Chelsea,31,1987,19.8,2,0,0,17,26,8,51,11,15,0,0,0,129,4,13,23.5,Matches
Lee Peltier\Lee-Peltier,eng ENG,DF,Cardiff City,31,1986,17.2,4,0,0,15,6,0,8,11,19,0,0,0,133,30,23,56.6,Matches
Andreas Pereira\Andreas-Pereira,br BRA,MF,Manchester Utd,22,1996,6.7,5,0,0,12,6,1,4,8,6,0,0,0,69,2,8,20,Matches
Ricardo Pereira\Ricardo-Pereira,pt POR,DFFW,Leicester City,24,1993,34.7,7,0,0,43,48,2,63,48,70,1,1,0,348,50,53,48.5,Matches
Roberto Pereyra\Roberto-Pereyra,ar ARG,FWMF,Watford,27,1991,31.3,3,0,0,27,37,2,33,19,20,1,0,0,245,3,17,15,Matches
Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Newcastle Utd,25,1993,32.4,2,0,0,46,42,9,22,33,35,0,0,0,221,18,63,22.2,Matches
Lucas Pérez\Lucas-Perez,es ESP,FW,West Ham,29,1988,5.3,0,0,0,5,3,3,4,3,3,0,0,0,28,1,9,10,Matches
Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,24,1994,38,1,0,0,1,3,0,0,0,0,0,1,0,186,0,0,,Matches
Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,25,1993,33.4,6,0,0,54,69,5,42,14,37,1,0,0,298,46,40,53.5,Matches
Alex Pritchard\Alex-Pritchard,eng ENG,MFFW,Huddersfield,25,1993,23.1,2,0,0,14,51,7,41,16,18,0,0,0,215,10,26,27.8,Matches
Sebastian Prödl\Sebastian-Prodl,at AUT,DF,Watford,31,1987,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,26,1991,28.3,2,0,0,34,19,2,24,31,36,0,0,0,330,24,22,52.2,Matches
Jason Puncheon\Jason-Puncheon,eng ENG,MFFW,Huddersfield,32,1986,4.2,1,0,0,9,2,1,3,2,4,0,0,0,52,4,8,33.3,Matches
Jason Puncheon\Jason-Puncheon,eng ENG,MF,Crystal Palace,32,1986,0.1,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,,Matches
Collin Quaner\Collin-Quaner,de GER,FWMF,Huddersfield,27,1991,0.4,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,Matches
Domingos Quina\Domingos-Quina,pt POR,MF,Watford,18,1999,3.8,0,0,0,7,6,0,2,7,8,0,0,0,46,1,6,14.3,Matches
Joe Ralls\Joe-Ralls,eng ENG,MF,Cardiff City,24,1993,21.8,4,1,0,29,11,1,22,17,37,0,0,0,265,18,25,41.9,Matches
Aaron Ramsey\Aaron-Ramsey,wal WAL,MFFW,Arsenal,27,1990,14.8,0,0,0,21,20,5,23,10,19,0,0,0,112,9,14,39.1,Matches
Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,17,2000,1,0,0,0,0,0,0,0,0,2,0,0,0,5,2,0,100,Matches
Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,20,1997,25.9,3,1,0,26,52,15,37,7,9,1,1,0,114,21,33,38.9,Matches
Tim Ream\Tim-Ream,us USA,DF,Fulham,30,1987,22.7,1,0,0,11,9,0,0,19,14,0,0,0,243,35,36,49.3,Matches
Nathan Redmond\Nathan-Redmond,eng ENG,FWMF,Southampton,24,1994,36.3,3,0,0,29,28,15,80,21,29,0,0,0,246,17,58,22.7,Matches
Bobby Reid\Bobby-Reid,jm JAM,FWMF,Cardiff City,25,1993,15.8,0,0,0,6,27,11,8,7,9,0,0,0,85,6,29,17.1,Matches
Declan Rice\Declan-Rice,eng ENG,MF,West Ham,19,1999,33.4,4,0,0,17,8,1,4,52,68,0,0,0,449,41,31,56.9,Matches
Jazz Richards\Jazz-Richards,wal WAL,DFMF,Cardiff City,27,1991,1.5,0,0,0,0,0,0,0,1,1,0,0,0,11,0,0,,Matches
Richarlison\Richarlison,br BRA,FWMF,Everton,21,1997,29.6,5,1,0,33,73,17,40,14,34,2,0,0,226,47,97,32.6,Matches
Diego Rico\Diego-Rico,es ESP,DFMF,Bournemouth,25,1993,6.8,1,0,0,10,11,0,20,15,5,0,1,0,80,9,4,69.2,Matches
Sergio Rico\Sergio-Rico,es ESP,GK,Fulham,24,1993,29,1,0,0,1,5,0,0,0,0,0,1,0,130,0,0,,Matches
Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,28,1989,32.5,9,0,0,55,39,1,127,41,40,0,1,0,298,22,64,25.6,Matches
Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,24,1994,35.7,4,0,0,20,16,1,108,43,44,0,0,0,362,16,24,40,Matches
Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,28,1990,2.4,2,0,0,3,1,0,2,4,3,0,0,1,19,3,0,100,Matches
Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,26,1991,23.7,11,0,0,46,17,0,4,19,60,0,0,0,338,33,28,54.1,Matches
Salomón Rondón\Salomon-Rondon,ve VEN,FW,Newcastle Utd,28,1989,28.9,1,0,0,22,26,20,13,10,8,1,0,0,152,92,185,33.2,Matches
Danny Rose\Danny-Rose,eng ENG,DFMF,Tottenham,28,1990,20,5,0,0,26,47,1,66,15,29,1,0,0,201,16,15,51.6,Matches
Aaron Rowe\Aaron-Rowe,eng ENG,FW,Huddersfield,17,2000,0.8,0,0,0,2,0,0,0,0,1,0,1,0,2,0,2,0,Matches
John Ruddy\John-Ruddy,eng ENG,GK,Wolves,31,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,25,1993,31.9,7,0,0,29,15,1,1,22,20,0,0,0,403,59,43,57.8,Matches
Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,26,1992,34,2,0,0,1,3,0,0,0,0,0,1,0,147,0,0,,Matches
Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,FW,Huddersfield,21,1996,0.5,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,50,Matches
Romain Saïss\Romain-Saiss,ma MAR,MFDF,Wolves,28,1990,12.8,7,0,0,27,9,0,8,11,23,0,0,0,156,43,19,69.4,Matches
Bukayo Saka\Bukayo-Saka,eng ENG,FW,Arsenal,16,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,28,1990,26.8,2,0,0,6,13,0,0,23,15,0,2,0,293,35,35,50,Matches
Bakary Sako\Bakary-Sako,ml MLI,FWMF,Crystal Palace,30,1988,0.3,0,0,0,1,0,1,2,0,1,0,0,0,5,0,2,0,Matches
Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,26,1992,36.1,1,0,0,25,32,28,38,5,14,5,0,0,201,7,44,13.7,Matches
Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Manchester Utd,29,1988,9.8,3,0,0,15,18,8,26,10,8,0,0,0,61,5,15,25,Matches
Carlos Sánchez\Carlos-Sanchez,co COL,MF,West Ham,32,1986,2.7,0,0,0,3,1,0,0,2,1,0,0,0,34,1,0,100,Matches
Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,22,1996,21.6,2,0,0,20,10,0,0,25,23,0,0,0,256,58,33,63.7,Matches
Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,22,1996,20.7,1,0,0,10,14,19,65,10,19,1,0,0,122,8,13,38.1,Matches
Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,26,1991,22.2,12,0,0,28,20,1,12,57,28,0,1,0,238,42,44,48.8,Matches
Christopher Schindler\Christopher-Schindler,de GER,DF,Huddersfield,28,1990,36.2,5,1,1,26,20,0,3,46,45,0,1,0,414,96,74,56.5,Matches
Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MFFW,Crystal Palace,25,1992,18.6,1,0,0,25,14,0,17,15,19,1,0,0,148,46,48,48.9,Matches
Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,31,1986,38,3,0,0,0,4,0,0,0,0,0,0,0,164,1,1,50,Matches
Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,28,1989,9.3,2,0,0,21,8,0,1,16,14,0,0,0,108,12,16,42.9,Matches
André Schürrle\Andre-Schurrle,de GER,FWMF,Fulham,27,1990,18.2,2,0,0,17,19,11,35,7,16,0,0,0,126,10,15,40,Matches
Ken Sema\Ken-Sema,se SWE,FWMF,Watford,24,1993,8.4,1,0,0,13,9,1,7,2,9,0,0,0,60,14,18,43.8,Matches
Jean Seri\Jean-Seri,ci CIV,MF,Fulham,27,1991,24.9,6,0,0,33,23,1,25,25,35,0,0,0,254,9,12,42.9,Matches
Ryan Sessegnon\Ryan-Sessegnon,eng ENG,FWDF,Fulham,18,2000,25.6,0,0,0,20,22,16,49,13,25,0,0,0,193,12,35,25.5,Matches
Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Liverpool,26,1991,11.8,2,0,0,9,14,2,24,7,4,0,0,0,102,1,4,20,Matches
Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,23,1995,28.8,11,0,0,42,18,1,36,18,25,0,0,0,342,33,20,62.3,Matches
Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,26,1992,10.5,1,0,0,16,5,0,15,12,9,0,0,0,146,11,4,73.3,Matches
Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MF,Everton,28,1989,34.6,3,0,0,33,39,3,61,19,31,0,0,0,258,12,29,29.3,Matches
Adrien Silva\Adrien-Silva,pt POR,MF,Leicester City,29,1989,1,0,0,0,1,2,0,0,1,1,0,0,0,11,0,0,,Matches
Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,23,1994,31.7,3,0,0,31,24,2,69,26,46,1,0,0,254,7,23,23.3,Matches
David Silva\David-Silva,es ESP,MF,Manchester City,32,1986,26.7,2,0,0,26,25,6,70,20,22,0,0,0,215,17,14,54.8,Matches
Xande Silva\Xande-Silva,pt POR,FW,West Ham,21,1997,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,50,Matches
Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,31,1987,3.2,0,0,0,2,0,0,1,4,7,0,0,0,35,7,4,63.6,Matches
Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,21,1996,4.5,0,0,0,3,1,0,1,7,4,0,1,1,46,11,9,55,Matches
Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,21,1997,2.4,0,0,0,1,5,1,3,2,0,0,0,0,23,1,9,10,Matches
Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,28,1989,25.9,2,0,0,25,19,3,24,22,30,0,0,0,259,19,18,51.4,Matches
Oliver Skipp\Oliver-Skipp,eng ENG,MFFW,Tottenham,17,2000,2.4,0,0,0,4,3,0,0,1,3,0,0,0,30,5,3,62.5,Matches
Callum Slattery\Callum-Slattery,eng ENG,MF,Southampton,19,1999,1.2,0,0,0,4,3,0,1,0,2,0,0,0,10,3,6,33.3,Matches
Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,28,1989,23.6,1,0,0,22,8,2,2,22,15,0,1,1,230,90,32,73.8,Matches
Adam Smith\Adam-Smith,eng ENG,DF,Bournemouth,27,1991,23,5,1,0,18,44,0,18,21,28,0,1,0,191,27,21,56.3,Matches
Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,26,1992,12.7,2,1,0,11,6,0,16,21,15,0,0,0,106,11,15,42.3,Matches
Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Ham,30,1987,24.7,10,0,0,36,49,3,56,13,27,0,1,0,185,14,28,33.3,Matches
Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,26,1991,16.6,4,0,0,9,7,1,44,17,17,0,0,0,175,16,16,50,Matches
Ramadan Sobhi\Ramadan-Sobhi,eg EGY,FW,Huddersfield,21,1997,0.9,0,0,0,0,1,0,3,0,2,0,0,0,9,2,1,66.7,Matches
Dominic Solanke\Dominic-Solanke,eng ENG,FW,Bournemouth,20,1997,3.9,0,0,0,2,9,1,2,1,6,0,0,0,28,7,22,24.1,Matches
Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,28,1990,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
Ça?lar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,22,1996,4.1,1,0,0,9,2,0,2,5,5,0,1,0,37,15,6,71.4,Matches
Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,39,1979,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,Matches
Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,28,1989,11.5,1,0,0,6,10,3,18,4,7,0,0,0,85,8,12,40,Matches
Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,29,1989,27.6,6,1,0,44,10,0,4,28,53,0,0,0,337,17,16,51.5,Matches
Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,24,1994,18.9,4,0,0,13,7,0,1,27,15,0,1,0,219,37,26,58.7,Matches
Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,23,1994,30.8,3,0,0,41,44,13,90,21,17,2,0,0,161,8,26,23.5,Matches
John Stones\John-Stones,eng ENG,DF,Manchester City,24,1994,19.6,1,0,0,6,7,1,2,17,11,0,0,0,188,50,18,73.5,Matches
Daniel Sturridge\Daniel-Sturridge,eng ENG,FWMF,Liverpool,28,1989,5.7,1,0,0,5,10,4,4,0,2,0,0,0,35,1,14,6.7,Matches
Denis Suárez\Denis-Suarez,es ESP,FW,Arsenal,24,1994,0.8,0,0,0,0,1,1,0,1,1,0,0,0,6,0,0,,Matches
Isaac Success\Isaac-Success,ng NGA,FWMF,Watford,22,1996,11.7,4,0,0,24,48,12,14,3,17,0,0,0,57,17,44,27.9,Matches
Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Newcastle Utd,29,1989,14.5,2,0,0,12,16,0,18,16,10,0,0,0,161,9,8,52.9,Matches
Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,31,1986,16,2,0,0,8,6,0,5,6,8,0,0,0,181,12,11,52.2,Matches
Sam Surridge\Sam-Surridge,eng ENG,FWDF,Bournemouth,20,1998,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,Matches
Alexander Sørloth\Alexander-Sorloth,no NOR,FWMF,Crystal Palace,22,1995,2.1,0,0,0,4,2,0,1,0,1,0,0,0,16,8,9,47.1,Matches
Matt Targett\Matt-Targett,eng ENG,DFMF,Southampton,22,1995,13.2,2,0,0,8,10,1,47,15,15,0,0,0,107,17,22,43.6,Matches
James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,25,1992,34.3,8,0,0,35,32,4,1,34,39,0,0,0,405,113,59,65.7,Matches
Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,24,1993,36,2,0,0,15,48,1,80,36,34,0,0,0,331,47,50,48.5,Matches
Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,21,1997,12.1,2,0,0,11,15,0,15,4,11,0,0,0,114,12,7,63.2,Matches
James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,29,1989,28.4,5,0,0,16,12,2,0,17,28,0,0,0,253,77,61,55.8,Matches
Lucas Torreira\Lucas-Torreira,uy URU,MF,Arsenal,22,1996,26.5,7,1,0,37,77,0,16,38,46,0,0,0,349,17,19,47.2,Matches
Cenk Tosun\Cenk-Tosun,tr TUR,FW,Everton,27,1991,11.8,3,0,0,17,16,10,5,6,11,0,0,0,56,27,37,42.2,Matches
Andros Townsend\Andros-Townsend,eng ENG,FWMF,Crystal Palace,27,1991,33.4,1,0,0,10,57,9,110,36,39,1,0,0,264,3,12,20,Matches
Adama Traoré\Adama-Traore,es ESP,FWDF,Wolves,22,1996,10,1,0,0,15,26,7,39,6,8,0,0,0,66,19,19,50,Matches
Mark Travers\Mark-Travers,ie IRL,GK,Bournemouth,19,1999,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,,Matches
Kieran Trippier\Kieran-Trippier,eng ENG,DF,Tottenham,27,1990,25.3,2,0,0,20,24,6,105,31,38,0,0,1,273,26,20,56.5,Matches
Antonio Valencia\Antonio-Valencia,ec ECU,DFMF,Manchester Utd,32,1985,5.2,2,0,0,7,4,0,9,6,4,0,0,0,35,3,2,60,Matches
Yan Valery\Yan-Valery,fr FRA,DFMF,Southampton,19,1999,19,4,1,1,28,6,2,43,13,27,0,0,0,160,44,46,48.9,Matches
Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,31,1987,30.3,3,1,0,20,19,37,20,3,13,2,0,0,86,45,65,40.9,Matches
Jan Vertonghen\Jan-Vertonghen,be BEL,DF,Tottenham,31,1987,21.2,4,1,1,11,10,1,16,22,31,0,2,0,265,38,24,61.3,Matches
Jannik Vestergaard\Jannik-Vestergaard,dk DEN,DF,Southampton,25,1992,22.5,2,0,0,16,14,1,1,27,33,0,0,0,277,60,35,63.2,Matches
Luciano Vietto\Luciano-Vietto,ar ARG,FWMF,Fulham,24,1993,11,1,0,0,13,19,0,13,6,12,0,1,0,84,1,4,20,Matches
Rúben Vinagre\Ruben-Vinagre,pt POR,DFMF,Wolves,19,1999,7.9,1,0,0,13,10,1,34,17,7,0,0,0,73,6,12,33.3,Matches
Sam Vokes\Sam-Vokes,wal WAL,FW,Burnley,28,1989,10.2,0,0,0,14,9,8,1,1,0,0,0,0,19,70,77,47.6,Matches
Michel Vorm\Michel-Vorm,nl NED,GK,Tottenham,34,1983,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,,Matches
Mat?j Vydra\Matej-Vydra,cz CZE,FWMF,Burnley,26,1992,3.5,1,0,0,7,1,2,1,3,3,0,0,0,21,6,7,46.2,Matches
Theo Walcott\Theo-Walcott,eng ENG,FWMF,Everton,29,1989,23.5,1,0,0,11,26,19,49,14,14,0,0,0,122,11,35,23.9,Matches
Kyle Walker\Kyle-Walker,eng ENG,DF,Manchester City,28,1990,30.9,3,0,0,15,14,4,52,17,31,0,1,0,348,33,17,66,Matches
Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,Tottenham,21,1997,4.2,1,0,0,4,10,1,5,5,2,0,0,0,43,5,7,41.7,Matches
Aaron Wan-Bissaka\Aaron-Wan-Bissaka,eng ENG,DF,Crystal Palace,20,1997,34.8,4,1,0,23,16,3,40,76,60,0,1,0,313,29,27,51.8,Matches
Victor Wanyama\Victor-Wanyama,ke KEN,MF,Tottenham,27,1991,5.7,2,0,0,10,6,0,2,8,14,0,0,0,72,11,13,45.8,Matches
Danny Ward\Danny-Ward,eng ENG,FW,Cardiff City,26,1991,4.9,0,0,0,2,7,3,3,1,1,0,0,0,14,11,23,32.4,Matches
Joel Ward\Joel-Ward,eng ENG,DF,Crystal Palace,28,1989,6.1,1,0,0,8,6,1,7,6,8,0,0,0,64,16,10,61.5,Matches
Stephen Ward\Stephen-Ward,ie IRL,DF,Burnley,32,1985,2.5,1,0,0,2,3,0,7,1,2,0,0,0,31,0,0,,Matches
James Ward-Prowse\James-Ward-Prowse,eng ENG,MFDF,Southampton,23,1994,21.6,4,0,0,23,10,3,38,20,22,0,1,1,190,16,41,28.1,Matches
Danny Welbeck\Danny-Welbeck,eng ENG,FWMF,Arsenal,27,1990,1.7,0,0,0,3,2,0,3,1,3,0,0,0,12,4,7,36.4,Matches
Ashley Westwood\Ashley-Westwood,eng ENG,MF,Burnley,28,1990,31.4,5,0,0,30,22,1,36,31,40,0,0,0,412,14,13,51.9,Matches
Connor Wickham\Connor-Wickham,eng ENG,FW,Crystal Palace,25,1993,0.7,0,0,0,3,0,0,1,0,0,0,0,0,4,4,7,36.4,Matches
Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,Liverpool,27,1990,30.3,3,0,0,19,30,2,7,26,32,0,0,0,309,25,26,49,Matches
Danny Williams\Danny-Williams,us USA,MF,Huddersfield,29,1989,1.1,1,0,0,3,1,0,0,4,0,0,0,0,11,0,1,0,Matches
Willian\Willian,br BRA,FW,Chelsea,29,1988,23.3,2,0,0,12,31,11,74,12,25,1,0,0,142,5,17,22.7,Matches
Joe Willock\Joe-Willock,eng ENG,MF,Arsenal,18,1999,0.7,0,0,0,0,2,0,0,2,0,0,0,0,1,0,2,0,Matches
Ben Wilmot\Ben-Wilmot,eng ENG,MF,Watford,18,1999,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
Jack Wilshere\Jack-Wilshere,eng ENG,MF,West Ham,26,1992,4.4,2,0,0,7,12,0,0,1,4,0,0,0,30,0,0,,Matches
Callum Wilson\Callum-Wilson,eng ENG,FW,Bournemouth,26,1992,28.1,3,0,0,42,32,20,27,1,9,3,0,0,100,26,62,29.5,Matches
Harry Winks\Harry-Winks,eng ENG,MF,Tottenham,22,1996,17.7,4,0,0,17,15,2,5,14,21,0,0,0,203,5,10,33.3,Matches
Chris Wood\Chris-Wood,nz NZL,FW,Burnley,26,1991,28.8,2,0,0,28,24,53,10,4,9,0,0,0,106,94,112,45.6,Matches
Granit Xhaka\Granit-Xhaka,ch SUI,MFDF,Arsenal,25,1992,27.8,10,0,0,45,51,1,38,24,38,0,2,0,354,42,36,53.8,Matches
Andriy Yarmolenko\Andriy-Yarmolenko,ua UKR,FWMF,West Ham,28,1989,5.1,2,0,0,8,8,1,13,1,2,0,0,0,32,0,1,0,Matches
DeAndre Yedlin\DeAndre-Yedlin,us USA,DF,Newcastle Utd,25,1993,27.5,6,1,0,41,14,4,66,25,27,0,3,1,229,29,28,50.9,Matches
Maya Yoshida\Maya-Yoshida,jp JPN,DF,Southampton,29,1988,16.9,0,0,0,4,7,2,0,30,10,0,0,0,193,25,21,54.3,Matches
Ashley Young\Ashley-Young,eng ENG,DF,Manchester Utd,33,1985,28.5,9,1,1,38,32,4,86,38,29,0,0,0,272,20,8,71.4,Matches
Pablo Zabaleta\Pablo-Zabaleta,ar ARG,DF,West Ham,33,1985,23.2,4,0,0,18,29,2,41,42,28,0,0,0,223,26,31,45.6,Matches
Wilfried Zaha\Wilfried-Zaha,ci CIV,FW,Crystal Palace,25,1992,33.7,9,1,1,45,102,16,54,12,33,5,0,0,228,5,31,13.9,Matches
Andre-Frank Zambo Anguissa\Andre-Frank-Zambo-Anguissa,cm CMR,MF,Fulham,22,1995,16.9,2,1,1,24,18,2,2,31,33,0,0,0,222,23,17,57.5,Matches
Davide Zappacosta\Davide-Zappacosta,it ITA,DF,Chelsea,26,1992,1.4,0,0,0,2,1,0,3,2,1,0,0,0,13,2,2,50,Matches
Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,Manchester City,21,1996,12.8,1,0,0,15,5,1,34,17,16,0,0,0,153,26,28,48.1,Matches
Kenneth Zohore\Kenneth-Zohore,dk DEN,FW,Cardiff City,24,1994,8.4,1,0,0,14,20,4,9,0,1,0,0,0,22,34,56,37.8,Matches
Kurt Zouma\Kurt-Zouma,fr FRA,DF,Everton,23,1994,29,4,1,1,21,16,2,2,41,20,0,0,0,350,84,39,68.3,Matches
