Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Ben Gibson\Ben-Gibson,eng ENG,DF,Burnley,25,1993,1,1,62,0.7,1,0,1,0,0,1,0,1.45,0,1.45,1.45,1.45,Matches
Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,31,1986,27,7,847,9.4,2,4,2,0,0,1,0,0.21,0.43,0.64,0.21,0.64,Matches
André Gomes\Andre-Gomes,pt POR,MF,Everton,25,1993,27,24,1980,22,1,1,1,0,0,7,0,0.05,0.05,0.09,0.05,0.09,Matches
Angel Gomes\Angel-Gomes,eng ENG,MFFW,Manchester Utd,17,2000,2,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,21,1997,16,12,1063,11.8,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Jon Gorenc Stankovi?\Jon-Gorenc-Stankovic,si SVN,MFDF,Huddersfield,22,1996,11,9,715,7.9,1,0,1,0,0,2,0,0.13,0,0.13,0.13,0.13,Matches
Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,28,1990,25,19,1739,19.3,2,1,2,0,0,8,0,0.1,0.05,0.16,0.1,0.16,Matches
Karlan Grant\Karlan-Grant,eng ENG,FWMF,Huddersfield,20,1997,13,9,877,9.7,3,0,3,0,0,0,0,0.31,0,0.31,0.31,0.31,Matches
Andre Gray\Andre-Gray,jm JAM,FW,Watford,27,1991,29,13,1366,15.2,7,2,7,0,0,2,0,0.46,0.13,0.59,0.46,0.59,Matches
Demarai Gray\Demarai-Gray,eng ENG,FWMF,Leicester City,22,1996,34,23,1985,22.1,4,1,4,0,0,2,0,0.18,0.05,0.23,0.18,0.23,Matches
Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,16,2001,3,1,117,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Pascal Groß\Pascal-Gross,de GER,MF,Brighton,27,1991,25,24,1864,20.7,3,3,2,1,2,1,0,0.14,0.14,0.29,0.1,0.24,Matches
Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,31,1987,20,20,1754,19.5,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Mattéo Guendouzi\Matteo-Guendouzi,fr FRA,MF,Arsenal,19,1999,33,23,2149,23.9,0,0,0,0,0,9,0,0,0,0,0,0,Matches
?lkay Gündo?an\Ilkay-Gundogan,de GER,MF,Manchester City,27,1990,31,23,2137,23.7,6,3,6,0,0,3,0,0.25,0.13,0.38,0.25,0.38,Matches
Angus Gunn\Angus-Gunn,eng ENG,GK,Southampton,22,1996,12,12,1080,12,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Aron Gunnarsson\Aron-Gunnarsson,is ISL,MF,Cardiff City,29,1989,28,27,2266,25.2,1,1,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,Matches
Florent Hadergjonaj\Florent-Hadergjonaj,xk KVX,DFMF,Huddersfield,24,1994,24,19,1842,20.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Ben Hamer\Ben-Hamer,eng ENG,GK,Huddersfield,30,1987,7,7,552,6.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kadeem Harris\Kadeem-Harris,eng ENG,MFFW,Cardiff City,25,1993,13,3,375,4.2,1,0,1,0,0,1,0,0.24,0,0.24,0.24,0.24,Matches
Joe Hart\Joe-Hart,eng ENG,GK,Burnley,31,1987,19,19,1710,19,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Isaac Hayden\Isaac-Hayden,eng ENG,MF,Newcastle Utd,23,1995,25,21,1859,20.7,1,4,1,0,0,3,1,0.05,0.19,0.24,0.05,0.24,Matches
Eden Hazard\Eden-Hazard,be BEL,FW,Chelsea,27,1991,37,32,2923,32.5,16,15,12,4,4,2,0,0.49,0.46,0.95,0.37,0.83,Matches
Rhys Healey\Rhys-Healey,wal WAL,FWMF,Cardiff City,23,1994,3,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Tom Heaton\Tom-Heaton,eng ENG,GK,Burnley,32,1986,19,19,1710,19,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,28,1990,32,21,1987,22.1,1,3,1,0,0,2,1,0.05,0.14,0.18,0.05,0.18,Matches
Jeff Hendrick\Jeff-Hendrick,ie IRL,MFFW,Burnley,26,1992,32,25,2063,22.9,3,0,3,0,0,4,0,0.13,0,0.13,0.13,0.13,Matches
Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,31,1987,18,17,1576,17.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,30,1988,25,14,1334,14.8,7,1,7,0,0,2,0,0.47,0.07,0.54,0.47,0.54,Matches
Ander Herrera\Ander-Herrera,es ESP,MF,Manchester Utd,28,1989,22,16,1403,15.6,2,3,2,0,0,4,0,0.13,0.19,0.32,0.13,0.32,Matches
Son Heung-min\Son-Heung-min,kr KOR,FWMF,Tottenham,26,1992,31,23,2039,22.7,12,6,12,0,0,2,1,0.53,0.26,0.79,0.53,0.79,Matches
Gonzalo Higuaín\Gonzalo-Higuain,ar ARG,FW,Chelsea,30,1987,14,13,1085,12.1,5,0,5,0,0,0,0,0.41,0,0.41,0.41,0.41,Matches
Wesley Hoedt\Wesley-Hoedt,nl NED,DF,Southampton,24,1994,13,13,1170,13,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Jonathan Hogg\Jonathan-Hogg,eng ENG,MF,Huddersfield,29,1988,29,29,2367,26.3,0,1,0,0,0,8,1,0,0.04,0.04,0,0.04,Matches
Junior Hoilett\Junior-Hoilett,ca CAN,FWMF,Cardiff City,28,1990,32,23,2141,23.8,3,1,3,0,0,4,0,0.13,0.04,0.17,0.13,0.17,Matches
Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,22,1995,10,9,807,9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
José Holebas\Jose-Holebas,gr GRE,DF,Watford,34,1984,28,27,2393,26.6,3,6,3,0,0,12,1,0.11,0.23,0.34,0.11,0.34,Matches
Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,21,1996,5,4,408,4.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,17,2000,10,4,393,4.4,0,1,0,0,0,0,0,0,0.23,0.23,0,0.23,Matches
Will Hughes\Will-Hughes,eng ENG,MFFW,Watford,23,1995,32,31,2418,26.9,2,4,2,0,0,5,0,0.07,0.15,0.22,0.07,0.22,Matches
Emerson Hyndman\Emerson-Hyndman,us USA,MF,Bournemouth,22,1996,1,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,22,1995,31,31,2760,30.7,4,3,4,0,0,8,2,0.13,0.1,0.23,0.13,0.23,Matches
Jordon Ibe\Jordon-Ibe,eng ENG,MFFW,Bournemouth,22,1995,19,9,797,8.9,1,1,1,0,0,1,0,0.11,0.11,0.23,0.11,0.23,Matches
Vicente Iborra\Vicente-Iborra,es ESP,MF,Leicester City,30,1988,8,3,229,2.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,21,1996,30,9,941,10.5,1,3,1,0,0,2,0,0.1,0.29,0.38,0.1,0.38,Matches
Danny Ings\Danny-Ings,eng ENG,FW,Southampton,26,1992,24,23,1651,18.3,7,3,4,3,3,1,0,0.38,0.16,0.55,0.22,0.38,Matches
Alex Iwobi\Alex-Iwobi,ng NGA,FWMF,Arsenal,22,1996,35,22,1970,21.9,3,6,3,0,0,0,0,0.14,0.27,0.41,0.14,0.41,Matches
José Izquierdo\Jose-Izquierdo,co COL,MFFW,Brighton,26,1992,15,9,795,8.8,0,1,0,0,0,1,0,0,0.11,0.11,0,0.11,Matches
Phil Jagielka\Phil-Jagielka,eng ENG,DFMF,Everton,35,1982,7,4,331,3.7,1,0,1,0,0,0,1,0.27,0,0.27,0.27,0.27,Matches
Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,24,1993,19,12,1020,11.3,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,29,1989,18,17,1520,16.9,0,2,0,0,0,3,0,0,0.12,0.12,0,0.12,Matches
Vincent Janssen\Vincent-Janssen,nl NED,FW,Tottenham,24,1994,3,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Carl Jenkinson\Carl-Jenkinson,eng ENG,DF,Arsenal,26,1992,3,2,166,1.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,21,1997,29,8,1036,11.5,7,3,6,1,1,1,0,0.61,0.26,0.87,0.52,0.78,Matches
Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,27,1991,38,36,3111,34.6,13,7,11,2,2,4,0,0.38,0.2,0.58,0.32,0.52,Matches
Stefan Johansen\Stefan-Johansen,no NOR,MF,Fulham,27,1991,12,4,417,4.6,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,18,2000,1,1,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Tyreke Johnson\Tyreke-Johnson,eng ENG,FW,Southampton,19,1998,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,26,1992,18,15,1263,14,0,1,0,0,0,1,0,0,0.07,0.07,0,0.07,Matches
Jorginho\Jorginho,it ITA,MF,Chelsea,26,1991,37,37,3156,35.1,2,0,1,1,1,8,0,0.06,0,0.06,0.03,0.03,Matches
Joselu\Joselu,es ESP,FW,Newcastle Utd,28,1990,16,5,596,6.6,2,0,2,0,0,1,0,0.3,0,0.3,0.3,0.3,Matches
Diogo Jota\Diogo-Jota,pt POR,FWMF,Wolves,21,1996,33,29,2355,26.2,9,5,9,0,0,11,0,0.34,0.19,0.54,0.34,0.54,Matches
Mathias Jørgensen\Mathias-Jorgensen,dk DEN,DF,Huddersfield,28,1990,24,24,2147,23.9,3,1,3,0,0,6,0,0.13,0.04,0.17,0.13,0.17,Matches
Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,27,1991,21,19,1586,17.6,0,0,0,0,0,4,1,0,0,0,0,0,Matches
Elias Kachunga\Elias-Kachunga,cd COD,FWMF,Huddersfield,26,1992,20,13,1182,13.1,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Aboubakar Kamara\Aboubakar-Kamara,mr MTN,FWMF,Fulham,23,1995,13,5,693,7.7,3,0,2,1,2,2,0,0.39,0,0.39,0.26,0.26,Matches
Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,25,1993,28,27,2424,26.9,17,4,13,4,4,5,0,0.63,0.15,0.78,0.48,0.63,Matches
N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,27,1991,36,36,3092,34.4,4,4,4,0,0,3,0,0.12,0.12,0.23,0.12,0.23,Matches
Beram Kayal\Beram-Kayal,il ISR,MF,Brighton,30,1988,18,9,940,10.4,1,1,1,0,0,4,0,0.1,0.1,0.19,0.1,0.19,Matches
Michael Keane\Michael-Keane,eng ENG,DF,Everton,25,1993,33,33,2969,33,1,2,1,0,0,2,0,0.03,0.06,0.09,0.03,0.09,Matches
Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,26,1992,7,0,108,1.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,23,1995,25,16,1390,15.4,2,1,2,0,0,0,0,0.13,0.06,0.19,0.13,0.19,Matches
Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,28,1990,13,12,1111,12.3,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,22,1996,25,14,1348,15,1,1,1,0,1,1,0,0.07,0.07,0.13,0.07,0.13,Matches
Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,21,1997,10,8,791,8.8,0,1,0,0,0,1,0,0,0.11,0.11,0,0.11,Matches
Max Kilman\Max-Kilman,eng ENG,DF,Wolves,21,1997,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Joshua King\Joshua-King,no NOR,FW,Bournemouth,26,1992,35,34,2961,32.9,12,3,7,5,6,3,0,0.36,0.09,0.46,0.21,0.3,Matches
Anthony Knockaert\Anthony-Knockaert,fr FRA,FWMF,Brighton,26,1991,30,18,1837,20.4,2,6,2,0,0,4,1,0.1,0.29,0.39,0.1,0.39,Matches
Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,25,1993,24,22,1887,21,0,5,0,0,0,5,0,0,0.24,0.24,0,0.24,Matches
Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,32,1986,17,13,1224,13.6,1,0,1,0,0,6,0,0.07,0,0.07,0.07,0.07,Matches
Terence Kongolo\Terence-Kongolo,nl NED,DF,Huddersfield,24,1994,32,32,2716,30.2,1,1,1,0,0,4,0,0.03,0.03,0.07,0.03,0.07,Matches
Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,32,1985,17,13,1331,14.8,3,0,3,0,0,1,0,0.2,0,0.2,0.2,0.2,Matches
Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,Crystal Palace,28,1989,31,21,1899,21.1,0,2,0,0,0,3,0,0,0.09,0.09,0,0.09,Matches
Mateo Kova?i?\Mateo-Kovacic,hr CRO,MF,Chelsea,24,1994,32,21,1735,19.3,0,2,0,0,0,3,0,0,0.1,0.1,0,0.1,Matches
Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,MFFW,Huddersfield,27,1991,5,5,405,4.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,27,1991,35,27,2502,27.8,13,8,13,0,0,2,0,0.47,0.29,0.76,0.47,0.76,Matches
Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,30,1988,13,5,468,5.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,26,1992,19,9,974,10.8,4,2,4,0,0,2,0,0.37,0.18,0.55,0.37,0.55,Matches
Manuel Lanzini\Manuel-Lanzini,ar ARG,MF,West Ham,25,1993,10,8,686,7.6,1,1,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,Matches
Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,24,1994,35,34,3057,34,3,3,3,0,0,3,0,0.09,0.09,0.18,0.09,0.18,Matches
Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,24,1993,32,32,2745,30.5,0,1,0,0,0,4,0,0,0.03,0.03,0,0.03,Matches
Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,28,1989,26,25,2250,25,0,1,0,0,0,5,0,0,0.04,0.04,0,0.04,Matches
Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,27,1991,12,12,1054,11.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,24,1993,21,18,1613,17.9,1,1,1,0,0,5,0,0.06,0.06,0.11,0.06,0.11,Matches
Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Burnley,31,1987,16,14,1215,13.5,1,1,1,0,0,1,0,0.07,0.07,0.15,0.07,0.15,Matches
Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,26,1992,32,31,2836,31.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,23,1994,30,29,2506,27.8,2,0,2,0,0,12,0,0.07,0,0.07,0.07,0.07,Matches
Stephan Lichtsteiner\Stephan-Lichtsteiner,ch SUI,DF,Arsenal,34,1984,14,10,938,10.4,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,24,1994,30,29,2601,28.9,1,1,1,0,0,1,0,0.03,0.03,0.07,0.03,0.07,Matches
Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,Manchester Utd,25,1992,27,19,1663,18.5,4,2,3,1,1,3,0,0.22,0.11,0.32,0.16,0.27,Matches
Fernando Llorente\Fernando-Llorente,es ESP,FW,Tottenham,33,1985,20,6,694,7.7,1,4,1,0,0,2,0,0.13,0.52,0.65,0.13,0.65,Matches
Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,31,1986,33,33,2970,33,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jürgen Locadia\Jurgen-Locadia,nl NED,FWMF,Brighton,24,1993,26,12,1236,13.7,2,0,2,0,0,1,0,0.15,0,0.15,0.15,0.15,Matches
Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Chelsea,22,1996,24,6,998,11.1,6,2,6,0,0,0,0,0.54,0.18,0.72,0.54,0.72,Matches
Kevin Long\Kevin-Long,ie IRL,DF,Burnley,27,1990,6,5,514,5.7,0,1,0,0,0,0,0,0,0.18,0.18,0,0.18,Matches
Shane Long\Shane-Long,ie IRL,FWMF,Southampton,31,1987,26,12,1272,14.1,5,1,5,0,0,3,0,0.35,0.07,0.42,0.35,0.42,Matches
Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,20,1997,9,8,687,7.6,1,0,1,0,0,2,0,0.13,0,0.13,0.13,0.13,Matches
Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Everton,20,1997,21,3,618,6.9,0,2,0,0,0,0,0,0,0.29,0.29,0,0.29,Matches
Jonas Lössl\Jonas-Lossl,dk DEN,GK,Huddersfield,29,1989,31,30,2778,30.9,0,1,0,0,0,1,0,0,0.03,0.03,0,0.03,Matches
Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,29,1989,13,11,986,11,1,0,1,0,0,1,0,0.09,0,0.09,0.09,0.09,Matches
Chris Löwe\Chris-Lowe,de GER,DFMF,Huddersfield,29,1989,29,23,2057,22.9,0,2,0,0,0,2,0,0,0.09,0.09,0,0.09,Matches
Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,29,1989,21,19,1750,19.4,0,0,0,0,0,7,0,0,0,0,0,0,Matches
David Luiz\David-Luiz,br BRA,DF,Chelsea,31,1987,36,36,3238,36,3,2,3,0,0,3,0,0.08,0.06,0.14,0.08,0.14,Matches
Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,25,1993,32,22,2136,23.7,12,0,12,0,0,4,0,0.51,0,0.51,0.51,0.51,Matches
James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,21,1996,36,35,2831,31.5,7,7,6,1,2,4,1,0.22,0.22,0.45,0.19,0.41,Matches
Gary Madine\Gary-Madine,eng ENG,FWMF,Cardiff City,27,1990,5,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,25,1993,31,31,2596,28.8,3,0,3,0,0,6,1,0.1,0,0.1,0.1,0.1,Matches
Riyad Mahrez\Riyad-Mahrez,dz ALG,FWMF,Manchester City,27,1991,27,14,1343,14.9,7,4,7,0,1,0,0,0.47,0.27,0.74,0.47,0.74,Matches
Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,20,1997,16,11,987,11,1,1,1,0,0,2,1,0.09,0.09,0.18,0.09,0.18,Matches
Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,26,1992,36,35,3077,34.2,22,1,22,0,0,2,0,0.64,0.03,0.67,0.64,0.67,Matches
Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,24,1994,18,12,1101,12.2,0,3,0,0,0,2,0,0,0.25,0.25,0,0.25,Matches
Solly March\Solly-March,eng ENG,FWMF,Brighton,24,1994,35,30,2463,27.4,1,5,1,0,0,1,0,0.04,0.18,0.22,0.04,0.22,Matches
Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,31,1986,26,20,1927,21.4,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Lazar Markovi?\Lazar-Markovic,rs SRB,FW,Fulham,24,1994,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Anthony Martial\Anthony-Martial,fr FRA,FW,Manchester Utd,22,1995,27,18,1621,18,10,2,9,1,1,2,0,0.56,0.11,0.67,0.5,0.61,Matches
Adam Masina\Adam-Masina,ma MAR,DF,Watford,24,1994,14,11,1004,11.2,0,1,0,0,0,5,0,0,0.09,0.09,0,0.09,Matches
Arthur Masuaku\Arthur-Masuaku,cd COD,DF,West Ham,24,1993,23,19,1759,19.5,0,1,0,0,0,2,0,0,0.05,0.05,0,0.05,Matches
Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,30,1988,22,16,1289,14.3,3,2,3,0,0,3,0,0.21,0.14,0.35,0.21,0.35,Matches
Nemanja Mati?\Nemanja-Matic,rs SRB,MF,Manchester Utd,29,1988,28,28,2436,27.1,1,0,1,0,0,7,1,0.04,0,0.04,0.04,0.04,Matches
Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,26,1991,22,17,1537,17.1,1,0,1,0,0,3,0,0.06,0,0.06,0.06,0.06,Matches
Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DF,Arsenal,20,1997,4,3,148,1.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Alfie Mawson\Alfie-Mawson,eng ENG,DF,Fulham,24,1994,15,13,1131,12.6,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Isaac Mbenza\Isaac-Mbenza,be BEL,FWMF,Huddersfield,22,1996,22,10,986,11,1,1,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,Matches
James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,30,1987,38,36,3058,34,3,6,3,0,0,7,0,0.09,0.18,0.26,0.09,0.26,Matches
Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,28,1989,25,25,2250,25,0,0,0,0,0,1,0,0,0,0,0,0,Matches
James McCarthy\James-McCarthy,ie IRL,MF,Everton,27,1990,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kevin McDonald\Kevin-McDonald,sco SCO,MF,Fulham,29,1988,15,10,841,9.3,0,0,0,0,0,5,1,0,0,0,0,0,Matches
Dwight McNeil\Dwight-McNeil,eng ENG,MFFW,Burnley,18,1999,21,19,1591,17.7,3,5,3,0,0,2,0,0.17,0.28,0.45,0.17,0.45,Matches
Scott McTominay\Scott-McTominay,sco SCO,MFDF,Manchester Utd,21,1996,16,9,867,9.6,2,0,2,0,0,1,0,0.21,0,0.21,0.21,0.21,Matches
Ben Mee\Ben-Mee,eng ENG,DF,Burnley,28,1989,38,38,3420,38,0,2,0,0,0,9,0,0,0.05,0.05,0,0.05,Matches
Nathaniel Mendez-Laing\Nathaniel-Mendez-Laing,eng ENG,MFFW,Cardiff City,26,1992,20,11,985,10.9,4,1,3,1,1,0,0,0.37,0.09,0.46,0.27,0.37,Matches
Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,24,1994,10,10,900,10,0,5,0,0,0,1,0,0,0.5,0.5,0,0.5,Matches
Nampalys Mendy\Nampalys-Mendy,sn SEN,MF,Leicester City,26,1992,31,23,2092,23.2,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Chris Mepham\Chris-Mepham,wal WAL,DF,Bournemouth,20,1997,13,10,850,9.4,0,1,0,0,0,1,0,0,0.11,0.11,0,0.11,Matches
Max Meyer\Max-Meyer,de GER,MFFW,Crystal Palace,22,1995,29,15,1416,15.7,1,2,1,0,0,3,0,0.06,0.13,0.19,0.06,0.19,Matches
Luka Milivojevi?\Luka-Milivojevic,rs SRB,MF,Crystal Palace,27,1991,38,38,3420,38,12,2,2,10,11,10,0,0.32,0.05,0.37,0.05,0.11,Matches
James Milner\James-Milner,eng ENG,MFDF,Liverpool,32,1986,31,19,1789,19.9,5,4,2,3,3,6,1,0.25,0.2,0.45,0.1,0.3,Matches
Yerry Mina\Yerry-Mina,co COL,DF,Everton,23,1994,13,10,892,9.9,1,0,1,0,0,3,0,0.1,0,0.1,0.1,0.1,Matches
Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,25,1993,5,2,143,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Aleksandar Mitrovi?\Aleksandar-Mitrovic,rs SRB,FW,Fulham,23,1994,37,37,3280,36.4,11,3,10,1,1,7,0,0.3,0.08,0.38,0.27,0.36,Matches
Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,29,1989,25,19,1641,18.2,6,4,6,0,0,1,0,0.33,0.22,0.55,0.33,0.55,Matches
Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,32,1986,22,21,1861,20.7,1,3,1,0,0,5,0,0.05,0.15,0.19,0.05,0.19,Matches
Martín Montoya\Martin-Montoya,es ESP,DF,Brighton,27,1991,25,24,2167,24.1,0,1,0,0,0,4,0,0,0.04,0.04,0,0.04,Matches
Aaron Mooy\Aaron-Mooy,au AUS,MFFW,Huddersfield,27,1990,29,25,2330,25.9,3,1,2,1,1,4,0,0.12,0.04,0.15,0.08,0.12,Matches
Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,25,1992,16,11,941,10.5,5,0,5,0,0,3,0,0.48,0,0.48,0.48,0.48,Matches
Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,26,1992,2,2,154,1.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,34,1984,22,21,1925,21.4,3,0,3,0,0,3,2,0.14,0,0.14,0.14,0.14,Matches
Sean Morrison\Sean-Morrison,eng ENG,DF,Cardiff City,27,1991,34,34,3039,33.8,1,3,1,0,0,6,0,0.03,0.09,0.12,0.03,0.12,Matches
Victor Moses\Victor-Moses,ng NGA,FW,Chelsea,27,1990,2,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,23,1994,31,19,1778,19.8,2,3,2,0,0,1,1,0.1,0.15,0.25,0.1,0.25,Matches
Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,25,1992,32,25,2121,23.6,10,0,10,0,0,3,0,0.42,0,0.42,0.42,0.42,Matches
Lys Mousset\Lys-Mousset,fr FRA,FWMF,Bournemouth,22,1996,24,1,368,4.1,1,0,1,0,0,1,0,0.24,0,0.24,0.24,0.24,Matches
João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,31,1986,38,35,3032,33.7,1,8,1,0,0,4,0,0.03,0.24,0.27,0.03,0.27,Matches
Jacob Murphy\Jacob-Murphy,eng ENG,MFFW,Newcastle Utd,23,1995,9,3,302,3.4,0,1,0,0,0,0,0,0,0.3,0.3,0,0.3,Matches
Josh Murphy\Josh-Murphy,eng ENG,FWMF,Cardiff City,23,1995,29,22,1817,20.2,3,2,3,0,0,2,0,0.15,0.1,0.25,0.15,0.25,Matches
