Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
Guillermo Ochoa\Guillermo-Ochoa,mx MEX,GK,Granada,31,1985,38,2,0,0,0,2,0,0,3,1,0,0,0,Matches
Álvaro Odriozola\Alvaro-Odriozola,es ESP,DF,Real Sociedad,20,1995,14.2,0,0,0,12,13,1,73,12,11,1,0,0,Matches
Miguel Olavide\Miguel-Olavide,es ESP,MFDF,Osasuna,20,1996,5.6,3,0,0,7,6,0,12,9,12,0,0,0,Matches
Weligton Oliveira\Weligton-Oliveira,br BRA,DF,Málaga,36,1979,1,1,0,0,1,1,0,0,3,4,0,1,0,Matches
Javier Ontiveros\Javier-Ontiveros,es ESP,MF,Málaga,18,1997,9.2,4,0,0,18,17,0,35,6,16,0,0,0,Matches
Fabián Orellana\Fabian-Orellana,cl CHI,MFFW,Valencia,30,1986,12.6,3,1,1,16,19,1,23,13,13,0,0,0,Matches
Fabián Orellana\Fabian-Orellana,cl CHI,MFFW,Celta Vigo,30,1986,5.8,2,0,0,6,8,3,20,9,5,0,0,0,Matches
Adrián Ortolá\Adrian-Ortola,es ESP,GK,Alavés,22,1993,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Antonio Otegui\Antonio-Otegui,es ESP,MF,Osasuna,18,1998,0.6,0,0,0,2,1,0,0,1,0,0,0,0,Matches
Mikel Oyarzabal\Mikel-Oyarzabal,es ESP,FWMF,Real Sociedad,19,1997,30.2,0,0,0,30,60,7,57,22,22,1,0,0,Matches
Fernando Pacheco\Fernando-Pacheco,es ESP,GK,Alavés,24,1992,36,1,0,0,0,4,0,0,2,1,0,0,0,Matches
Asdrúbal Padrón\Asdrubal-Padron,es ESP,FWMF,Las Palmas,25,1991,0.4,0,0,0,1,1,0,0,0,0,0,0,0,Matches
Aleksandar Panti?\Aleksandar-Pantic,rs SRB,DF,Alavés,24,1992,1.7,1,0,0,1,1,0,1,3,2,0,0,0,Matches
Rubén Pardo\Ruben-Pardo,es ESP,MF,Betis,23,1992,14,2,0,0,12,7,0,44,24,15,0,0,0,Matches
Rubén Pardo\Ruben-Pardo,es ESP,MF,Real Sociedad,23,1992,1.8,0,0,0,1,1,0,15,2,1,0,0,0,Matches
Nicolás Pareja\Nicolas-Pareja,ar ARG,DF,Sevilla,32,1984,23.9,6,1,0,31,16,1,8,76,34,0,2,0,Matches
Daniel Parejo\Daniel-Parejo,es ESP,MF,Valencia,27,1989,35.4,12,0,0,44,91,2,197,41,68,0,1,0,Matches
Thomas Partey\Thomas-Partey,gh GHA,MFDF,Atlético Madrid,23,1993,7.1,5,0,0,21,5,0,6,19,16,0,0,0,Matches
Alexandre Pato\Alexandre-Pato,br BRA,FW,Villarreal,26,1989,9.7,0,0,0,14,24,8,6,5,5,0,0,0,Matches
Rubén Peña\Ruben-Pena,es ESP,MFFW,Eibar,25,1991,11.9,3,0,0,22,14,4,38,15,13,0,0,0,Matches
Adalberto Peñaranda\Adalberto-Penaranda,ve VEN,FW,Málaga,19,1997,1.9,1,0,0,10,4,3,0,0,4,0,0,0,Matches
Pepe\Pepe,pt POR,DF,Real Madrid,33,1983,12,1,0,0,11,16,4,1,19,9,0,0,0,Matches
Luis Perea\Luis-Perea,es ESP,MF,Osasuna,18,1997,0.2,0,0,0,0,0,0,0,1,0,0,0,0,Matches
Andreas Pereira\Andreas-Pereira,br BRA,MF,Granada,20,1996,31.2,10,1,0,46,48,1,158,31,28,0,0,0,Matches
Enzo Pérez\Enzo-Perez,ar ARG,MF,Valencia,30,1986,24.3,14,1,0,44,58,1,9,58,63,0,0,0,Matches
Hernán Pérez\Hernan-Perez,py PAR,MF,Espanyol,27,1989,19.8,8,0,0,59,29,6,62,30,37,0,0,0,Matches
Lucas Pérez\Lucas-Perez,es ESP,FW,La Coruña,27,1988,1,0,0,0,2,2,3,5,0,0,1,0,0,Matches
Nauzet Pérez\Nauzet-Perez,es ESP,GK,Osasuna,31,1985,13,1,0,0,0,4,0,0,2,0,0,0,0,Matches
Rubén Pérez\Ruben-Perez,es ESP,MF,Leganés,27,1989,25.9,11,0,0,62,43,0,26,67,58,0,0,0,Matches
Petros\Petros,br BRA,MF,Betis,27,1989,23.8,9,2,1,58,84,1,8,52,78,1,0,0,Matches
Germán Pezzella\German-Pezzella,ar ARG,DF,Betis,25,1991,34.4,10,0,0,42,27,8,2,100,50,0,2,0,Matches
Pablo Piatti\Pablo-Piatti,ar ARG,MF,Espanyol,27,1989,25.8,8,0,0,37,62,9,139,27,37,1,0,0,Matches
Cristiano Piccini\Cristiano-Piccini,it ITA,DF,Betis,23,1992,19.3,6,3,1,35,13,1,38,21,28,0,0,0,Matches
Óscar Pinchi\Oscar-Pinchi,es ESP,MF,La Coruña,20,1996,0,0,0,,0,,,,,,,,,Matches
Gerard Piqué\Gerard-Pique,es ESP,DF,Barcelona,29,1987,24.3,6,0,0,21,8,3,0,36,30,0,0,0,Matches
Carles Planas\Carles-Planas,es ESP,DF,Celta Vigo,25,1991,10.5,3,0,0,14,9,2,27,24,32,0,1,0,Matches
Ezequiel Ponce\Ezequiel-Ponce,ar ARG,FW,Granada,19,1997,12.7,5,2,1,30,17,4,4,4,5,0,0,0,Matches
Xabi Prieto\Xabi-Prieto,es ESP,MF,Real Sociedad,32,1983,31.3,2,0,0,21,60,6,68,23,24,0,1,0,Matches
Nemanja Radoja\Nemanja-Radoja,rs SRB,MF,Celta Vigo,23,1993,26.9,3,0,0,37,31,0,3,41,52,1,1,0,Matches
Juan Rafael Fuentes\Juan-Rafael-Fuentes,es ESP,DF,Osasuna,26,1990,14.2,5,0,0,23,8,3,24,22,15,0,0,0,Matches
Rafinha\Rafinha,br BRA,MF,Barcelona,23,1993,11.9,1,0,0,9,33,1,8,15,22,0,0,0,Matches
Ivan Rakiti?\Ivan-Rakitic,hr CRO,MF,Barcelona,28,1988,26,5,0,0,29,41,3,71,35,37,0,0,0,Matches
Adil Rami\Adil-Rami,fr FRA,DF,Sevilla,30,1985,19.8,4,2,1,24,15,1,1,32,15,0,0,0,Matches
Benito Ramírez\Benito-Ramirez,es ESP,MF,Las Palmas,21,1995,0.2,0,0,0,0,0,0,1,1,0,0,0,0,Matches
Sandro Ramírez\Sandro-Ramirez,es ESP,FW,Málaga,21,1995,25.6,4,0,0,22,57,25,77,13,12,2,0,0,Matches
Iván Ramis\Ivan-Ramis,es ESP,DF,Eibar,31,1984,19.1,5,0,0,12,22,1,2,52,11,0,0,0,Matches
Adrián Ramos\Adrian-Ramos,co COL,FW,Granada,30,1986,12.5,4,0,0,20,19,16,2,3,4,0,0,0,Matches
Omar Ramos\Omar-Ramos,es ESP,MF,Leganés,28,1988,10.7,4,0,0,15,18,3,71,9,20,0,0,0,Matches
Sergio Ramos\Sergio-Ramos,es ESP,DF,Real Madrid,30,1986,27.6,8,1,0,34,37,4,3,60,33,0,3,1,Matches
Recio\Recio,es ESP,MF,Málaga,25,1991,15,9,0,0,32,28,0,10,16,33,0,1,0,Matches
Diego Reyes\Diego-Reyes,mx MEX,DF,Espanyol,23,1992,32.1,2,0,0,26,18,1,4,73,30,0,0,1,Matches
Federico Ricca\Federico-Ricca,uy URU,DF,Málaga,21,1994,18,6,0,0,32,22,1,33,41,35,0,1,0,Matches
Diego Rico\Diego-Rico,es ESP,DF,Leganés,23,1993,24.6,6,0,0,27,33,0,72,66,61,0,0,0,Matches
Fran Rico\Fran-Rico,es ESP,MF,Eibar,28,1987,13.6,5,0,0,29,10,0,17,33,30,0,0,0,Matches
Mikel Rico\Mikel-Rico,es ESP,MF,Athletic Club,31,1984,5.5,4,0,0,10,9,0,13,9,6,0,0,0,Matches
Sergio Rico\Sergio-Rico,es ESP,GK,Sevilla,22,1993,35,0,0,0,0,1,0,0,4,0,0,1,0,Matches
Oriol Riera\Oriol-Riera,es ESP,FW,Osasuna,30,1986,16.2,3,0,0,41,34,11,11,8,14,1,0,1,Matches
