Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Matches
Gervinho\Gervinho,ci CIV,FW,Parma,33-338,1987,19.9,0,0,0,8,12,16,18,12,4,0,0,0,81,Matches
Paolo Ghiglione\Paolo-Ghiglione,it ITA,DFMF,Genoa,24-087,1997,13.5,4,0,0,18,10,3,49,14,13,0,0,0,79,Matches
Faouzi Ghoulam\Faouzi-Ghoulam,dz ALG,DFFW,Napoli,30-088,1991,3.2,1,0,0,2,7,1,19,2,1,0,0,0,26,Matches
Kamil Glik\Kamil-Glik,pl POL,DF,Benevento,33-086,1988,30.6,9,1,1,26,18,0,0,29,24,0,0,1,213,Matches
Diego Godín\Diego-Godin,uy URU,DF,Cagliari,35-073,1986,23.9,2,0,0,22,24,2,5,41,27,0,0,0,243,Matches
Amer Gojak\Amer-Gojak,ba BIH,MFFW,Torino,24-076,1997,5.3,1,0,0,12,9,3,15,4,4,0,0,0,33,Matches
Edoardo Goldaniga\Edoardo-Goldaniga,it ITA,DF,Genoa,27-179,1993,16.6,8,0,0,23,24,1,19,21,16,0,0,0,123,Matches
Vladimir Golemi?\Vladimir-Golemic,si SVN,DF,Crotone,29-306,1991,23.8,4,0,0,31,9,0,4,25,16,0,2,0,200,Matches
Pierluigi Gollini\Pierluigi-Gollini,it ITA,GK,Atalanta,26-043,1995,20.7,0,0,0,0,4,0,0,1,0,0,0,0,90,Matches
Tomislav Gomelt\Tomislav-Gomelt,hr CRO,MF,Crotone,26-113,1995,0.2,0,0,0,0,0,0,0,0,2,0,0,0,2,Matches
Papu Gómez\Papu-Gomez,ar ARG,FWMF,Atalanta,33-074,1988,7.4,0,0,0,10,19,0,6,3,4,0,0,0,64,Matches
Robin Gosens\Robin-Gosens,de GER,DF,Atalanta,26-299,1994,23.8,9,1,1,42,22,8,50,38,26,0,0,1,191,Matches
Alberto Grassi\Alberto-Grassi,it ITA,MFDF,Parma,26-054,1995,11.5,2,0,0,12,24,1,7,21,12,0,0,1,99,Matches
Koray Günter\Koray-Gunter,de GER,DF,Hellas Verona,26-257,1994,15.7,2,0,0,26,9,0,1,41,14,0,1,0,211,Matches
Emmanuel Gyasi\Emmanuel-Gyasi,gh GHA,FW,Spezia,27-109,1994,28.5,4,0,0,58,44,26,40,20,18,1,0,0,141,Matches
Achraf Hakimi\Achraf-Hakimi,ma MAR,DF,Inter,22-177,1998,25.6,6,0,0,29,29,7,91,19,25,1,0,0,144,Matches
Samir Handanovi?\Samir-Handanovic,si SVN,GK,Inter,36-290,1984,33,1,0,0,0,2,0,0,0,0,0,0,1,101,Matches
Lukáš Haraslín\Lukas-Haraslin,sk SVK,FWMF,Sassuolo,24-339,1996,3.5,1,1,0,7,15,1,7,2,5,1,1,0,17,Matches
Hans Hateboer\Hans-Hateboer,nl NED,DF,Atalanta,27-111,1994,16.3,2,0,0,16,8,2,21,10,11,0,1,0,93,Matches
Eduardo Henrique\Eduardo-Henrique,br BRA,MF,Crotone,25-348,1995,9.8,4,0,0,18,13,1,1,9,2,0,0,0,83,Matches
Theo Hernández\Theo-Hernandez,fr FRA,DF,Milan,23-206,1997,28,9,0,0,34,71,5,43,41,37,1,0,0,246,Matches
Hernani\Hernani,br BRA,MF,Parma,27-034,1994,20.4,9,0,0,41,20,1,30,14,25,0,0,0,163,Matches
Përparim Hetemaj\Perparim-Hetemaj,fi FIN,MF,Benevento,34-139,1986,21,4,0,0,38,63,1,30,29,30,0,0,0,182,Matches
Aaron Hickey\Aaron-Hickey,sco SCO,DF,Bologna,18-324,2002,8.4,3,1,0,12,15,0,6,12,6,0,0,0,79,Matches
Wesley Hoedt\Wesley-Hoedt,nl NED,DF,Lazio,27-055,1994,9.6,6,0,0,11,2,0,0,9,13,0,2,0,104,Matches
Elseid Hysaj\Elseid-Hysaj,al ALB,DF,Napoli,27-069,1994,15.2,0,0,0,10,16,0,9,27,13,0,1,0,131,Matches
Simone Iacoponi\Simone-Iacoponi,it ITA,DF,Parma,34-000,1987,13.3,3,1,0,15,14,2,7,7,16,0,0,2,103,Matches
Roger Ibanez\Roger-Ibanez,br BRA,DF,Roma,22-158,1998,25.4,7,1,1,52,30,0,3,56,47,0,1,1,257,Matches
Zlatan Ibrahimovi?\Zlatan-Ibrahimovic,se SWE,FW,Milan,39-209,1981,14.9,2,1,0,29,21,37,12,6,5,2,0,0,57,Matches
Igor\Igor,br BRA,DF,Fiorentina,23-082,1998,11.4,4,0,0,18,5,1,2,25,10,0,1,0,94,Matches
Ivan Ili?\Ivan-Ilic,rs SRB,MF,Hellas Verona,20-044,2001,16.1,0,0,0,15,20,0,10,26,11,0,0,0,212,Matches
Josip Ili?i?\Josip-Ilicic,si SVN,FWMF,Atalanta,33-091,1988,16.1,1,0,0,19,70,7,57,6,3,2,0,0,95,Matches
Ciro Immobile\Ciro-Immobile,it ITA,FW,Lazio,31-069,1990,26.7,4,1,0,32,38,25,17,4,9,1,0,0,130,Matches
Riccardo Improta\Riccardo-Improta,it ITA,DFMF,Benevento,27-132,1993,22.2,7,0,0,23,47,2,54,28,22,0,0,1,147,Matches
Roberto Inglese\Roberto-Inglese,it ITA,FW,Parma,29-169,1991,6.4,2,0,0,14,10,8,3,1,4,0,0,0,23,Matches
Lorenzo Insigne\Lorenzo-Insigne,it ITA,FW,Napoli,29-330,1991,26.8,2,1,0,8,34,10,56,34,11,0,0,0,179,Matches
Roberto Insigne\Roberto-Insigne,it ITA,MFFW,Benevento,26-354,1994,15.7,2,0,0,10,14,3,24,7,6,0,0,0,98,Matches
Artur Ioni??\Artur-Ionita,md MDA,MF,Benevento,30-256,1990,28.9,5,0,0,54,24,1,17,27,33,2,0,0,225,Matches
Ardian Ismajli\Ardian-Ismajli,al ALB,DF,Spezia,24-212,1996,11.4,3,1,1,14,10,0,1,17,11,0,0,0,105,Matches
Armando Izzo\Armando-Izzo,it ITA,DF,Torino,29-059,1992,18.9,3,0,0,34,34,1,10,47,21,0,1,0,175,Matches
