Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Juan Mata\Juan-Mata,es ESP,FW,Manchester Utd,33-001,1988,3.8,0,0,0,1,2,2,5,0,2,0,0,0,20,1,3,25,Matches
Jean-Philippe Mateta\Jean-Philippe-Mateta,fr FRA,FW,Crystal Palace,23-305,1997,2,0,0,0,2,1,4,1,1,1,0,0,0,8,8,9,47.1,Matches
Nemanja Mati?\Nemanja-Matic,rs SRB,MF,Manchester Utd,32-271,1988,10.2,2,0,0,13,6,0,4,9,12,0,0,0,115,16,6,72.7,Matches
Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,29-264,1991,7.7,2,0,0,10,4,0,0,4,11,0,0,0,82,24,11,68.6,Matches
Neal Maupay\Neal-Maupay,fr FRA,FWMF,Brighton,24-258,1996,25.9,1,0,0,28,41,12,10,11,15,1,1,0,107,23,67,25.6,Matches
James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,33-204,1987,16.3,3,0,0,32,14,0,7,23,26,0,0,0,207,20,20,50,Matches
Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Sheffield Utd,24-329,1996,14.7,2,0,0,24,26,4,3,8,7,1,0,0,65,140,118,54.3,Matches
Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,31-147,1989,26,2,0,0,0,2,0,0,0,0,0,0,0,112,0,0,,Matches
James McCarthy\James-McCarthy,ie IRL,MF,Crystal Palace,30-168,1990,6.5,1,0,0,5,3,0,3,7,5,0,0,0,78,5,6,45.5,Matches
John McGinn\John-McGinn,sco SCO,MF,Aston Villa,26-193,1994,31,7,0,0,35,69,2,28,38,38,1,0,0,260,25,46,35.2,Matches
David McGoldrick\David-McGoldrick,ie IRL,FWMF,Sheffield Utd,33-151,1987,21.7,7,0,0,37,26,14,21,12,15,0,0,0,115,68,104,39.5,Matches
Dwight McNeil\Dwight-McNeil,eng ENG,MF,Burnley,21-158,1999,29.7,1,0,0,9,34,2,99,30,18,0,0,0,237,18,27,40,Matches
Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,24-142,1996,21,2,0,0,43,36,1,9,40,23,0,0,0,186,38,30,55.9,Matches
Ben Mee\Ben-Mee,eng ENG,DF,Burnley,31-218,1989,25.9,2,0,0,14,17,1,0,23,17,0,0,0,289,106,45,70.2,Matches
Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,26-286,1994,8.5,2,0,0,11,0,1,20,4,9,0,1,0,67,10,10,50,Matches
Edouard Mendy\Edouard-Mendy,sn SEN,GK,Chelsea,29-059,1992,27,1,0,0,1,2,0,0,0,0,0,1,0,102,0,1,0,Matches
Nampalys Mendy\Nampalys-Mendy,sn SEN,MF,Leicester City,28-310,1992,15.3,5,0,0,19,28,0,0,7,21,0,0,0,181,10,14,41.7,Matches
Illan Meslier\Illan-Meslier,fr FRA,GK,Leeds United,21-058,2000,32,0,0,0,1,6,0,0,0,0,0,1,1,159,0,0,,Matches
Luka Milivojevi?\Luka-Milivojevic,rs SRB,MF,Crystal Palace,30-022,1991,23.5,7,1,0,34,28,0,14,38,39,0,0,0,242,33,21,61.1,Matches
James Milner\James-Milner,eng ENG,MFDF,Liverpool,35-115,1986,11.7,2,0,0,18,11,0,17,15,14,0,0,0,139,23,15,60.5,Matches
Yerry Mina\Yerry-Mina,co COL,DF,Everton,26-218,1994,19.8,2,0,0,21,11,0,0,12,11,0,0,0,158,63,24,72.4,Matches
Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Southampton,26-103,1995,4.6,0,0,0,2,5,1,3,4,1,0,0,0,40,3,2,60,Matches
Takumi Minamino\Takumi-Minamino,jp JPN,MFFW,Liverpool,26-103,1995,3.3,0,0,0,4,2,1,3,0,3,0,0,0,21,3,2,60,Matches
Tyrone Mings\Tyrone-Mings,eng ENG,DF,Aston Villa,28-047,1993,30.5,6,1,1,17,18,3,2,21,14,0,0,1,347,99,32,75.6,Matches
Tyrick Mitchell\Tyrick-Mitchell,eng ENG,DF,Crystal Palace,21-240,1999,13,1,0,0,7,6,0,15,18,21,0,1,0,90,13,8,61.9,Matches
Aleksandar Mitrovi?\Aleksandar-Mitrovic,rs SRB,FW,Fulham,26-225,1994,14.5,3,0,0,22,21,3,6,3,8,0,1,0,52,63,68,48.1,Matches
Jakub Moder\Jakub-Moder,pl POL,DF,Brighton,22-022,1999,3.8,0,0,0,8,1,2,5,5,6,0,0,0,29,5,8,38.5,Matches
Jayson Molumby\Jayson-Molumby,ie IRL,MF,Brighton,21-266,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Wesley Moraes\Wesley-Moraes,br BRA,FW,Aston Villa,24-154,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Matches
Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,37-098,1984,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Mason Mount\Mason-Mount,eng ENG,MFFW,Chelsea,22-109,1999,28.3,2,0,0,47,40,3,53,34,44,2,0,0,215,20,49,29,Matches
Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,28-259,1992,15.2,0,0,0,21,46,3,11,20,21,0,0,0,121,26,41,38.8,Matches
Lys Mousset\Lys-Mousset,fr FRA,FWMF,Sheffield Utd,25-080,1996,3.2,0,0,0,7,2,5,0,0,0,0,0,0,11,1,19,5,Matches
João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,34-233,1986,24.2,5,1,1,39,21,0,36,34,39,0,1,0,237,19,23,45.2,Matches
Joel Mumbongo\Joel-Mumbongo,se SWE,FW,Burnley,22-110,1999,0.4,1,0,0,1,2,1,0,0,0,0,0,0,1,0,3,0,Matches
Jacob Murphy\Jacob-Murphy,eng ENG,DFMF,Newcastle Utd,26-064,1995,13.1,3,0,0,18,17,2,30,15,25,0,0,0,85,3,16,15.8,Matches
Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,29-012,1992,0.5,0,0,0,1,0,0,0,0,1,0,0,0,5,2,0,100,Matches
Marvelous Nakamba\Marvelous-Nakamba,zw ZIM,MF,Aston Villa,27-100,1994,6.3,2,0,0,7,8,0,1,9,8,0,0,0,53,8,6,57.1,Matches
Iliman Ndiaye\Iliman-Ndiaye,fr FRA,MF,Sheffield Utd,21-281,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MFDF,Leicester City,24-134,1996,19.5,5,0,0,40,13,0,0,45,55,0,1,0,247,45,29,60.8,Matches
Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Tottenham,24-122,1996,22.8,3,0,0,27,57,0,8,29,31,0,0,0,205,14,19,42.4,Matches
Reiss Nelson\Reiss-Nelson,eng ENG,FW,Arsenal,21-140,1999,0.8,0,0,0,2,1,0,4,1,0,0,0,0,4,0,0,,Matches
Pedro Neto\Pedro-Neto,pt POR,FWMF,Wolves,21-051,2000,28.3,4,0,0,24,42,4,127,29,18,0,0,0,151,20,39,33.9,Matches
Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,24-047,1997,25.9,7,0,0,36,17,0,11,42,55,0,0,0,291,26,21,55.3,Matches
Eddie Nketiah\Eddie-Nketiah,eng ENG,FW,Arsenal,21-334,1999,4.7,0,0,0,11,11,0,4,1,3,0,0,0,12,3,18,14.3,Matches
Niels Nkounkou\Niels-Nkounkou,fr FRA,DF,Everton,20-179,2000,0.8,1,0,0,1,0,0,2,0,0,0,0,0,3,0,0,,Matches
Dan Nlundulu\Dan-Nlundulu,eng ENG,FW,Southampton,22-083,1999,1.2,0,0,0,6,0,1,0,0,0,0,0,0,6,4,5,44.4,Matches
Mark Noble\Mark-Noble,eng ENG,MF,West Ham,33-356,1987,7.8,1,0,0,9,8,1,4,10,5,0,0,0,77,7,2,77.8,Matches
Oliver Norwood\Oliver-Norwood,nir NIR,MF,Sheffield Utd,30-017,1991,19.7,4,0,0,21,10,0,30,28,24,0,0,0,214,15,18,45.5,Matches
Jack O'Connell\Jack-OConnell,eng ENG,DF,Sheffield Utd,27-031,1994,2,0,0,0,0,0,1,1,0,1,0,0,0,21,5,10,33.3,Matches
Dara O'Shea\Dara-OShea,ie IRL,DF,West Brom,22-056,1999,22.3,3,0,0,13,16,0,8,37,29,0,1,0,206,71,42,62.8,Matches
Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,20-297,2000,0.2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,Matches
Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,32-337,1988,3,1,0,0,7,4,1,4,1,0,0,0,0,35,7,6,53.8,Matches
Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,32-341,1988,24.7,4,0,0,26,9,1,3,20,18,0,0,0,208,70,32,68.6,Matches
Robin Olsen\Robin-Olsen,se SWE,GK,Everton,31-111,1990,7,1,0,0,0,1,0,0,0,0,0,0,0,22,0,0,,Matches
Josh Onomah\Josh-Onomah,eng ENG,MF,Fulham,24-002,1997,1.9,1,0,0,5,0,0,0,0,2,0,0,0,16,1,4,20,Matches
Divock Origi\Divock-Origi,be BEL,FW,Liverpool,26-011,1995,2.1,0,0,0,0,1,0,3,1,4,0,0,0,15,3,8,27.3,Matches
Ben Osborn\Ben-Osborn,eng ENG,MFDF,Sheffield Utd,26-267,1994,13.8,1,0,0,8,15,2,36,12,14,0,0,0,118,12,20,37.5,Matches
Owen Otasowie\Owen-Otasowie,us USA,MF,Wolves,20-009,2001,1.3,1,0,0,3,4,0,0,3,4,0,0,0,14,8,7,53.3,Matches
Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,27-257,1993,2.6,0,0,0,3,1,0,1,1,1,0,0,0,33,2,4,33.3,Matches
Emerson Palmieri\Emerson-Palmieri,it ITA,DF,Chelsea,26-269,1994,1,0,0,0,3,0,0,1,1,2,0,0,0,11,3,0,100,Matches
Thomas Partey\Thomas-Partey,gh GHA,MF,Arsenal,27-320,1993,14,4,0,0,14,15,0,2,21,24,0,0,0,169,20,18,52.6,Matches
Rui Patrício\Rui-Patricio,pt POR,GK,Wolves,33-073,1988,33,1,0,0,0,1,0,0,0,0,0,0,0,133,0,0,,Matches
Bailey Peacock-Farrell\Bailey-Peacock-Farrell,nir NIR,GK,Burnley,24-182,1996,3,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,,Matches
Lee Peltier\Lee-Peltier,eng ENG,DF,West Brom,34-139,1986,2.5,1,0,0,4,0,0,2,2,7,0,0,0,16,6,2,75,Matches
Nicolas Pépé\Nicolas-Pepe,ci CIV,FW,Arsenal,25-335,1995,14.8,1,1,0,8,25,4,31,14,16,0,0,0,85,33,29,53.2,Matches
Matheus Pereira\Matheus-Pereira,br BRA,MFFW,West Brom,24-359,1996,24.6,2,1,0,30,45,13,45,28,19,1,0,0,176,14,44,24.1,Matches
Ricardo Pereira\Ricardo-Pereira,pt POR,DF,Leicester City,27-205,1993,9.3,2,0,0,14,7,1,13,16,15,0,0,0,80,10,12,45.5,Matches
Ayoze Pérez\Ayoze-Perez,es ESP,FWMF,Leicester City,27-280,1993,12.1,1,0,0,22,18,7,16,12,14,0,0,0,77,8,37,17.8,Matches
Kalvin Phillips\Kalvin-Phillips,eng ENG,MF,Leeds United,25-148,1995,24.5,7,0,0,38,32,0,24,47,39,0,0,0,295,29,32,47.5,Matches
Matt Phillips\Matt-Phillips,sco SCO,MF,West Brom,30-047,1991,15.7,1,0,0,23,5,7,41,11,9,0,0,0,116,13,35,27.1,Matches
Nathaniel Phillips\Nathaniel-Phillips,eng ENG,DF,Liverpool,24-039,1997,11.2,2,0,0,16,5,0,1,13,8,0,0,0,140,70,28,71.4,Matches
Jordan Pickford\Jordan-Pickford,eng ENG,GK,Everton,27-053,1994,24.5,1,0,0,1,1,0,0,0,0,0,1,0,124,0,0,,Matches
Erik Pieters\Erik-Pieters,nl NED,DFMF,Burnley,32-265,1988,14.1,1,0,0,26,20,1,15,10,27,1,0,1,129,20,12,62.5,Matches
Daniel Podence\Daniel-Podence,pt POR,MFFW,Wolves,25-190,1995,17.5,3,0,0,15,25,5,27,13,7,0,0,0,107,8,21,27.6,Matches
Paul Pogba\Paul-Pogba,fr FRA,MFFW,Manchester Utd,28-045,1993,18.1,3,0,0,33,34,3,17,20,25,1,2,0,192,48,32,60,Matches
Nick Pope\Nick-Pope,eng ENG,GK,Burnley,29-010,1992,30,1,0,0,2,2,0,0,0,0,0,2,0,155,0,0,,Matches
Dennis Praet\Dennis-Praet,be BEL,MFFW,Leicester City,26-350,1994,8,0,0,0,12,2,0,18,9,7,0,0,0,62,5,11,31.3,Matches
Davy Pröpper\Davy-Propper,nl NED,MF,Brighton,29-239,1991,2.4,0,0,0,1,0,0,2,2,5,0,0,0,12,3,4,42.9,Matches
Christian Pulisic\Christian-Pulisic,us USA,FWMF,Chelsea,22-223,1998,15.3,2,0,0,12,23,4,24,9,14,0,0,0,93,15,37,28.8,Matches
Aaron Ramsdale\Aaron-Ramsdale,eng ENG,GK,Sheffield Utd,22-350,1998,33,1,0,0,1,4,0,0,0,0,0,1,0,156,0,0,,Matches
Jacob Ramsey\Jacob-Ramsey,eng ENG,MF,Aston Villa,19-336,2001,5.3,0,0,0,10,9,1,5,4,5,0,0,0,43,2,11,15.4,Matches
Kayne Ramsey\Kayne-Ramsey,eng ENG,DF,Southampton,20-201,2000,1,1,0,0,1,0,0,0,1,3,0,0,0,6,1,1,50,Matches
Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,33-352,1987,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,23-180,1997,29.8,4,0,0,23,37,25,36,10,7,2,0,0,133,17,20,45.9,Matches
Tim Ream\Tim-Ream,us USA,DF,Fulham,33-206,1987,5,0,0,0,2,0,0,0,3,2,0,0,0,50,7,8,46.7,Matches
Nathan Redmond\Nathan-Redmond,eng ENG,MFFW,Southampton,27-054,1994,14.1,0,0,0,20,12,3,24,12,13,0,0,0,91,8,28,22.2,Matches
Harrison Reed\Harrison-Reed,eng ENG,MF,Fulham,26-092,1995,23.6,5,0,0,37,24,1,13,49,40,0,0,0,320,27,27,50,Matches
Sergio Reguilón\Sergio-Reguilon,es ESP,DF,Tottenham,24-134,1996,19.9,4,0,0,21,18,1,52,29,25,1,1,0,186,27,26,50.9,Matches
Bobby Reid\Bobby-Reid,jm JAM,FWMF,Fulham,28-086,1993,21.6,7,0,0,31,18,1,25,12,18,1,0,0,130,22,33,40,Matches
Declan Rice\Declan-Rice,eng ENG,MF,West Ham,22-105,1999,29,2,0,0,21,12,1,28,63,49,0,1,0,282,43,27,61.4,Matches
Lewis Richardson\Lewis-Richardson,eng ENG,FWMF,Burnley,18-081,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
Richarlison\Richarlison,br BRA,FW,Everton,23-354,1997,26,3,1,0,28,63,23,22,18,27,0,0,0,155,38,68,35.8,Matches
Jaïro Riedewald\Jairo-Riedewald,nl NED,MF,Crystal Palace,24-232,1996,17.3,3,0,0,19,3,0,5,18,18,0,0,0,136,10,14,41.7,Matches
Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,31-231,1989,10.1,1,0,0,6,14,1,41,14,6,0,0,1,79,11,19,36.7,Matches
Tyler Roberts\Tyler-Roberts,wal WAL,MFFW,Leeds United,22-107,1999,12.7,3,0,0,20,27,8,8,6,8,0,0,0,80,16,22,42.1,Matches
Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,27-049,1994,32.6,2,0,0,20,10,6,132,30,23,0,1,0,338,34,24,58.6,Matches
Antonee Robinson\Antonee-Robinson,us USA,DF,Fulham,23-264,1997,22,4,1,0,20,7,1,81,41,24,0,0,0,196,38,23,62.3,Matches
Callum Robinson\Callum-Robinson,ie IRL,FWMF,West Brom,26-086,1995,15.8,0,0,0,3,18,7,35,14,7,2,0,0,91,12,49,19.7,Matches
Jack Robinson\Jack-Robinson,eng ENG,DF,Sheffield Utd,27-240,1993,6.7,2,0,0,6,5,0,10,6,8,1,1,0,71,17,12,58.6,Matches
Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FWMF,West Brom,31-343,1989,3.6,1,0,0,11,8,2,3,2,2,0,0,0,14,2,20,9.1,Matches
Marek Rodák\Marek-Rodak,sk SVK,GK,Fulham,24-137,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Joe Rodon\Joe-Rodon,wal WAL,DF,Tottenham,23-189,1997,8.1,0,0,0,2,8,1,0,13,9,0,0,0,73,24,11,68.6,Matches
Rodri\Rodri,es ESP,MF,Manchester City,24-311,1996,26.1,4,0,0,38,28,3,10,31,54,0,0,0,368,78,21,78.8,Matches
Rodrigo\Rodrigo,es ESP,MFFW,Leeds United,30-054,1991,12.1,3,0,0,18,7,2,19,7,11,0,1,0,88,21,29,42,Matches
James Rodríguez\James-Rodriguez,co COL,FWMF,Everton,29-291,1991,18.7,3,0,0,15,39,6,32,16,13,1,0,0,138,5,16,23.8,Matches
Jay Rodriguez\Jay-Rodriguez,eng ENG,FWMF,Burnley,31-274,1989,12.9,3,0,0,30,18,12,4,4,14,0,0,0,56,43,76,36.1,Matches
Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,29-217,1991,19.2,6,0,0,30,22,0,4,25,35,0,0,0,276,35,27,56.5,Matches
John Ruddy\John-Ruddy,eng ENG,GK,Wolves,34-187,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,28-057,1993,16,0,0,0,14,6,1,1,14,15,0,0,1,137,47,14,77,Matches
Mathew Ryan\Mathew-Ryan,au AUS,GK,Arsenal,29-021,1992,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,Matches
Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,29-021,1992,11,1,0,0,1,0,0,0,0,0,0,1,0,42,0,0,,Matches
Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Newcastle Utd,24-048,1997,12.9,0,0,0,11,37,4,15,8,9,0,1,0,79,3,7,30,Matches
Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,31-034,1990,23.7,2,0,0,22,9,1,15,29,17,0,1,0,200,78,49,61.4,Matches
Bukayo Saka\Bukayo-Saka,eng ENG,FWDF,Arsenal,19-236,2001,25.7,1,0,0,23,60,13,76,23,17,1,0,1,161,13,42,23.6,Matches
Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,31-075,1990,3.1,0,0,0,2,1,0,0,0,2,0,1,0,17,5,8,38.5,Matches
Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,28-318,1992,29.3,0,0,0,17,22,13,39,6,13,2,0,0,165,20,49,29,Matches
Mohammed Salisu\Mohammed-Salisu,gh GHA,DF,Southampton,22-012,1999,5,0,0,0,5,2,0,2,17,10,0,0,0,40,12,10,54.5,Matches
Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,24-321,1996,15.5,1,0,0,21,9,0,0,12,24,0,2,1,147,48,30,61.5,Matches
Robert Sánchez\Robert-Sanchez,es ESP,GK,Brighton,23-162,1997,22,0,0,0,2,2,0,0,0,0,0,1,0,105,1,1,50,Matches
Morgan Sanson\Morgan-Sanson,fr FRA,MF,Aston Villa,26-254,1994,3.3,3,0,0,6,7,2,8,7,5,0,0,0,31,5,4,55.6,Matches
Romaine Sawyers\Romaine-Sawyers,kn SKN,MF,West Brom,29-178,1991,16.5,2,0,0,18,14,0,5,22,19,0,0,1,176,13,6,68.4,Matches
Dane Scarlett\Dane-Scarlett,eng ENG,FW,Tottenham,17-036,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Fabian Schär\Fabian-Schar,ch SUI,DF,Newcastle Utd,29-130,1991,13.4,4,0,0,21,15,1,3,21,9,0,0,0,117,20,25,44.4,Matches
Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Crystal Palace,28-127,1992,12.1,2,0,0,14,14,0,21,12,10,0,0,0,75,28,39,41.8,Matches
Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,34-175,1986,33,0,0,0,0,2,0,0,0,0,0,0,0,142,0,0,,Matches
Nélson Semedo\Nelson-Semedo,pt POR,DF,Wolves,27-164,1993,29.1,4,0,0,38,30,2,43,39,45,0,1,1,237,38,37,50.7,Matches
Jamie Shackleton\Jamie-Shackleton,eng ENG,MFDF,Leeds United,21-203,1999,5.1,0,0,0,3,2,1,2,6,5,0,0,0,36,4,6,40,Matches
Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MFFW,Liverpool,29-201,1991,5.8,2,0,0,11,6,0,10,4,4,0,0,0,55,3,6,33.3,Matches
Billy Sharp\Billy-Sharp,eng ENG,FW,Sheffield Utd,35-083,1986,8.2,1,0,0,15,14,11,7,3,5,0,0,0,26,13,36,26.5,Matches
Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,25-291,1995,26.5,7,0,0,39,25,2,86,23,39,0,0,1,236,31,33,48.4,Matches
Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,29-061,1992,24.1,6,0,0,25,9,0,32,32,22,0,0,0,209,24,24,50,Matches
Shola Shoretire\Shola-Shoretire,eng ENG,FW,Manchester Utd,17-086,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Everton,31-233,1989,20.4,1,0,0,18,13,0,27,27,19,0,0,0,154,8,10,44.4,Matches
Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,26-262,1994,21.1,4,0,0,16,18,3,25,19,20,0,0,0,130,8,27,22.9,Matches
Fábio Silva\Fabio-Silva,pt POR,FW,Wolves,18-284,2002,10.3,2,0,0,15,16,3,3,4,2,1,0,0,43,20,55,26.7,Matches
Thiago Silva\Thiago-Silva,br BRA,DF,Chelsea,36-219,1984,17.5,5,1,1,13,13,0,1,18,12,0,0,0,182,40,14,74.1,Matches
Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,31-256,1989,17.6,3,0,0,21,9,0,10,16,20,0,0,0,182,17,24,41.5,Matches
Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,32-315,1988,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,75,Matches
William Smallbone\William-Smallbone,ie IRL,MF,Southampton,21-067,2000,1.9,0,0,0,3,2,0,2,1,4,0,0,0,12,3,4,42.9,Matches
Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MFFW,Arsenal,20-275,2000,12.5,0,0,0,5,13,4,19,12,6,0,0,0,82,7,8,46.7,Matches
Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Brom,33-234,1987,5.8,2,0,0,8,13,1,5,4,12,0,0,0,55,10,13,43.5,Matches
Robert Snodgrass\Robert-Snodgrass,sco SCO,FWDF,West Ham,33-234,1987,0.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,Matches
Cédric Soares\Cedric-Soares,pt POR,DF,Arsenal,29-241,1991,8.3,1,0,0,6,5,0,29,8,10,0,0,0,69,10,14,41.7,Matches
Tomáš Sou?ek\Tomas-Soucek,cz CZE,MF,West Ham,26-061,1995,33,6,1,0,61,41,1,9,45,43,0,0,1,386,183,112,62,Matches
Ça?lar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,24-341,1996,15.2,2,0,0,12,14,0,3,18,14,0,0,0,146,45,30,60,Matches
Zack Steffen\Zack-Steffen,us USA,GK,Manchester City,26-027,1995,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,Matches
Dale Stephens\Dale-Stephens,eng ENG,MF,Burnley,31-321,1989,2.9,1,0,0,8,2,0,0,3,4,0,0,0,49,5,4,55.6,Matches
Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,27-092,1994,12.1,2,0,0,5,6,0,0,14,13,0,0,0,146,22,12,64.7,Matches
Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,26-142,1994,24.2,2,0,0,29,36,8,29,13,18,2,0,0,107,5,23,17.9,Matches
Enda Stevens\Enda-Stevens,ie IRL,DF,Sheffield Utd,30-294,1990,25,5,0,0,25,9,3,41,39,21,0,0,0,230,36,29,55.4,Matches
John Stones\John-Stones,eng ENG,DF,Manchester City,26-336,1994,19.5,0,1,0,6,9,1,1,17,8,0,0,0,163,42,14,75,Matches
Pascal Struijk\Pascal-Struijk,nl NED,DFMF,Leeds United,21-261,1999,19.3,2,0,0,20,5,0,1,32,24,0,1,0,198,37,36,50.7,Matches
Japhet Tanganga\Japhet-Tanganga,eng ENG,DF,Tottenham,22-029,1999,3.5,1,0,0,5,3,0,2,1,1,0,0,0,34,6,4,60,Matches
Matt Targett\Matt-Targett,eng ENG,DF,Aston Villa,25-223,1995,31.8,7,0,0,21,18,0,81,37,46,0,1,0,309,78,46,62.9,Matches
James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,28-161,1992,31,6,0,0,25,19,3,5,46,35,0,0,0,302,160,49,76.6,Matches
Percy Tau\Percy-Tau,za RSA,FWMF,Brighton,26-351,1994,0.9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,Matches
Sidnei Tavares\Sidnei-Tavares,pt POR,MF,Leicester City,19-212,2001,0.9,0,0,0,1,3,0,0,1,0,0,0,0,4,1,1,50,Matches
Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,27-223,1993,22,1,0,0,8,31,0,56,20,21,0,0,0,207,35,20,63.6,Matches
Neil Taylor\Neil-Taylor,wal WAL,DF,Aston Villa,32-081,1989,0.2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,Matches
Allan Tchaptchet\Allan-Tchaptchet,fr FRA,DF,Southampton,19-129,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100,Matches
Nathan Tella\Nathan-Tella,eng ENG,FWMF,Southampton,21-298,1999,5.9,2,0,0,12,19,3,9,6,2,1,0,0,45,3,11,21.4,Matches
Alex Telles\Alex-Telles,br BRA,DF,Manchester Utd,28-135,1992,5.7,0,0,0,4,3,1,23,5,4,0,0,0,52,9,8,52.9,Matches
Kenny Tete\Kenny-Tete,nl NED,DF,Fulham,25-202,1995,13.8,2,0,0,25,15,2,51,21,24,0,0,0,125,24,17,58.5,Matches
Luke Thomas\Luke-Thomas,eng ENG,DF,Leicester City,19-323,2001,6.8,2,0,0,9,10,0,4,9,3,1,0,0,62,9,21,30,Matches
Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,23-357,1997,32.3,6,0,0,33,48,0,34,27,47,0,0,0,363,35,32,52.2,Matches
Kieran Tierney\Kieran-Tierney,sco SCO,DF,Arsenal,23-328,1997,22.4,4,0,0,11,16,0,90,14,15,1,0,0,191,17,40,29.8,Matches
James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,32-031,1989,4.3,1,0,0,2,1,0,0,2,2,0,1,0,29,10,9,52.6,Matches
Fikayo Tomori\Fikayo-Tomori,eng ENG,DF,Chelsea,23-131,1997,0.5,0,0,0,1,0,0,0,1,2,0,0,0,4,0,0,,Matches
Ferrán Torres\Ferran-Torres,es ESP,FW,Manchester City,21-059,2000,11.4,1,0,0,14,12,5,24,4,4,1,0,0,55,12,17,41.4,Matches
