Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
Yunis Abdelhamid\Yunis-Abdelhamid,ma MAR,DF,Dijon,28,1987,14.6,3,0,0,21,8,1,1,42,36,0,1,0,Matches
Mehdi Abeid\Mehdi-Abeid,dz ALG,MF,Dijon,23,1992,26.4,8,0,0,56,41,0,56,46,67,0,0,0,Matches
Geoffrey Acheampong\Geoffrey-Acheampong,gh GHA,MF,Bastia,19,1997,0.1,0,0,0,1,0,1,0,0,1,0,0,0,Matches
Jordan Adéoti\Jordan-Adeoti,bj BEN,DF,Caen,27,1989,23.6,3,0,0,27,22,0,12,54,37,0,2,0,Matches
Youssef Aït Bennasser\Youssef-Ait-Bennasser,ma MAR,MF,Nancy,20,1996,21.4,3,0,0,25,27,1,10,32,31,0,0,0,Matches
Jean-Daniel Akpa-Akpro\Jean-Daniel-Akpa-Akpro,ci CIV,DFMF,Toulouse,23,1992,0.8,1,0,0,4,3,0,2,0,4,0,0,0,Matches
Alexis Alegue\Alexis-Alegue,fr FRA,FW,Nantes,19,1996,0.2,0,0,0,0,2,0,1,0,0,0,0,0,Matches
Romain Alessandrini\Romain-Alessandrini,fr FRA,FWMF,Marseille,27,1989,2.7,1,0,0,3,1,1,17,1,1,0,0,0,Matches
Jérémie Aliadière\Jeremie-Aliadiere,fr FRA,FW,Lorient,33,1983,5.4,0,0,0,10,5,8,18,2,2,0,0,0,Matches
Júnior Alonso\Junior-Alonso,py PAR,DF,Lille,23,1993,10.7,1,0,0,12,3,1,1,26,11,0,0,1,Matches
Ibrahim Amadou\Ibrahim-Amadou,fr FRA,MF,Lille,23,1993,32.8,4,0,0,39,21,0,8,60,58,0,0,0,Matches
Morgan Amalfitano\Morgan-Amalfitano,fr FRA,MFFW,Lille,31,1985,8.1,0,0,0,10,9,0,27,8,5,0,0,0,Matches
Morgan Amalfitano\Morgan-Amalfitano,fr FRA,MF,Rennes,31,1985,4.5,0,0,0,7,4,0,29,7,4,0,0,0,Matches
Romain Amalfitano\Romain-Amalfitano,fr FRA,MF,Dijon,26,1989,15.8,2,0,0,18,17,1,21,37,30,0,0,0,Matches
Kelvin Amian\Kelvin-Amian,fr FRA,DF,Toulouse,18,1998,19.7,1,0,0,16,10,1,45,26,36,0,1,0,Matches
Benjamin André\Benjamin-Andre,fr FRA,MF,Rennes,25,1990,35.7,6,0,0,58,63,2,18,72,85,0,2,0,Matches
Yoann Andreu\Yoann-Andreu,fr FRA,DF,Angers,27,1989,15.2,3,0,0,11,13,2,41,33,19,0,0,0,Matches
Benjamin Angoua\Benjamin-Angoua,ci CIV,DF,Guingamp,29,1986,6,0,0,0,12,4,0,1,13,6,0,0,0,Matches
Houssem Aouar\Houssem-Aouar,fr FRA,FW,Lyon,18,1998,1.4,0,0,0,0,1,0,0,2,1,0,0,0,Matches
Mauro Arambarri\Mauro-Arambarri,uy URU,MF,Bordeaux,20,1995,0.4,0,0,0,1,1,0,0,2,1,0,0,0,Matches
Alphonse Areola\Alphonse-Areola,fr FRA,GK,Paris S-G,23,1993,14.4,0,0,0,0,2,0,0,3,2,0,0,0,Matches
Fernando Aristeguieta\Fernando-Aristeguieta,ve VEN,FW,Nantes,24,1992,0.6,0,0,0,1,0,0,0,2,1,0,0,0,Matches
Sylvain Armand\Sylvain-Armand,fr FRA,DF,Rennes,35,1980,0.7,0,0,0,0,0,0,0,5,0,0,0,0,Matches
Benoît Assou-Ekotto\Benoit-Assou-Ekotto,cm CMR,DF,Metz,32,1984,16.4,1,3,1,17,20,2,38,46,14,0,1,0,Matches
Jean-Kévin Augustin\Jean-Kevin-Augustin,fr FRA,FW,Paris S-G,19,1997,2.2,0,0,0,2,2,4,1,2,0,0,0,0,Matches
Serge Aurier\Serge-Aurier,ci CIV,DF,Paris S-G,23,1992,20.3,4,2,1,19,19,6,110,36,33,1,1,1,Matches
Ludovic Baal\Ludovic-Baal,gf GUF,DFMF,Rennes,30,1986,32,3,1,0,32,19,4,69,50,70,1,0,0,Matches
Loic Badiashile\Loic-Badiashile,fr FRA,GK,Monaco,18,1998,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Tobias Badila\Tobias-Badila,cg CGO,DF,Nancy,23,1993,25,7,0,0,30,17,3,38,64,57,0,0,1,Matches
Dylan Bahamboula\Dylan-Bahamboula,cg CGO,FW,Dijon,21,1995,5.8,1,0,0,8,4,2,13,3,2,0,0,0,Matches
Farès Bahlouli\Fares-Bahlouli,fr FRA,MF,Lille,21,1995,1.1,0,0,0,4,3,0,2,1,0,0,0,0,Matches
Tiemoué Bakayoko\Tiemoue-Bakayoko,fr FRA,MF,Monaco,21,1994,24.7,2,1,0,56,53,0,5,58,56,0,1,0,Matches
Iván Balliu\Ivan-Balliu,al ALB,DF,Metz,24,1992,25.9,4,0,0,27,31,1,90,63,41,0,0,1,Matches
Florent Balmont\Florent-Balmont,fr FRA,MF,Dijon,36,1980,19,7,0,0,23,38,1,29,15,33,0,1,0,Matches
Mario Balotelli\Mario-Balotelli,it ITA,FW,Nice,25,1990,19.3,6,4,1,57,66,20,6,9,6,1,0,0,Matches
Abdoulaye Bamba\Abdoulaye-Bamba,ci CIV,DF,Angers,26,1990,6.6,2,0,0,6,2,0,16,12,8,0,0,1,Matches
Jonathan Bamba\Jonathan-Bamba,fr FRA,FW,Angers,20,1996,9.3,0,0,0,8,21,1,18,6,11,0,0,0,Matches
Yacine Bammou\Yacine-Bammou,ma MAR,FWMF,Nantes,24,1991,19.8,7,0,0,35,11,18,52,15,29,0,0,0,Matches
Maxime Barthelmé\Maxime-Barthelme,fr FRA,FWMF,Lorient,27,1988,3.6,1,0,0,5,6,0,23,6,5,0,0,0,Matches
Marko Ba_a\Marko-Basa,me MNE,DF,Lille,33,1982,21.7,0,0,0,15,26,1,1,45,15,0,0,0,Matches
Nicolas Basin\Nicolas-Basin,fr FRA,DF,Metz,18,1998,0.3,0,0,0,0,0,0,0,1,2,0,0,0,Matches
Amine Bassi\Amine-Bassi,fr FRA,MF,Nancy,18,1997,1,0,0,0,1,0,0,2,1,2,0,0,0,Matches
Éric Bauthéac\Eric-Bautheac,fr FRA,MFFW,Lille,28,1987,8.1,4,0,0,16,21,2,58,7,6,0,0,0,Matches
Paul Baysse\Paul-Baysse,fr FRA,DF,Nice,28,1988,20.6,1,0,0,8,20,5,0,36,29,0,0,0,Matches
Hervé Bazile\Herve-Bazile,ht HAI,MFFW,Caen,26,1990,8.1,1,0,0,10,8,6,83,9,11,0,0,0,Matches
Henri Bedimo\Henri-Bedimo,cm CMR,DF,Marseille,32,1984,13,2,0,0,8,20,2,31,20,9,0,0,0,Matches
Jérémie Bela\Jeremie-Bela,ao ANG,MFFW,Dijon,23,1993,4.2,0,0,0,3,5,1,27,4,2,0,0,0,Matches
Younès Belhanda\Younes-Belhanda,ma MAR,FWMF,Nice,26,1990,28.2,8,1,0,46,41,6,8,12,33,1,0,0,Matches
François Bellugou\Francois-Bellugou,fr FRA,MFDF,Lorient,29,1987,15.8,5,1,0,39,7,2,4,31,29,0,0,0,Matches
Anthony Belmonte\Anthony-Belmonte,fr FRA,MF,Dijon,20,1995,2.9,0,0,0,6,0,0,1,4,3,0,0,0,Matches
Hatem Ben Arfa\Hatem-Ben-Arfa,fr FRA,MFFW,Paris S-G,29,1987,7.1,1,0,0,13,16,4,24,0,5,1,0,0,Matches
Issam Ben Khémis\Issam-Ben-Khemis,tn TUN,MF,Lorient,20,1996,0.3,0,0,0,2,1,0,0,3,0,0,0,0,Matches
Syam Ben Youssef\Syam-Ben-Youssef,tn TUN,DF,Caen,27,1989,14.4,6,0,0,22,5,1,3,62,24,0,2,0,Matches
Nicolas Benezet\Nicolas-Benezet,fr FRA,FW,Guingamp,25,1991,1.9,0,0,0,3,3,1,9,3,4,0,0,0,Matches
Pierre Bengtsson\Pierre-Bengtsson,se SWE,DFMF,Bastia,28,1988,29.2,0,0,0,11,14,3,127,42,29,0,0,1,Matches
Walter Benítez\Walter-Benitez,ar ARG,GK,Nice,23,1993,2.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Ramy Bensebaini\Ramy-Bensebaini,dz ALG,DF,Rennes,21,1995,20.4,4,2,0,26,22,0,22,57,45,0,1,0,Matches
Yassine Benzia\Yassine-Benzia,dz ALG,MF,Lille,21,1994,18.1,3,0,0,47,49,2,28,17,28,1,0,0,Matches
Franck Béria\Franck-Beria,fr FRA,DF,Lille,33,1983,25.8,7,2,1,47,32,0,28,63,21,0,1,0,Matches
Robert Beri_\Robert-Beric,si SVN,FW,Saint-Étienne,25,1991,16,0,0,0,13,28,24,3,4,5,1,0,0,Matches
Kévin Bérigaud\Kevin-Berigaud,fr FRA,MFFW,Montpellier,28,1988,6.9,0,0,0,16,8,0,15,5,4,0,0,0,Matches
Kévin Bérigaud\Kevin-Berigaud,fr FRA,FW,Angers,28,1988,5.2,1,0,0,9,10,0,13,5,4,0,0,0,Matches
Quentin Bernard\Quentin-Bernard,fr FRA,DF,Dijon,27,1989,6.2,1,0,0,7,7,0,26,12,20,0,1,0,Matches
Vincent Bessat\Vincent-Bessat,fr FRA,DFMF,Caen,30,1985,31.3,3,0,0,23,14,5,319,63,50,0,0,0,Matches
Thievy Bifouma\Thievy-Bifouma,cg CGO,FWMF,Bastia,24,1992,7.9,3,0,0,15,16,5,10,8,10,1,0,0,Matches
Milan Bi_evac\Milan-Bisevac,rs SRB,DF,Metz,32,1983,20.4,4,1,0,16,7,2,0,42,17,0,0,0,Matches
Yves Bissouma\Yves-Bissouma,ml MLI,MFFW,Lille,19,1996,8.5,4,1,0,19,17,1,9,12,32,0,0,0,Matches
Ludovic Blas\Ludovic-Blas,fr FRA,MF,Guingamp,18,1997,12.9,5,0,0,22,13,1,6,16,13,0,1,0,Matches
Alexis Blin\Alexis-Blin,fr FRA,MF,Toulouse,19,1996,23.9,5,2,1,39,27,0,5,45,41,0,0,0,Matches
Yann Bodiger\Yann-Bodiger,fr FRA,MF,Toulouse,21,1995,20.4,7,1,0,37,20,0,44,44,45,0,0,0,Matches
Mathieu Bodmer\Mathieu-Bodmer,fr FRA,MFDF,Guingamp,33,1982,7.5,2,0,0,6,5,2,3,12,8,0,0,0,Matches
Mathieu Bodmer\Mathieu-Bodmer,fr FRA,MF,Nice,33,1982,6.5,2,0,0,15,6,0,1,12,2,0,0,0,Matches
Olivier Boscagli\Olivier-Boscagli,fr FRA,DF,Nice,18,1997,0.5,0,0,0,0,0,0,0,2,4,0,0,0,Matches
Gabriel Boschilia\Gabriel-Boschilia,br BRA,MFFW,Monaco,20,1996,4.9,1,0,0,4,13,1,23,4,7,0,0,0,Matches
Ryad Boudebouz\Ryad-Boudebouz,dz ALG,MFFW,Montpellier,26,1990,32.5,4,0,0,20,50,4,231,18,25,0,0,0,Matches
Arnold Bouka Moutou\Arnold-Bouka-Moutou,cg CGO,DF,Dijon,27,1988,8.4,3,2,1,10,13,0,9,22,19,0,0,0,Matches
Farid Boulaya\Farid-Boulaya,dz ALG,FW,Bastia,23,1993,0.2,0,0,0,0,1,0,2,0,0,0,0,0,Matches
Grégory Bourillon\Gregory-Bourillon,fr FRA,DFMF,Angers,32,1984,3.8,1,0,0,3,1,0,1,5,5,0,0,0,Matches
Martin Braithwaite\Martin-Braithwaite,dk DEN,FWMF,Toulouse,25,1991,32.7,7,0,0,51,56,10,32,17,12,2,0,0,Matches
Jimmy Briand\Jimmy-Briand,fr FRA,FW,Guingamp,30,1985,32,2,0,0,34,71,12,33,17,22,0,0,0,Matches
Patrick Burner\Patrick-Burner,fr FRA,MFDF,Nice,20,1996,2.8,0,0,0,3,2,0,3,3,3,0,0,0,Matches
Alexis Busin\Alexis-Busin,fr FRA,MFFW,Nancy,20,1995,2.7,0,0,0,3,1,0,16,2,1,0,0,0,Matches
Erick Cabaco\Erick-Cabaco,uy URU,DF,Nancy,21,1995,17.9,1,1,0,13,18,2,2,42,18,0,0,0,Matches
Rémy Cabella\Remy-Cabella,fr FRA,FWMF,Marseille,26,1990,17.6,4,0,0,23,29,13,35,16,30,0,0,0,Matches
Jimmy Cabot\Jimmy-Cabot,fr FRA,MFFW,Lorient,22,1994,14.2,1,0,0,13,16,1,137,13,27,0,0,0,Matches
Jerson Cabral\Jerson-Cabral,nl NED,FW,Bastia,25,1991,0.8,0,0,0,3,2,0,6,0,2,0,0,0,Matches
Mathieu Cafaro\Mathieu-Cafaro,fr FRA,FWMF,Toulouse,19,1997,0.7,1,0,0,3,3,0,4,0,5,0,0,0,Matches
Cafú\Cafu,pt POR,MF,Lorient,23,1993,13.1,3,0,0,16,25,1,10,19,7,1,0,0,Matches
Yannick Cahuzac\Yannick-Cahuzac,fr FRA,MF,Bastia,31,1985,27,8,7,3,51,35,2,8,98,48,0,1,0,Matches
Lorenzo Callegari\Lorenzo-Callegari,fr FRA,MF,Paris S-G,18,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Souleymane Camara\Souleymane-Camara,sn SEN,MFFW,Montpellier,33,1982,12.1,0,0,0,17,19,3,28,6,12,1,0,0,Matches
Pierrick Capelle\Pierrick-Capelle,fr FRA,FWMF,Angers,29,1987,19.4,4,0,0,23,14,2,54,29,39,0,0,0,Matches
Yoan Cardinale\Yoan-Cardinale,fr FRA,GK,Nice,22,1994,35.6,2,0,0,0,9,0,0,1,0,0,0,0,Matches
Irvin Cardona\Irvin-Cardona,fr FRA,FW,Monaco,18,1997,0.2,0,0,0,2,0,0,1,0,0,0,0,0,Matches
Diego Carlos\Diego-Carlos,br BRA,DF,Nantes,23,1993,32.8,8,0,0,50,12,2,2,44,52,0,2,0,Matches
Cédric Carrasso\Cedric-Carrasso,fr FRA,GK,Bordeaux,34,1981,24,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Guido Carrillo\Guido-Carrillo,ar ARG,FW,Monaco,25,1991,6.6,0,0,0,12,3,1,2,1,5,0,0,0,Matches
Ivan Cavaleiro\Ivan-Cavaleiro,pt POR,FW,Monaco,22,1993,1.1,0,0,0,1,1,0,1,1,0,0,0,0,Matches
Edinson Cavani\Edinson-Cavani,uy URU,FW,Paris S-G,29,1987,32.9,5,0,0,28,12,62,15,15,18,2,0,0,Matches
Dimitri Cavaré\Dimitri-Cavare,fr FRA,DF,Rennes,21,1995,1.2,0,0,0,0,1,0,0,5,3,0,0,0,Matches
Julien Cétout\Julien-Cetout,fr FRA,MFDF,Nancy,28,1988,25.9,3,0,0,17,21,0,57,52,25,0,0,0,Matches
Fouad Chafik\Fouad-Chafik,ma MAR,DF,Dijon,29,1986,26.6,2,0,0,29,25,0,62,72,74,0,3,0,Matches
Kwon Chang-hoon\Kwon-Chang-hoon,kr KOR,FW,Dijon,22,1994,2.5,1,0,0,2,7,3,14,4,2,0,0,0,Matches
Clément Chantôme\Clement-Chantome,fr FRA,MF,Rennes,28,1987,3.7,1,0,0,3,5,0,0,6,9,0,0,0,Matches
Paul Charruau\Paul-Charruau,fr FRA,GK,Bastia,23,1993,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sergei Chernik\Sergei-Chernik,by BLR,GK,Nancy,28,1988,15.3,0,0,0,0,3,0,0,0,1,0,1,0,Matches
Michaël Chrétien\Michael-Chretien,ma MAR,DF,Nancy,32,1984,12.5,1,0,0,5,9,0,1,28,17,0,1,0,Matches
Michaël Ciani\Michael-Ciani,fr FRA,DF,Lorient,32,1984,24.1,5,0,0,28,14,0,2,69,19,0,1,0,Matches
Gilles Cioni\Gilles-Cioni,fr FRA,DF,Bastia,32,1984,22.9,7,0,0,21,20,1,37,42,38,0,0,1,Matches
Issa Cissokho\Issa-Cissokho,sn SEN,DF,Angers,31,1985,12.9,2,1,0,11,10,0,25,27,16,0,0,0,Matches
Renato Civelli\Renato-Civelli,ar ARG,DF,Lille,32,1983,12.2,4,0,0,11,8,0,0,19,14,0,0,0,Matches
Jérémy Clément\Jeremy-Clement,fr FRA,MF,Saint-Étienne,31,1984,3.7,0,0,0,6,2,0,0,6,9,0,0,0,Matches
Marcus Coco\Marcus-Coco,fr FRA,MFFW,Guingamp,20,1996,29,6,0,0,52,43,13,69,27,43,1,1,0,Matches
Renaud Cohade\Renaud-Cohade,fr FRA,MF,Metz,31,1984,30.9,11,1,0,47,32,13,196,46,73,0,2,0,Matches
Daniel Congré\Daniel-Congre,fr FRA,DF,Montpellier,31,1985,20.2,2,1,0,23,18,0,3,52,19,0,1,0,Matches
Diego Contento\Diego-Contento,de GER,DF,Bordeaux,26,1990,23.4,3,0,0,33,40,0,51,62,44,0,0,1,Matches
Sébastien Corchia\Sebastien-Corchia,fr FRA,DFMF,Lille,25,1990,38,4,0,0,31,64,1,163,77,66,3,0,0,Matches
Benjamin Corgnet\Benjamin-Corgnet,fr FRA,FWMF,Saint-Étienne,29,1987,4.4,1,0,0,13,12,0,2,2,5,0,0,0,Matches
Maxwel Cornet\Maxwel-Cornet,ci CIV,FWMF,Lyon,19,1996,21.1,1,0,0,21,24,11,42,11,29,0,0,1,Matches
Benoît Costil\Benoit-Costil,fr FRA,GK,Rennes,29,1987,38,1,0,0,0,5,0,0,1,1,0,0,0,Matches
Karim Coulibaly\Karim-Coulibaly,fr FRA,FWMF,Nancy,23,1993,6.2,0,0,0,8,3,0,27,7,7,0,0,0,Matches
Lassana Coulibaly\Lassana-Coulibaly,ml MLI,MF,Bastia,20,1996,25.3,4,0,0,24,48,1,14,29,47,0,0,0,Matches
Enzo Crivelli\Enzo-Crivelli,fr FRA,FW,Bastia,21,1995,23,7,2,1,41,39,12,0,6,14,0,0,0,Matches
Joffrey Cuffaut\Joffrey-Cuffaut,fr FRA,DF,Nancy,28,1988,28.5,8,0,0,29,39,2,67,54,50,0,0,1,Matches
Wylan Cyprien\Wylan-Cyprien,fr FRA,MF,Nice,21,1995,27,2,0,0,27,68,2,25,14,27,0,0,0,Matches
Damien Da Silva\Damien-Da-Silva,fr FRA,DF,Caen,28,1988,35.2,4,3,1,34,33,0,6,79,61,0,1,1,Matches
Bryan Dabo\Bryan-Dabo,bf BFA,MFDF,Saint-Étienne,24,1992,7.1,3,0,0,12,18,1,0,8,5,0,1,0,Matches
Mouhamadou Dabo\Mouhamadou-Dabo,fr FRA,DF,Caen,29,1986,1.6,1,0,0,6,3,0,9,5,2,0,1,0,Matches
Maurice Dalé\Maurice-Dale,fr FRA,FW,Nancy,31,1985,16.2,1,0,0,24,22,26,12,7,8,0,0,0,Matches
Gaël Danic\Gael-Danic,fr FRA,MF,Bastia,34,1981,20.5,8,2,1,25,24,4,122,22,23,0,0,0,Matches
Dante\Dante,br BRA,DF,Nice,32,1983,33,5,0,0,26,19,0,0,41,24,0,0,0,Matches
Romain Danzé\Romain-Danze,fr FRA,DF,Rennes,30,1986,34.4,2,0,0,31,11,1,65,66,42,0,1,0,Matches
Sergi Darder\Sergi-Darder,es ESP,MF,Lyon,22,1993,15.7,3,0,0,15,17,2,4,15,10,0,0,0,Matches
Nill De Pauw\Nill-De-Pauw,cd COD,FWMF,Guingamp,26,1990,8.5,1,0,0,13,3,6,22,7,10,0,1,0,Matches
Morgan De Sanctis\Morgan-De-Sanctis,it ITA,GK,Monaco,39,1977,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Lucas Deaux\Lucas-Deaux,fr FRA,MF,Guingamp,27,1988,34.2,4,0,0,69,26,4,29,53,62,0,1,0,Matches
Jonathan Delaplace\Jonathan-Delaplace,fr FRA,MF,Caen,30,1986,29.3,3,0,0,35,37,2,52,42,53,2,0,0,Matches
Paul Delecroix\Paul-Delecroix,fr FRA,GK,Lorient,27,1988,7,1,0,0,0,2,0,0,2,1,0,1,0,Matches
Andy Delort\Andy-Delort,dz ALG,FW,Toulouse,24,1991,13.5,0,0,0,28,18,7,19,1,7,0,0,0,Matches
Memphis Depay\Memphis-Depay,nl NED,MFFW,Lyon,22,1994,13.2,1,0,0,13,25,5,61,8,10,1,0,0,Matches
Quentin Depehi\Quentin-Depehi,fr FRA,FW,Toulouse,19,1997,0.1,0,0,,1,,,,,,,,,Matches
Mathieu Deplagne\Mathieu-Deplagne,fr FRA,DF,Montpellier,24,1991,12.5,5,0,0,23,14,0,25,17,21,0,1,0,Matches
Ángel Di María\Angel-Di-Maria,ar ARG,FW,Paris S-G,28,1988,22.6,1,1,0,16,28,14,251,16,14,0,0,0,Matches
Issiar Dia\Issiar-Dia,sn SEN,FW,Nancy,29,1987,22.2,3,0,0,22,49,16,45,16,10,0,1,0,Matches
Cheick Diabaté\Cheick-Diabate,ml MLI,FW,Metz,28,1988,11.7,2,0,0,37,19,25,4,3,5,1,0,0,Matches
Abou Diaby\Abou-Diaby,fr FRA,MF,Marseille,30,1986,1.4,1,0,0,2,2,0,0,2,0,0,0,0,Matches
Fallou Diagne\Fallou-Diagne,sn SEN,MF,Metz,26,1989,11.1,3,1,0,19,7,1,6,24,9,0,1,0,Matches
Modou Diagne\Modou-Diagne,sn SEN,DF,Nancy,22,1994,20.5,1,1,0,13,7,2,0,49,23,0,0,0,Matches
Adama Diakhaby\Adama-Diakhaby,fr FRA,MF,Rennes,20,1996,8.1,2,0,0,4,16,2,16,9,13,0,0,0,Matches
Mouctar Diakhaby\Mouctar-Diakhaby,fr FRA,DF,Lyon,19,1996,21.4,5,0,0,19,16,2,1,37,23,2,0,0,Matches
Abdou Diallo\Abdou-Diallo,sn SEN,DF,Monaco,20,1996,4.3,0,0,0,7,3,1,1,13,8,0,1,0,Matches
Habib Diallo\Habib-Diallo,sn SEN,FWMF,Metz,21,1995,9.2,0,0,0,14,10,8,5,3,4,1,0,0,Matches
Mustapha Diallo\Mustapha-Diallo,sn SEN,MF,Guingamp,30,1986,19.4,8,2,1,54,43,14,4,35,27,0,2,1,Matches
Sadio Diallo\Sadio-Diallo,gn GUI,MFFW,Bastia,25,1990,15.7,3,0,0,21,47,3,23,19,12,0,0,0,Matches
Alou Diarra\Alou-Diarra,fr FRA,MF,Nancy,35,1981,14.3,7,0,0,33,12,1,1,36,32,0,2,0,Matches
Lassana Diarra\Lassana-Diarra,fr FRA,MF,Marseille,31,1985,8.1,2,0,0,12,9,0,0,11,22,0,0,0,Matches
Thomas Didillon\Thomas-Didillon,fr FRA,GK,Metz,20,1995,32,0,0,0,0,6,0,0,1,2,0,0,0,Matches
Étienne Didot\Etienne-Didot,fr FRA,MF,Guingamp,33,1983,23.8,6,0,0,38,30,2,97,38,43,0,0,0,Matches
Famara Diedhiou\Famara-Diedhiou,sn SEN,FW,Angers,23,1992,25.2,6,0,0,46,34,16,15,11,11,1,0,0,Matches
Ismaël Diomandé\Ismael-Diomande,ci CIV,MFDF,Caen,23,1992,8.8,3,0,0,10,5,0,6,23,17,0,0,0,Matches
Lois Diony\Lois-Diony,fr FRA,FW,Dijon,23,1992,31.2,2,1,0,47,54,22,77,4,14,0,0,0,Matches
Issa Diop\Issa-Diop,fr FRA,DF,Toulouse,19,1997,30,9,0,0,24,23,1,1,54,37,0,1,0,Matches
Nabil Dirar\Nabil-Dirar,ma MAR,MFDF,Monaco,30,1986,9.7,2,0,0,18,8,0,58,9,18,0,0,0,Matches
Koffi Djidji\Koffi-Djidji,ci CIV,DFMF,Nantes,23,1992,27.7,7,0,0,37,10,2,2,61,41,0,2,0,Matches
Alexander Djiku\Alexander-Djiku,gh GHA,DF,Bastia,21,1994,20.6,2,2,0,24,23,1,14,71,36,0,1,0,Matches
Keagan Dolly\Keagan-Dolly,za RSA,MF,Montpellier,23,1993,5,0,0,0,2,3,0,10,12,5,0,0,0,Matches
Anastasios Donis\Anastasios-Donis,gr GRE,FWMF,Nice,19,1996,5.1,1,0,0,10,5,6,7,4,6,0,0,0,Matches
Férébory Doré\Ferebory-Dore,cg CGO,FW,Angers,27,1989,2,0,0,0,4,3,0,0,0,3,0,0,0,Matches
Dória\Doria,br BRA,DF,Marseille,21,1994,15.2,4,0,0,18,7,1,4,33,15,0,0,0,Matches
Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Lille,18,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Cheick Doukouré\Cheick-Doukoure,ci CIV,MF,Metz,23,1992,25.1,7,3,1,43,11,1,11,65,69,0,0,0,Matches
Tongo Doumbia\Tongo-Doumbia,ml MLI,MF,Toulouse,26,1989,5.3,2,0,0,12,3,0,6,8,15,0,0,0,Matches
Julian Draxler\Julian-Draxler,de GER,FW,Paris S-G,22,1993,11.2,2,0,0,9,12,4,25,12,7,1,0,0,Matches
Matthieu Dreyer\Matthieu-Dreyer,fr FRA,GK,Caen,27,1989,2,0,0,0,0,0,0,0,0,0,0,1,0,Matches
Leo Dubois\Leo-Dubois,fr FRA,DF,Nantes,21,1994,34.8,2,0,0,22,25,0,160,65,59,1,0,1,Matches
Maxime Dupé\Maxime-Dupe,fr FRA,GK,Nantes,23,1993,16,1,0,0,0,5,0,0,4,0,0,0,0,Matches
Jimmy Durmaz\Jimmy-Durmaz,se SWE,MF,Toulouse,27,1989,16.9,5,0,0,25,27,3,73,17,13,0,0,0,Matches
Éder\Eder,pt POR,FW,Lille,28,1987,27.4,3,0,0,57,53,22,27,6,8,2,0,0,Matches
Odsonne Édouard\Odsonne-Edouard,fr FRA,FWMF,Toulouse,18,1998,6.4,0,0,0,2,8,2,6,4,4,0,0,0,Matches
Vincent Enyeama\Vincent-Enyeama,ng NGA,GK,Lille,33,1982,31.7,4,0,0,0,5,0,1,4,1,0,1,0,Matches
Kermit Erasmus\Kermit-Erasmus,za RSA,FW,Rennes,26,1990,1.9,0,0,0,1,3,0,0,0,0,0,0,0,Matches
Mevlüt Erdinç\Mevlut-Erdinc,tr TUR,FW,Metz,29,1987,15.6,1,0,0,9,10,18,7,3,5,0,0,0,Matches
Patrice Evra\Patrice-Evra,fr FRA,DF,Marseille,35,1981,9.6,3,0,0,17,13,3,21,17,19,0,0,0,Matches
Valentin Eysseric\Valentin-Eysseric,fr FRA,FWMF,Nice,24,1992,23.1,4,0,0,22,44,1,23,12,29,1,0,0,Matches
Fabinho\Fabinho,br BRA,MF,Monaco,22,1993,34.1,8,0,0,67,68,0,13,56,77,1,1,0,Matches
Radamel Falcao\Radamel-Falcao,co COL,FW,Monaco,30,1986,21.4,2,0,0,27,26,12,4,10,12,1,0,0,Matches
Simon Falette\Simon-Falette,gn GUI,DF,Metz,24,1992,34.3,7,0,0,38,32,0,5,98,15,1,0,0,Matches
Rod Fanni\Rod-Fanni,fr FRA,DF,Marseille,34,1981,26.6,7,0,0,27,7,1,4,60,28,0,0,0,Matches
Nabil Fekir\Nabil-Fekir,fr FRA,MFFW,Lyon,23,1993,24.5,5,1,0,53,60,24,120,2,17,2,0,0,Matches
Julien Féret\Julien-Feret,fr FRA,MF,Caen,34,1982,34.6,1,0,0,17,38,0,135,62,42,1,0,0,Matches
Gelson Fernandes\Gelson-Fernandes,ch SUI,MF,Rennes,29,1986,20.4,7,0,0,33,12,2,4,37,65,0,0,1,Matches
Jordan Ferri\Jordan-Ferri,fr FRA,MF,Lyon,24,1992,11.7,4,0,0,24,15,3,16,7,9,1,0,0,Matches
Afonso Figueiredo\Afonso-Figueiredo,pt POR,DF,Rennes,23,1993,2.9,0,0,0,1,6,0,12,5,5,0,0,0,Matches
Moryké Fofana\Moryke-Fofana,ci CIV,MF,Lorient,24,1991,3.9,0,0,0,6,2,3,22,5,6,0,0,0,Matches
Milan Gaji_\Milan-Gajic,rs SRB,DF,Bordeaux,20,1996,12.6,5,0,0,13,6,3,33,12,18,0,0,0,Matches
Jordy Gaspar\Jordy-Gaspar,fr FRA,MFDF,Lyon,19,1997,1.9,1,0,0,5,2,1,5,3,1,0,1,0,Matches
