Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Javi Martínez\Javi-Martinez,es ESP,MFDF,Bayern Munich,28,1988,17.9,1,0,0,16,18,0,6,26,14,0,0,0,239,54,26,67.5,Matches
Omar Mascarell\Omar-Mascarell,es ESP,MF,Eint Frankfurt,24,1993,8.6,4,0,0,18,9,0,2,14,18,0,0,0,124,15,13,53.6,Matches
Christian Mathenia\Christian-Mathenia,de GER,GK,Hamburger SV,25,1992,24,2,0,0,1,2,0,0,0,0,0,0,0,111,0,0,,Matches
Ville Matti Steinmann\Ville-Matti-Steinmann,de GER,MF,Hamburger SV,22,1995,6.6,2,0,0,14,10,0,0,14,12,0,0,0,116,17,14,54.8,Matches
Mërgim Mavraj\Mergim-Mavraj,al ALB,DF,Hamburger SV,31,1986,16.1,3,1,1,20,11,0,4,13,19,0,0,0,247,61,41,59.8,Matches
Philipp Max\Philipp-Max,de GER,DF,Augsburg,23,1993,32.9,5,0,0,28,16,3,156,19,31,0,0,0,297,22,34,39.3,Matches
Alexandru Maxim\Alexandru-Maxim,ro ROU,MFFW,Mainz 05,27,1990,10.6,4,0,0,19,16,1,18,3,10,0,0,0,77,4,16,20,Matches
Florian Mayer\Florian-Mayer,de GER,DF,M'Gladbach,19,1998,0.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,Matches
Weston McKennie\Weston-McKennie,us USA,MF,Schalke 04,18,1998,14,3,0,0,37,9,0,5,15,20,0,0,0,185,21,17,55.3,Matches
Slobodan Medojevi?\Slobodan-Medojevic,rs SRB,MF,Eint Frankfurt,26,1990,0.3,0,0,0,0,0,0,1,1,0,0,0,0,9,0,0,,Matches
Admir Mehmedi\Admir-Mehmedi,ch SUI,DFMF,Leverkusen,26,1991,7.8,3,0,0,17,20,2,21,10,9,0,1,0,79,10,5,66.7,Matches
Admir Mehmedi\Admir-Mehmedi,ch SUI,FWMF,Wolfsburg,26,1991,3.2,0,0,0,6,3,3,4,0,1,0,0,0,20,8,8,50,Matches
Alexander Meier\Alexander-Meier,de GER,FW,Eint Frankfurt,34,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,Matches
Jorge Meré\Jorge-Mere,es ESP,DF,Köln,20,1997,21,6,0,0,15,15,1,2,23,17,0,0,0,245,48,35,57.8,Matches
Max Meyer\Max-Meyer,de GER,MF,Schalke 04,21,1995,19.2,6,0,0,25,22,0,2,33,25,0,0,0,203,13,12,52,Matches
Maximilian Mittelstädt\Maximilian-Mittelstadt,de GER,MFDF,Hertha BSC,20,1997,4.7,0,0,0,5,11,0,9,8,8,0,0,0,43,9,3,75,Matches
Niklas Moisander\Niklas-Moisander,fi FIN,DF,Werder Bremen,31,1985,25,6,0,0,34,18,0,4,27,32,0,2,1,326,40,32,55.6,Matches
Jan Morávek\Jan-Moravek,cz CZE,MF,Augsburg,27,1989,7.8,5,1,1,26,2,0,2,9,35,0,0,0,98,16,12,57.1,Matches
Florian Müller\Florian-Muller,de GER,GK,Mainz 05,19,1997,5,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,,Matches
Nicolai Müller\Nicolai-Muller,de GER,MFDF,Hamburger SV,29,1987,1.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,Matches
Thomas Müller\Thomas-Muller,de GER,FWMF,Bayern Munich,27,1989,22.3,4,0,0,21,15,10,91,7,25,0,0,0,117,31,41,43.1,Matches
Yoshinori Mut?\Yoshinori-Muto,jp JPN,FW,Mainz 05,25,1992,21.2,2,0,0,36,43,17,11,4,14,2,0,0,72,26,62,29.5,Matches
Yvon Mvogo\Yvon-Mvogo,ch SUI,GK,RB Leipzig,23,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,,Matches
Naldo\Naldo,br BRA,DF,Schalke 04,34,1982,34,5,0,0,32,18,2,0,33,33,0,2,0,379,147,29,83.5,Matches
Nikolas Nartey\Nikolas-Nartey,dk DEN,MF,Köln,17,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Matija Nastasi?\Matija-Nastasic,rs SRB,DF,Schalke 04,24,1993,22.1,6,1,1,36,7,1,1,20,29,0,1,0,218,40,22,64.5,Matches
Manuel Neuer\Manuel-Neuer,de GER,GK,Bayern Munich,31,1986,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,,Matches
Florian Niederlechner\Florian-Niederlechner,de GER,FWMF,Freiburg,26,1990,7.7,1,0,0,16,21,9,6,1,4,1,0,0,32,5,10,33.3,Matches
Håvard Nordtveit\Havard-Nordtveit,no NOR,DF,Hoffenheim,27,1990,10.8,0,0,0,10,7,0,1,9,11,0,0,0,92,11,6,64.7,Matches
