Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Gabriel Mercado\Gabriel-Mercado,ar ARG,DF,Sevilla,29,1987,29,26,2186,24.3,3,1,3,0,0,10,0,0.12,0.04,0.16,0.12,0.16,Matches
Jorge Meré\Jorge-Mere,es ESP,DF,Sporting Gijón,19,1997,31,31,2774,30.8,0,0,0,0,0,7,1,0,0,0,0,0,Matches
Fran Mérida\Fran-Merida,es ESP,MF,Osasuna,26,1990,15,9,816,9.1,1,0,1,0,0,5,0,0.11,0,0.11,0.11,0.11,Matches
Sabin Merino\Sabin-Merino,es ESP,FWMF,Athletic Club,24,1992,13,5,487,5.4,1,1,1,0,0,2,0,0.18,0.18,0.37,0.18,0.37,Matches
Roque Mesa\Roque-Mesa,es ESP,MF,Las Palmas,27,1989,35,34,3030,33.7,1,2,1,0,0,14,0,0.03,0.06,0.09,0.03,0.09,Matches
Lionel Messi\Lionel-Messi,ar ARG,FW,Barcelona,29,1987,34,32,2828,31.4,37,9,31,6,7,6,0,1.18,0.29,1.46,0.99,1.27,Matches
Michel\Michel,br BRA,DF,Las Palmas,26,1990,25,24,2082,23.1,0,4,0,0,0,5,0,0,0.17,0.17,0,0.17,Matches
Santi Mina\Santi-Mina,es ESP,FWMF,Valencia,20,1995,29,13,1415,15.7,6,2,6,0,0,2,0,0.38,0.13,0.51,0.38,0.51,Matches
Rafa Mir\Rafa-Mir,es ESP,FW,Valencia,19,1997,2,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Luka Modri?\Luka-Modric,hr CRO,MF,Real Madrid,30,1985,25,22,1885,20.9,1,2,1,0,0,2,0,0.05,0.1,0.14,0.05,0.14,Matches
Momo\Momo,es ESP,MFFW,Las Palmas,34,1982,23,12,1242,13.8,3,0,2,1,1,3,0,0.22,0,0.22,0.14,0.14,Matches
Ángel Montoro\Angel-Montoro,es ESP,MF,Las Palmas,28,1988,17,12,1107,12.3,0,1,0,0,0,1,0,0,0.08,0.08,0,0.08,Matches
Martín Montoya\Martin-Montoya,es ESP,DF,Valencia,25,1991,29,26,2218,24.6,2,1,2,0,0,8,0,0.08,0.04,0.12,0.08,0.12,Matches
Walter Montoya\Walter-Montoya,ar ARG,FW,Sevilla,23,1993,4,1,114,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Erik Morán\Erik-Moran,es ESP,MF,Leganés,25,1991,12,11,946,10.5,0,1,0,0,0,7,0,0,0.1,0.1,0,0.1,Matches
Álvaro Morata\Alvaro-Morata,es ESP,FW,Real Madrid,23,1992,26,14,1336,14.8,14,4,14,0,0,8,0,0.94,0.27,1.21,0.94,1.21,Matches
Gerard Moreno\Gerard-Moreno,es ESP,FW,Espanyol,24,1992,37,37,3270,36.3,13,4,13,0,1,6,0,0.36,0.11,0.47,0.36,0.47,Matches
Marlos Moreno\Marlos-Moreno,co COL,MFFW,La Coruña,19,1996,19,9,794,8.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Pedro Mosquera\Pedro-Mosquera,es ESP,MF,La Coruña,28,1988,23,17,1567,17.4,3,0,3,0,0,7,0,0.17,0,0.17,0.17,0.17,Matches
Iker Muniain\Iker-Muniain,es ESP,MF,Athletic Club,23,1992,35,28,2397,26.6,7,2,7,0,0,5,0,0.26,0.08,0.34,0.26,0.34,Matches
Luis Muñoz\Luis-Munoz,es ESP,DF,Málaga,19,1997,5,4,387,4.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mateo Musacchio\Mateo-Musacchio,ar ARG,DF,Villarreal,25,1990,23,23,2065,22.9,0,2,0,0,0,6,0,0,0.09,0.09,0,0.09,Matches
Charly Musonda Jr.\Charly-Musonda-Jr,be BEL,MF,Betis,19,1996,8,1,259,2.9,0,1,0,0,0,2,0,0,0.35,0.35,0,0.35,Matches
Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Valencia,24,1992,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Alfred N'Diaye\Alfred-NDiaye,sn SEN,MF,Villarreal,26,1990,7,1,121,1.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Nacho\Nacho,es ESP,DF,Real Madrid,26,1990,28,24,2306,25.6,2,3,2,0,0,5,0,0.08,0.12,0.2,0.08,0.2,Matches
Matías Nahuel\Matias-Nahuel,es ESP,FWMF,Betis,19,1996,10,0,164,1.8,0,0,0,0,0,0,1,0,0,0,0,0,Matches
Nani\Nani,pt POR,MFFW,Valencia,29,1986,25,22,1860,20.7,5,7,4,1,1,6,0,0.24,0.34,0.58,0.19,0.53,Matches
Nano\Nano,es ESP,FW,Eibar,21,1995,6,1,163,1.8,1,0,1,0,0,0,0,0.55,0,0.55,0.55,0.55,Matches
Samir Nasri\Samir-Nasri,fr FRA,MFFW,Sevilla,29,1987,23,22,1838,20.4,2,3,2,0,1,7,0,0.1,0.15,0.24,0.1,0.24,Matches
Fernando Navarro\Fernando-Navarro,es ESP,DF,La Coruña,34,1982,25,22,2052,22.8,0,0,0,0,0,6,0,0,0,0,0,0,Matches
Marc Navarro\Marc-Navarro,es ESP,DF,Espanyol,21,1995,12,10,786,8.7,2,1,2,0,0,0,0,0.23,0.11,0.34,0.23,0.34,Matches
Rafa Navarro\Rafa-Navarro,es ESP,DF,Betis,22,1994,18,14,1280,14.2,2,2,2,0,0,4,0,0.14,0.14,0.28,0.14,0.28,Matches
Keylor Navas\Keylor-Navas,cr CRC,GK,Real Madrid,29,1986,27,27,2430,27,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Raúl Navas\Raul-Navas,es ESP,DF,Real Sociedad,28,1988,32,31,2800,31.1,1,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,Matches
Dani Ndi\Dani-Ndi,cm CMR,MF,Sporting Gijón,20,1995,6,1,154,1.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Neymar\Neymar,br BRA,FW,Barcelona,24,1992,30,30,2650,29.4,13,11,12,1,1,7,2,0.44,0.37,0.82,0.41,0.78,Matches
Saúl Ñíguez\Saul-Niguez,es ESP,MF,Atlético Madrid,21,1994,33,29,2538,28.2,4,3,4,0,0,8,0,0.14,0.11,0.25,0.14,0.25,Matches
Steven Nzonzi\Steven-Nzonzi,fr FRA,MF,Sevilla,27,1988,35,34,3063,34,2,3,2,0,0,6,0,0.06,0.09,0.15,0.06,0.15,Matches
Jan Oblak\Jan-Oblak,si SVN,GK,Atlético Madrid,23,1993,30,30,2649,29.4,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Guillermo Ochoa\Guillermo-Ochoa,mx MEX,GK,Granada,31,1985,38,38,3420,38,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Álvaro Odriozola\Alvaro-Odriozola,es ESP,DF,Real Sociedad,20,1995,15,15,1282,14.2,0,3,0,0,0,0,0,0,0.21,0.21,0,0.21,Matches
Miguel Olavide\Miguel-Olavide,es ESP,MFDF,Osasuna,20,1996,14,4,500,5.6,1,0,1,0,0,3,0,0.18,0,0.18,0.18,0.18,Matches
Weligton Oliveira\Weligton-Oliveira,br BRA,DF,Málaga,36,1979,1,1,90,1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Javier Ontiveros\Javier-Ontiveros,es ESP,MF,Málaga,18,1997,18,7,832,9.2,2,2,2,0,0,4,0,0.22,0.22,0.43,0.22,0.43,Matches
Fabián Orellana\Fabian-Orellana,cl CHI,MFFW,Valencia,30,1986,16,13,1136,12.6,1,1,1,0,0,3,1,0.08,0.08,0.16,0.08,0.16,Matches
Fabián Orellana\Fabian-Orellana,cl CHI,MFFW,Celta Vigo,30,1986,7,6,519,5.8,2,2,2,0,0,2,0,0.35,0.35,0.69,0.35,0.69,Matches
Adrián Ortolá\Adrian-Ortola,es ESP,GK,Alavés,22,1993,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Antonio Otegui\Antonio-Otegui,es ESP,MF,Osasuna,18,1998,3,0,50,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mikel Oyarzabal\Mikel-Oyarzabal,es ESP,FWMF,Real Sociedad,19,1997,38,30,2722,30.2,2,7,2,0,0,0,0,0.07,0.23,0.3,0.07,0.3,Matches
Fernando Pacheco\Fernando-Pacheco,es ESP,GK,Alavés,24,1992,36,36,3240,36,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Asdrúbal Padrón\Asdrubal-Padron,es ESP,FWMF,Las Palmas,25,1991,3,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Aleksandar Panti?\Aleksandar-Pantic,rs SRB,DF,Alavés,24,1992,2,1,155,1.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rubén Pardo\Ruben-Pardo,es ESP,MF,Real Sociedad,23,1992,3,2,159,1.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rubén Pardo\Ruben-Pardo,es ESP,MF,Betis,23,1992,16,15,1259,14,1,0,1,0,0,2,0,0.07,0,0.07,0.07,0.07,Matches
Nicolás Pareja\Nicolas-Pareja,ar ARG,DF,Sevilla,32,1984,27,27,2155,23.9,1,1,1,0,0,6,1,0.04,0.04,0.08,0.04,0.08,Matches
Daniel Parejo\Daniel-Parejo,es ESP,MF,Valencia,27,1989,36,36,3188,35.4,5,7,2,3,5,12,0,0.14,0.2,0.34,0.06,0.25,Matches
Thomas Partey\Thomas-Partey,gh GHA,MFDF,Atlético Madrid,23,1993,16,6,643,7.1,1,2,1,0,1,5,0,0.14,0.28,0.42,0.14,0.42,Matches
Alexandre Pato\Alexandre-Pato,br BRA,FW,Villarreal,26,1989,14,11,870,9.7,2,1,2,0,1,0,0,0.21,0.1,0.31,0.21,0.31,Matches
Rubén Peña\Ruben-Pena,es ESP,MFFW,Eibar,25,1991,28,9,1074,11.9,1,1,1,0,0,3,0,0.08,0.08,0.17,0.08,0.17,Matches
Adalberto Peñaranda\Adalberto-Penaranda,ve VEN,FW,Málaga,19,1997,3,1,174,1.9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Pepe\Pepe,pt POR,DF,Real Madrid,33,1983,13,13,1077,12,2,1,2,0,0,1,0,0.17,0.08,0.25,0.17,0.25,Matches
Luis Perea\Luis-Perea,es ESP,MF,Osasuna,18,1997,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Andreas Pereira\Andreas-Pereira,br BRA,MF,Granada,20,1996,35,34,2810,31.2,5,3,5,0,0,10,1,0.16,0.1,0.26,0.16,0.26,Matches
Enzo Pérez\Enzo-Perez,ar ARG,MF,Valencia,30,1986,27,26,2187,24.3,0,1,0,0,0,14,1,0,0.04,0.04,0,0.04,Matches
Hernán Pérez\Hernan-Perez,py PAR,MF,Espanyol,27,1989,32,20,1781,19.8,3,1,3,0,0,8,0,0.15,0.05,0.2,0.15,0.2,Matches
Lucas Pérez\Lucas-Perez,es ESP,FW,La Coruña,27,1988,1,1,90,1,1,0,0,1,1,0,0,1,0,1,0,0,Matches
Nauzet Pérez\Nauzet-Perez,es ESP,GK,Osasuna,31,1985,13,13,1170,13,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Rubén Pérez\Ruben-Perez,es ESP,MF,Leganés,27,1989,30,26,2335,25.9,0,1,0,0,0,11,0,0,0.04,0.04,0,0.04,Matches
Petros\Petros,br BRA,MF,Betis,27,1989,32,24,2139,23.8,1,2,1,0,0,9,2,0.04,0.08,0.13,0.04,0.13,Matches
Germán Pezzella\German-Pezzella,ar ARG,DF,Betis,25,1991,36,36,3099,34.4,1,0,1,0,0,10,0,0.03,0,0.03,0.03,0.03,Matches
Pablo Piatti\Pablo-Piatti,ar ARG,MF,Espanyol,27,1989,30,30,2322,25.8,10,9,9,1,1,8,0,0.39,0.35,0.74,0.35,0.7,Matches
Cristiano Piccini\Cristiano-Piccini,it ITA,DF,Betis,23,1992,23,21,1739,19.3,2,2,2,0,0,6,3,0.1,0.1,0.21,0.1,0.21,Matches
Óscar Pinchi\Oscar-Pinchi,es ESP,MF,La Coruña,20,1996,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Gerard Piqué\Gerard-Pique,es ESP,DF,Barcelona,29,1987,25,25,2191,24.3,2,0,2,0,0,6,0,0.08,0,0.08,0.08,0.08,Matches
Carles Planas\Carles-Planas,es ESP,DF,Celta Vigo,25,1991,12,11,946,10.5,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Ezequiel Ponce\Ezequiel-Ponce,ar ARG,FW,Granada,19,1997,25,10,1146,12.7,2,0,2,0,1,5,2,0.16,0,0.16,0.16,0.16,Matches
Xabi Prieto\Xabi-Prieto,es ESP,MF,Real Sociedad,32,1983,38,32,2815,31.3,8,6,7,1,1,2,0,0.26,0.19,0.45,0.22,0.42,Matches
Nemanja Radoja\Nemanja-Radoja,rs SRB,MF,Celta Vigo,23,1993,31,27,2419,26.9,1,1,1,0,0,3,0,0.04,0.04,0.07,0.04,0.07,Matches
Juan Rafael Fuentes\Juan-Rafael-Fuentes,es ESP,DF,Osasuna,26,1990,17,16,1278,14.2,0,1,0,0,0,5,0,0,0.07,0.07,0,0.07,Matches
Rafinha\Rafinha,br BRA,MF,Barcelona,23,1993,18,14,1072,11.9,6,2,6,0,0,1,0,0.5,0.17,0.67,0.5,0.67,Matches
Ivan Rakiti?\Ivan-Rakitic,hr CRO,MF,Barcelona,28,1988,32,26,2343,26,8,5,8,0,0,5,0,0.31,0.19,0.5,0.31,0.5,Matches
Adil Rami\Adil-Rami,fr FRA,DF,Sevilla,30,1985,21,21,1783,19.8,0,0,0,0,0,4,2,0,0,0,0,0,Matches
Benito Ramírez\Benito-Ramirez,es ESP,MF,Las Palmas,21,1995,2,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sandro Ramírez\Sandro-Ramirez,es ESP,FW,Málaga,21,1995,30,28,2300,25.6,14,3,14,0,1,4,0,0.55,0.12,0.67,0.55,0.67,Matches
Iván Ramis\Ivan-Ramis,es ESP,DF,Eibar,31,1984,22,20,1716,19.1,3,0,3,0,0,5,0,0.16,0,0.16,0.16,0.16,Matches
Adrián Ramos\Adrian-Ramos,co COL,FW,Granada,30,1986,14,13,1126,12.5,4,1,4,0,0,4,0,0.32,0.08,0.4,0.32,0.4,Matches
Omar Ramos\Omar-Ramos,es ESP,MF,Leganés,28,1988,15,11,967,10.7,0,2,0,0,0,4,0,0,0.19,0.19,0,0.19,Matches
Sergio Ramos\Sergio-Ramos,es ESP,DF,Real Madrid,30,1986,28,28,2488,27.6,7,1,7,0,0,8,1,0.25,0.04,0.29,0.25,0.29,Matches
Recio\Recio,es ESP,MF,Málaga,25,1991,18,16,1349,15,3,2,2,1,1,9,0,0.2,0.13,0.33,0.13,0.27,Matches
Diego Reyes\Diego-Reyes,mx MEX,DF,Espanyol,23,1992,34,32,2893,32.1,1,0,1,0,0,2,0,0.03,0,0.03,0.03,0.03,Matches
Federico Ricca\Federico-Ricca,uy URU,DF,Málaga,21,1994,21,19,1619,18,0,1,0,0,0,6,0,0,0.06,0.06,0,0.06,Matches
Diego Rico\Diego-Rico,es ESP,DF,Leganés,23,1993,25,25,2215,24.6,1,0,1,0,0,6,0,0.04,0,0.04,0.04,0.04,Matches
Fran Rico\Fran-Rico,es ESP,MF,Eibar,28,1987,17,13,1228,13.6,2,1,2,0,0,5,0,0.15,0.07,0.22,0.15,0.22,Matches
Mikel Rico\Mikel-Rico,es ESP,MF,Athletic Club,31,1984,18,4,494,5.5,1,0,1,0,0,4,0,0.18,0,0.18,0.18,0.18,Matches
Sergio Rico\Sergio-Rico,es ESP,GK,Sevilla,22,1993,35,35,3150,35,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Oriol Riera\Oriol-Riera,es ESP,FW,Osasuna,30,1986,22,18,1455,16.2,4,1,4,0,0,3,0,0.25,0.06,0.31,0.25,0.31,Matches
Asier Riesgo\Asier-Riesgo,es ESP,GK,Eibar,32,1983,16,16,1250,13.9,0,0,0,0,0,0,2,0,0,0,0,0,Matches
Cristian Rivera\Cristian-Rivera,es ESP,MF,Eibar,19,1997,17,6,731,8.1,0,1,0,0,0,3,0,0,0.12,0.12,0,0.12,Matches
Emmanuel Rivière\Emmanuel-Riviere,fr FRA,FWMF,Osasuna,26,1990,15,8,800,8.9,0,1,0,0,0,3,1,0,0.11,0.11,0,0.11,Matches
Roberto\Roberto,es ESP,GK,Espanyol,30,1986,4,3,310,3.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sergi Roberto\Sergi-Roberto,es ESP,DF,Barcelona,24,1992,32,26,2385,26.5,0,6,0,0,0,5,0,0,0.23,0.23,0,0.23,Matches
Marc Roca\Marc-Roca,es ESP,MF,Espanyol,19,1996,25,14,1329,14.8,0,1,0,0,0,4,0,0,0.07,0.07,0,0.07,Matches
Rodri\Rodri,es ESP,MF,Villarreal,20,1996,23,8,862,9.6,0,1,0,0,0,1,0,0,0.1,0.1,0,0.1,Matches
Rodrigo\Rodrigo,es ESP,FWMF,Valencia,25,1991,19,17,1382,15.4,5,3,5,0,0,1,0,0.33,0.2,0.52,0.33,0.52,Matches
Kévin Rodrigues\Kevin-Rodrigues,pt POR,DF,Real Sociedad,22,1994,2,1,105,1.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
James Rodríguez\James-Rodriguez,co COL,MFFW,Real Madrid,25,1991,22,13,1179,13.1,8,6,8,0,0,1,0,0.61,0.46,1.07,0.61,1.07,Matches
José Rodríguez\Jose-Rodriguez,es ESP,MF,Málaga,21,1994,6,6,447,5,0,0,0,0,0,1,2,0,0,0,0,0,Matches
Juan Rodríguez\Juan-Rodriguez,es ESP,DF,Sporting Gijón,21,1995,4,2,234,2.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Víctor Rodríguez\Victor-Rodriguez,es ESP,MF,Sporting Gijón,27,1989,25,15,1403,15.6,2,1,2,0,0,1,0,0.13,0.06,0.19,0.13,0.19,Matches
Davy Roef\Davy-Roef,be BEL,GK,La Coruña,22,1994,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jaime Romero\Jaime-Romero,es ESP,MFFW,Osasuna,26,1990,19,8,911,10.1,0,4,0,0,0,1,0,0,0.4,0.4,0,0.4,Matches
Óscar Romero\Oscar-Romero,py PAR,MF,Alavés,24,1992,13,4,540,6,0,1,0,0,0,3,0,0,0.17,0.17,0,0.17,Matches
Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,Real Madrid,31,1985,29,29,2537,28.2,25,6,19,6,7,4,0,0.89,0.21,1.1,0.67,0.89,Matches
Facundo Roncaglia\Facundo-Roncaglia,ar ARG,DF,Celta Vigo,29,1987,32,30,2719,30.2,2,1,2,0,0,8,2,0.07,0.03,0.1,0.07,0.1,Matches
Roberto Rosales\Roberto-Rosales,ve VEN,DF,Málaga,27,1988,32,32,2860,31.8,1,3,1,0,0,5,2,0.03,0.09,0.13,0.03,0.13,Matches
Giuseppe Rossi\Giuseppe-Rossi,it ITA,FW,Celta Vigo,29,1987,18,9,798,8.9,4,1,4,0,0,1,0,0.45,0.11,0.56,0.45,0.56,Matches
Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,Betis,20,1996,4,3,150,1.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Víctor Ruiz\Victor-Ruiz,es ESP,DF,Villarreal,27,1989,28,27,2368,26.3,1,1,1,0,0,4,2,0.04,0.04,0.08,0.04,0.08,Matches
Antonio Rukavina\Antonio-Rukavina,rs SRB,DF,Villarreal,32,1984,4,3,273,3,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Gerónimo Rulli\Geronimo-Rulli,ar ARG,GK,Real Sociedad,24,1992,38,38,3420,38,0,0,0,0,0,4,0,0,0,0,0,0,Matches
Mathew Ryan\Mathew-Ryan,au AUS,GK,Valencia,24,1992,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Enric Saborit\Enric-Saborit,es ESP,DFMF,Athletic Club,24,1992,9,5,468,5.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Sergi Samper\Sergi-Samper,es ESP,MF,Granada,21,1995,22,13,1279,14.2,0,1,0,0,0,6,0,0,0.07,0.07,0,0.07,Matches
Mikel San José\Mikel-San-Jose,es ESP,MF,Athletic Club,27,1989,35,30,2700,30,4,1,4,0,0,9,0,0.13,0.03,0.17,0.13,0.17,Matches
Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Betis,20,1996,22,16,1491,16.6,4,2,4,0,0,2,0,0.24,0.12,0.36,0.24,0.36,Matches
Rubén Sánchez\Ruben-Sanchez,es ESP,MF,Sporting Gijón,21,1994,2,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Víctor Sánchez\Victor-Sanchez,es ESP,DFMF,Espanyol,28,1987,26,25,2281,25.3,1,1,1,0,0,8,0,0.04,0.04,0.08,0.04,0.08,Matches
Oier Sanjurjo\Oier-Sanjurjo,es ESP,DFMF,Osasuna,30,1986,36,36,3151,35,0,2,0,0,0,11,1,0,0.06,0.06,0,0.06,Matches
Nicola Sansone\Nicola-Sansone,it ITA,FW,Villarreal,24,1991,32,25,2104,23.4,8,3,7,1,1,7,0,0.34,0.13,0.47,0.3,0.43,Matches
Aderlan Santos\Aderlan-Santos,br BRA,DF,Valencia,27,1989,12,11,999,11.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Christian Santos\Christian-Santos,ve VEN,FW,Alavés,28,1988,21,8,847,9.4,3,1,1,2,2,2,0,0.32,0.11,0.43,0.11,0.21,Matches
Michael Santos\Michael-Santos,uy URU,FWMF,Málaga,23,1993,14,8,739,8.2,3,1,2,1,2,3,0,0.37,0.12,0.49,0.24,0.37,Matches
Pablo Sarabia\Pablo-Sarabia,es ESP,MF,Sevilla,24,1992,34,22,2140,23.8,8,8,7,1,1,10,0,0.34,0.34,0.67,0.29,0.63,Matches
Lluís Sastre\Lluis-Sastre,es ESP,MF,Leganés,30,1986,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Matthieu Saunier\Matthieu-Saunier,fr FRA,DF,Granada,26,1990,16,16,1303,14.5,0,1,0,0,0,4,0,0,0.07,0.07,0,0.07,Matches
Stefan Savi?\Stefan-Savic,me MNE,DF,Atlético Madrid,25,1991,32,30,2731,30.3,1,0,1,0,0,6,2,0.03,0,0.03,0.03,0.03,Matches
Josep Señé\Josep-Sene,es ESP,MFFW,Celta Vigo,24,1991,13,8,659,7.3,0,2,0,0,0,1,0,0,0.27,0.27,0,0.27,Matches
Salva Sevilla\Salva-Sevilla,es ESP,MF,Espanyol,32,1984,6,3,266,3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Sidnei\Sidnei,br BRA,DF,La Coruña,26,1989,29,29,2486,27.6,1,0,1,0,0,2,0,0.04,0,0.04,0.04,0.04,Matches
Gabriel Silva\Gabriel-Silva,br BRA,DF,Granada,25,1991,12,11,975,10.8,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Gastón Silva\Gaston-Silva,uy URU,DF,Granada,22,1994,22,19,1748,19.4,0,0,0,0,0,6,0,0,0,0,0,0,Matches
David Simón\David-Simon,es ESP,DF,Las Palmas,27,1988,16,14,1324,14.7,0,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
Dimitris Siovas\Dimitris-Siovas,gr GRE,DF,Leganés,27,1988,16,16,1390,15.4,1,1,1,0,0,4,0,0.06,0.06,0.13,0.06,0.13,Matches
Guilherme Siqueira\Guilherme-Siqueira,br BRA,DFMF,Valencia,30,1986,10,7,542,6,0,1,0,0,0,2,0,0,0.17,0.17,0,0.17,Matches
Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Osasuna,29,1987,18,18,1620,18,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Sevilla,29,1987,2,2,178,2,0,0,0,0,0,0,1,0,0,0,0,0,Matches
Pione Sisto\Pione-Sisto,dk DEN,MFFW,Celta Vigo,21,1995,30,19,1659,18.4,3,3,3,0,0,1,0,0.16,0.16,0.33,0.16,0.33,Matches
Sito\Sito,es ESP,MF,Valencia,19,1996,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Rubén Sobrino\Ruben-Sobrino,es ESP,MF,Alavés,24,1992,11,5,563,6.3,2,1,2,0,0,1,0,0.32,0.16,0.48,0.32,0.48,Matches
Roberto Soldado\Roberto-Soldado,es ESP,FW,Villarreal,31,1985,10,10,729,8.1,4,3,3,1,1,6,0,0.49,0.37,0.86,0.37,0.74,Matches
Carlos Soler\Carlos-Soler,es ESP,MF,Valencia,19,1997,23,19,1725,19.2,3,1,3,0,0,3,1,0.16,0.05,0.21,0.16,0.21,Matches
David Soria\David-Soria,es ESP,GK,Sevilla,23,1993,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Bruno Soriano\Bruno-Soriano,es ESP,MF,Villarreal,32,1984,34,33,2984,33.2,5,2,2,3,4,5,0,0.15,0.06,0.21,0.06,0.12,Matches
Roberto Soriano\Roberto-Soriano,it ITA,MF,Villarreal,25,1991,33,31,2436,27.1,9,5,8,1,1,8,1,0.33,0.18,0.52,0.3,0.48,Matches
Jhon Steven\Jhon-Steven,co COL,DF,Osasuna,21,1994,5,4,428,4.8,2,0,2,0,0,0,0,0.42,0,0.42,0.42,0.42,Matches
Denis Suárez\Denis-Suarez,es ESP,MF,Barcelona,22,1994,26,12,1197,13.3,1,3,1,0,0,1,0,0.08,0.23,0.3,0.08,0.3,Matches
Leonardo Suárez\Leonardo-Suarez,ar ARG,FWMF,Villarreal,20,1996,3,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Luis Suárez\Luis-Suarez,uy URU,FW,Barcelona,29,1987,35,34,2853,31.7,28,13,28,0,0,8,0,0.88,0.41,1.29,0.88,1.29,Matches
Mario Suárez\Mario-Suarez,es ESP,MF,Valencia,29,1987,21,17,1494,16.6,3,0,3,0,0,3,0,0.18,0,0.18,0.18,0.18,Matches
Markel Susaeta\Markel-Susaeta,es ESP,MF,Athletic Club,28,1987,26,11,1157,12.9,1,2,1,0,0,4,0,0.08,0.16,0.23,0.08,0.23,Matches
Franck Tabanou\Franck-Tabanou,fr FRA,DF,Granada,27,1989,6,6,363,4,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Tana\Tana,es ESP,MFFW,Las Palmas,25,1990,32,25,2210,24.6,4,4,4,0,0,4,0,0.16,0.16,0.33,0.16,0.33,Matches
Álvaro Tejero\Alvaro-Tejero,es ESP,DF,Real Madrid,20,1996,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,Barcelona,24,1992,36,36,3240,36,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Fausto Tienza\Fausto-Tienza,es ESP,MF,Osasuna,26,1990,19,16,1219,13.5,0,0,0,0,0,8,0,0,0,0,0,0,Matches
David Timor\David-Timor,es ESP,MF,Leganés,26,1989,24,22,1868,20.8,2,1,2,0,0,7,0,0.1,0.05,0.14,0.1,0.14,Matches
Tito\Tito,es ESP,DFMF,Leganés,31,1985,11,10,875,9.7,0,2,0,0,0,3,0,0,0.21,0.21,0,0.21,Matches
Tito\Tito,es ESP,DF,Granada,31,1985,12,11,995,11.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Gaizka Toquero\Gaizka-Toquero,es ESP,MFFW,Alavés,31,1984,23,15,1221,13.6,1,2,1,0,0,4,0,0.07,0.15,0.22,0.07,0.22,Matches
