Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Dieumerci Mbokani\Dieumerci-Mbokani,cd COD,FW,Hull City,30,1985,12,8,764,8.5,0,1,0,0,0,0,0,0,0.12,0.12,0,0.12,Matches
James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,28,1987,29,24,1999,22.2,5,3,5,0,0,5,0,0.23,0.14,0.36,0.23,0.36,Matches
Gareth McAuley\Gareth-McAuley,nir NIR,DF,West Brom,36,1979,36,36,3140,34.9,6,1,6,0,0,5,0,0.17,0.03,0.2,0.17,0.2,Matches
Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Swansea City,20,1996,5,0,82,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
James McCarthy\James-McCarthy,ie IRL,MF,Everton,25,1990,12,7,613,6.8,1,1,1,0,0,2,0,0.15,0.15,0.29,0.15,0.29,Matches
James McClean\James-McClean,ie IRL,MFFW,West Brom,27,1989,34,13,1477,16.4,1,2,1,0,0,9,0,0.06,0.12,0.18,0.06,0.18,Matches
Paddy McNair\Paddy-McNair,nir NIR,MF,Sunderland,21,1995,9,5,353,3.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sam McQueen\Sam-McQueen,eng ENG,DF,Southampton,21,1995,13,5,616,6.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,19,1996,2,1,97,1.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Ben Mee\Ben-Mee,eng ENG,DF,Burnley,26,1989,34,34,3015,33.5,1,0,1,0,0,5,0,0.03,0,0.03,0.03,0.03,Matches
Nampalys Mendy\Nampalys-Mendy,sn SEN,MF,Leicester City,24,1992,4,4,269,3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,31,1984,1,0,38,0.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
David Meyler\David-Meyler,ie IRL,MFDF,Hull City,27,1989,20,9,962,10.7,1,1,1,0,0,2,0,0.09,0.09,0.19,0.09,0.19,Matches
Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,28,1988,28,28,2520,28,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Luka Milivojevi?\Luka-Milivojevic,rs SRB,MF,Crystal Palace,25,1991,14,14,1224,13.6,2,1,0,2,2,4,0,0.15,0.07,0.22,0,0.07,Matches
James Milner\James-Milner,eng ENG,DF,Liverpool,30,1986,36,36,3154,35,7,3,0,7,8,5,0,0.2,0.09,0.29,0,0.09,Matches
Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,23,1993,7,5,506,5.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kevin Mirallas\Kevin-Mirallas,be BEL,FWMF,Everton,28,1987,35,23,2074,23,4,7,4,0,0,2,0,0.17,0.3,0.48,0.17,0.48,Matches
Demetri Mitchell\Demetri-Mitchell,eng ENG,DF,Manchester Utd,19,1997,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Manchester Utd,27,1989,24,15,1348,15,4,1,4,0,0,1,0,0.27,0.07,0.33,0.27,0.33,Matches
Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,30,1986,36,35,3153,35,0,2,0,0,0,5,0,0,0.06,0.06,0,0.06,Matches
Jefferson Montero\Jefferson-Montero,ec ECU,MFFW,Swansea City,26,1989,13,2,489,5.4,0,1,0,0,0,0,0,0,0.18,0.18,0,0.18,Matches
Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,24,1992,12,2,305,3.4,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,32,1984,27,27,2430,27,1,0,1,0,0,3,0,0.04,0,0.04,0.04,0.04,Matches
James Morrison\James-Morrison,sco SCO,MF,West Brom,30,1986,31,17,1740,19.3,5,2,5,0,0,3,0,0.26,0.1,0.36,0.26,0.36,Matches
Victor Moses\Victor-Moses,ng NGA,MF,Chelsea,25,1990,34,29,2483,27.6,3,2,3,0,0,4,0,0.11,0.07,0.18,0.11,0.18,Matches
Lys Mousset\Lys-Mousset,fr FRA,FW,Bournemouth,20,1996,11,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marc Muniesa\Marc-Muniesa,es ESP,DF,Stoke City,24,1992,10,7,650,7.2,1,0,1,0,0,2,0,0.14,0,0.14,0.14,0.14,Matches
Ahmed Musa\Ahmed-Musa,ng NGA,MFFW,Leicester City,23,1992,21,7,761,8.5,2,1,2,0,0,1,0,0.24,0.12,0.35,0.24,0.35,Matches
Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,24,1992,26,26,2274,25.3,2,2,2,0,0,11,0,0.08,0.08,0.16,0.08,0.16,Matches
Jordon Mutch\Jordon-Mutch,eng ENG,MF,Crystal Palace,24,1991,4,0,53,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Alfred N'Diaye\Alfred-NDiaye,sn SEN,MF,Hull City,26,1990,15,15,1273,14.1,1,0,1,0,0,7,0,0.07,0,0.07,0.07,0.07,Matches
Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Tottenham,21,1995,8,0,54,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Luciano Narsingh\Luciano-Narsingh,nl NED,FW,Swansea City,25,1990,13,3,416,4.6,0,2,0,0,0,0,0,0,0.43,0.43,0,0.43,Matches
Samir Nasri\Samir-Nasri,fr FRA,FWMF,Manchester City,29,1987,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kyle Naughton\Kyle-Naughton,eng ENG,DF,Swansea City,27,1988,31,31,2714,30.2,1,0,1,0,0,5,0,0.03,0,0.03,0.03,0.03,Matches
Jesús Navas\Jesus-Navas,es ESP,MFDF,Manchester City,30,1985,24,12,1064,11.8,0,1,0,0,0,2,0,0,0.08,0.08,0,0.08,Matches
Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,19,1996,17,17,1521,16.9,2,1,2,0,0,0,0,0.12,0.06,0.18,0.12,0.18,Matches
Álvaro Negredo\Alvaro-Negredo,es ESP,FW,Middlesbrough,30,1985,36,33,2870,31.9,9,5,7,2,2,5,0,0.28,0.16,0.44,0.22,0.38,Matches
Julien Ngoy\Julien-Ngoy,be BEL,FWMF,Stoke City,18,1997,5,0,49,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
M'Baye Niang\MBaye-Niang,sn SEN,MFFW,Watford,21,1994,16,15,1246,13.8,2,2,2,0,0,2,0,0.14,0.14,0.29,0.14,0.29,Matches
Oumar Niasse\Oumar-Niasse,sn SEN,FW,Hull City,26,1990,17,12,1097,12.2,4,1,4,0,0,3,1,0.33,0.08,0.41,0.33,0.41,Matches
Mark Noble\Mark-Noble,eng ENG,MF,West Ham,29,1987,30,29,2389,26.5,3,0,2,1,2,10,0,0.11,0,0.11,0.08,0.08,Matches
Nolito\Nolito,es ESP,MFFW,Manchester City,29,1986,19,9,778,8.6,4,2,4,0,0,3,1,0.46,0.23,0.69,0.46,0.69,Matches
Kristoffer Nordfeldt\Kristoffer-Nordfeldt,se SWE,GK,Swansea City,27,1989,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Håvard Nordtveit\Havard-Nordtveit,no NOR,DFMF,West Ham,26,1990,16,11,957,10.6,0,1,0,0,0,2,0,0,0.09,0.09,0,0.09,Matches
Emilio Nsue\Emilio-Nsue,gq EQG,DFMF,Middlesbrough,26,1989,4,4,320,3.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
David Nugent\David-Nugent,eng ENG,FW,Middlesbrough,31,1985,4,0,43,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Allan Nyom\Allan-Nyom,cm CMR,DF,West Brom,28,1988,32,29,2638,29.3,0,1,0,0,0,8,0,0,0.03,0.03,0,0.03,Matches
Aiden O'Neill\Aiden-ONeill,au AUS,MF,Burnley,18,1998,3,0,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
John O'Shea\John-OShea,ie IRL,DF,Sunderland,35,1981,28,26,2158,24,0,1,0,0,0,5,0,0,0.04,0.04,0,0.04,Matches
Pedro Obiang\Pedro-Obiang,gq EQG,MF,West Ham,24,1992,22,21,1763,19.6,1,1,1,0,0,7,0,0.05,0.05,0.1,0.05,0.1,Matches
Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,28,1988,20,20,1755,19.5,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Stefano Okaka\Stefano-Okaka,it ITA,FW,Watford,26,1989,19,10,958,10.6,4,1,4,0,0,5,0,0.38,0.09,0.47,0.38,0.47,Matches
Shinji Okazaki\Shinji-Okazaki,jp JPN,FWMF,Leicester City,30,1986,30,21,1565,17.4,3,1,3,0,0,1,0,0.17,0.06,0.23,0.17,0.23,Matches
Jonas Olsson\Jonas-Olsson,se SWE,DF,West Brom,33,1983,7,7,590,6.6,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Martin Olsson\Martin-Olsson,se SWE,DF,Swansea City,28,1988,15,14,1252,13.9,2,0,2,0,0,2,0,0.14,0,0.14,0.14,0.14,Matches
Josh Onomah\Josh-Onomah,eng ENG,FWMF,Tottenham,19,1997,5,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Divock Origi\Divock-Origi,be BEL,FW,Liverpool,21,1995,34,14,1468,16.3,7,3,7,0,0,0,0,0.43,0.18,0.61,0.43,0.61,Matches
Oscar\Oscar,br BRA,MF,Chelsea,24,1991,9,5,455,5.1,0,1,0,0,0,1,0,0,0.2,0.2,0,0.2,Matches
David Ospina\David-Ospina,co COL,GK,Arsenal,27,1988,2,1,143,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,28,1988,30,29,2592,28.8,1,0,1,0,0,9,0,0.03,0,0.03,0.03,0.03,Matches
Bryan Oviedo\Bryan-Oviedo,cr CRC,DF,Everton,26,1990,6,6,475,5.3,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Bryan Oviedo\Bryan-Oviedo,cr CRC,DFMF,Sunderland,26,1990,10,10,848,9.4,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MF,Arsenal,22,1993,29,16,1628,18.1,2,7,2,0,0,1,0,0.11,0.39,0.5,0.11,0.5,Matches
Mesut Özil\Mesut-Ozil,de GER,MF,Arsenal,27,1988,33,32,2841,31.6,8,10,8,0,0,2,0,0.25,0.32,0.57,0.25,0.57,Matches
Costel Pantilimon\Costel-Pantilimon,ro ROU,GK,Watford,29,1987,2,0,83,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Gabriel Paulista\Gabriel-Paulista,br BRA,DF,Arsenal,25,1990,19,15,1517,16.9,0,0,0,0,0,6,0,0,0,0,0,0,Matches
Dimitri Payet\Dimitri-Payet,fr FRA,MFFW,West Ham,29,1987,18,17,1511,16.8,2,6,2,0,0,2,0,0.12,0.36,0.48,0.12,0.48,Matches
Pedro\Pedro,es ESP,FWMF,Chelsea,29,1987,35,26,2140,23.8,9,9,9,0,0,6,0,0.38,0.38,0.76,0.38,0.76,Matches
Matthew Pennington\Matthew-Pennington,eng ENG,DF,Everton,21,1994,3,2,180,2,1,0,1,0,0,0,0,0.5,0,0.5,0.5,0.5,Matches
Dion Pereira\Dion-Pereira,eng ENG,MF,Watford,17,1999,2,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Roberto Pereyra\Roberto-Pereyra,ar ARG,MFFW,Watford,25,1991,13,12,1037,11.5,2,2,2,0,0,2,1,0.17,0.17,0.35,0.17,0.35,Matches
Lucas Pérez\Lucas-Perez,es ESP,MFFW,Arsenal,27,1988,11,2,272,3,1,0,1,0,0,0,0,0.33,0,0.33,0.33,0.33,Matches
Matt Phillips\Matt-Phillips,sco SCO,MF,West Brom,25,1991,27,26,2181,24.2,4,8,4,0,0,2,0,0.17,0.33,0.5,0.17,0.5,Matches
Jordan Pickford\Jordan-Pickford,eng ENG,GK,Sunderland,22,1994,29,29,2610,29,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jérémy Pied\Jeremy-Pied,fr FRA,DF,Southampton,27,1989,4,1,129,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Steven Pienaar\Steven-Pienaar,za RSA,MFFW,Sunderland,34,1982,15,10,803,8.9,0,0,0,0,0,6,2,0,0,0,0,0,Matches
Erik Pieters\Erik-Pieters,nl NED,DFMF,Stoke City,27,1988,36,35,3151,35,0,1,0,0,0,5,0,0,0.03,0.03,0,0.03,Matches
Paul Pogba\Paul-Pogba,fr FRA,MF,Manchester Utd,23,1993,30,29,2608,29,5,4,5,0,0,7,0,0.17,0.14,0.31,0.17,0.31,Matches
Sebastian Prödl\Sebastian-Prodl,at AUT,DF,Watford,29,1987,33,32,2769,30.8,1,1,1,0,0,11,2,0.03,0.03,0.07,0.03,0.07,Matches
Marc Pugh\Marc-Pugh,eng ENG,MF,Bournemouth,29,1987,21,16,1328,14.8,2,2,2,0,0,1,0,0.14,0.14,0.27,0.14,0.27,Matches
Jason Puncheon\Jason-Puncheon,eng ENG,MF,Crystal Palace,30,1986,36,35,3091,34.3,0,5,0,0,0,9,0,0,0.15,0.15,0,0.15,Matches
Gastón Ramírez\Gaston-Ramirez,uy URU,MFFW,Middlesbrough,25,1990,24,20,1540,17.1,2,3,2,0,0,9,2,0.12,0.18,0.29,0.12,0.29,Matches
Aaron Ramsey\Aaron-Ramsey,wal WAL,MF,Arsenal,25,1990,23,13,1236,13.7,1,4,1,0,0,3,0,0.07,0.29,0.36,0.07,0.36,Matches
Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,29,1987,22,22,1980,22,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Àngel Rangel\Angel-Rangel,es ESP,DF,Swansea City,33,1982,18,8,831,9.2,1,0,1,0,0,1,0,0.11,0,0.11,0.11,0.11,Matches
Andrea Ranocchia\Andrea-Ranocchia,it ITA,DF,Hull City,28,1988,16,15,1330,14.8,2,2,2,0,0,2,0,0.14,0.14,0.27,0.14,0.27,Matches
Marcus Rashford\Marcus-Rashford,eng ENG,FWMF,Manchester Utd,18,1997,32,16,1710,19,5,1,5,0,0,3,0,0.26,0.05,0.32,0.26,0.32,Matches
Nathan Redmond\Nathan-Redmond,eng ENG,FWMF,Southampton,22,1994,37,32,2899,32.2,7,1,7,0,0,2,1,0.22,0.03,0.25,0.22,0.25,Matches
Harrison Reed\Harrison-Reed,eng ENG,MF,Southampton,21,1995,3,1,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Winston Reid\Winston-Reid,nz NZL,DF,West Ham,28,1988,30,30,2587,28.7,2,1,2,0,0,9,2,0.07,0.03,0.1,0.07,0.1,Matches
Loïc Rémy\Loic-Remy,fr FRA,FW,Crystal Palace,29,1987,5,1,134,1.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jordan Rhodes\Jordan-Rhodes,sco SCO,FW,Middlesbrough,26,1990,6,2,211,2.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Declan Rice\Declan-Rice,eng ENG,DFMF,West Ham,17,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Andrew Robertson\Andrew-Robertson,sco SCO,DFMF,Hull City,22,1994,33,31,2736,30.4,1,2,1,0,0,5,0,0.03,0.07,0.1,0.03,0.1,Matches
Paul Robinson\Paul-Robinson,eng ENG,GK,Burnley,36,1979,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Joel Robles\Joel-Robles,es ESP,GK,Everton,26,1990,20,19,1737,19.3,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Hal Robson-Kanu\Hal-Robson-Kanu,wal WAL,FW,West Brom,27,1989,29,5,701,7.8,3,2,3,0,0,3,0,0.39,0.26,0.64,0.39,0.64,Matches
Jay Rodriguez\Jay-Rodriguez,eng ENG,FW,Southampton,27,1989,24,9,892,9.9,5,2,5,0,0,0,0,0.5,0.2,0.71,0.5,0.71,Matches
Jack Rodwell\Jack-Rodwell,eng ENG,MF,Sunderland,25,1991,20,17,1492,16.6,0,1,0,0,0,4,0,0,0.06,0.06,0,0.06,Matches
Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,26,1990,21,18,1663,18.5,1,0,1,0,0,5,0,0.05,0,0.05,0.05,0.05,Matches
Sergio Romero\Sergio-Romero,ar ARG,GK,Manchester Utd,29,1987,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,24,1991,35,35,3071,34.1,1,0,1,0,0,11,0,0.03,0,0.03,0.03,0.03,Matches
Salomón Rondón\Salomon-Rondon,ve VEN,FW,West Brom,26,1989,38,32,2891,32.1,8,2,8,0,0,2,0,0.25,0.06,0.31,0.25,0.31,Matches
Marten de Roon\Marten-de-Roon,nl NED,MF,Middlesbrough,25,1991,33,32,2773,30.8,4,0,4,0,0,8,0,0.13,0,0.13,0.13,0.13,Matches
Wayne Rooney\Wayne-Rooney,eng ENG,MFFW,Manchester Utd,30,1985,25,15,1539,17.1,5,5,4,1,1,8,0,0.29,0.29,0.58,0.23,0.53,Matches
Danny Rose\Danny-Rose,eng ENG,DFMF,Tottenham,26,1990,18,18,1530,17,2,2,2,0,0,8,0,0.12,0.12,0.24,0.12,0.24,Matches
Wayne Routledge\Wayne-Routledge,eng ENG,FWMF,Swansea City,31,1985,27,24,1922,21.4,3,1,3,0,0,1,0,0.14,0.05,0.19,0.14,0.19,Matches
Bacary Sagna\Bacary-Sagna,fr FRA,DF,Manchester City,33,1983,17,14,1346,15,0,1,0,0,0,2,0,0,0.07,0.07,0,0.07,Matches
Diafra Sakho\Diafra-Sakho,sn SEN,FW,West Ham,26,1989,4,2,181,2,1,0,1,0,0,0,0,0.5,0,0.5,0.5,0.5,Matches
Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,26,1990,8,8,686,7.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Bakary Sako\Bakary-Sako,ml MLI,MF,Crystal Palace,28,1988,7,0,142,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Arsenal,27,1988,38,36,3217,35.7,24,10,22,2,3,6,0,0.67,0.28,0.95,0.62,0.9,Matches
Leroy Sané\Leroy-Sane,de GER,MFFW,Manchester City,20,1996,26,20,1781,19.8,5,2,5,0,0,4,0,0.25,0.1,0.35,0.25,0.35,Matches
Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MF,Leicester City,23,1992,4,1,141,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DF,Crystal Palace,23,1992,15,11,998,11.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,29,1986,30,30,2666,29.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Manchester Utd,26,1989,3,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Everton,26,1989,14,12,1059,11.8,1,0,1,0,0,2,0,0.08,0,0.08,0.08,0.08,Matches
Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MF,Stoke City,24,1991,21,21,1698,18.9,4,2,4,0,0,2,0,0.21,0.11,0.32,0.21,0.32,Matches
Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,21,1995,11,9,688,7.6,0,1,0,0,0,1,0,0,0.13,0.13,0,0.13,Matches
Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,28,1987,35,35,3150,35,1,1,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches
Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,FWMF,Swansea City,26,1989,38,37,3327,37,9,13,6,3,3,2,0,0.24,0.35,0.6,0.16,0.51,Matches
David Silva\David-Silva,es ESP,MF,Manchester City,30,1986,34,31,2759,30.7,4,7,4,0,0,6,0,0.13,0.23,0.36,0.13,0.36,Matches
Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,29,1987,35,34,2988,33.2,0,1,0,0,0,12,0,0,0.03,0.03,0,0.03,Matches
Josh Sims\Josh-Sims,eng ENG,FW,Southampton,19,1997,7,1,211,2.3,0,1,0,0,0,0,0,0,0.43,0.43,0,0.43,Matches
Jerome Sinclair\Jerome-Sinclair,eng ENG,FW,Watford,19,1996,5,1,116,1.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Moussa Sissoko\Moussa-Sissoko,fr FRA,MFFW,Tottenham,26,1989,25,8,911,10.1,0,2,0,0,0,3,0,0,0.2,0.2,0,0.2,Matches
Islam Slimani\Islam-Slimani,dz ALG,FW,Leicester City,28,1988,23,13,1281,14.2,7,4,6,1,1,1,0,0.49,0.28,0.77,0.42,0.7,Matches
Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,26,1989,18,13,1217,13.5,1,0,1,0,0,0,0,0.07,0,0.07,0.07,0.07,Matches
Adam Smith\Adam-Smith,eng ENG,DFMF,Bournemouth,25,1991,36,34,3079,34.2,1,5,1,0,0,6,0,0.03,0.15,0.18,0.03,0.18,Matches
Brad Smith\Brad-Smith,au AUS,DFMF,Bournemouth,22,1994,5,3,291,3.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Robert Snodgrass\Robert-Snodgrass,sco SCO,FWMF,Hull City,28,1987,20,19,1710,19,7,2,5,2,2,2,0,0.37,0.11,0.47,0.26,0.37,Matches
Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Ham,28,1987,15,8,838,9.3,0,2,0,0,0,0,0,0,0.21,0.21,0,0.21,Matches
Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,24,1991,30,30,2515,27.9,0,3,0,0,0,7,0,0,0.11,0.11,0,0.11,Matches
Ramadan Sobhi\Ramadan-Sobhi,eg EGY,MF,Stoke City,19,1997,17,8,854,9.5,0,1,0,0,0,2,0,0,0.11,0.11,0,0.11,Matches
Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,26,1990,3,3,269,3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Junior Stanislas\Junior-Stanislas,eng ENG,MF,Bournemouth,26,1989,21,18,1467,16.3,7,5,5,2,2,1,0,0.43,0.31,0.74,0.31,0.61,Matches
Maarten Stekelenburg\Maarten-Stekelenburg,nl NED,GK,Everton,33,1982,19,19,1683,18.7,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,22,1994,17,15,1471,16.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Raheem Sterling\Raheem-Sterling,eng ENG,MFFW,Manchester City,21,1994,33,29,2508,27.9,7,8,7,0,0,7,0,0.25,0.29,0.54,0.25,0.54,Matches
Kevin Stewart\Kevin-Stewart,eng ENG,DFMF,Liverpool,22,1993,4,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
John Stones\John-Stones,eng ENG,DF,Manchester City,22,1994,27,23,2014,22.4,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Cristhian Stuani\Cristhian-Stuani,uy URU,FWMF,Middlesbrough,29,1986,23,16,1354,15,4,0,4,0,0,4,0,0.27,0,0.27,0.27,0.27,Matches
Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,Liverpool,26,1989,20,7,775,8.6,3,1,3,0,0,1,0,0.35,0.12,0.46,0.35,0.46,Matches
Isaac Success\Isaac-Success,ng NGA,MF,Watford,20,1996,19,2,519,5.8,1,1,1,0,0,2,0,0.17,0.17,0.35,0.17,0.35,Matches
Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Swansea City,27,1989,23,13,1291,14.3,0,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,29,1986,22,21,1801,20,0,1,0,0,0,2,2,0,0.05,0.05,0,0.05,Matches
Dušan Tadi?\Dusan-Tadic,rs SRB,FWMF,Southampton,27,1988,33,30,2411,26.8,3,5,2,1,2,4,0,0.11,0.19,0.3,0.07,0.26,Matches
Matt Targett\Matt-Targett,eng ENG,DF,Southampton,20,1995,5,5,373,4.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,23,1992,19,4,568,6.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Neil Taylor\Neil-Taylor,wal WAL,DF,Swansea City,27,1989,11,11,920,10.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
John Terry\John-Terry,eng ENG,DF,Chelsea,35,1980,9,6,496,5.5,1,0,1,0,0,1,0,0.18,0,0.18,0.18,0.18,Matches
James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,27,1989,24,23,1974,21.9,3,0,3,0,0,4,0,0.14,0,0.14,0.14,0.14,Matches
Gökhan Töre\Gokhan-Tore,tr TUR,MFFW,West Ham,24,1992,5,3,240,2.7,0,1,0,0,0,0,0,0,0.37,0.37,0,0.37,Matches
Yaya Touré\Yaya-Toure,ci CIV,MF,Manchester City,33,1983,25,22,1941,21.6,5,0,3,2,2,4,0,0.23,0,0.23,0.14,0.14,Matches
Andros Townsend\Andros-Townsend,eng ENG,MF,Crystal Palace,25,1991,36,30,2519,28,3,4,3,0,0,4,0,0.11,0.14,0.25,0.11,0.25,Matches
Adama Traoré\Adama-Traore,es ESP,MFFW,Middlesbrough,20,1996,27,16,1541,17.1,0,1,0,0,0,1,0,0,0.06,0.06,0,0.06,Matches
Kieran Trippier\Kieran-Trippier,eng ENG,DFMF,Tottenham,25,1990,12,6,568,6.3,0,5,0,0,0,1,0,0,0.79,0.79,0,0.79,Matches
Axel Tuanzebe\Axel-Tuanzebe,eng ENG,MFDF,Manchester Utd,18,1997,4,4,303,3.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Josh Tymon\Josh-Tymon,eng ENG,MFDF,Hull City,17,1999,5,4,322,3.6,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Leonardo Ulloa\Leonardo-Ulloa,ar ARG,FW,Leicester City,30,1986,16,3,447,5,1,0,1,0,0,0,0,0.2,0,0.2,0.2,0.2,Matches
Víctor Valdés\Victor-Valdes,es ESP,GK,Middlesbrough,34,1982,28,28,2520,28,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Antonio Valencia\Antonio-Valencia,ec ECU,DF,Manchester Utd,30,1985,28,27,2483,27.6,1,3,1,0,0,5,0,0.04,0.11,0.14,0.04,0.14,Matches
Enner Valencia\Enner-Valencia,ec ECU,FWMF,Everton,26,1989,21,5,716,8,3,1,3,0,0,1,0,0.38,0.13,0.5,0.38,0.5,Matches
Enner Valencia\Enner-Valencia,ec ECU,FW,West Ham,26,1989,3,3,211,2.3,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jamie Vardy\Jamie-Vardy,eng ENG,FW,Leicester City,29,1987,35,33,2802,31.1,13,4,13,0,0,2,1,0.42,0.13,0.55,0.42,0.55,Matches
