Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Raúl García\Raul-Garcia,es ESP,FWMF,Athletic Club,34-292,1986,18.5,7,1,1,50,48,10,15,9,16,0,0,0,117,106,71,59.9,Matches
Rubén García\Ruben-Garcia,es ESP,MFFW,Osasuna,27-289,1993,27.3,2,0,0,38,40,6,82,22,38,1,0,0,179,57,65,46.7,Matches
Sergi García\Sergi-Garcia,es ESP,MF,Alavés,22-015,1999,0.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches
Unai García\Unai-Garcia,es ESP,DF,Osasuna,29-085,1992,11.2,3,0,0,12,4,0,3,12,8,0,0,1,117,15,17,46.9,Matches
Mario Gaspar\Mario-Gaspar,es ESP,DF,Villarreal,30-156,1990,18.6,3,0,0,16,8,0,30,22,19,1,1,0,107,28,31,47.5,Matches
Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Elche,29-117,1992,3,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,,Matches
David Gil\David-Gil,es ESP,GK,Cádiz,27-108,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches
Álvaro Giménez\Alvaro-Gimenez,es ESP,FWMF,Cádiz,29-345,1991,4.5,0,0,0,8,6,4,1,3,2,0,0,0,18,20,29,40.8,Matches
Dani Gómez\Dani-Gomez,es ESP,FW,Levante,22-273,1998,15.8,3,0,0,25,35,11,10,3,5,1,0,0,72,11,47,19,Matches
Ibai Gómez\Ibai-Gomez,es ESP,MF,Athletic Club,31-169,1989,2.5,0,0,0,1,1,1,11,2,3,0,0,0,16,3,3,50,Matches
Maxi Gómez\Maxi-Gomez,uy URU,FW,Valencia,24-258,1996,25.4,7,1,1,47,64,31,14,1,8,4,0,0,93,102,89,53.4,Matches
Moi Gómez\Moi-Gomez,es ESP,MFFW,Villarreal,26-310,1994,24.9,1,0,0,19,29,9,42,19,15,0,1,0,167,9,32,22,Matches
Papu Gómez\Papu-Gomez,ar ARG,MFFW,Sevilla,33-073,1988,7.4,0,0,0,11,19,1,17,15,5,1,0,0,44,4,6,40,Matches
Sergi Gómez\Sergi-Gomez,es ESP,DF,Sevilla,29-032,1992,8,2,0,0,1,1,0,0,3,3,0,0,0,51,23,22,51.1,Matches
Sergio Gómez\Sergio-Gomez,es ESP,FWMF,Huesca,20-237,2000,6.5,1,0,0,5,5,1,19,14,13,0,0,0,38,0,6,0,Matches
Maxime Gonalons\Maxime-Gonalons,fr FRA,MF,Granada,32-050,1989,12.7,6,1,0,27,25,2,3,18,40,0,1,0,164,30,17,63.8,Matches
Bruno González\Bruno-Gonzalez,es ESP,DF,Valladolid,30-340,1990,24.1,8,0,0,31,16,0,0,29,13,0,0,0,201,54,41,56.8,Matches
Diego González\Diego-Gonzalez,es ESP,DF,Elche,26-091,1995,11.2,4,0,0,15,4,0,1,11,10,0,0,1,90,32,15,68.1,Matches
Sergio González\Sergio-Gonzalez,es ESP,MF,Cádiz,23-350,1997,1,0,0,0,1,1,0,0,2,0,0,0,0,13,2,3,40,Matches
Urko González\Urko-Gonzalez,es ESP,MF,Real Sociedad,20-040,2001,0.5,1,0,0,4,1,0,0,0,0,0,0,0,6,1,1,50,Matches
Andoni Gorosabel\Andoni-Gorosabel,es ESP,DF,Real Sociedad,24-268,1996,22.8,2,0,0,34,25,0,55,22,29,0,1,0,178,15,30,33.3,Matches
Antoine Griezmann\Antoine-Griezmann,fr FRA,FWMF,Barcelona,30-039,1991,23.3,4,0,0,10,29,10,25,11,23,2,0,0,107,16,14,53.3,Matches
Andrés Guardado\Andres-Guardado,mx MEX,MF,Betis,34-213,1986,12,2,0,0,18,9,0,6,20,13,0,0,0,127,17,16,51.5,Matches
Sergi Guardiola\Sergi-Guardiola,es ESP,FW,Valladolid,29-335,1991,19.2,4,0,0,39,37,12,17,9,6,1,0,0,94,58,101,36.5,Matches
Nemanja Gudelj\Nemanja-Gudelj,rs SRB,MFDF,Sevilla,29-164,1991,9.5,6,0,0,14,6,0,3,12,16,0,0,0,67,18,15,54.5,Matches
Gonçalo Guedes\Goncalo-Guedes,pt POR,MFFW,Valencia,24-151,1996,20.7,3,1,0,25,53,3,45,13,17,0,0,0,117,11,15,42.3,Matches
Ander Guevara\Ander-Guevara,es ESP,MF,Real Sociedad,23-296,1997,19.6,4,0,0,23,13,1,4,19,29,0,0,0,247,26,26,50,Matches
John Guidetti\John-Guidetti,se SWE,FWMF,Alavés,29-014,1992,1.1,0,0,0,5,0,1,1,0,0,0,0,0,7,3,1,75,Matches
Hugo Guillamón\Hugo-Guillamon,es ESP,DF,Valencia,21-088,2000,17.4,7,0,0,28,23,1,0,13,10,0,1,1,158,51,40,56,Matches
Jon Guridi\Jon-Guridi,es ESP,MF,Real Sociedad,26-060,1995,7.7,2,0,0,11,13,0,2,8,10,1,0,0,63,13,18,41.9,Matches
Raúl Guti\Raul-Guti,es ESP,MF,Elche,24-120,1996,28.7,3,0,0,34,46,1,12,38,22,0,0,0,246,15,21,41.7,Matches
Marcos Mauro López Gutiérrez\Marcos-Mauro-Lopez-Gutierrez,ar ARG,DF,Cádiz,30-110,1991,17.3,2,1,0,11,4,0,0,14,14,0,1,0,129,32,25,56.1,Matches
Miguel Gutiérrez\Miguel-Gutierrez,es ESP,DF,Real Madrid,19-276,2001,0.2,0,0,0,2,2,0,0,1,0,0,0,0,2,0,1,0,Matches
Munir El Haddadi\Munir-El-Haddadi,ma MAR,FW,Sevilla,25-240,1995,9.4,2,0,0,22,28,8,19,3,9,0,0,0,73,10,14,41.7,Matches
Eden Hazard\Eden-Hazard,be BEL,FW,Real Madrid,30-112,1991,4.5,0,0,0,1,12,3,3,4,0,0,0,0,19,2,5,28.6,Matches
Mario Hermoso\Mario-Hermoso,es ESP,DF,Atlético Madrid,25-315,1995,24.2,5,0,0,24,27,2,3,28,34,0,0,1,208,36,30,54.5,Matches
Aridane Hernández\Aridane-Hernandez,gq EQG,DF,Osasuna,32-037,1989,20.5,3,1,0,18,19,0,2,39,18,0,0,0,222,75,28,72.8,Matches
Héctor Herrera\Hector-Herrera,mx MEX,MF,Atlético Madrid,31-010,1990,7.4,2,0,0,9,7,1,3,9,12,0,0,0,84,18,15,54.5,Matches
Sergio Herrera\Sergio-Herrera,es ESP,GK,Osasuna,27-328,1993,29.9,2,0,0,1,10,0,0,0,0,0,1,1,206,0,0,,Matches
Yangel Herrera\Yangel-Herrera,ve VEN,MF,Granada,23-112,1998,23.4,7,0,0,64,55,5,14,25,38,1,1,0,252,120,107,52.9,Matches
Pablo Hervías\Pablo-Hervias,es ESP,DFFW,Valladolid,28-052,1993,11.9,1,0,0,8,14,0,65,13,17,0,0,0,109,9,12,42.9,Matches
Jordan Holsgrove\Jordan-Holsgrove,sco SCO,MF,Celta Vigo,21-231,1999,1.2,0,0,0,2,3,0,2,0,1,0,0,0,4,0,0,,Matches
Vicente Iborra\Vicente-Iborra,es ESP,MF,Villarreal,33-103,1988,10.3,4,0,0,15,9,0,1,5,13,0,0,0,94,20,19,51.3,Matches
Oussama Idrissi\Oussama-Idrissi,ma MAR,FWMF,Sevilla,25-062,1996,0.3,0,0,0,1,0,0,3,1,1,0,0,0,3,0,1,0,Matches
Iglesias\Iglesias,es ESP,DFFW,Getafe,22-300,1998,4.1,1,0,0,9,10,0,6,6,7,0,0,0,34,7,8,46.7,Matches
Borja Iglesias\Borja-Iglesias,es ESP,FW,Betis,28-102,1993,11.1,2,0,0,17,14,4,5,5,0,3,0,0,40,23,41,35.9,Matches
Ilaix\Ilaix,es ESP,MF,Barcelona,18-100,2003,2.9,0,0,0,7,9,0,0,4,5,0,0,0,17,6,6,50,Matches
Asier Illarramendi\Asier-Illarramendi,es ESP,MF,Real Sociedad,31-052,1990,3.6,2,0,0,6,11,0,2,5,3,0,0,0,24,10,14,41.7,Matches
Pablo Insua\Pablo-Insua,es ESP,DF,Huesca,27-232,1993,17.6,9,0,0,27,5,1,2,15,18,0,0,0,129,47,32,59.5,Matches
Takashi Inui\Takashi-Inui,jp JPN,MFFW,Eibar,32-331,1988,19.1,0,0,0,24,16,8,68,12,10,1,0,0,106,11,35,23.9,Matches
Alexander Isak\Alexander-Isak,se SWE,FW,Real Sociedad,21-220,1999,22.2,4,0,0,20,28,20,20,4,10,2,0,0,67,34,59,36.6,Matches
Isco\Isco,es ESP,MFFW,Real Madrid,29-008,1992,9.2,1,0,0,17,14,0,17,5,8,0,0,0,46,5,13,27.8,Matches
Jairo Izquierdo\Jairo-Izquierdo,es ESP,MFDF,Cádiz,27-189,1993,12.9,4,0,0,11,13,3,23,15,5,0,0,0,114,8,13,38.1,Matches
Saidy Janko\Saidy-Janko,ch SUI,DF,Valladolid,25-189,1995,10.5,3,0,0,11,2,2,28,20,11,0,0,0,71,27,12,69.2,Matches
Adnan Januzaj\Adnan-Januzaj,be BEL,FWMF,Real Sociedad,26-083,1995,8.9,1,0,0,6,29,2,31,4,4,1,0,0,60,9,9,50,Matches
Jason\Jason,es ESP,MFDF,Valencia,26-297,1994,4.8,4,1,1,6,14,0,12,8,6,0,0,0,34,4,10,28.6,Matches
Luis Javier Suárez\Luis-Javier-Suarez,co COL,FWMF,Granada,23-148,1997,14,5,0,0,17,23,4,15,8,13,1,0,0,66,19,54,26,Matches
Joaquín\Joaquin,es ESP,FWMF,Betis,39-282,1981,12.7,1,0,0,5,10,1,31,12,4,0,0,0,72,12,18,40,Matches
John Joe\John-Joe,ie IRL,MFDF,Getafe,17-217,2003,0.7,0,0,0,2,0,0,0,1,1,0,0,0,7,1,3,25,Matches
Frenkie de Jong\Frenkie-de-Jong,nl NED,MFDF,Barcelona,23-352,1997,30.2,4,0,0,21,38,5,14,29,24,0,1,0,274,43,24,64.2,Matches
Luuk de Jong\Luuk-de-Jong,nl NED,FW,Sevilla,30-245,1990,13,3,0,0,20,31,8,1,1,5,0,0,0,54,64,64,50,Matches
Jony\Jony,es ESP,MFFW,Osasuna,29-294,1991,8.4,0,0,0,10,7,1,49,9,5,0,0,0,62,7,6,53.8,Matches
Joan Jordán\Joan-Jordan,es ESP,MF,Sevilla,26-297,1994,23.9,8,1,1,49,38,0,28,16,25,0,0,0,228,17,19,47.2,Matches
Josan\Josan,es ESP,MFDF,Elche,31-147,1989,18.3,2,0,0,20,23,1,57,17,23,0,0,0,123,12,7,63.2,Matches
Willian José\Willian-Jose,br BRA,FW,Real Sociedad,29-157,1991,7.7,0,0,0,3,10,3,3,1,4,0,0,0,27,12,18,40,Matches
Joselu\Joselu,es ESP,FW,Alavés,31-033,1990,29.5,1,0,0,38,67,13,20,15,21,1,0,0,134,234,121,65.9,Matches
Josema\Josema,es ESP,DF,Elche,24-327,1996,20.1,3,0,0,19,16,1,16,32,25,0,0,0,138,37,28,56.9,Matches
Jota\Jota,es ESP,MF,Alavés,29-317,1991,14,5,1,1,17,4,2,20,15,14,0,0,0,103,9,17,34.6,Matches
Jota\Jota,pt POR,FW,Valladolid,22-030,1999,5.5,1,0,0,5,6,1,12,5,3,,,0,,,,,Matches
Luka Jovi?\Luka-Jovic,rs SRB,FWMF,Real Madrid,23-127,1997,1.7,0,0,0,2,1,2,1,0,0,0,0,0,7,3,4,42.9,Matches
Juanmi\Juanmi,es ESP,FWMF,Betis,27-344,1993,6.7,1,0,0,13,3,7,0,3,8,0,0,0,29,11,16,40.7,Matches
Vinicius Júnior\Vinicius-Junior,br BRA,FW,Real Madrid,20-291,2000,18.4,3,0,0,26,45,7,41,5,23,1,1,0,98,6,13,31.6,Matches
Jens Jønsson\Jens-Jonsson,dk DEN,MF,Cádiz,28-109,1993,24.8,5,0,0,32,20,0,3,40,37,0,1,0,228,44,31,58.7,Matches
Damian K?dzior\Damian-Kadzior,pl POL,FWMF,Eibar,28-317,1992,2.2,0,0,0,4,4,2,13,0,1,0,0,0,16,0,3,0,Matches
Lee Kangin\Lee-Kangin,kr KOR,FWMF,Valencia,20-069,2001,11.5,1,0,0,12,37,1,14,2,11,0,0,0,60,8,23,25.8,Matches
Stephane Keller\Stephane-Keller,cm CMR,DF,Alavés,19-252,2001,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,Matches
Kenedy\Kenedy,br BRA,FWMF,Granada,25-080,1996,16,3,0,0,32,21,1,32,21,18,0,1,0,108,12,24,33.3,Matches
Kike\Kike,es ESP,FW,Eibar,31-155,1989,29.4,3,1,1,59,80,12,25,7,21,1,0,0,125,151,209,41.9,Matches
Giorgi Kochorashvili\Giorgi-Kochorashvili,ge GEO,MF,Levante,21-304,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches
Kenan Kodro\Kenan-Kodro,ba BIH,FWMF,Athletic Club,27-253,1993,0.5,1,0,0,1,1,2,0,0,0,1,0,0,0,0,2,0,Matches
Kenan Kodro\Kenan-Kodro,ba BIH,FWMF,Valladolid,27-253,1993,4.3,1,0,0,7,5,1,0,2,0,1,0,0,15,22,24,47.8,Matches
Koba Koindredi\Koba-Koindredi,fr FRA,MF,Valencia,19-184,2001,0.2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,50,Matches
Koke\Koke,es ESP,MF,Atlético Madrid,29-111,1992,29.3,8,0,0,38,40,0,17,32,46,0,0,0,298,19,23,45.2,Matches
Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,Valencia,28-073,1993,4.9,1,0,0,8,10,0,1,4,10,0,0,0,41,5,6,45.5,Matches
Geoffrey Kondogbia\Geoffrey-Kondogbia,cf CTA,MF,Atlético Madrid,28-073,1993,5.2,4,0,0,15,8,0,0,6,19,0,0,0,65,4,7,36.4,Matches
Youssouf Koné\Youssouf-Kone,ml MLI,DFFW,Elche,25-298,1995,0.8,0,0,0,1,2,1,1,1,0,0,0,0,5,0,1,0,Matches
Jules Koundé\Jules-Kounde,fr FRA,DF,Sevilla,22-168,1998,28.1,4,0,0,19,22,3,12,31,21,0,2,0,268,106,63,62.7,Matches
Toni Kroos\Toni-Kroos,de GER,MF,Real Madrid,31-115,1990,22.5,6,0,0,25,31,1,39,22,24,0,0,0,145,16,8,66.7,Matches
Takefusa Kubo\Takefusa-Kubo,jp JPN,MFFW,Getafe,19-329,2001,7.3,1,0,0,16,18,3,10,10,5,0,0,0,42,5,21,19.2,Matches
Takefusa Kubo\Takefusa-Kubo,jp JPN,MFFW,Villarreal,19-329,2001,3.3,2,1,1,3,12,0,10,2,3,0,0,0,25,1,3,25,Matches
Kuki\Kuki,es ESP,MF,Valladolid,22-359,1998,0.3,0,0,0,1,0,0,1,0,1,0,0,0,3,1,1,50,Matches
Víctor Laguardia\Victor-Laguardia,es ESP,DF,Alavés,31-175,1989,25.2,5,1,0,24,8,1,3,20,15,0,0,0,208,51,29,63.8,Matches
Diego Lainez\Diego-Lainez,mx MEX,FWMF,Betis,20-324,2000,7.9,3,0,0,11,21,1,18,13,5,0,0,0,49,8,8,50,Matches
Toni Lato\Toni-Lato,es ESP,DF,Valencia,23-159,1997,5.5,2,0,0,9,3,1,6,5,4,0,0,1,47,11,8,57.9,Matches
Lauti\Lauti,uy URU,MFFW,Celta Vigo,20-079,2001,0.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,Matches
Robin Le Normand\Robin-Le-Normand,fr FRA,DF,Real Sociedad,24-169,1996,26.5,5,1,0,40,17,2,3,31,18,1,1,0,296,117,53,68.8,Matches
Jeremías Ledesma\Jeremias-Ledesma,ar ARG,GK,Cádiz,28-075,1993,30,0,0,0,1,4,0,0,0,0,0,1,0,165,0,0,,Matches
Florian Lejeune\Florian-Lejeune,fr FRA,DF,Alavés,29-344,1991,28.5,10,0,0,32,16,2,5,48,23,0,1,0,258,87,41,68,Matches
Iñigo Lekue\Inigo-Lekue,es ESP,DF,Athletic Club,27-360,1993,6,1,0,0,16,1,2,19,6,8,0,0,0,53,3,7,30,Matches
Thomas Lemar\Thomas-Lemar,fr FRA,MF,Atlético Madrid,25-168,1995,14.4,3,0,0,13,23,0,27,12,18,1,0,0,106,7,10,41.2,Matches
Clément Lenglet\Clement-Lenglet,fr FRA,DF,Barcelona,25-316,1995,23.6,8,1,1,40,29,6,5,30,23,0,2,1,225,60,36,62.5,Matches
Pedro León\Pedro-Leon,es ESP,MFFW,Eibar,34-156,1986,9.9,2,0,0,10,10,4,40,4,7,0,0,0,65,17,16,51.5,Matches
Sergio León\Sergio-Leon,es ESP,FW,Levante,32-113,1989,7.7,0,0,0,14,6,5,4,3,3,0,0,0,38,11,32,25.6,Matches
Diego Llorente\Diego-Llorente,es ESP,DF,Real Sociedad,27-256,1993,1,0,0,0,2,0,0,0,0,0,0,0,0,6,2,1,66.7,Matches
Marcos Llorente\Marcos-Llorente,es ESP,MFDF,Atlético Madrid,26-089,1995,28.1,6,0,0,49,31,6,64,27,41,0,0,0,198,24,32,42.9,Matches
Renan Lodi\Renan-Lodi,br BRA,DF,Atlético Madrid,23-021,1998,11.8,2,0,0,18,27,2,47,23,14,0,0,0,98,9,12,42.9,Matches
Pedro López Muñoz\Pedro-Lopez-Munoz,es ESP,DF,Huesca,37-179,1983,10.6,2,0,0,13,15,3,33,9,18,0,0,0,89,14,12,53.8,Matches
Adrián López\Adrian-Lopez,es ESP,FWMF,Osasuna,33-111,1988,5.2,0,0,0,3,4,4,7,0,4,0,0,0,34,16,30,34.8,Matches
Javi López\Javi-Lopez,es ESP,DFMF,Alavés,19-118,2002,2.8,1,1,0,3,3,0,11,6,5,0,0,0,31,3,3,50,Matches
Roberto López\Roberto-Lopez,es ESP,MF,Real Sociedad,21-005,2000,4.9,0,0,0,1,5,1,13,1,2,0,0,0,41,5,10,33.3,Matches
Unai López\Unai-Lopez,es ESP,MF,Athletic Club,25-181,1995,13.5,6,0,0,17,21,1,14,8,18,0,0,1,145,8,19,29.6,Matches
Anthony Lozano\Anthony-Lozano,hn HON,FW,Cádiz,28-004,1993,14,4,0,0,44,26,9,12,2,10,0,0,0,56,48,78,38.1,Matches
Jeison Lucumí\Jeison-Lucumi,co COL,FW,Elche,26-021,1995,0.5,0,0,0,1,0,0,0,0,1,0,0,0,3,1,1,50,Matches
José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,Valencia,25-339,1995,28.5,6,0,0,27,28,10,88,30,33,0,2,0,237,27,40,40.3,Matches
José Luis Morales\Jose-Luis-Morales,es ESP,FWMF,Levante,33-280,1987,24.3,2,0,0,14,17,18,69,8,11,0,0,0,111,11,20,35.5,Matches
Luisinho\Luisinho,pt POR,DF,Huesca,35-359,1985,2,1,0,0,0,4,0,1,1,0,0,0,0,16,2,1,66.7,Matches
Luismi\Luismi,es ESP,MFDF,Elche,28-359,1992,1.8,0,0,0,4,1,0,1,3,4,0,1,0,15,1,0,100,Matches
Darwin Machís\Darwin-Machis,ve VEN,FWMF,Granada,28-081,1993,18.7,1,0,0,26,41,8,54,31,12,0,0,0,112,11,42,20.8,Matches
Pablo Maffeo\Pablo-Maffeo,es ESP,DF,Huesca,23-291,1997,18,4,0,0,11,37,2,49,23,19,0,2,0,183,29,24,54.7,Matches
Abdallahi Mahmoud\Abdallahi-Mahmoud,mr MTN,MF,Alavés,20-360,2000,0.7,0,0,0,1,1,0,0,1,2,0,0,0,5,1,2,33.3,Matches
Nemanja Maksimovi?\Nemanja-Maksimovic,rs SRB,MF,Getafe,26-093,1995,25.4,3,0,0,21,9,0,16,40,31,0,0,0,222,44,51,46.3,Matches
Filip Malbaši?\Filip-Malbasic,rs SRB,FWMF,Cádiz,28-162,1992,7.4,2,0,0,16,12,5,10,4,7,0,0,0,25,7,43,14,Matches
Hugo Mallo\Hugo-Mallo,es ESP,DF,Celta Vigo,29-311,1991,28.1,8,0,0,54,28,6,68,28,36,0,2,0,268,61,57,51.7,Matches
Mickael Malsa\Mickael-Malsa,mq MTQ,MF,Levante,25-199,1995,22.8,5,0,0,32,31,0,5,40,34,0,0,0,216,21,24,46.7,Matches
Aïssa Mandi\Aissa-Mandi,dz ALG,DF,Betis,29-189,1991,25.6,5,2,1,19,14,3,1,32,19,0,1,0,207,55,28,66.3,Matches
Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Valencia,30-075,1991,3.5,1,0,0,5,2,2,0,4,1,0,0,0,42,15,9,62.5,Matches
Maranhão\Maranhao,br BRA,FW,Valladolid,24-191,1996,11.2,1,0,0,22,23,5,5,0,4,1,0,0,44,37,72,33.9,Matches
Marcelo\Marcelo,br BRA,DF,Real Madrid,32-352,1988,10,3,0,0,8,14,3,34,9,16,0,1,0,62,4,12,25,Matches
Iván Marcone\Ivan-Marcone,ar ARG,MF,Elche,30-330,1990,26.7,10,1,1,28,17,0,3,34,44,0,2,0,248,23,15,60.5,Matches
Óscar de Marcos\Oscar-de-Marcos,es ESP,DFMF,Athletic Club,32-015,1989,13,2,0,0,8,4,2,34,13,12,0,0,0,94,7,12,36.8,Matches
José Mari\Jose-Mari,es ESP,MF,Cádiz,33-144,1987,12.4,4,0,0,23,13,0,4,15,15,0,0,0,149,25,21,54.3,Matches
José María Giménez\Jose-Maria-Gimenez,uy URU,DF,Atlético Madrid,26-099,1995,17.7,5,0,0,19,16,1,1,20,14,0,1,0,130,51,24,68,Matches
Mariano\Mariano,do DOM,FW,Real Madrid,27-271,1993,5.3,0,0,0,7,4,11,0,0,2,0,0,0,13,20,13,60.6,Matches
Adrián Marín\Adrian-Marin,es ESP,DF,Granada,24-110,1997,1.9,0,0,0,1,1,0,1,3,1,0,0,0,20,3,3,50,Matches
Adrián Marín\Adrian-Marin,es ESP,DFMF,Alavés,24-110,1997,1,0,0,0,3,0,0,0,1,1,0,0,0,12,3,1,75,Matches
Roger Martí\Roger-Marti,es ESP,FW,Levante,30-116,1991,21.3,4,0,0,41,22,12,15,3,11,0,0,0,74,16,53,23.2,Matches
Aarón Martín\Aaron-Martin,es ESP,DF,Celta Vigo,24-007,1997,12.6,1,0,0,13,12,2,31,13,5,0,0,0,78,12,22,35.3,Matches
Álex Martín\Alex-Martin,es ESP,DF,Cádiz,23-094,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Iñigo Martínez\Inigo-Martinez,es ESP,DF,Athletic Club,29-347,1991,25,8,1,0,30,31,4,8,30,14,0,0,0,251,68,42,61.8,Matches
Javi Martínez\Javi-Martinez,es ESP,MFFW,Osasuna,21-128,1999,3.6,0,0,0,3,6,0,1,3,7,0,0,0,34,4,4,50,Matches
Marvin\Marvin,es ESP,DFFW,Real Madrid,20-300,2000,1,0,0,0,1,4,0,4,1,1,0,0,0,12,4,0,100,Matches
Jordi Masip\Jordi-Masip,es ESP,GK,Valladolid,32-116,1989,22,3,0,0,1,2,0,0,0,0,0,0,0,103,0,0,,Matches
Jaime Mata\Jaime-Mata,es ESP,FW,Getafe,32-187,1988,19.5,9,1,0,65,32,22,35,8,10,0,0,0,93,70,110,38.9,Matches
Borja Mayoral\Borja-Mayoral,es ESP,FW,Real Madrid,24-024,1997,0.3,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,Matches
Gonzalo Melero\Gonzalo-Melero,es ESP,MFFW,Levante,27-117,1994,15.8,3,0,0,20,27,1,4,16,12,0,0,0,124,33,47,41.3,Matches
Brais Méndez\Brais-Mendez,es ESP,MFFW,Celta Vigo,24-112,1997,24.9,6,0,0,64,44,3,22,28,38,1,0,0,165,25,60,29.4,Matches
Édgar Méndez\Edgar-Mendez,es ESP,MFFW,Alavés,31-117,1990,20.7,11,1,1,50,44,8,42,14,19,0,0,0,128,50,48,51,Matches
Eñaut Mendía\Enaut-Mendia,es ESP,FW,Eibar,21-308,1999,0.7,1,0,0,3,0,1,0,0,1,0,1,0,5,0,1,0,Matches
Ferland Mendy\Ferland-Mendy,fr FRA,DF,Real Madrid,25-325,1995,24.5,3,0,0,22,39,5,40,25,17,0,0,0,170,10,20,33.3,Matches
Mikel Merino\Mikel-Merino,es ESP,MF,Real Sociedad,24-311,1996,23.9,5,0,0,79,54,4,14,32,36,0,0,0,216,71,72,49.7,Matches
Martín Merquelanz\Martin-Merquelanz,es ESP,FWMF,Real Sociedad,25-321,1995,5.9,0,0,0,4,11,2,13,8,2,0,0,0,44,4,8,33.3,Matches
Roque Mesa\Roque-Mesa,es ESP,MF,Valladolid,31-326,1989,16.3,4,1,0,23,28,2,19,10,26,0,0,0,182,14,27,34.1,Matches
Lionel Messi\Lionel-Messi,ar ARG,FWMF,Barcelona,33-309,1987,28.6,4,0,0,21,77,6,52,6,12,0,0,0,103,12,7,63.2,Matches
Omenuke Mfulu\Omenuke-Mfulu,cd COD,MF,Elche,27-040,1994,5.5,2,0,0,9,4,0,1,5,12,0,0,0,36,4,4,50,Matches
Míchel\Michel,es ESP,MF,Valladolid,32-274,1988,8.2,2,0,0,14,9,0,19,12,9,0,0,0,89,8,11,42.1,Matches
Éder Militão\Eder-Militao,br BRA,DFMF,Real Madrid,23-101,1998,7.6,2,1,0,11,10,0,2,16,7,0,0,0,64,23,8,74.2,Matches
Luis Milla\Luis-Milla,es ESP,MF,Granada,26-204,1994,13.9,1,0,0,16,20,0,10,21,16,0,0,0,134,16,13,55.2,Matches
Pere Milla\Pere-Milla,es ESP,FWMF,Elche,28-218,1992,17.9,5,0,0,24,47,4,4,14,19,0,0,0,93,32,42,43.2,Matches
Alejandro Millán\Alejandro-Millan,es ESP,FW,Villarreal,21-173,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
Santi Mina\Santi-Mina,es ESP,FW,Celta Vigo,25-143,1995,22,4,0,0,57,50,8,6,8,13,2,0,0,89,77,95,44.8,Matches
Óscar Mingueza\Oscar-Mingueza,es ESP,DF,Barcelona,21-351,1999,19.1,4,0,0,18,15,1,13,22,38,0,0,0,147,14,22,38.9,Matches
Rafa Mir\Rafa-Mir,es ESP,FW,Huesca,23-315,1997,27,2,0,0,53,20,31,15,9,7,1,0,0,92,102,103,49.8,Matches
Jorge Miramón\Jorge-Miramon,es ESP,DF,Levante,31-331,1989,17.2,1,0,0,13,10,1,46,30,24,1,0,0,145,23,21,52.3,Matches
Juan Miranda\Juan-Miranda,es ESP,DF,Betis,21-100,2000,14.9,4,0,0,18,17,0,48,22,11,0,0,0,104,25,31,44.6,Matches
Luka Modri?\Luka-Modric,hr CRO,MF,Real Madrid,35-232,1985,26.6,3,0,0,27,28,1,44,46,25,0,0,0,200,20,19,51.3,Matches
Johan Mojica\Johan-Mojica,co COL,DF,Elche,28-251,1992,13.2,3,0,0,17,12,1,44,26,15,0,1,0,115,11,17,39.3,Matches
Guillem Molina\Guillem-Molina,es ESP,DF,Valencia,20-361,2000,1.7,1,0,0,4,2,0,0,2,0,0,1,0,18,4,5,44.4,Matches
Jorge Molina\Jorge-Molina,es ESP,FWMF,Granada,39-007,1982,13.7,2,0,0,20,23,6,5,1,6,1,0,0,57,67,72,48.2,Matches
Victor Mollejo\Victor-Mollejo,es ESP,MFDF,Getafe,20-098,2001,0.8,0,0,0,0,2,0,2,0,1,0,0,0,3,1,2,33.3,Matches
Jon Moncayola\Jon-Moncayola,es ESP,MF,Osasuna,22-351,1998,25.8,7,1,1,36,10,0,20,17,25,0,1,0,268,33,25,56.9,Matches
Nacho Monreal\Nacho-Monreal,es ESP,DF,Real Sociedad,35-062,1986,18.8,1,0,0,23,15,2,34,25,19,0,0,0,156,34,22,60.7,Matches
Ángel Montoro\Angel-Montoro,es ESP,MF,Granada,32-308,1988,14,4,0,0,21,19,1,28,14,13,0,0,0,119,12,19,38.7,Matches
Martín Montoya\Martin-Montoya,es ESP,DF,Betis,30-015,1991,2.7,0,1,0,4,1,0,5,1,2,0,0,0,27,7,3,70,Matches
