Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
Robert Huth\Robert-Huth,de GER,DF,Leicester City,31,1984,32.5,9,0,0,45,18,0,0,44,24,0,1,2,Matches
Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,20,1995,14.5,2,0,0,17,30,0,21,31,31,0,0,0,Matches
Jordon Ibe\Jordon-Ibe,eng ENG,MFFW,Bournemouth,20,1995,11.7,0,0,0,7,13,1,43,10,11,0,0,0,Matches
Didier Ibrahim Ndong\Didier-Ibrahim-Ndong,ga GAB,MF,Sunderland,22,1994,28,5,0,0,39,28,4,39,50,64,1,1,0,Matches
Zlatan Ibrahimovi?\Zlatan-Ibrahimovic,se SWE,FW,Manchester Utd,34,1981,27.1,7,0,0,54,20,37,18,12,6,0,0,0,Matches
Odion Ighalo\Odion-Ighalo,ng NGA,FW,Watford,27,1989,14.3,1,0,0,18,15,9,6,4,8,0,0,0,Matches
Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Manchester City,19,1996,6,0,0,0,7,2,6,4,0,5,0,0,0,Matches
Giannelli Imbula\Giannelli-Imbula,cd COD,MF,Stoke City,23,1992,8.8,1,0,0,3,12,0,8,4,10,0,0,1,Matches
Branislav Ivanovi?\Branislav-Ivanovic,rs SRB,DF,Chelsea,32,1984,6.5,2,0,0,8,8,2,23,11,11,0,0,0,Matches
Alex Iwobi\Alex-Iwobi,ng NGA,MF,Arsenal,20,1996,16.2,1,0,0,7,13,3,19,8,15,0,0,0,Matches
Phil Jagielka\Phil-Jagielka,eng ENG,DF,Everton,33,1982,25,5,2,1,14,28,0,1,41,34,0,3,0,Matches
Eldin Jakupovi?\Eldin-Jakupovic,ch SUI,GK,Hull City,31,1984,22,0,0,0,0,2,0,0,1,0,0,0,0,Matches
Matty James\Matty-James,eng ENG,MF,Leicester City,25,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Daryl Janmaat\Daryl-Janmaat,nl NED,MFDF,Watford,27,1989,18,2,0,0,16,4,5,54,23,30,0,0,0,Matches
Vincent Janssen\Vincent-Janssen,nl NED,FW,Tottenham,22,1994,9.4,0,0,0,31,25,8,10,4,14,1,1,0,Matches
Adnan Januzaj\Adnan-Januzaj,be BEL,MFFW,Sunderland,21,1995,18.1,4,2,1,26,38,3,66,9,15,0,0,0,Matches
Mile Jedinak\Mile-Jedinak,au AUS,MF,Crystal Palace,31,1984,1,0,0,0,4,2,0,1,1,2,0,0,0,Matches
Carl Jenkinson\Carl-Jenkinson,eng ENG,DF,Arsenal,24,1992,0.9,0,0,0,1,1,0,3,2,3,0,0,0,Matches
Gabriel Jesus\Gabriel-Jesus,br BRA,FWMF,Manchester City,19,1997,7.2,2,0,0,11,17,9,2,3,7,0,0,0,Matches
Glen Johnson\Glen-Johnson,eng ENG,DF,Stoke City,31,1984,21.7,1,0,0,12,19,0,34,42,37,0,0,0,Matches
Billy Jones\Billy-Jones,eng ENG,DFMF,Sunderland,29,1987,25.2,8,0,0,25,12,0,44,50,43,0,0,0,Matches
David Jones\David-Jones,eng ENG,MF,Burnley,31,1984,1,1,0,0,1,0,0,11,1,0,0,0,0,Matches
Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,24,1992,17.6,2,0,0,9,11,0,1,27,25,0,1,0,Matches
Lukas Jutkiewicz\Lukas-Jutkiewicz,eng ENG,FW,Burnley,27,1989,0.1,0,0,0,1,1,0,0,0,0,0,0,0,Matches
Christian Kabasele\Christian-Kabasele,be BEL,DFMF,Watford,25,1991,8.6,1,0,0,15,4,0,10,16,13,0,0,0,Matches
Younès Kaboul\Younes-Kaboul,fr FRA,DF,Sunderland,30,1986,1,0,0,0,0,1,0,1,1,0,0,0,0,Matches
Younès Kaboul\Younes-Kaboul,fr FRA,DF,Watford,30,1986,20.2,2,0,0,20,7,0,11,47,20,0,0,0,Matches
Sullay Kaikai\Sullay-Kaikai,eng ENG,FWMF,Crystal Palace,20,1995,0.3,0,0,0,0,0,0,2,0,0,0,0,0,Matches
Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,23,1993,28,3,0,0,23,45,17,29,7,15,1,0,0,Matches
N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,25,1991,34.9,9,0,0,54,16,0,12,83,84,0,0,0,Matches
Loris Karius\Loris-Karius,de GER,GK,Liverpool,23,1993,10,0,0,0,0,1,0,0,1,0,0,0,0,Matches
Michael Keane\Michael-Keane,eng ENG,DF,Burnley,23,1993,35,4,0,0,16,11,1,7,66,28,0,1,0,Matches
Will Keane\Will-Keane,eng ENG,FW,Hull City,23,1993,3.1,0,0,0,4,2,2,3,1,0,0,0,0,Matches
Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,26,1990,23.6,4,0,0,18,9,0,36,26,34,0,0,0,Matches
Kenedy\Kenedy,br BRA,FWMF,Watford,20,1996,0.2,0,0,0,1,1,0,1,0,0,0,0,0,Matches
Kenedy\Kenedy,br BRA,MF,Chelsea,20,1996,0.8,0,0,0,1,1,0,1,2,0,0,0,0,Matches
Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DFFW,Everton,19,1997,0.1,0,0,0,1,0,0,4,0,0,0,0,0,Matches
Wahbi Khazri\Wahbi-Khazri,tn TUN,MFFW,Sunderland,25,1991,9.4,6,0,0,20,16,7,71,9,10,0,0,0,Matches
Michael Kightly\Michael-Kightly,eng ENG,MF,Burnley,30,1986,1.2,0,0,0,3,2,0,14,0,4,0,0,0,Matches
Andy King\Andy-King,wal WAL,MF,Leicester City,27,1988,16.1,4,0,0,18,17,1,14,26,29,0,0,0,Matches
Joshua King\Joshua-King,no NOR,MFFW,Bournemouth,24,1992,30.1,1,0,0,58,43,6,42,22,41,0,0,0,Matches
Stephen Kingsley\Stephen-Kingsley,sco SCO,DF,Swansea City,22,1994,11.5,0,0,0,3,7,0,46,9,10,0,0,0,Matches
Jan Kirchhoff\Jan-Kirchhoff,de GER,MF,Sunderland,25,1990,4.8,1,0,0,8,1,0,1,11,10,0,0,0,Matches
Ragnar Klavan\Ragnar-Klavan,ee EST,DF,Liverpool,30,1985,15.7,3,0,0,15,8,0,3,14,17,0,1,0,Matches
Aleksandar Kolarov\Aleksandar-Kolarov,rs SRB,DF,Manchester City,30,1985,28.2,6,0,0,34,39,0,27,47,35,0,0,1,Matches
Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,30,1986,9.1,5,0,0,19,6,0,1,19,11,0,0,0,Matches
Arouna Koné\Arouna-Kone,ci CIV,FW,Everton,32,1983,0.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Lamine Koné\Lamine-Kone,ci CIV,DF,Sunderland,27,1989,28.3,4,0,0,15,10,2,3,51,28,0,0,0,Matches
Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,30,1985,31.4,4,1,0,19,26,2,3,90,42,1,1,0,Matches
Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MFDF,West Ham,26,1989,30.2,3,0,0,45,39,2,15,78,53,0,1,0,Matches
Bojan Krki?\Bojan-Krkic,es ESP,MFFW,Stoke City,25,1990,5.3,1,0,0,4,10,0,25,3,5,1,0,0,Matches
Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,28,1988,26.1,3,0,0,17,30,12,48,20,35,0,0,0,Matches
Rickie Lambert\Rickie-Lambert,eng ENG,FW,West Brom,34,1982,0.1,0,0,0,1,0,0,0,1,0,0,0,0,Matches
Érik Lamela\Erik-Lamela,ar ARG,MF,Tottenham,24,1992,6.6,1,0,0,13,11,1,26,4,12,0,1,0,Matches
Manuel Lanzini\Manuel-Lanzini,ar ARG,MF,West Ham,23,1993,30.1,9,0,0,20,38,7,73,51,34,0,0,0,Matches
Seb Larsson\Seb-Larsson,se SWE,MF,Sunderland,31,1985,16.3,4,1,0,30,8,0,72,17,31,0,1,0,Matches
Grant Leadbitter\Grant-Leadbitter,eng ENG,MF,Middlesbrough,30,1986,7.9,1,0,0,8,7,0,20,9,12,0,0,0,Matches
Joe Ledley\Joe-Ledley,wal WAL,MF,Crystal Palace,29,1987,12.9,1,0,0,9,10,0,7,28,16,0,0,0,Matches
Lucas Leiva\Lucas-Leiva,br BRA,MFDF,Liverpool,29,1987,12.4,4,0,0,18,12,0,5,36,26,0,0,0,Matches
Jonathan Leko\Jonathan-Leko,eng ENG,FWMF,West Brom,17,1999,2,0,0,0,0,5,0,11,2,0,0,0,0,Matches
Aaron Lennon\Aaron-Lennon,eng ENG,MFFW,Everton,29,1987,5.7,0,0,0,2,3,0,11,5,12,0,0,0,Matches
Jeremain Lens\Jeremain-Lens,nl NED,FWMF,Sunderland,28,1987,0.8,0,0,0,1,3,0,2,2,2,0,0,0,Matches
Joleon Lescott\Joleon-Lescott,eng ENG,DF,Sunderland,33,1982,1.4,0,0,0,2,1,0,0,4,0,0,0,0,Matches
Filip Lesniak\Filip-Lesniak,sk SVK,MF,Tottenham,20,1996,0.1,0,0,0,0,0,0,0,0,1,0,0,0,Matches
Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,Manchester Utd,23,1992,15.1,3,0,0,26,19,5,26,15,16,0,0,0,Matches
Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,26,1989,14.5,2,0,0,17,8,0,3,19,21,0,0,0,Matches
Jake Livermore\Jake-Livermore,eng ENG,MFDF,Hull City,26,1989,18.6,3,1,0,17,13,1,5,30,35,0,1,0,Matches
Fernando Llorente\Fernando-Llorente,es ESP,FW,Swansea City,31,1985,27.1,2,0,0,51,31,12,8,2,17,0,0,0,Matches
Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,29,1986,33.4,0,0,0,0,4,0,0,2,0,0,0,0,Matches
Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MF,Chelsea,20,1996,0.4,0,0,0,2,0,0,0,0,0,0,0,0,Matches
Kevin Long\Kevin-Long,ie IRL,DF,Burnley,25,1990,3,0,0,0,1,3,0,0,3,4,0,0,0,Matches
Shane Long\Shane-Long,ie IRL,FW,Southampton,29,1987,14.7,2,0,0,27,37,13,25,5,11,2,0,0,Matches
Ademola Lookman\Ademola-Lookman,eng ENG,FW,Everton,18,1997,3.2,0,0,0,4,7,2,1,2,4,0,0,0,Matches
Donald Love\Donald-Love,sco SCO,DF,Sunderland,21,1994,6.8,1,0,0,8,4,0,20,15,14,0,0,0,Matches
Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,27,1989,28.4,6,0,0,25,20,1,7,47,32,0,0,0,Matches
Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,27,1989,36,9,0,0,34,23,0,116,70,71,0,1,0,Matches
David Luiz\David-Luiz,br BRA,DF,Chelsea,29,1987,32.8,6,0,0,29,30,3,7,69,27,0,0,0,Matches
Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Everton,23,1993,36.3,3,0,0,32,34,36,46,0,9,0,0,0,Matches
Harry Maguire\Harry-Maguire,eng ENG,DF,Hull City,23,1993,25.6,5,0,0,24,34,3,15,67,39,0,1,0,Matches
Riyad Mahrez\Riyad-Mahrez,dz ALG,MF,Leicester City,25,1991,31.4,4,0,0,23,66,8,153,28,24,1,0,0,Matches
Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DFFW,Arsenal,18,1997,0,0,0,0,0,0,0,0,0,1,0,0,0,Matches
Shaun Maloney\Shaun-Maloney,sco SCO,MF,Hull City,33,1983,3.1,0,0,0,3,7,0,12,1,6,0,0,0,Matches
Steve Mandanda\Steve-Mandanda,fr FRA,GK,Crystal Palace,31,1985,9,0,0,0,0,1,0,0,0,0,0,0,0,Matches
Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,24,1992,24.8,4,0,0,32,55,13,41,11,18,1,1,0,Matches
Vito Mannone\Vito-Mannone,it ITA,GK,Sunderland,28,1988,9,0,0,0,0,0,0,0,1,0,0,0,0,Matches
Javier Manquillo\Javier-Manquillo,es ESP,DFMF,Sunderland,22,1994,15.9,2,0,0,14,13,5,36,25,22,0,0,0,Matches
Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,29,1986,6.2,0,0,0,4,4,2,1,14,16,0,0,0,Matches
Lazar Markovi?\Lazar-Markovic,rs SRB,MF,Hull City,22,1994,11.2,4,0,0,17,19,2,18,14,12,0,0,0,Matches
Dean Marney\Dean-Marney,eng ENG,MF,Burnley,32,1984,19.6,7,0,0,34,20,0,7,28,28,0,0,0,Matches
David Marshall\David-Marshall,sco SCO,GK,Hull City,31,1985,16,0,0,0,0,1,0,0,0,0,0,0,1,Matches
Anthony Martial\Anthony-Martial,fr FRA,MFFW,Manchester Utd,20,1995,17.3,2,0,0,26,28,6,57,9,16,0,0,0,Matches
Cuco Martina\Cuco-Martina,cw CUW,DF,Southampton,26,1989,6.6,0,0,0,4,5,1,37,14,9,0,0,0,Matches
Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Arsenal,23,1992,2,0,0,0,0,0,0,0,0,0,0,1,0,Matches
Bruno Martins Indi\Bruno-Martins-Indi,nl NED,DF,Stoke City,24,1992,35,4,0,0,25,10,2,4,66,42,0,0,0,Matches
Brandon Mason\Brandon-Mason,eng ENG,DF,Watford,18,1997,1.3,0,0,0,3,2,0,0,3,1,0,0,0,Matches
Ryan Mason\Ryan-Mason,eng ENG,MF,Hull City,25,1991,10.3,4,0,0,10,16,0,25,14,10,0,0,0,Matches
Arthur Masuaku\Arthur-Masuaku,cd COD,DFMF,West Ham,22,1993,10.8,1,0,0,16,10,0,30,26,32,0,1,0,Matches
Juan Mata\Juan-Mata,es ESP,MFFW,Manchester Utd,28,1988,17.9,3,0,0,9,16,9,93,13,18,0,0,1,Matches
Nemanja Mati?\Nemanja-Matic,rs SRB,MF,Chelsea,27,1988,29.9,4,0,0,33,26,2,8,55,40,0,0,0,Matches
Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,24,1991,27.3,3,0,0,14,11,0,5,49,37,0,1,0,Matches
Alfie Mawson\Alfie-Mawson,eng ENG,DF,Swansea City,22,1994,27,1,0,0,10,19,0,1,29,24,0,1,2,Matches
Dieumerci Mbokani\Dieumerci-Mbokani,cd COD,FW,Hull City,30,1985,8.5,0,0,0,14,23,12,3,1,3,1,0,0,Matches
James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,28,1987,22.2,5,0,0,41,27,4,27,26,45,0,0,0,Matches
Gareth McAuley\Gareth-McAuley,nir NIR,DF,West Brom,36,1979,34.9,5,0,0,26,12,0,6,74,37,0,1,1,Matches
Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Swansea City,20,1996,0.9,0,0,0,1,0,0,1,0,1,0,0,0,Matches
James McCarthy\James-McCarthy,ie IRL,MF,Everton,25,1990,6.8,2,0,0,10,9,0,4,11,12,0,0,0,Matches
James McClean\James-McClean,ie IRL,MFFW,West Brom,27,1989,16.4,9,0,0,30,17,7,97,19,41,0,0,0,Matches
Paddy McNair\Paddy-McNair,nir NIR,MF,Sunderland,21,1995,3.9,0,0,0,6,3,0,7,5,6,0,0,1,Matches
Sam McQueen\Sam-McQueen,eng ENG,DF,Southampton,21,1995,6.8,0,0,0,3,3,0,37,15,11,1,0,0,Matches
Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,19,1996,1.1,1,0,0,2,2,0,1,2,1,0,0,0,Matches
Ben Mee\Ben-Mee,eng ENG,DF,Burnley,26,1989,33.5,5,0,0,23,28,1,6,74,31,1,2,2,Matches
Nampalys Mendy\Nampalys-Mendy,sn SEN,MF,Leicester City,24,1992,3,1,0,0,4,8,0,1,6,1,0,0,0,Matches
Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,31,1984,0.4,0,0,0,0,1,0,0,1,1,0,0,0,Matches
David Meyler\David-Meyler,ie IRL,MFDF,Hull City,27,1989,10.7,2,0,0,9,17,1,15,20,20,0,0,0,Matches
Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,28,1988,28,0,0,0,0,5,0,0,1,1,0,0,0,Matches
Luka Milivojevi?\Luka-Milivojevic,rs SRB,MF,Crystal Palace,25,1991,13.6,4,0,0,27,16,0,6,41,18,0,0,0,Matches
James Milner\James-Milner,eng ENG,DF,Liverpool,30,1986,35,5,0,0,38,24,2,260,44,64,0,1,0,Matches
Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,23,1993,5.6,0,0,0,7,5,0,1,6,10,0,0,2,Matches
Kevin Mirallas\Kevin-Mirallas,be BEL,FWMF,Everton,28,1987,23,2,0,0,26,25,4,137,8,14,0,0,0,Matches
Demetri Mitchell\Demetri-Mitchell,eng ENG,DF,Manchester Utd,19,1997,1,0,0,0,2,2,0,2,3,4,0,0,0,Matches
Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Manchester Utd,27,1989,15,1,0,0,19,26,8,48,22,18,0,0,0,Matches
Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,30,1986,35,5,0,0,33,36,8,63,89,64,0,1,0,Matches
Jefferson Montero\Jefferson-Montero,ec ECU,MFFW,Swansea City,26,1989,5.4,0,0,0,1,9,2,38,1,5,0,0,0,Matches
Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,24,1992,3.4,1,0,0,2,6,0,13,2,6,0,1,0,Matches
Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,32,1984,27,3,0,0,20,9,1,1,56,15,1,1,0,Matches
James Morrison\James-Morrison,sco SCO,MF,West Brom,30,1986,19.3,3,0,0,18,16,3,22,22,19,0,0,0,Matches
Victor Moses\Victor-Moses,ng NGA,MF,Chelsea,25,1990,27.6,4,0,0,28,32,3,119,41,42,0,0,0,Matches
Lys Mousset\Lys-Mousset,fr FRA,FW,Bournemouth,20,1996,3,0,0,0,6,5,1,3,0,1,0,0,1,Matches
Marc Muniesa\Marc-Muniesa,es ESP,DF,Stoke City,24,1992,7.2,2,0,0,9,7,0,7,21,12,0,0,0,Matches
Ahmed Musa\Ahmed-Musa,ng NGA,MFFW,Leicester City,23,1992,8.5,1,0,0,13,13,1,26,11,12,0,0,0,Matches
Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,24,1992,25.3,11,0,0,36,16,1,20,61,43,0,0,0,Matches
Jordon Mutch\Jordon-Mutch,eng ENG,MF,Crystal Palace,24,1991,0.6,0,0,0,1,1,0,3,0,2,0,0,0,Matches
Alfred N'Diaye\Alfred-NDiaye,sn SEN,MF,Hull City,26,1990,14.1,7,0,0,36,9,2,7,20,35,0,1,0,Matches
Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Tottenham,21,1995,0.6,0,0,0,1,3,0,7,0,1,0,0,0,Matches
Luciano Narsingh\Luciano-Narsingh,nl NED,FW,Swansea City,25,1990,4.6,0,0,0,3,9,1,26,3,0,0,0,0,Matches
Samir Nasri\Samir-Nasri,fr FRA,FWMF,Manchester City,29,1987,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kyle Naughton\Kyle-Naughton,eng ENG,DF,Swansea City,27,1988,30.2,5,0,0,25,22,0,77,39,57,0,1,1,Matches
Jesús Navas\Jesus-Navas,es ESP,MFDF,Manchester City,30,1985,11.8,2,0,0,7,11,3,92,21,18,0,0,0,Matches
Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,19,1996,16.9,0,0,0,26,10,1,3,38,39,0,0,0,Matches
Álvaro Negredo\Alvaro-Negredo,es ESP,FW,Middlesbrough,30,1985,31.9,5,0,0,46,31,17,11,11,17,1,0,0,Matches
Julien Ngoy\Julien-Ngoy,be BEL,FWMF,Stoke City,18,1997,0.5,0,0,0,0,1,0,3,0,1,0,0,0,Matches
M'Baye Niang\MBaye-Niang,sn SEN,MFFW,Watford,21,1994,13.8,2,0,0,24,31,5,37,10,6,0,0,0,Matches
Oumar Niasse\Oumar-Niasse,sn SEN,FW,Hull City,26,1990,12.2,3,1,0,16,18,10,14,2,10,0,0,0,Matches
Mark Noble\Mark-Noble,eng ENG,MF,West Ham,29,1987,26.5,10,0,0,27,43,1,24,42,32,0,0,0,Matches
Nolito\Nolito,es ESP,MFFW,Manchester City,29,1986,8.6,3,1,0,17,9,4,16,6,11,0,0,0,Matches
Kristoffer Nordfeldt\Kristoffer-Nordfeldt,se SWE,GK,Swansea City,27,1989,1,0,0,0,0,1,0,0,0,0,0,0,0,Matches
Håvard Nordtveit\Havard-Nordtveit,no NOR,DFMF,West Ham,26,1990,10.6,2,0,0,11,8,0,8,24,16,0,1,0,Matches
Emilio Nsue\Emilio-Nsue,gq EQG,DFMF,Middlesbrough,26,1989,3.6,0,0,0,4,4,0,5,6,2,0,0,0,Matches
David Nugent\David-Nugent,eng ENG,FW,Middlesbrough,31,1985,0.5,0,0,0,2,0,0,2,0,1,0,0,0,Matches
Allan Nyom\Allan-Nyom,cm CMR,DF,West Brom,28,1988,29.3,8,0,0,50,19,2,78,61,55,0,1,0,Matches
Aiden O'Neill\Aiden-ONeill,au AUS,MF,Burnley,18,1998,0.9,0,0,0,1,0,0,1,1,1,0,0,0,Matches
John O'Shea\John-OShea,ie IRL,DF,Sunderland,35,1981,24,5,0,0,17,9,0,0,41,20,0,0,0,Matches
Pedro Obiang\Pedro-Obiang,gq EQG,MF,West Ham,24,1992,19.6,7,0,0,27,39,0,8,33,57,0,0,0,Matches
Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,28,1988,19.5,2,0,0,13,5,0,4,39,24,0,1,0,Matches
Stefano Okaka\Stefano-Okaka,it ITA,FW,Watford,26,1989,10.6,5,0,0,29,22,11,5,1,10,0,0,0,Matches
Shinji Okazaki\Shinji-Okazaki,jp JPN,FWMF,Leicester City,30,1986,17.4,1,0,0,27,44,4,4,14,26,1,0,0,Matches
Jonas Olsson\Jonas-Olsson,se SWE,DF,West Brom,33,1983,6.6,3,0,0,12,6,2,0,11,2,0,0,0,Matches
Martin Olsson\Martin-Olsson,se SWE,DF,Swansea City,28,1988,13.9,2,0,0,12,24,0,57,11,7,0,0,0,Matches
Josh Onomah\Josh-Onomah,eng ENG,FWMF,Tottenham,19,1997,0.2,0,0,0,0,1,1,1,0,2,0,0,0,Matches
Divock Origi\Divock-Origi,be BEL,FW,Liverpool,21,1995,16.3,0,0,0,22,32,13,31,2,11,0,0,0,Matches
Oscar\Oscar,br BRA,MF,Chelsea,24,1991,5.1,1,0,0,5,5,0,15,5,16,0,0,0,Matches
