Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Dieumerci Mbokani\Dieumerci-Mbokani,cd COD,FW,Norwich City,29,1985,29,15,1595,17.7,7,1,7,0,0,0,0,0.39,0.06,0.45,0.39,0.45,Matches
James McArthur\James-McArthur,sco SCO,MF,Crystal Palace,27,1987,28,26,2185,24.3,2,2,2,0,0,5,0,0.08,0.08,0.16,0.08,0.16,Matches
Gareth McAuley\Gareth-McAuley,nir NIR,DF,West Brom,35,1979,34,34,3060,34,1,0,1,0,0,4,1,0.03,0,0.03,0.03,0.03,Matches
Alex McCarthy\Alex-McCarthy,eng ENG,GK,Crystal Palace,25,1989,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
James McCarthy\James-McCarthy,ie IRL,MF,Everton,24,1990,29,29,2429,27,2,2,2,0,0,6,1,0.07,0.07,0.15,0.07,0.15,Matches
James McClean\James-McClean,ie IRL,MFFW,West Brom,26,1989,35,28,2413,26.8,2,2,2,0,0,7,1,0.07,0.07,0.15,0.07,0.15,Matches
Callum McManaman\Callum-McManaman,eng ENG,MF,West Brom,24,1991,12,2,281,3.1,0,1,0,0,0,2,0,0,0.32,0.32,0,0.32,Matches
Paddy McNair\Paddy-McNair,nir NIR,DF,Manchester Utd,20,1995,8,3,314,3.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,30,1984,24,24,2048,22.8,0,0,0,0,0,1,1,0,0,0,0,0,Matches
Matt Miazga\Matt-Miazga,us USA,DF,Chelsea,20,1995,2,2,135,1.5,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,27,1988,34,34,3060,34,0,0,0,0,0,2,0,0,0,0,0,0,Matches
James Milner\James-Milner,eng ENG,MFFW,Liverpool,29,1986,28,28,2409,26.8,5,11,4,1,1,10,1,0.19,0.41,0.6,0.15,0.56,Matches
Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,22,1993,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kevin Mirallas\Kevin-Mirallas,be BEL,MFFW,Everton,27,1987,23,10,1013,11.3,4,2,4,0,0,1,2,0.36,0.18,0.53,0.36,0.53,Matches
Aleksandar Mitrovi?\Aleksandar-Mitrovic,rs SRB,FW,Newcastle Utd,20,1994,34,22,2118,23.5,9,4,7,2,2,4,2,0.38,0.17,0.55,0.3,0.47,Matches
Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,29,1986,37,36,3249,36.1,0,3,0,0,0,1,0,0,0.08,0.08,0,0.08,Matches
Jefferson Montero\Jefferson-Montero,ec ECU,MFFW,Swansea City,25,1989,23,14,1355,15.1,0,2,0,0,0,0,0,0,0.13,0.13,0,0.13,Matches
Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,23,1992,32,28,2548,28.3,1,4,1,0,0,3,0,0.04,0.14,0.18,0.04,0.18,Matches
Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,31,1984,38,38,3420,38,2,0,2,0,0,3,0,0.05,0,0.05,0.05,0.05,Matches
James Morrison\James-Morrison,sco SCO,MF,West Brom,29,1986,18,17,1338,14.9,3,3,3,0,1,3,0,0.2,0.2,0.4,0.2,0.4,Matches
Victor Moses\Victor-Moses,ng NGA,MFFW,West Ham,24,1990,21,13,979,10.9,1,2,1,0,0,0,0,0.09,0.18,0.28,0.09,0.28,Matches
Youssouf Mulumbu\Youssouf-Mulumbu,cd COD,MF,Norwich City,28,1987,7,5,368,4.1,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Marc Muniesa\Marc-Muniesa,es ESP,DF,Stoke City,23,1992,15,12,1114,12.4,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Glenn Murray\Glenn-Murray,eng ENG,FW,Crystal Palace,31,1983,2,2,126,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Glenn Murray\Glenn-Murray,eng ENG,FW,Bournemouth,31,1983,19,6,676,7.5,3,0,3,0,1,2,0,0.4,0,0.4,0.4,0.4,Matches
Jordon Mutch\Jordon-Mutch,eng ENG,MF,Crystal Palace,23,1991,20,7,803,8.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Boaz Myhill\Boaz-Myhill,wal WAL,GK,West Brom,32,1982,23,23,2070,23,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Dame N'Doye\Dame-NDoye,sn SEN,MFFW,Sunderland,30,1985,11,5,572,6.4,1,0,1,0,0,2,0,0.16,0,0.16,0.16,0.16,Matches
Clinton N'Jie\Clinton-NJie,cm CMR,FWMF,Tottenham,21,1993,8,0,192,2.1,0,1,0,0,0,0,0,0,0.47,0.47,0,0.47,Matches
Charles N'Zogbia\Charles-NZogbia,fr FRA,DFFW,Aston Villa,29,1986,2,0,43,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Steven Naismith\Steven-Naismith,sco SCO,MF,Norwich City,28,1986,13,11,872,9.7,1,1,1,0,0,2,0,0.1,0.1,0.21,0.1,0.21,Matches
Steven Naismith\Steven-Naismith,sco SCO,MF,Everton,28,1986,10,4,453,5,3,1,3,0,0,1,0,0.6,0.2,0.79,0.6,0.79,Matches
Samir Nasri\Samir-Nasri,fr FRA,MFFW,Manchester City,28,1987,12,4,541,6,2,2,2,0,0,3,0,0.33,0.33,0.67,0.33,0.67,Matches
Kyle Naughton\Kyle-Naughton,eng ENG,DF,Swansea City,26,1988,27,19,1769,19.7,0,3,0,0,0,2,1,0,0.15,0.15,0,0.15,Matches
Jesús Navas\Jesus-Navas,es ESP,MF,Manchester City,29,1985,34,24,2282,25.4,0,7,0,0,0,1,0,0,0.28,0.28,0,0.28,Matches
Oumar Niasse\Oumar-Niasse,sn SEN,MFFW,Everton,25,1990,5,2,143,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Mark Noble\Mark-Noble,eng ENG,MF,West Ham,28,1987,37,37,3196,35.5,7,4,4,3,3,8,1,0.2,0.11,0.31,0.11,0.23,Matches
Kevin Nolan\Kevin-Nolan,eng ENG,MF,West Ham,33,1982,2,1,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kristoffer Nordfeldt\Kristoffer-Nordfeldt,se SWE,GK,Swansea City,26,1989,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Allan Nyom\Allan-Nyom,cm CMR,DF,Watford,27,1988,32,29,2469,27.4,0,1,0,0,0,8,0,0,0.04,0.04,0,0.04,Matches
Eunan O'Kane\Eunan-OKane,ie IRL,MF,Bournemouth,25,1990,16,6,756,8.4,0,1,0,0,0,2,0,0,0.12,0.12,0,0.12,Matches
Gary O'Neil\Gary-ONeil,eng ENG,MF,Norwich City,32,1983,27,19,1756,19.5,0,0,0,0,0,7,1,0,0,0,0,0,Matches
John O'Shea\John-OShea,ie IRL,DF,Sunderland,34,1981,28,23,2009,22.3,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Gabriel Obertan\Gabriel-Obertan,fr FRA,MF,Newcastle Utd,26,1989,5,3,279,3.1,0,1,0,0,0,1,0,0,0.32,0.32,0,0.32,Matches
John Obi Mikel\John-Obi-Mikel,ng NGA,MFDF,Chelsea,28,1987,25,19,1782,19.8,0,1,0,0,0,6,0,0,0.05,0.05,0,0.05,Matches
Pedro Obiang\Pedro-Obiang,gq EQG,MF,West Ham,23,1992,24,11,1088,12.1,0,1,0,0,0,2,0,0,0.08,0.08,0,0.08,Matches
Peter Odemwingie\Peter-Odemwingie,ng NGA,FW,Stoke City,34,1981,5,0,106,1.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Vadis Odjidja-Ofoe\Vadis-Odjidja-Ofoe,be BEL,MF,Norwich City,26,1989,10,3,279,3.1,0,2,0,0,0,2,0,0,0.65,0.65,0,0.65,Matches
Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,27,1988,28,27,2326,25.8,0,0,0,0,0,5,0,0,0,0,0,0,Matches
Sheyi Ojo\Sheyi-Ojo,eng ENG,MFFW,Liverpool,18,1997,8,5,397,4.4,0,3,0,0,0,0,0,0,0.68,0.68,0,0.68,Matches
Shinji Okazaki\Shinji-Okazaki,jp JPN,FWMF,Leicester City,29,1986,36,28,2054,22.8,5,0,5,0,0,1,0,0.22,0,0.22,0.22,0.22,Matches
Jores Okore\Jores-Okore,dk DEN,DF,Aston Villa,22,1992,12,12,1080,12,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Jonas Olsson\Jonas-Olsson,se SWE,DF,West Brom,32,1983,28,25,2013,22.4,1,1,1,0,0,5,0,0.04,0.04,0.09,0.04,0.09,Matches
Martin Olsson\Martin-Olsson,se SWE,DF,Norwich City,27,1988,24,20,1775,19.7,1,2,1,0,0,2,0,0.05,0.1,0.15,0.05,0.15,Matches
Josh Onomah\Josh-Onomah,eng ENG,FWMF,Tottenham,18,1997,8,0,83,0.9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Divock Origi\Divock-Origi,be BEL,FW,Liverpool,20,1995,16,7,670,7.4,5,1,5,0,0,0,0,0.67,0.13,0.81,0.67,0.81,Matches
Oscar\Oscar,br BRA,MF,Chelsea,23,1991,27,20,1769,19.7,3,3,2,1,2,4,0,0.15,0.15,0.31,0.1,0.25,Matches
Leon Osman\Leon-Osman,eng ENG,MFFW,Everton,34,1981,9,2,223,2.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
David Ospina\David-Ospina,co COL,GK,Arsenal,26,1988,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,27,1988,30,30,2671,29.7,1,0,1,0,0,9,0,0.03,0,0.03,0.03,0.03,Matches
Obbi Oulare\Obbi-Oulare,be BEL,FW,Watford,19,1996,2,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Bryan Oviedo\Bryan-Oviedo,cr CRC,DF,Everton,25,1990,14,12,996,11.1,0,1,0,0,0,0,0,0,0.09,0.09,0,0.09,Matches
Reece Oxford\Reece-Oxford,eng ENG,MFDF,West Ham,16,1998,7,3,212,2.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MF,Arsenal,21,1993,22,9,926,10.3,1,0,1,0,0,0,0,0.1,0,0.1,0.1,0.1,Matches
Mesut Özil\Mesut-Ozil,de GER,MF,Arsenal,26,1988,35,35,3035,33.7,6,19,6,0,0,4,0,0.18,0.56,0.74,0.18,0.74,Matches
Alberto Paloschi\Alberto-Paloschi,it ITA,FWMF,Swansea City,25,1990,10,7,667,7.4,2,0,2,0,0,2,0,0.27,0,0.27,0.27,0.27,Matches
Costel Pantilimon\Costel-Pantilimon,ro ROU,GK,Sunderland,28,1987,17,17,1530,17,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Alexandre Pato\Alexandre-Pato,br BRA,FW,Chelsea,25,1989,2,1,131,1.5,1,0,0,1,1,0,0,0.69,0,0.69,0,0,Matches
Gabriel Paulista\Gabriel-Paulista,br BRA,DF,Arsenal,24,1990,21,18,1764,19.6,1,0,1,0,0,4,1,0.05,0,0.05,0.05,0.05,Matches
Dimitri Payet\Dimitri-Payet,fr FRA,FWMF,West Ham,28,1987,30,29,2568,28.5,9,12,9,0,0,3,0,0.32,0.42,0.74,0.32,0.74,Matches
Pedro\Pedro,es ESP,MF,Chelsea,28,1987,29,24,2033,22.6,7,3,7,0,0,3,0,0.31,0.13,0.44,0.31,0.44,Matches
Graziano Pellè\Graziano-Pelle,it ITA,FW,Southampton,30,1985,30,23,2175,24.2,11,6,11,0,0,6,0,0.46,0.25,0.7,0.46,0.7,Matches
Matthew Pennington\Matthew-Pennington,eng ENG,DF,Everton,20,1994,4,4,298,3.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Andreas Pereira\Andreas-Pereira,br BRA,MF,Manchester Utd,19,1996,4,0,84,0.9,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Ayoze Pérez\Ayoze-Perez,es ESP,MFFW,Newcastle Utd,22,1993,34,22,2048,22.8,6,2,6,0,0,4,0,0.26,0.09,0.35,0.26,0.35,Matches
Jordan Pickford\Jordan-Pickford,eng ENG,GK,Sunderland,21,1994,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Steven Pienaar\Steven-Pienaar,za RSA,MF,Everton,33,1982,4,0,122,1.4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Erik Pieters\Erik-Pieters,nl NED,DF,Stoke City,26,1988,35,35,3095,34.4,0,1,0,0,0,10,0,0,0.03,0.03,0,0.03,Matches
Ivo Pinto\Ivo-Pinto,pt POR,DF,Norwich City,25,1990,10,9,811,9,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sébastien Pocognoli\Sebastien-Pocognoli,be BEL,DFMF,West Brom,27,1987,1,0,36,0.4,0,1,0,0,0,0,0,0,2.5,2.5,0,2.5,Matches
Nick Powell\Nick-Powell,eng ENG,FWMF,Manchester Utd,21,1994,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Alex Pritchard\Alex-Pritchard,eng ENG,FWMF,Tottenham,22,1993,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Alex Pritchard\Alex-Pritchard,eng ENG,FWMF,West Brom,22,1993,2,0,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Sebastian Prödl\Sebastian-Prodl,at AUT,DF,Watford,28,1987,21,19,1778,19.8,2,0,2,0,0,5,0,0.1,0,0.1,0.1,0.1,Matches
Marc Pugh\Marc-Pugh,eng ENG,MF,Bournemouth,28,1987,26,15,1337,14.9,3,2,3,0,0,1,0,0.2,0.13,0.34,0.2,0.34,Matches
Jason Puncheon\Jason-Puncheon,eng ENG,MFFW,Crystal Palace,29,1986,31,31,2615,29.1,2,3,2,0,0,3,0,0.07,0.1,0.17,0.07,0.17,Matches
Baba Rahman\Baba-Rahman,gh GHA,DF,Chelsea,21,1994,15,11,1018,11.3,0,1,0,0,0,1,0,0,0.09,0.09,0,0.09,Matches
Ramires\Ramires,br BRA,MF,Chelsea,28,1987,12,7,609,6.8,2,0,2,0,0,1,0,0.3,0,0.3,0.3,0.3,Matches
Gastón Ramírez\Gaston-Ramirez,uy URU,FWMF,Southampton,24,1990,3,0,31,0.3,0,1,0,0,0,0,0,0,2.9,2.9,0,2.9,Matches
Aaron Ramsey\Aaron-Ramsey,wal WAL,MF,Arsenal,24,1990,31,29,2623,29.1,5,4,5,0,0,4,0,0.17,0.14,0.31,0.17,0.31,Matches
Connor Randall\Connor-Randall,eng ENG,DF,Liverpool,19,1995,3,2,163,1.8,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Darren Randolph\Darren-Randolph,ie IRL,GK,West Ham,28,1987,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Àngel Rangel\Angel-Rangel,es ESP,DF,Swansea City,32,1982,23,20,1820,20.2,0,0,0,0,0,6,0,0,0,0,0,0,Matches
Tokelo Rantie\Tokelo-Rantie,za RSA,FW,Bournemouth,24,1990,3,0,41,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Marcus Rashford\Marcus-Rashford,eng ENG,FW,Manchester Utd,17,1997,11,11,855,9.5,5,2,5,0,0,0,0,0.53,0.21,0.74,0.53,0.74,Matches
Nathan Redmond\Nathan-Redmond,eng ENG,MF,Norwich City,21,1994,35,24,2341,26,6,3,6,0,0,0,0,0.23,0.12,0.35,0.23,0.35,Matches
Harrison Reed\Harrison-Reed,eng ENG,MF,Southampton,20,1995,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Winston Reid\Winston-Reid,nz NZL,DF,West Ham,27,1988,24,24,2135,23.7,1,1,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,Matches
Loïc Rémy\Loic-Remy,fr FRA,FW,Chelsea,28,1987,13,3,291,3.2,1,0,1,0,0,0,0,0.31,0,0.31,0.31,0.31,Matches
Micah Richards\Micah-Richards,eng ENG,DF,Aston Villa,27,1988,24,23,2044,22.7,1,1,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09,Matches
Kieran Richardson\Kieran-Richardson,eng ENG,DFMF,Aston Villa,30,1984,11,8,723,8,0,1,0,0,0,4,0,0,0.12,0.12,0,0.12,Matches
Matt Ritchie\Matt-Ritchie,sco SCO,MF,Bournemouth,25,1989,37,33,2973,33,4,6,4,0,0,5,0,0.12,0.18,0.3,0.12,0.3,Matches
Emmanuel Rivière\Emmanuel-Riviere,fr FRA,FW,Newcastle Utd,25,1990,3,1,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Patrick Roberts\Patrick-Roberts,eng ENG,FWMF,Manchester City,18,1997,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Tyler Roberts\Tyler-Roberts,wal WAL,FWMF,West Brom,16,1999,1,0,18,0.2,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Joel Robles\Joel-Robles,es ESP,GK,Everton,25,1990,13,13,1170,13,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Thomas Robson\Thomas-Robson,eng ENG,DF,Sunderland,19,1995,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jay Rodriguez\Jay-Rodriguez,eng ENG,MFFW,Southampton,26,1989,12,3,351,3.9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Jack Rodwell\Jack-Rodwell,eng ENG,MF,Sunderland,24,1991,22,9,1169,13,1,0,1,0,0,5,0,0.08,0,0.08,0.08,0.08,Matches
Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,25,1990,16,15,1249,13.9,0,1,0,0,0,3,0,0,0.07,0.07,0,0.07,Matches
Sergio Romero\Sergio-Romero,ar ARG,GK,Manchester Utd,28,1987,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,23,1991,29,17,1612,17.9,1,0,1,0,0,7,0,0.06,0,0.06,0.06,0.06,Matches
Salomón Rondón\Salomon-Rondon,ve VEN,FW,West Brom,25,1989,34,30,2555,28.4,9,2,9,0,0,1,1,0.32,0.07,0.39,0.32,0.39,Matches
Wayne Rooney\Wayne-Rooney,eng ENG,FWMF,Manchester Utd,29,1985,28,27,2406,26.7,8,6,7,1,1,4,0,0.3,0.22,0.52,0.26,0.49,Matches
Danny Rose\Danny-Rose,eng ENG,DF,Tottenham,25,1990,24,24,2129,23.7,1,3,1,0,0,7,0,0.04,0.13,0.17,0.04,0.17,Matches
Jordan Rossiter\Jordan-Rossiter,eng ENG,MF,Liverpool,18,1997,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Wayne Routledge\Wayne-Routledge,eng ENG,MFFW,Swansea City,30,1985,28,22,1672,18.6,2,1,2,0,0,3,0,0.11,0.05,0.16,0.11,0.16,Matches
Declan Rudd\Declan-Rudd,eng ENG,GK,Norwich City,24,1991,11,11,990,11,0,0,0,0,0,2,0,0,0,0,0,0,Matches
John Ruddy\John-Ruddy,eng ENG,GK,Norwich City,28,1986,27,27,2430,27,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Bacary Sagna\Bacary-Sagna,fr FRA,DF,Manchester City,32,1983,28,27,2448,27.2,0,3,0,0,0,4,0,0,0.11,0.11,0,0.11,Matches
Henri Saivet\Henri-Saivet,sn SEN,MF,Newcastle Utd,24,1990,4,2,147,1.6,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Diafra Sakho\Diafra-Sakho,sn SEN,FW,West Ham,25,1989,21,18,1519,16.9,5,1,5,0,0,3,0,0.3,0.06,0.36,0.3,0.36,Matches
Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Liverpool,25,1990,22,21,1854,20.6,1,0,1,0,0,1,0,0.05,0,0.05,0.05,0.05,Matches
Bakary Sako\Bakary-Sako,ml MLI,MFFW,Crystal Palace,27,1988,20,11,1069,11.9,2,1,2,0,0,1,0,0.17,0.08,0.25,0.17,0.25,Matches
Alexis Sánchez\Alexis-Sanchez,cl CHI,MF,Arsenal,26,1988,30,28,2436,27.1,13,4,13,0,0,1,0,0.48,0.15,0.63,0.48,0.63,Matches
Carlos Sánchez\Carlos-Sanchez,co COL,MF,Aston Villa,29,1986,20,16,1367,15.2,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Sandro\Sandro,br BRA,MF,West Brom,26,1989,12,5,382,4.2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,DFMF,Leicester City,22,1992,24,14,1387,15.4,1,2,1,0,0,4,0,0.06,0.13,0.19,0.06,0.19,Matches
Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,28,1986,38,38,3420,38,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Manchester Utd,25,1989,29,25,2205,24.5,1,0,1,0,0,3,0,0.04,0,0.04,0.04,0.04,Matches
Bastian Schweinsteiger\Bastian-Schweinsteiger,de GER,MF,Manchester Utd,30,1984,18,13,1202,13.4,1,0,1,0,0,3,0,0.07,0,0.07,0.07,0.07,Matches
Stéphane Sessègnon\Stephane-Sessegnon,bj BEN,MFFW,West Brom,31,1984,25,21,1752,19.5,2,2,2,0,0,1,0,0.1,0.1,0.21,0.1,0.21,Matches
Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,MF,Stoke City,23,1991,27,27,2012,22.4,3,6,3,0,0,3,0,0.13,0.27,0.4,0.13,0.4,Matches
Luke Shaw\Luke-Shaw,eng ENG,DF,Manchester Utd,20,1995,5,5,450,5,0,1,0,0,0,1,0,0,0.2,0.2,0,0.2,Matches
Ryan Shawcross\Ryan-Shawcross,eng ENG,DF,Stoke City,27,1987,20,20,1696,18.8,0,0,0,0,0,3,1,0,0,0,0,0,Matches
Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Newcastle Utd,23,1992,15,11,1050,11.7,0,3,0,0,0,3,0,0,0.26,0.26,0,0.26,Matches
Jonjo Shelvey\Jonjo-Shelvey,eng ENG,MF,Swansea City,23,1992,16,14,1216,13.5,1,2,0,1,1,5,0,0.07,0.15,0.22,0,0.15,Matches
Steve Sidwell\Steve-Sidwell,eng ENG,MF,Stoke City,32,1982,1,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Gylfi Sigurðsson\Gylfi-Sigurdsson,is ISL,MFFW,Swansea City,25,1989,36,32,2914,32.4,11,3,8,3,3,6,0,0.34,0.09,0.43,0.25,0.34,Matches
David Silva\David-Silva,es ESP,MF,Manchester City,29,1986,24,22,1791,19.9,2,11,2,0,0,1,0,0.1,0.55,0.65,0.1,0.65,Matches
Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,28,1987,30,30,2610,29,0,0,0,0,0,4,1,0,0,0,0,0,Matches
Scott Sinclair\Scott-Sinclair,eng ENG,FWMF,Aston Villa,26,1989,27,19,1595,17.7,2,0,1,1,1,0,0,0.11,0,0.11,0.06,0.06,Matches
Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Newcastle Utd,25,1989,37,37,3217,35.7,1,7,1,0,0,3,0,0.03,0.2,0.22,0.03,0.22,Matches
Martin Škrtel\Martin-Skrtel,sk SVK,DF,Liverpool,30,1984,22,21,1885,20.9,1,0,1,0,0,5,0,0.05,0,0.05,0.05,0.05,Matches
Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,25,1989,35,35,3150,35,0,1,0,0,0,8,0,0,0.03,0.03,0,0.03,Matches
Adam Smith\Adam-Smith,eng ENG,DF,Bournemouth,24,1991,31,22,2100,23.3,2,0,2,0,0,5,0,0.09,0,0.09,0.09,0.09,Matches
Brad Smith\Brad-Smith,au AUS,DF,Liverpool,21,1994,4,3,286,3.2,0,0,0,0,0,2,1,0,0,0,0,0,Matches
Cédric Soares\Cedric-Soares,pt POR,DFMF,Southampton,23,1991,24,23,1965,21.8,0,2,0,0,0,3,0,0,0.09,0.09,0,0.09,Matches
Alex Song\Alex-Song,cm CMR,MF,West Ham,27,1987,12,8,658,7.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,25,1990,34,34,3015,33.5,0,1,0,0,0,6,1,0,0.03,0.03,0,0.03,Matches
Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,36,1979,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Junior Stanislas\Junior-Stanislas,eng ENG,MF,Bournemouth,25,1989,21,17,1435,15.9,3,2,3,0,0,1,0,0.19,0.13,0.31,0.19,0.31,Matches
Maarten Stekelenburg\Maarten-Stekelenburg,nl NED,GK,Southampton,32,1982,17,17,1530,17,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Raheem Sterling\Raheem-Sterling,eng ENG,MF,Manchester City,20,1994,31,23,1920,21.3,6,2,6,0,0,1,0,0.28,0.09,0.37,0.28,0.37,Matches
Jamie Sterry\Jamie-Sterry,eng ENG,DF,Newcastle Utd,19,1995,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Kevin Stewart\Kevin-Stewart,eng ENG,MF,Liverpool,21,1993,7,6,565,6.3,0,0,0,0,0,1,0,0,0,0,0,0,Matches
John Stones\John-Stones,eng ENG,DF,Everton,21,1994,33,31,2779,30.9,0,0,0,0,0,3,0,0,0,0,0,0,Matches
Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,Liverpool,25,1989,14,11,978,10.9,8,1,8,0,0,0,0,0.74,0.09,0.83,0.74,0.83,Matches
Mario Suárez\Mario-Suarez,es ESP,MF,Watford,28,1987,15,8,749,8.3,0,0,0,0,0,2,0,0,0,0,0,0,Matches
Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Swansea City,26,1989,28,21,1850,20.6,2,1,2,0,0,4,0,0.1,0.05,0.15,0.1,0.15,Matches
Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,28,1986,38,38,3420,38,0,3,0,0,0,4,0,0,0.08,0.08,0,0.08,Matches
Dušan Tadi?\Dusan-Tadic,rs SRB,MFFW,Southampton,26,1988,34,27,2279,25.3,8,12,7,1,1,2,0,0.32,0.47,0.79,0.28,0.75,Matches
Matt Targett\Matt-Targett,eng ENG,DFMF,Southampton,19,1995,14,13,1067,11.9,0,1,0,0,0,1,0,0,0.08,0.08,0,0.08,Matches
Neil Taylor\Neil-Taylor,wal WAL,DF,Swansea City,26,1989,34,33,2947,32.7,0,1,0,0,0,4,0,0,0.03,0.03,0,0.03,Matches
Steven Taylor\Steven-Taylor,eng ENG,DF,Newcastle Utd,29,1986,10,9,810,9,0,0,0,0,0,1,0,0,0,0,0,0,Matches
Dionatan Teixeira\Dionatan-Teixeira,br BRA,DF,Stoke City,23,1992,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,Matches
John Terry\John-Terry,eng ENG,DF,Chelsea,34,1980,24,24,1988,22.1,1,0,1,0,0,3,2,0.05,0,0.05,0.05,0.05,Matches
Alexander Tettey\Alexander-Tettey,no NOR,MF,Norwich City,29,1986,23,23,1949,21.7,2,0,2,0,0,10,0,0.09,0,0.09,0.09,0.09,Matches
Florian Thauvin\Florian-Thauvin,fr FRA,MF,Newcastle Utd,22,1993,13,3,427,4.7,0,0,0,0,0,1,0,0,0,0,0,0,Matches
